WP_002725873.1	lcl|NZ_AFJN02000018.1_cds_WP_004462903.1_2121	97.561	82	106
WP_061209188.1	lcl|NZ_AFJN02000018.1_cds_WP_004464977.1_2122	91.935	310	314
WP_061209188.1	lcl|NZ_AFJN02000032.1_cds_WP_004461583.1_766	23.913	322	314
WP_061209188.1	lcl|NZ_AFJN02000018.1_cds_WP_004464967.1_2172	22.302	278	314
WP_061209188.1	lcl|NZ_AFJN02000018.1_cds_WP_004465002.1_2174	25.683	183	314
WP_061209188.1	lcl|NZ_AFJN02000018.1_cds_WP_004465060.1_2193	23.132	281	314
WP_061209188.1	lcl|NZ_AFJN02000038.1_cds_WP_004461234.1_467	25.087	287	314
WP_061208759.1	lcl|NZ_AFJN02000024.1_cds_WP_016755137.1_1688	41.739	230	594
WP_061208759.1	lcl|NZ_AFJN02000043.1_cds_WP_004467560.1_269	32.061	393	594
WP_061208759.1	lcl|NZ_AFJN02000032.1_cds_WP_004459265.1_605	31.620	389	594
WP_061208759.1	lcl|NZ_AFJN02000018.1_cds_WP_004465180.1_2151	34.783	207	594
WP_061208759.1	lcl|NZ_AFJN02000006.1_cds_WP_004464005.1_3259	35.266	207	594
WP_061208759.1	lcl|NZ_AFJN02000027.1_cds_WP_004461439.1_1373	25.806	217	594
WP_061208759.1	lcl|NZ_AFJN02000024.1_cds_WP_004465861.1_1586	29.258	229	594
WP_061208759.1	lcl|NZ_AFJN02000005.1_cds_WP_004463720.1_3275	30.357	224	594
WP_061208759.1	lcl|NZ_AFJN02000027.1_cds_WP_004466161.1_1329	29.130	230	594
WP_061208759.1	lcl|NZ_AFJN02000032.1_cds_WP_004467144.1_634	26.141	241	594
WP_061208759.1	lcl|NZ_AFJN02000018.1_cds_WP_004465279.1_2308	31.553	206	594
WP_061208759.1	lcl|NZ_AFJN02000005.1_cds_WP_004460086.1_3309	29.358	218	594
WP_061208759.1	lcl|NZ_AFJN02000043.1_cds_WP_004467557.1_153	31.507	219	594
WP_061208759.1	lcl|NZ_AFJN02000013.1_cds_WP_004460182.1_2934	29.386	228	594
WP_061208759.1	lcl|NZ_AFJN02000005.1_cds_WP_004460645.1_3365	29.048	210	594
WP_061208759.1	lcl|NZ_AFJN02000006.1_cds_WP_004464119.1_3177	31.746	189	594
WP_061208759.1	lcl|NZ_AFJN02000030.1_cds_WP_004466497.1_980	26.609	233	594
WP_061208759.1	lcl|NZ_AFJN02000030.1_cds_WP_004466635.1_1001	30.357	224	594
WP_061208759.1	lcl|NZ_AFJN02000022.1_cds_WP_004461802.1_1737	23.984	246	594
WP_061208759.1	lcl|NZ_AFJN02000022.1_cds_WP_004461802.1_1737	26.115	157	594
WP_061208759.1	lcl|NZ_AFJN02000038.1_cds_WP_004467270.1_391	26.923	208	594
WP_061208759.1	lcl|NZ_AFJN02000018.1_cds_WP_004465211.1_2232	24.691	243	594
WP_061208759.1	lcl|NZ_AFJN02000043.1_cds_WP_004467532.1_154	26.378	254	594
WP_061208759.1	lcl|NZ_AFJN02000005.1_cds_WP_004463646.1_3527	28.139	231	594
WP_061208759.1	lcl|NZ_AFJN02000005.1_cds_WP_004463646.1_3527	27.869	183	594
WP_061208759.1	lcl|NZ_AFJN02000030.1_cds_WP_004466296.1_973	24.658	219	594
WP_061208759.1	lcl|NZ_AFJN02000027.1_cds_WP_004465989.1_1453	22.727	220	594
WP_061208759.1	lcl|NZ_AFJN02000043.1_cds_WP_004467533.1_256	23.982	221	594
WP_061208759.1	lcl|NZ_AFJN02000043.1_cds_WP_004467533.1_256	22.892	249	594
WP_061208759.1	lcl|NZ_AFJN02000032.1_cds_WP_004459333.1_565	27.000	200	594
WP_061208759.1	lcl|NZ_AFJN02000032.1_cds_WP_004459333.1_565	22.043	186	594
WP_061208759.1	lcl|NZ_AFJN02000024.1_cds_WP_016755137.1_1688	41.739	230	594
WP_061208759.1	lcl|NZ_AFJN02000043.1_cds_WP_004467560.1_269	32.061	393	594
WP_061208759.1	lcl|NZ_AFJN02000032.1_cds_WP_004459265.1_605	31.620	389	594
WP_061208759.1	lcl|NZ_AFJN02000018.1_cds_WP_004465180.1_2151	34.783	207	594
WP_061208759.1	lcl|NZ_AFJN02000006.1_cds_WP_004464005.1_3259	35.266	207	594
WP_061208759.1	lcl|NZ_AFJN02000027.1_cds_WP_004461439.1_1373	25.806	217	594
WP_061208759.1	lcl|NZ_AFJN02000024.1_cds_WP_004465861.1_1586	29.258	229	594
WP_061208759.1	lcl|NZ_AFJN02000005.1_cds_WP_004463720.1_3275	30.357	224	594
WP_061208759.1	lcl|NZ_AFJN02000027.1_cds_WP_004466161.1_1329	29.130	230	594
WP_061208759.1	lcl|NZ_AFJN02000032.1_cds_WP_004467144.1_634	26.141	241	594
WP_061208759.1	lcl|NZ_AFJN02000018.1_cds_WP_004465279.1_2308	31.553	206	594
WP_061208759.1	lcl|NZ_AFJN02000005.1_cds_WP_004460086.1_3309	29.358	218	594
WP_061208759.1	lcl|NZ_AFJN02000043.1_cds_WP_004467557.1_153	31.507	219	594
WP_061208759.1	lcl|NZ_AFJN02000013.1_cds_WP_004460182.1_2934	29.386	228	594
WP_061208759.1	lcl|NZ_AFJN02000005.1_cds_WP_004460645.1_3365	29.048	210	594
WP_061208759.1	lcl|NZ_AFJN02000006.1_cds_WP_004464119.1_3177	31.746	189	594
WP_061208759.1	lcl|NZ_AFJN02000030.1_cds_WP_004466497.1_980	26.609	233	594
WP_061208759.1	lcl|NZ_AFJN02000030.1_cds_WP_004466635.1_1001	30.357	224	594
WP_061208759.1	lcl|NZ_AFJN02000022.1_cds_WP_004461802.1_1737	23.984	246	594
WP_061208759.1	lcl|NZ_AFJN02000022.1_cds_WP_004461802.1_1737	26.115	157	594
WP_061208759.1	lcl|NZ_AFJN02000038.1_cds_WP_004467270.1_391	26.923	208	594
WP_061208759.1	lcl|NZ_AFJN02000018.1_cds_WP_004465211.1_2232	24.691	243	594
WP_061208759.1	lcl|NZ_AFJN02000043.1_cds_WP_004467532.1_154	26.378	254	594
WP_061208759.1	lcl|NZ_AFJN02000005.1_cds_WP_004463646.1_3527	28.139	231	594
WP_061208759.1	lcl|NZ_AFJN02000005.1_cds_WP_004463646.1_3527	27.869	183	594
WP_061208759.1	lcl|NZ_AFJN02000030.1_cds_WP_004466296.1_973	24.658	219	594
WP_061208759.1	lcl|NZ_AFJN02000027.1_cds_WP_004465989.1_1453	22.727	220	594
WP_061208759.1	lcl|NZ_AFJN02000043.1_cds_WP_004467533.1_256	23.982	221	594
WP_061208759.1	lcl|NZ_AFJN02000043.1_cds_WP_004467533.1_256	22.892	249	594
WP_061208759.1	lcl|NZ_AFJN02000032.1_cds_WP_004459333.1_565	27.000	200	594
WP_061208759.1	lcl|NZ_AFJN02000032.1_cds_WP_004459333.1_565	22.043	186	594
WP_061208753.1	lcl|NZ_AFJN02000018.1_cds_WP_004465098.1_2152	26.214	309	359
WP_061208754.1	lcl|NZ_AFJN02000018.1_cds_WP_004465060.1_2193	26.857	350	343
WP_061208754.1	lcl|NZ_AFJN02000032.1_cds_WP_004461583.1_766	25.959	339	343
WP_061208754.1	lcl|NZ_AFJN02000018.1_cds_WP_004464967.1_2172	26.857	350	343
WP_061208754.1	lcl|NZ_AFJN02000030.1_cds_WP_004466638.1_1138	24.302	358	343
WP_061208754.1	lcl|NZ_AFJN02000043.1_cds_WP_004472946.1_199	23.988	346	343
WP_061208754.1	lcl|NZ_AFJN02000018.1_cds_WP_004465002.1_2174	23.867	331	343
WP_061208754.1	lcl|NZ_AFJN02000038.1_cds_WP_004461234.1_467	27.692	195	343
WP_061208754.1	lcl|NZ_AFJN02000013.1_cds_WP_004464543.1_2755	28.631	241	343
WP_061208755.1	lcl|NZ_AFJN02000027.1_cds_WP_004466048.1_1454	24.299	428	422
WP_061208755.1	lcl|NZ_AFJN02000027.1_cds_WP_004466048.1_1454	24.299	428	422
WP_061208755.1	lcl|NZ_AFJN02000027.1_cds_WP_004466048.1_1454	24.299	428	422
WP_061208756.1	lcl|NZ_AFJN02000018.1_cds_WP_026053535.1_2272	26.523	279	577
WP_061208756.1	lcl|NZ_AFJN02000018.1_cds_WP_004465144.1_2165	27.686	242	577
WP_061208756.1	lcl|NZ_AFJN02000024.1_cds_WP_004465784.1_1621	27.341	267	577
WP_061208756.1	lcl|NZ_AFJN02000018.1_cds_WP_004465189.1_2327	30.769	143	577
WP_061208756.1	lcl|NZ_AFJN02000018.1_cds_WP_026053535.1_2272	26.523	279	577
WP_061208756.1	lcl|NZ_AFJN02000018.1_cds_WP_004465144.1_2165	27.686	242	577
WP_061208756.1	lcl|NZ_AFJN02000024.1_cds_WP_004465784.1_1621	27.341	267	577
WP_061208756.1	lcl|NZ_AFJN02000018.1_cds_WP_004465189.1_2327	30.769	143	577
WP_061208756.1	lcl|NZ_AFJN02000018.1_cds_WP_026053535.1_2272	26.523	279	577
WP_061208756.1	lcl|NZ_AFJN02000018.1_cds_WP_004465144.1_2165	27.686	242	577
WP_061208756.1	lcl|NZ_AFJN02000024.1_cds_WP_004465784.1_1621	27.341	267	577
WP_061208756.1	lcl|NZ_AFJN02000018.1_cds_WP_004465189.1_2327	30.769	143	577
WP_061208757.1	lcl|NZ_AFJN02000018.1_cds_WP_004465311.1_2124	50.500	200	223
WP_061208757.1	lcl|NZ_AFJN02000018.1_cds_WP_004465146.1_2188	29.545	88	223
WP_061208757.1	lcl|NZ_AFJN02000006.1_cds_WP_004464076.1_3190	22.172	221	223
WP_061208757.1	lcl|NZ_AFJN02000018.1_cds_WP_004464983.1_2167	25.610	82	223
WP_061208758.1	lcl|NZ_AFJN02000018.1_cds_WP_004465067.1_2147	28.800	250	230
WP_061208758.1	lcl|NZ_AFJN02000005.1_cds_WP_004463899.1_3560	31.646	237	230
WP_061208758.1	lcl|NZ_AFJN02000018.1_cds_WP_004465247.1_2125	26.754	228	230
WP_257945214.1	lcl|NZ_AFJN02000018.1_cds_LEP1GSC040_RS0217570_2160	40.816	49	245
WP_061208428.1	lcl|NZ_AFJN02000018.1_cds_WP_004465124.1_2134	28.986	138	238
WP_061208429.1	lcl|NZ_AFJN02000013.1_cds_WP_004464564.1_2708	25.833	120	306
WP_061208429.1	lcl|NZ_AFJN02000016.1_cds_WP_004464909.1_2568	31.148	61	306
WP_061209096.1	lcl|NZ_AFJN02000018.1_cds_WP_032914795.1_2153	23.214	280	607
WP_061209097.1	lcl|NZ_AFJN02000018.1_cds_WP_004464967.1_2172	73.795	332	332
WP_061209097.1	lcl|NZ_AFJN02000018.1_cds_WP_004465002.1_2174	29.841	315	332
WP_061209097.1	lcl|NZ_AFJN02000018.1_cds_WP_004465060.1_2193	31.138	334	332
WP_061209097.1	lcl|NZ_AFJN02000043.1_cds_WP_004472946.1_199	27.300	337	332
WP_061209097.1	lcl|NZ_AFJN02000032.1_cds_WP_004461583.1_766	27.964	329	332
WP_061209097.1	lcl|NZ_AFJN02000038.1_cds_WP_004467290.1_470	27.329	322	332
WP_061209097.1	lcl|NZ_AFJN02000038.1_cds_WP_004461234.1_467	25.949	316	332
