WP_002725873.1	lcl|NZ_JADDWK010000005.1_cds_WP_002725873.1_2681	100.000	106	106
WP_061209188.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733579.1_2682	100.000	313	314
WP_061209188.1	lcl|NZ_JADDWK010000018.1_cds_WP_002722638.1_684	24.845	322	314
WP_061209188.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733534.1_2685	26.908	249	314
WP_061209188.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740024.1_2776	23.132	281	314
WP_061209188.1	lcl|NZ_JADDWK010000006.1_cds_WP_002728309.1_3038	25.723	311	314
WP_061209188.1	lcl|NZ_JADDWK010000014.1_cds_WP_002743770.1_452	20.809	173	314
WP_061209188.1	lcl|NZ_JADDWK010000005.1_cds_WP_016749081.1_2714	24.503	151	314
WP_061209188.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740721.1_2688	24.848	330	314
WP_061208759.1	lcl|NZ_JADDWK010000001.1_cds_WP_002723347.1_926	41.228	228	594
WP_061208759.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740724.1_2707	39.167	240	594
WP_061208759.1	lcl|NZ_JADDWK010000067.1_cds_WP_002742222.1_2901	40.000	230	594
WP_061208759.1	lcl|NZ_JADDWK010000030.1_cds_WP_002741286.1_1626	31.620	389	594
WP_061208759.1	lcl|NZ_JADDWK010000005.1_cds_IP958_RS03050_2718	35.115	262	594
WP_061208759.1	lcl|NZ_JADDWK010000009.1_cds_WP_002726143.1_3355	33.333	216	594
WP_061208759.1	lcl|NZ_JADDWK010000008.1_cds_WP_002739451.1_3242	25.806	217	594
WP_061208759.1	lcl|NZ_JADDWK010000010.1_cds_WP_032854486.1_82	33.010	206	594
WP_061208759.1	lcl|NZ_JADDWK010000002.1_cds_WP_002734207.1_1513	28.017	232	594
WP_061208759.1	lcl|NZ_JADDWK010000008.1_cds_WP_002725984.1_3274	29.565	230	594
WP_061208759.1	lcl|NZ_JADDWK010000003.1_cds_WP_002721827.1_2068	29.954	217	594
WP_061208759.1	lcl|NZ_JADDWK010000003.1_cds_WP_002721914.1_2036	29.817	218	594
WP_061208759.1	lcl|NZ_JADDWK010000028.1_cds_WP_002729296.1_1362	27.948	229	594
WP_061208759.1	lcl|NZ_JADDWK010000004.1_cds_WP_002724285.1_2407	30.093	216	594
WP_061208759.1	lcl|NZ_JADDWK010000010.1_cds_WP_002728388.1_66	29.048	210	594
WP_061208759.1	lcl|NZ_JADDWK010000011.1_cds_WP_002752475.1_174	27.197	239	594
WP_061208759.1	lcl|NZ_JADDWK010000053.1_cds_WP_002738485.1_2562	29.255	188	594
WP_061208759.1	lcl|NZ_JADDWK010000014.1_cds_WP_032853264.1_421	25.592	211	594
WP_061208759.1	lcl|NZ_JADDWK010000014.1_cds_WP_032853264.1_421	25.478	157	594
WP_061208759.1	lcl|NZ_JADDWK010000011.1_cds_WP_002729758.1_165	31.696	224	594
WP_061208759.1	lcl|NZ_JADDWK010000004.1_cds_WP_002730493.1_2425	26.512	215	594
WP_061208759.1	lcl|NZ_JADDWK010000027.1_cds_WP_002733837.1_1313	29.064	203	594
WP_061208759.1	lcl|NZ_JADDWK010000027.1_cds_WP_002733837.1_1313	26.630	184	594
WP_061208759.1	lcl|NZ_JADDWK010000017.1_cds_WP_002733736.1_637	25.600	250	594
WP_061208759.1	lcl|NZ_JADDWK010000001.1_cds_WP_002735056.1_841	28.272	191	594
WP_061208759.1	lcl|NZ_JADDWK010000011.1_cds_WP_002729133.1_182	26.126	222	594
WP_061208759.1	lcl|NZ_JADDWK010000004.1_cds_WP_002724311.1_2406	26.587	252	594
WP_061208759.1	lcl|NZ_JADDWK010000050.1_cds_WP_002739367.1_2487	23.305	236	594
WP_061208759.1	lcl|NZ_JADDWK010000004.1_cds_WP_002734915.1_2354	24.887	221	594
WP_061208759.1	lcl|NZ_JADDWK010000004.1_cds_WP_002734915.1_2354	22.605	261	594
WP_061208759.1	lcl|NZ_JADDWK010000004.1_cds_WP_002739909.1_2363	27.500	200	594
WP_061208759.1	lcl|NZ_JADDWK010000004.1_cds_WP_002739909.1_2363	22.581	186	594
