WP_002725873.1	lcl|NZ_AFKD01000124.1_cds_WP_000340715.1_1129	93.902	82	106
WP_061209188.1	lcl|NZ_AFKD01000124.1_cds_WP_000410273.1_1130	92.971	313	314
WP_061209188.1	lcl|NZ_AFKD01000124.1_cds_WP_000093099.1_1150	58.730	63	314
WP_061209188.1	lcl|NZ_AFKD01000124.1_cds_WP_000646252.1_1133	27.711	249	314
WP_061209188.1	lcl|NZ_AFKD01000077.1_cds_WP_000744700.1_1987	23.385	325	314
WP_061209188.1	lcl|NZ_AFKD01000124.1_cds_WP_000600889.1_1159	22.909	275	314
WP_061209188.1	lcl|NZ_AFKD01000124.1_cds_WP_000723090.1_1212	23.875	289	314
WP_061209188.1	lcl|NZ_AFKD01000124.1_cds_WP_001067557.1_1136	24.540	326	314
WP_061208759.1	lcl|NZ_AFKD01000140.1_cds_WP_000667646.1_811	32.412	398	594
WP_061208759.1	lcl|NZ_AFKD01000042.1_cds_WP_000172202.1_2869	39.130	230	594
WP_061208759.1	lcl|NZ_AFKD01000242.1_cds_WP_000828455.1_101	36.863	255	594
WP_061208759.1	lcl|NZ_AFKD01000124.1_cds_WP_000834715.1_1153	37.553	237	594
WP_061208759.1	lcl|NZ_AFKD01000026.1_cds_WP_001161019.1_3399	32.407	216	594
WP_061208759.1	lcl|NZ_AFKD01000165.1_cds_WP_000510777.1_465	26.941	219	594
WP_061208759.1	lcl|NZ_AFKD01000081.1_cds_WP_001052498.1_1870	25.820	244	594
WP_061208759.1	lcl|NZ_AFKD01000042.1_cds_WP_000942282.1_2855	28.509	228	594
WP_061208759.1	lcl|NZ_AFKD01000130.1_cds_WP_000619175.1_1016	29.098	244	594
WP_061208759.1	lcl|NZ_AFKD01000023.1_cds_WP_000666552.1_3505	28.099	242	594
WP_061208759.1	lcl|NZ_AFKD01000155.1_cds_WP_000603361.1_575	29.130	230	594
WP_061208759.1	lcl|NZ_AFKD01000143.1_cds_WP_001141158.1_782	30.942	223	594
WP_061208759.1	lcl|NZ_AFKD01000119.1_cds_WP_000047473.1_1309	28.571	210	594
WP_061208759.1	lcl|NZ_AFKD01000023.1_cds_WP_001089500.1_3525	29.911	224	594
WP_061208759.1	lcl|NZ_AFKD01000023.1_cds_WP_000433117.1_3557	32.927	164	594
WP_061208759.1	lcl|NZ_AFKD01000130.1_cds_WP_000218838.1_1015	28.112	249	594
WP_061208759.1	lcl|NZ_AFKD01000205.1_cds_WP_000590867.1_243	25.943	212	594
WP_061208759.1	lcl|NZ_AFKD01000205.1_cds_WP_000590867.1_243	24.841	157	594
WP_061208759.1	lcl|NZ_AFKD01000210.1_cds_WP_000052667.1_230	25.439	228	594
WP_061208759.1	lcl|NZ_AFKD01000046.1_cds_WP_000184524.1_2752	26.728	217	594
WP_061208759.1	lcl|NZ_AFKD01000040.1_cds_WP_001288326.1_2939	27.778	216	594
WP_061208759.1	lcl|NZ_AFKD01000072.1_cds_WP_001049205.1_2195	28.500	200	594
WP_061208759.1	lcl|NZ_AFKD01000072.1_cds_WP_001049205.1_2195	26.957	230	594
WP_061208759.1	lcl|NZ_AFKD01000059.1_cds_WP_000675807.1_2360	25.506	247	594
WP_061208759.1	lcl|NZ_AFKD01000155.1_cds_WP_000054169.1_559	23.445	209	594
WP_061208759.1	lcl|NZ_AFKD01000194.1_cds_WP_000626143.1_274	28.000	200	594
WP_061208759.1	lcl|NZ_AFKD01000194.1_cds_WP_000626143.1_274	21.505	186	594
WP_061208759.1	lcl|NZ_AFKD01000083.1_cds_WP_000481720.1_1812	24.229	227	594
WP_061208759.1	lcl|NZ_AFKD01000083.1_cds_WP_000481720.1_1812	22.500	240	594
WP_061208759.1	lcl|NZ_AFKD01000113.1_cds_WP_000136057.1_1502	27.027	222	594
WP_061208759.1	lcl|NZ_AFKD01000140.1_cds_WP_000667646.1_811	32.412	398	594
WP_061208759.1	lcl|NZ_AFKD01000042.1_cds_WP_000172202.1_2869	39.130	230	594
WP_061208759.1	lcl|NZ_AFKD01000242.1_cds_WP_000828455.1_101	36.863	255	594
WP_061208759.1	lcl|NZ_AFKD01000124.1_cds_WP_000834715.1_1153	37.553	237	594
WP_061208759.1	lcl|NZ_AFKD01000026.1_cds_WP_001161019.1_3399	32.407	216	594
WP_061208759.1	lcl|NZ_AFKD01000165.1_cds_WP_000510777.1_465	26.941	219	594
WP_061208759.1	lcl|NZ_AFKD01000081.1_cds_WP_001052498.1_1870	25.820	244	594
WP_061208759.1	lcl|NZ_AFKD01000042.1_cds_WP_000942282.1_2855	28.509	228	594
WP_061208759.1	lcl|NZ_AFKD01000130.1_cds_WP_000619175.1_1016	29.098	244	594
WP_061208759.1	lcl|NZ_AFKD01000023.1_cds_WP_000666552.1_3505	28.099	242	594
WP_061208759.1	lcl|NZ_AFKD01000155.1_cds_WP_000603361.1_575	29.130	230	594
WP_061208759.1	lcl|NZ_AFKD01000143.1_cds_WP_001141158.1_782	30.942	223	594
WP_061208759.1	lcl|NZ_AFKD01000119.1_cds_WP_000047473.1_1309	28.571	210	594
WP_061208759.1	lcl|NZ_AFKD01000023.1_cds_WP_001089500.1_3525	29.911	224	594
WP_061208759.1	lcl|NZ_AFKD01000023.1_cds_WP_000433117.1_3557	32.927	164	594
WP_061208759.1	lcl|NZ_AFKD01000130.1_cds_WP_000218838.1_1015	28.112	249	594
WP_061208759.1	lcl|NZ_AFKD01000205.1_cds_WP_000590867.1_243	25.943	212	594
WP_061208759.1	lcl|NZ_AFKD01000205.1_cds_WP_000590867.1_243	24.841	157	594
WP_061208759.1	lcl|NZ_AFKD01000210.1_cds_WP_000052667.1_230	25.439	228	594
WP_061208759.1	lcl|NZ_AFKD01000046.1_cds_WP_000184524.1_2752	26.728	217	594
WP_061208759.1	lcl|NZ_AFKD01000040.1_cds_WP_001288326.1_2939	27.778	216	594
WP_061208759.1	lcl|NZ_AFKD01000072.1_cds_WP_001049205.1_2195	28.500	200	594
WP_061208759.1	lcl|NZ_AFKD01000072.1_cds_WP_001049205.1_2195	26.957	230	594
WP_061208759.1	lcl|NZ_AFKD01000059.1_cds_WP_000675807.1_2360	25.506	247	594
WP_061208759.1	lcl|NZ_AFKD01000155.1_cds_WP_000054169.1_559	23.445	209	594
WP_061208759.1	lcl|NZ_AFKD01000194.1_cds_WP_000626143.1_274	28.000	200	594
