WP_002725873.1	lcl|NZ_RQEW01000029.1_cds_WP_123180187.1_134	97.561	82	106
WP_061209188.1	lcl|NZ_RQEW01000029.1_cds_WP_135607540.1_133	64.516	310	314
WP_061209188.1	lcl|NZ_RQEW01000029.1_cds_WP_123180180.1_140	25.483	259	314
WP_061209188.1	lcl|NZ_RQEW01000012.1_cds_WP_010573102.1_910	24.149	323	314
WP_061209188.1	lcl|NZ_RQEW01000029.1_cds_WP_010575169.1_91	24.199	281	314
WP_061209188.1	lcl|NZ_RQEW01000043.1_cds_WP_010576029.1_3150	20.833	168	314
WP_061208759.1	lcl|NZ_RQEW01000029.1_cds_WP_123180189.1_132	54.138	580	594
WP_061208759.1	lcl|NZ_RQEW01000007.1_cds_WP_010573481.1_1573	32.316	393	594
WP_061208759.1	lcl|NZ_RQEW01000043.1_cds_WP_167882783.1_3096	38.113	265	594
WP_061208759.1	lcl|NZ_RQEW01000012.1_cds_WP_135608032.1_821	36.471	255	594
WP_061208759.1	lcl|NZ_RQEW01000036.1_cds_WP_010575663.1_1384	34.419	215	594
WP_061208759.1	lcl|NZ_RQEW01000029.1_cds_WP_020986459.1_249	27.234	235	594
WP_061208759.1	lcl|NZ_RQEW01000015.1_cds_WP_040913226.1_2870	31.925	213	594
WP_061208759.1	lcl|NZ_RQEW01000043.1_cds_WP_100737282.1_3139	30.583	206	594
WP_061208759.1	lcl|NZ_RQEW01000007.1_cds_WP_010573241.1_1825	32.420	219	594
WP_061208759.1	lcl|NZ_RQEW01000012.1_cds_WP_020985906.1_543	28.509	228	594
WP_061208759.1	lcl|NZ_RQEW01000025.1_cds_WP_100755155.1_2768	31.579	209	594
WP_061208759.1	lcl|NZ_RQEW01000009.1_cds_WP_135608298.1_2454	31.878	229	594
WP_061208759.1	lcl|NZ_RQEW01000014.1_cds_WP_100738648.1_3775	26.860	242	594
WP_061208759.1	lcl|NZ_RQEW01000012.1_cds_WP_135608105.1_1019	25.909	220	594
WP_061208759.1	lcl|NZ_RQEW01000031.1_cds_WP_135607446.1_1993	30.736	231	594
WP_061208759.1	lcl|NZ_RQEW01000036.1_cds_WP_010575834.1_1211	27.830	212	594
WP_061208759.1	lcl|NZ_RQEW01000036.1_cds_WP_010575834.1_1211	24.841	157	594
WP_061208759.1	lcl|NZ_RQEW01000009.1_cds_WP_123179364.1_2267	31.500	200	594
WP_061208759.1	lcl|NZ_RQEW01000031.1_cds_WP_010574907.1_2012	28.947	228	594
WP_061208759.1	lcl|NZ_RQEW01000031.1_cds_WP_010574783.1_2152	28.571	210	594
WP_061208759.1	lcl|NZ_RQEW01000031.1_cds_WP_135607435.1_1957	29.091	220	594
WP_061208759.1	lcl|NZ_RQEW01000007.1_cds_WP_135608121.1_1824	29.218	243	594
WP_061208759.1	lcl|NZ_RQEW01000015.1_cds_WP_135608552.1_2909	29.787	188	594
WP_061208759.1	lcl|NZ_RQEW01000043.1_cds_WP_135608783.1_3073	26.147	218	594
WP_061208759.1	lcl|NZ_RQEW01000007.1_cds_WP_010573345.1_1715	25.962	208	594
WP_061208759.1	lcl|NZ_RQEW01000025.1_cds_WP_020986550.1_2660	29.004	231	594
WP_061208759.1	lcl|NZ_RQEW01000025.1_cds_WP_020986550.1_2660	24.771	218	594
WP_061208759.1	lcl|NZ_RQEW01000029.1_cds_WP_135607504.1_49	23.600	250	594
WP_061208759.1	lcl|NZ_RQEW01000015.1_cds_WP_135608555.1_2913	26.601	203	594
WP_061208759.1	lcl|NZ_RQEW01000029.1_cds_WP_167882712.1_250	24.000	175	594
WP_061208759.1	lcl|NZ_RQEW01000009.1_cds_WP_135608371.1_2250	24.299	214	594
WP_061208759.1	lcl|NZ_RQEW01000043.1_cds_WP_010572669.1_3100	26.738	187	594
WP_061208759.1	lcl|NZ_RQEW01000043.1_cds_WP_010572669.1_3100	23.656	186	594
WP_061208759.1	lcl|NZ_RQEW01000007.1_cds_WP_010573471.1_1585	22.088	249	594
WP_061208759.1	lcl|NZ_RQEW01000007.1_cds_WP_010573471.1_1585	24.186	215	594
WP_061208759.1	lcl|NZ_RQEW01000009.1_cds_WP_100754982.1_2437	26.577	222	594
WP_061208759.1	lcl|NZ_RQEW01000029.1_cds_WP_123180189.1_132	54.138	580	594
WP_061208759.1	lcl|NZ_RQEW01000007.1_cds_WP_010573481.1_1573	32.316	393	594
WP_061208759.1	lcl|NZ_RQEW01000043.1_cds_WP_167882783.1_3096	38.113	265	594
WP_061208759.1	lcl|NZ_RQEW01000012.1_cds_WP_135608032.1_821	36.471	255	594
WP_061208759.1	lcl|NZ_RQEW01000036.1_cds_WP_010575663.1_1384	34.419	215	594
WP_061208759.1	lcl|NZ_RQEW01000029.1_cds_WP_020986459.1_249	27.234	235	594
WP_061208759.1	lcl|NZ_RQEW01000015.1_cds_WP_040913226.1_2870	31.925	213	594
WP_061208759.1	lcl|NZ_RQEW01000043.1_cds_WP_100737282.1_3139	30.583	206	594
WP_061208759.1	lcl|NZ_RQEW01000007.1_cds_WP_010573241.1_1825	32.420	219	594
WP_061208759.1	lcl|NZ_RQEW01000012.1_cds_WP_020985906.1_543	28.509	228	594
WP_061208759.1	lcl|NZ_RQEW01000025.1_cds_WP_100755155.1_2768	31.579	209	594
