WP_002725873.1	lcl|NZ_JQOO01000034.1_cds_WP_000340715.1_781	93.902	82	106
WP_061209188.1	lcl|NZ_JQOO01000034.1_cds_WP_000410273.1_782	92.971	313	314
WP_061209188.1	lcl|NZ_JQOO01000034.1_cds_WP_000093099.1_802	58.730	63	314
WP_061209188.1	lcl|NZ_JQOO01000028.1_cds_WP_000744700.1_659	23.385	325	314
WP_061209188.1	lcl|NZ_JQOO01000034.1_cds_WP_000646256.1_785	27.309	249	314
WP_061209188.1	lcl|NZ_JQOO01000034.1_cds_WP_000600889.1_811	22.909	275	314
WP_061209188.1	lcl|NZ_JQOO01000034.1_cds_WP_000723092.1_865	23.875	289	314
WP_061209188.1	lcl|NZ_JQOO01000034.1_cds_WP_001067556.1_788	24.540	326	314
WP_061208759.1	lcl|NZ_JQOO01000078.1_cds_WP_000667645.1_1969	32.250	400	594
WP_061208759.1	lcl|NZ_JQOO01000156.1_cds_WP_000172203.1_3398	39.565	230	594
WP_061208759.1	lcl|NZ_JQOO01000040.1_cds_WP_000828456.1_1064	36.863	255	594
WP_061208759.1	lcl|NZ_JQOO01000034.1_cds_WP_000834715.1_805	37.553	237	594
WP_061208759.1	lcl|NZ_JQOO01000111.1_cds_WP_001161020.1_2719	32.127	221	594
WP_061208759.1	lcl|NZ_JQOO01000181.1_cds_WP_000510777.1_3594	26.941	219	594
WP_061208759.1	lcl|NZ_JQOO01000062.1_cds_WP_000942282.1_1625	28.509	228	594
WP_061208759.1	lcl|NZ_JQOO01000112.1_cds_WP_000619172.1_2748	29.508	244	594
WP_061208759.1	lcl|NZ_JQOO01000110.1_cds_JG94_RS21995_2629	25.207	242	594
WP_061208759.1	lcl|NZ_JQOO01000046.1_cds_WP_000666552.1_1332	28.099	242	594
WP_061208759.1	lcl|NZ_JQOO01000130.1_cds_WP_000603361.1_3074	29.130	230	594
WP_061208759.1	lcl|NZ_JQOO01000192.1_cds_WP_001141162.1_3680	29.646	226	594
WP_061208759.1	lcl|NZ_JQOO01000095.1_cds_WP_000047473.1_2331	28.571	210	594
WP_061208759.1	lcl|NZ_JQOO01000046.1_cds_WP_001089498.1_1312	29.911	224	594
WP_061208759.1	lcl|NZ_JQOO01000184.1_cds_WP_000433117.1_3611	32.927	164	594
WP_061208759.1	lcl|NZ_JQOO01000112.1_cds_WP_000127309.1_2749	28.395	243	594
WP_061208759.1	lcl|NZ_JQOO01000100.1_cds_WP_000590871.1_2426	25.943	212	594
WP_061208759.1	lcl|NZ_JQOO01000100.1_cds_WP_000590871.1_2426	24.841	157	594
WP_061208759.1	lcl|NZ_JQOO01000104.1_cds_WP_000052667.1_2504	25.439	228	594
WP_061208759.1	lcl|NZ_JQOO01000022.1_cds_WP_000184524.1_545	26.728	217	594
WP_061208759.1	lcl|NZ_JQOO01000113.1_cds_WP_001288326.1_2812	27.778	216	594
WP_061208759.1	lcl|NZ_JQOO01000081.1_cds_WP_001049207.1_2006	28.500	200	594
WP_061208759.1	lcl|NZ_JQOO01000081.1_cds_WP_001049207.1_2006	26.201	229	594
WP_061208759.1	lcl|NZ_JQOO01000067.1_cds_WP_000651460.1_1724	25.703	249	594
WP_061208759.1	lcl|NZ_JQOO01000060.1_cds_WP_000054169.1_1589	23.445	209	594
WP_061208759.1	lcl|NZ_JQOO01000143.1_cds_WP_000626143.1_3185	28.000	200	594
WP_061208759.1	lcl|NZ_JQOO01000143.1_cds_WP_000626143.1_3185	21.505	186	594
WP_061208759.1	lcl|NZ_JQOO01000121.1_cds_WP_000481723.1_2974	24.229	227	594
WP_061208759.1	lcl|NZ_JQOO01000121.1_cds_WP_000481723.1_2974	22.500	240	594
WP_061208759.1	lcl|NZ_JQOO01000150.1_cds_WP_000136057.1_3314	27.027	222	594
WP_061208759.1	lcl|NZ_JQOO01000078.1_cds_WP_000667645.1_1969	32.250	400	594
WP_061208759.1	lcl|NZ_JQOO01000156.1_cds_WP_000172203.1_3398	39.565	230	594
WP_061208759.1	lcl|NZ_JQOO01000040.1_cds_WP_000828456.1_1064	36.863	255	594
WP_061208759.1	lcl|NZ_JQOO01000034.1_cds_WP_000834715.1_805	37.553	237	594
