WP_002725873.1	lcl|NZ_JADDVW010000007.1_cds_WP_002725873.1_3085	100.000	106	106
WP_061209188.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733579.1_3086	100.000	313	314
WP_061209188.1	lcl|NZ_JADDVW010000018.1_cds_WP_002722638.1_669	24.845	322	314
WP_061209188.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733534.1_3089	26.908	249	314
WP_061209188.1	lcl|NZ_JADDVW010000007.1_cds_WP_002740024.1_3180	23.132	281	314
WP_061209188.1	lcl|NZ_JADDVW010000008.1_cds_WP_002728309.1_3203	25.723	311	314
WP_061209188.1	lcl|NZ_JADDVW010000014.1_cds_WP_002743770.1_389	20.809	173	314
WP_061209188.1	lcl|NZ_JADDVW010000007.1_cds_WP_016749081.1_3118	24.503	151	314
WP_061209188.1	lcl|NZ_JADDVW010000007.1_cds_WP_002740721.1_3092	24.848	330	314
WP_061208759.1	lcl|NZ_JADDVW010000001.1_cds_WP_002723347.1_761	41.228	228	594
WP_061208759.1	lcl|NZ_JADDVW010000007.1_cds_WP_002740724.1_3111	39.167	240	594
WP_061208759.1	lcl|NZ_JADDVW010000065.1_cds_WP_002742222.1_2844	40.000	230	594
WP_061208759.1	lcl|NZ_JADDVW010000031.1_cds_WP_002741286.1_1650	31.620	389	594
WP_061208759.1	lcl|NZ_JADDVW010000007.1_cds_IP994_RS04140_3122	35.115	262	594
WP_061208759.1	lcl|NZ_JADDVW010000010.1_cds_WP_002726143.1_51	33.333	216	594
WP_061208759.1	lcl|NZ_JADDVW010000003.1_cds_WP_002739451.1_2029	25.806	217	594
WP_061208759.1	lcl|NZ_JADDVW010000006.1_cds_WP_032854486.1_2944	33.010	206	594
WP_061208759.1	lcl|NZ_JADDVW010000005.1_cds_WP_002734207.1_2689	28.017	232	594
WP_061208759.1	lcl|NZ_JADDVW010000003.1_cds_WP_002725984.1_1997	29.565	230	594
WP_061208759.1	lcl|NZ_JADDVW010000002.1_cds_WP_002721827.1_1565	29.954	217	594
WP_061208759.1	lcl|NZ_JADDVW010000002.1_cds_WP_002721914.1_1533	29.817	218	594
WP_061208759.1	lcl|NZ_JADDVW010000029.1_cds_WP_002729296.1_1419	27.948	229	594
WP_061208759.1	lcl|NZ_JADDVW010000004.1_cds_WP_002724285.1_2378	30.093	216	594
WP_061208759.1	lcl|NZ_JADDVW010000006.1_cds_WP_002728388.1_2960	29.048	210	594
WP_061208759.1	lcl|NZ_JADDVW010000011.1_cds_WP_002752475.1_114	27.197	239	594
WP_061208759.1	lcl|NZ_JADDVW010000052.1_cds_WP_002738485.1_2491	29.255	188	594
WP_061208759.1	lcl|NZ_JADDVW010000014.1_cds_WP_032853264.1_420	25.592	211	594
WP_061208759.1	lcl|NZ_JADDVW010000014.1_cds_WP_032853264.1_420	25.478	157	594
WP_061208759.1	lcl|NZ_JADDVW010000011.1_cds_WP_002729758.1_123	31.696	224	594
WP_061208759.1	lcl|NZ_JADDVW010000004.1_cds_WP_002730493.1_2360	26.512	215	594
WP_061208759.1	lcl|NZ_JADDVW010000028.1_cds_WP_002733837.1_1375	29.064	203	594
WP_061208759.1	lcl|NZ_JADDVW010000028.1_cds_WP_002733837.1_1375	26.630	184	594
WP_061208759.1	lcl|NZ_JADDVW010000017.1_cds_WP_002733736.1_608	25.600	250	594
WP_061208759.1	lcl|NZ_JADDVW010000001.1_cds_WP_002735056.1_846	28.272	191	594
WP_061208759.1	lcl|NZ_JADDVW010000011.1_cds_WP_002729133.1_106	26.126	222	594
WP_061208759.1	lcl|NZ_JADDVW010000004.1_cds_WP_002724311.1_2379	26.587	252	594
WP_061208759.1	lcl|NZ_JADDVW010000049.1_cds_WP_002739367.1_2306	23.305	236	594
WP_061208759.1	lcl|NZ_JADDVW010000004.1_cds_WP_002734915.1_2431	24.887	221	594
WP_061208759.1	lcl|NZ_JADDVW010000004.1_cds_WP_002734915.1_2431	22.605	261	594
WP_061208759.1	lcl|NZ_JADDVW010000004.1_cds_WP_002739909.1_2422	27.500	200	594
WP_061208759.1	lcl|NZ_JADDVW010000004.1_cds_WP_002739909.1_2422	22.581	186	594
WP_061208759.1	lcl|NZ_JADDVW010000014.1_cds_WP_002723659.1_429	29.333	225	594
WP_061208759.1	lcl|NZ_JADDVW010000001.1_cds_WP_002723347.1_761	41.228	228	594
WP_061208759.1	lcl|NZ_JADDVW010000007.1_cds_WP_002740724.1_3111	39.167	240	594
WP_061208759.1	lcl|NZ_JADDVW010000065.1_cds_WP_002742222.1_2844	40.000	230	594
WP_061208759.1	lcl|NZ_JADDVW010000031.1_cds_WP_002741286.1_1650	31.620	389	594
WP_061208759.1	lcl|NZ_JADDVW010000007.1_cds_IP994_RS04140_3122	35.115	262	594
WP_061208759.1	lcl|NZ_JADDVW010000010.1_cds_WP_002726143.1_51	33.333	216	594
WP_061208759.1	lcl|NZ_JADDVW010000003.1_cds_WP_002739451.1_2029	25.806	217	594
WP_061208759.1	lcl|NZ_JADDVW010000006.1_cds_WP_032854486.1_2944	33.010	206	594
WP_061208759.1	lcl|NZ_JADDVW010000005.1_cds_WP_002734207.1_2689	28.017	232	594
WP_061208759.1	lcl|NZ_JADDVW010000003.1_cds_WP_002725984.1_1997	29.565	230	594
WP_061208759.1	lcl|NZ_JADDVW010000002.1_cds_WP_002721827.1_1565	29.954	217	594
