WP_002725873.1	lcl|NZ_AOVN01000083.1_cds_WP_000340715.1_2025	93.902	82	106
WP_061209188.1	lcl|NZ_AOVN01000083.1_cds_WP_000410273.1_2024	92.971	313	314
WP_061209188.1	lcl|NZ_AOVN01000083.1_cds_WP_000093099.1_2004	58.730	63	314
WP_061209188.1	lcl|NZ_AOVN01000083.1_cds_WP_000646250.1_2021	27.711	249	314
WP_061209188.1	lcl|NZ_AOVN01000043.1_cds_WP_000744700.1_849	23.385	325	314
WP_061209188.1	lcl|NZ_AOVN01000083.1_cds_WP_000600889.1_1995	22.909	275	314
WP_061209188.1	lcl|NZ_AOVN01000083.1_cds_WP_000723090.1_1942	23.875	289	314
WP_061209188.1	lcl|NZ_AOVN01000083.1_cds_WP_001067557.1_2018	24.540	326	314
WP_061208759.1	lcl|NZ_AOVN01000128.1_cds_WP_000667646.1_3245	32.412	398	594
WP_061208759.1	lcl|NZ_AOVN01000133.1_cds_WP_000172202.1_3364	39.130	230	594
WP_061208759.1	lcl|NZ_AOVN01000043.1_cds_WP_000828455.1_938	36.863	255	594
WP_061208759.1	lcl|NZ_AOVN01000083.1_cds_WP_000834715.1_2001	37.553	237	594
WP_061208759.1	lcl|NZ_AOVN01000139.1_cds_WP_001161019.1_3506	32.407	216	594
WP_061208759.1	lcl|NZ_AOVN01000141.1_cds_WP_000510777.1_3605	26.941	219	594
WP_061208759.1	lcl|NZ_AOVN01000103.1_cds_WP_001052498.1_2504	25.820	244	594
WP_061208759.1	lcl|NZ_AOVN01000133.1_cds_WP_000942282.1_3350	28.509	228	594
WP_061208759.1	lcl|NZ_AOVN01000103.1_cds_WP_000619175.1_2460	29.098	244	594
WP_061208759.1	lcl|NZ_AOVN01000131.1_cds_WP_000666552.1_3336	28.099	242	594
WP_061208759.1	lcl|NZ_AOVN01000014.1_cds_WP_000603361.1_129	29.130	230	594
WP_061208759.1	lcl|NZ_AOVN01000084.1_cds_WP_001141158.1_2054	30.942	223	594
WP_061208759.1	lcl|NZ_AOVN01000021.1_cds_WP_000047473.1_273	28.571	210	594
WP_061208759.1	lcl|NZ_AOVN01000022.1_cds_WP_001089500.1_388	29.911	224	594
WP_061208759.1	lcl|NZ_AOVN01000022.1_cds_WP_000433117.1_356	32.927	164	594
WP_061208759.1	lcl|NZ_AOVN01000103.1_cds_WP_000218838.1_2459	28.112	249	594
WP_061208759.1	lcl|NZ_AOVN01000073.1_cds_WP_000590867.1_1433	25.943	212	594
WP_061208759.1	lcl|NZ_AOVN01000073.1_cds_WP_000590867.1_1433	24.841	157	594
WP_061208759.1	lcl|NZ_AOVN01000025.1_cds_WP_000052667.1_478	25.439	228	594
WP_061208759.1	lcl|NZ_AOVN01000076.1_cds_WP_000184524.1_1545	26.728	217	594
WP_061208759.1	lcl|NZ_AOVN01000081.1_cds_WP_001288326.1_1782	27.778	216	594
WP_061208759.1	lcl|NZ_AOVN01000011.1_cds_WP_001049205.1_81	28.500	200	594
WP_061208759.1	lcl|NZ_AOVN01000011.1_cds_WP_001049205.1_81	26.957	230	594
WP_061208759.1	lcl|NZ_AOVN01000083.1_cds_WP_000675807.1_1899	25.506	247	594
WP_061208759.1	lcl|NZ_AOVN01000014.1_cds_WP_000054169.1_145	23.445	209	594
WP_061208759.1	lcl|NZ_AOVN01000133.1_cds_WP_000626143.1_3369	28.000	200	594
WP_061208759.1	lcl|NZ_AOVN01000133.1_cds_WP_000626143.1_3369	21.505	186	594
WP_061208759.1	lcl|NZ_AOVN01000134.1_cds_WP_000481720.1_3379	24.229	227	594
WP_061208759.1	lcl|NZ_AOVN01000134.1_cds_WP_000481720.1_3379	22.500	240	594
WP_061208759.1	lcl|NZ_AOVN01000015.1_cds_WP_000136057.1_148	27.027	222	594
WP_061208759.1	lcl|NZ_AOVN01000128.1_cds_WP_000667646.1_3245	32.412	398	594
WP_061208759.1	lcl|NZ_AOVN01000133.1_cds_WP_000172202.1_3364	39.130	230	594
