WP_002725873.1	lcl|NC_005823.1_cds_WP_000340715.1_2153	93.902	82	106
WP_061209188.1	lcl|NC_005823.1_cds_WP_000410273.1_2152	92.971	313	314
WP_061209188.1	lcl|NC_005823.1_cds_WP_000093099.1_2132	58.730	63	314
WP_061209188.1	lcl|NC_005823.1_cds_WP_000646252.1_2149	27.711	249	314
WP_061209188.1	lcl|NC_005823.1_cds_WP_000744700.1_45	23.385	325	314
WP_061209188.1	lcl|NC_005823.1_cds_WP_000600889.1_2123	22.909	275	314
WP_061209188.1	lcl|NC_005823.1_cds_WP_000723090.1_2070	23.875	289	314
WP_061209188.1	lcl|NC_005823.1_cds_WP_001067557.1_2146	24.540	326	314
WP_061208759.1	lcl|NC_005823.1_cds_WP_000667646.1_575	32.412	398	594
WP_061208759.1	lcl|NC_005823.1_cds_WP_000172202.1_532	39.130	230	594
WP_061208759.1	lcl|NC_005823.1_cds_WP_000828455.1_132	36.863	255	594
WP_061208759.1	lcl|NC_005823.1_cds_WP_000834715.1_2129	37.553	237	594
WP_061208759.1	lcl|NC_005823.1_cds_WP_001161019.1_2372	32.407	216	594
WP_061208759.1	lcl|NC_005823.1_cds_WP_000510777.1_2470	26.941	219	594
WP_061208759.1	lcl|NC_005823.1_cds_WP_001052498.1_3368	25.820	244	594
WP_061208759.1	lcl|NC_005823.1_cds_WP_000942282.1_518	28.509	228	594
WP_061208759.1	lcl|NC_005823.1_cds_WP_000619175.1_3323	29.098	244	594
WP_061208759.1	lcl|NC_005823.1_cds_WP_000666552.1_1760	28.099	242	594
WP_061208759.1	lcl|NC_005823.1_cds_WP_000603361.1_2259	29.130	230	594
WP_061208759.1	lcl|NC_005823.1_cds_WP_001141158.1_663	30.942	223	594
WP_061208759.1	lcl|NC_005823.1_cds_WP_000047473.1_1508	28.571	210	594
WP_061208759.1	lcl|NC_005823.1_cds_WP_001089500.1_1780	29.911	224	594
WP_061208759.1	lcl|NC_005823.1_cds_WP_000433117.1_1812	32.927	164	594
WP_061208759.1	lcl|NC_005823.1_cds_WP_000218838.1_3322	28.112	249	594
WP_061208759.1	lcl|NC_005823.1_cds_WP_000590867.1_926	25.943	212	594
