WP_002725873.1	lcl|NZ_JAMQQD010000005.1_cds_WP_108958675.1_2988	62.162	74	106
WP_061209188.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356155.1_2987	83.548	310	314
WP_061209188.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356025.1_2942	24.922	321	314
WP_061209188.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355771.1_838	23.313	326	314
WP_061209188.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356016.1_2951	24.625	333	314
WP_061209188.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356037.1_2922	27.347	245	314
WP_061209188.1	lcl|NZ_JAMQQD010000007.1_cds_WP_100715920.1_3365	22.619	168	314
WP_061209188.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135653092.1_275	23.839	323	314
WP_061209188.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356007.1_2960	21.983	232	314
WP_061208759.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355985.1_2984	46.561	567	594
WP_061208759.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355455.1_1611	42.616	237	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_100716163.1_552	41.525	236	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_100725618.1_613	40.444	225	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355611.1_269	34.317	271	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355610.1_267	34.496	258	594
WP_061208759.1	lcl|NZ_JAMQQD010000006.1_cds_WP_135687279.1_3119	29.304	273	594
WP_061208759.1	lcl|NZ_JAMQQD010000004.1_cds_WP_100717653.1_2687	28.326	233	594
WP_061208759.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355355.1_1939	27.982	218	594
WP_061208759.1	lcl|NZ_JAMQQD010000003.1_cds_WP_100728022.1_2501	29.204	226	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355915.1_294	32.110	218	594
WP_061208759.1	lcl|NZ_JAMQQD010000005.1_cds_WP_135592251.1_2853	31.356	236	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135653122.1_361	28.879	232	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135605817.1_1025	30.531	226	594
WP_061208759.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356057.1_2827	29.817	218	594
WP_061208759.1	lcl|NZ_JAMQQD010000010.1_cds_WP_265356515.1_9	28.444	225	594
WP_061208759.1	lcl|NZ_JAMQQD010000003.1_cds_WP_100717123.1_2284	28.251	223	594
WP_061208759.1	lcl|NZ_JAMQQD010000004.1_cds_WP_100718973.1_2778	29.384	211	594
WP_061208759.1	lcl|NZ_JAMQQD010000003.1_cds_WP_239671187.1_2257	26.636	214	594
WP_061208759.1	lcl|NZ_JAMQQD010000008.1_cds_WP_100716774.1_3654	26.609	233	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_100720566.1_1180	25.000	220	594
WP_061208759.1	lcl|NZ_JAMQQD010000004.1_cds_WP_135688931.1_2609	26.961	204	594
WP_061208759.1	lcl|NZ_JAMQQD010000004.1_cds_WP_135688931.1_2609	26.087	161	594
WP_061208759.1	lcl|NZ_JAMQQD010000002.1_cds_WP_100718385.1_1524	28.378	222	594
WP_061208759.1	lcl|NZ_JAMQQD010000004.1_cds_WP_100718965.1_2770	29.412	204	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355607.1_251	28.481	158	594
WP_061208759.1	lcl|NZ_JAMQQD010000002.1_cds_WP_135651725.1_1692	26.027	219	594
WP_061208759.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355908.1_1482	28.218	202	594
WP_061208759.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355908.1_1482	26.437	174	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355619.1_295	26.549	226	594
WP_061208759.1	lcl|NZ_JAMQQD010000006.1_cds_WP_135652444.1_3263	24.737	190	594
WP_061208759.1	lcl|NZ_JAMQQD010000004.1_cds_WP_265356216.1_2675	26.344	186	594
WP_061208759.1	lcl|NZ_JAMQQD010000004.1_cds_WP_265356216.1_2675	25.764	229	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355642.1_416	24.257	202	594
WP_061208759.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355894.1_2095	27.011	174	594
WP_061208759.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355985.1_2984	46.561	567	594
WP_061208759.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355455.1_1611	42.616	237	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_100716163.1_552	41.525	236	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_100725618.1_613	40.444	225	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355611.1_269	34.317	271	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355610.1_267	34.496	258	594
WP_061208759.1	lcl|NZ_JAMQQD010000006.1_cds_WP_135687279.1_3119	29.304	273	594
WP_061208759.1	lcl|NZ_JAMQQD010000004.1_cds_WP_100717653.1_2687	28.326	233	594
WP_061208759.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355355.1_1939	27.982	218	594
WP_061208759.1	lcl|NZ_JAMQQD010000003.1_cds_WP_100728022.1_2501	29.204	226	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355915.1_294	32.110	218	594
WP_061208759.1	lcl|NZ_JAMQQD010000005.1_cds_WP_135592251.1_2853	31.356	236	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135653122.1_361	28.879	232	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135605817.1_1025	30.531	226	594
WP_061208759.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356057.1_2827	29.817	218	594
WP_061208759.1	lcl|NZ_JAMQQD010000010.1_cds_WP_265356515.1_9	28.444	225	594
WP_061208759.1	lcl|NZ_JAMQQD010000003.1_cds_WP_100717123.1_2284	28.251	223	594
WP_061208759.1	lcl|NZ_JAMQQD010000004.1_cds_WP_100718973.1_2778	29.384	211	594
WP_061208759.1	lcl|NZ_JAMQQD010000003.1_cds_WP_239671187.1_2257	26.636	214	594
WP_061208759.1	lcl|NZ_JAMQQD010000008.1_cds_WP_100716774.1_3654	26.609	233	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_100720566.1_1180	25.000	220	594
WP_061208759.1	lcl|NZ_JAMQQD010000004.1_cds_WP_135688931.1_2609	26.961	204	594
WP_061208759.1	lcl|NZ_JAMQQD010000004.1_cds_WP_135688931.1_2609	26.087	161	594
WP_061208759.1	lcl|NZ_JAMQQD010000002.1_cds_WP_100718385.1_1524	28.378	222	594
WP_061208759.1	lcl|NZ_JAMQQD010000004.1_cds_WP_100718965.1_2770	29.412	204	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355607.1_251	28.481	158	594
WP_061208759.1	lcl|NZ_JAMQQD010000002.1_cds_WP_135651725.1_1692	26.027	219	594
WP_061208759.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355908.1_1482	28.218	202	594
WP_061208759.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355908.1_1482	26.437	174	594
WP_061208759.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355619.1_295	26.549	226	594
WP_061208759.1	lcl|NZ_JAMQQD010000006.1_cds_WP_135652444.1_3263	24.737	190	594
