WP_002725873.1	lcl|NZ_AKWR02000053.1_cds_WP_000340715.1_3624	93.902	82	106
WP_061209188.1	lcl|NZ_AKWR02000053.1_cds_WP_000410268.1_3625	93.548	310	314
WP_061209188.1	lcl|NZ_AKWR02000089.1_cds_WP_000744704.1_2982	23.385	325	314
WP_061209188.1	lcl|NZ_AKWR02000053.1_cds_WP_000723079.1_3676	22.302	278	314
WP_061209188.1	lcl|NZ_AKWR02000144.1_cds_WP_002183791.1_1801	28.326	233	314
WP_061209188.1	lcl|NZ_AKWR02000161.1_cds_WP_029764217.1_1559	21.923	260	314
WP_061209188.1	lcl|NZ_AKWR02000060.1_cds_WP_000723082.1_3503	23.875	289	314
WP_061209188.1	lcl|NZ_AKWR02000053.1_cds_WP_000567886.1_3678	23.009	226	314
WP_061209188.1	lcl|NZ_AKWR02000016.1_cds_WP_001067558.1_4192	24.540	326	314
WP_061208759.1	lcl|NZ_AKWR02000173.1_cds_WP_000419421.1_1320	55.154	553	594
WP_061208759.1	lcl|NZ_AKWR02000171.1_cds_WP_000667646.1_1384	32.412	398	594
WP_061208759.1	lcl|NZ_AKWR02000198.1_cds_WP_002108143.1_883	39.565	230	594
WP_061208759.1	lcl|NZ_AKWR02000089.1_cds_WP_000828456.1_3072	36.863	255	594
WP_061208759.1	lcl|NZ_AKWR02000053.1_cds_WP_000615263.1_3651	34.649	228	594
WP_061208759.1	lcl|NZ_AKWR02000213.1_cds_WP_001161019.1_742	32.407	216	594
WP_061208759.1	lcl|NZ_AKWR02000164.1_cds_WP_000510770.1_1453	26.606	218	594
WP_061208759.1	lcl|NZ_AKWR02000193.1_cds_WP_002184018.1_897	26.230	244	594
WP_061208759.1	lcl|NZ_AKWR02000133.1_cds_WP_000619182.1_2068	29.098	244	594
WP_061208759.1	lcl|NZ_AKWR02000198.1_cds_WP_002071818.1_869	28.070	228	594
WP_061208759.1	lcl|NZ_AKWR02000244.1_cds_WP_000666544.1_257	28.099	242	594
WP_061208759.1	lcl|NZ_AKWR02000006.1_cds_WP_000603361.1_4292	29.130	230	594
WP_061208759.1	lcl|NZ_AKWR02000198.1_cds_WP_001141155.1_855	30.942	223	594
WP_061208759.1	lcl|NZ_AKWR02000028.1_cds_WP_000047473.1_4007	28.571	210	594
WP_061208759.1	lcl|NZ_AKWR02000244.1_cds_WP_001089503.1_277	29.911	224	594
WP_061208759.1	lcl|NZ_AKWR02000244.1_cds_WP_000433117.1_309	32.927	164	594
WP_061208759.1	lcl|NZ_AKWR02000133.1_cds_WP_000218838.1_2067	28.112	249	594
WP_061208759.1	lcl|NZ_AKWR02000141.1_cds_WP_000590871.1_1920	25.943	212	594
WP_061208759.1	lcl|NZ_AKWR02000141.1_cds_WP_000590871.1_1920	24.841	157	594
WP_061208759.1	lcl|NZ_AKWR02000188.1_cds_WP_000052667.1_1097	25.439	228	594
WP_061208759.1	lcl|NZ_AKWR02000036.1_cds_WP_000184526.1_3878	26.728	217	594
WP_061208759.1	lcl|NZ_AKWR02000115.1_cds_WP_001288322.1_2546	28.241	216	594
WP_061208759.1	lcl|NZ_AKWR02000121.1_cds_WP_000651462.1_2267	26.104	249	594
WP_061208759.1	lcl|NZ_AKWR02000003.1_cds_WP_001049212.1_4335	28.500	200	594
WP_061208759.1	lcl|NZ_AKWR02000003.1_cds_WP_001049212.1_4335	26.638	229	594
WP_061208759.1	lcl|NZ_AKWR02000006.1_cds_WP_000054165.1_4309	23.445	209	594
WP_061208759.1	lcl|NZ_AKWR02000171.1_cds_WP_000626143.1_1345	28.000	200	594
WP_061208759.1	lcl|NZ_AKWR02000171.1_cds_WP_000626143.1_1345	21.505	186	594
WP_061208759.1	lcl|NZ_AKWR02000194.1_cds_WP_002184020.1_894	40.476	42	594
WP_061208759.1	lcl|NZ_AKWR02000129.1_cds_WP_000481721.1_2129	24.229	227	594
WP_061208759.1	lcl|NZ_AKWR02000129.1_cds_WP_000481721.1_2129	22.500	240	594
WP_061208759.1	lcl|NZ_AKWR02000040.1_cds_WP_000136058.1_3816	27.477	222	594
WP_061208759.1	lcl|NZ_AKWR02000173.1_cds_WP_000419421.1_1320	55.154	553	594
WP_061208759.1	lcl|NZ_AKWR02000171.1_cds_WP_000667646.1_1384	32.412	398	594
WP_061208759.1	lcl|NZ_AKWR02000198.1_cds_WP_002108143.1_883	39.565	230	594
WP_061208759.1	lcl|NZ_AKWR02000089.1_cds_WP_000828456.1_3072	36.863	255	594
WP_061208759.1	lcl|NZ_AKWR02000053.1_cds_WP_000615263.1_3651	34.649	228	594
WP_061208759.1	lcl|NZ_AKWR02000213.1_cds_WP_001161019.1_742	32.407	216	594
WP_061208759.1	lcl|NZ_AKWR02000164.1_cds_WP_000510770.1_1453	26.606	218	594
WP_061208759.1	lcl|NZ_AKWR02000193.1_cds_WP_002184018.1_897	26.230	244	594
WP_061208759.1	lcl|NZ_AKWR02000133.1_cds_WP_000619182.1_2068	29.098	244	594
WP_061208759.1	lcl|NZ_AKWR02000198.1_cds_WP_002071818.1_869	28.070	228	594
WP_061208759.1	lcl|NZ_AKWR02000244.1_cds_WP_000666544.1_257	28.099	242	594
WP_061208759.1	lcl|NZ_AKWR02000006.1_cds_WP_000603361.1_4292	29.130	230	594
WP_061208759.1	lcl|NZ_AKWR02000198.1_cds_WP_001141155.1_855	30.942	223	594
WP_061208759.1	lcl|NZ_AKWR02000028.1_cds_WP_000047473.1_4007	28.571	210	594
WP_061208759.1	lcl|NZ_AKWR02000244.1_cds_WP_001089503.1_277	29.911	224	594
WP_061208759.1	lcl|NZ_AKWR02000244.1_cds_WP_000433117.1_309	32.927	164	594
WP_061208759.1	lcl|NZ_AKWR02000133.1_cds_WP_000218838.1_2067	28.112	249	594
WP_061208759.1	lcl|NZ_AKWR02000141.1_cds_WP_000590871.1_1920	25.943	212	594
WP_061208759.1	lcl|NZ_AKWR02000141.1_cds_WP_000590871.1_1920	24.841	157	594
WP_061208759.1	lcl|NZ_AKWR02000188.1_cds_WP_000052667.1_1097	25.439	228	594
WP_061208759.1	lcl|NZ_AKWR02000036.1_cds_WP_000184526.1_3878	26.728	217	594
WP_061208759.1	lcl|NZ_AKWR02000115.1_cds_WP_001288322.1_2546	28.241	216	594
WP_061208759.1	lcl|NZ_AKWR02000121.1_cds_WP_000651462.1_2267	26.104	249	594
WP_061208759.1	lcl|NZ_AKWR02000003.1_cds_WP_001049212.1_4335	28.500	200	594
WP_061208759.1	lcl|NZ_AKWR02000003.1_cds_WP_001049212.1_4335	26.638	229	594
WP_061208759.1	lcl|NZ_AKWR02000006.1_cds_WP_000054165.1_4309	23.445	209	594
WP_061208759.1	lcl|NZ_AKWR02000171.1_cds_WP_000626143.1_1345	28.000	200	594
WP_061208759.1	lcl|NZ_AKWR02000171.1_cds_WP_000626143.1_1345	21.505	186	594
WP_061208759.1	lcl|NZ_AKWR02000194.1_cds_WP_002184020.1_894	40.476	42	594
WP_061208759.1	lcl|NZ_AKWR02000129.1_cds_WP_000481721.1_2129	24.229	227	594
WP_061208759.1	lcl|NZ_AKWR02000129.1_cds_WP_000481721.1_2129	22.500	240	594
WP_061208759.1	lcl|NZ_AKWR02000040.1_cds_WP_000136058.1_3816	27.477	222	594
WP_061208753.1	lcl|NZ_AKWR02000053.1_cds_WP_000900196.1_3652	26.518	313	359
WP_061208754.1	lcl|NZ_AKWR02000161.1_cds_LEP1GSC079_RS23130_1569	53.202	203	343
WP_061208754.1	lcl|NZ_AKWR02000161.1_cds_LEP1GSC079_RS23130_1569	35.354	99	343
