WP_002725873.1	lcl|NZ_MVIT01000044.1_cds_WP_004753574.1_2684	91.463	82	106
WP_061209188.1	lcl|NZ_MVIT01000044.1_cds_WP_082292714.1_2683	92.652	313	314
WP_061209188.1	lcl|NZ_MVIT01000044.1_cds_WP_020765358.1_2680	27.309	249	314
WP_061209188.1	lcl|NZ_MVIT01000078.1_cds_WP_004753565.1_408	23.313	326	314
WP_061209188.1	lcl|NZ_MVIT01000032.1_cds_WP_020778800.1_3332	22.776	281	314
WP_061209188.1	lcl|NZ_MVIT01000044.1_cds_WP_004755319.1_2677	25.152	330	314
WP_061208759.1	lcl|NZ_MVIT01000036.1_cds_WP_082292659.1_3394	54.392	592	594
WP_061208759.1	lcl|NZ_MVIT01000075.1_cds_WP_004752998.1_2806	32.061	393	594
WP_061208759.1	lcl|NZ_MVIT01000077.1_cds_WP_004763548.1_1513	40.000	230	594
WP_061208759.1	lcl|NZ_MVIT01000078.1_cds_WP_004768876.1_322	36.863	255	594
WP_061208759.1	lcl|NZ_MVIT01000056.1_cds_WP_004759288.1_1934	32.243	214	594
WP_061208759.1	lcl|NZ_MVIT01000059.1_cds_WP_020766302.1_1069	28.689	244	594
WP_061208759.1	lcl|NZ_MVIT01000030.1_cds_WP_004750725.1_3254	26.977	215	594
WP_061208759.1	lcl|NZ_MVIT01000031.1_cds_WP_004754759.1_3031	25.833	240	594
WP_061208759.1	lcl|NZ_MVIT01000077.1_cds_WP_004754327.1_1530	28.634	227	594
WP_061208759.1	lcl|NZ_MVIT01000075.1_cds_WP_082293331.1_2722	31.390	223	594
WP_061208759.1	lcl|NZ_MVIT01000074.1_cds_WP_004769666.1_3629	29.565	230	594
WP_061208759.1	lcl|NZ_MVIT01000063.1_cds_WP_082293021.1_1270	27.686	242	594
WP_061208759.1	lcl|NZ_MVIT01000064.1_cds_WP_016749953.1_623	28.571	210	594
WP_061208759.1	lcl|NZ_MVIT01000072.1_cds_WP_020779123.1_3170	34.356	163	594
WP_061208759.1	lcl|NZ_MVIT01000020.1_cds_WP_004752322.1_3317	29.464	224	594
WP_061208759.1	lcl|NZ_MVIT01000065.1_cds_WP_004753899.1_862	29.167	192	594
WP_061208759.1	lcl|NZ_MVIT01000048.1_cds_WP_082292756.1_2405	25.877	228	594
WP_061208759.1	lcl|NZ_MVIT01000059.1_cds_WP_082292921.1_1068	27.273	242	594
WP_061208759.1	lcl|NZ_MVIT01000042.1_cds_WP_020765659.1_2481	25.472	212	594
WP_061208759.1	lcl|NZ_MVIT01000042.1_cds_WP_020765659.1_2481	24.204	157	594
WP_061208759.1	lcl|NZ_MVIT01000078.1_cds_WP_082293509.1_58	26.027	219	594
WP_061208759.1	lcl|NZ_MVIT01000067.1_cds_WP_020779391.1_790	25.000	252	594
WP_061208759.1	lcl|NZ_MVIT01000071.1_cds_WP_082293201.1_3797	28.358	201	594
WP_061208759.1	lcl|NZ_MVIT01000071.1_cds_WP_082293201.1_3797	25.991	227	594
WP_061208759.1	lcl|NZ_MVIT01000054.1_cds_WP_020767037.1_1777	24.167	240	594
WP_061208759.1	lcl|NZ_MVIT01000077.1_cds_WP_020778733.1_1518	28.000	200	594
WP_061208759.1	lcl|NZ_MVIT01000077.1_cds_WP_020778733.1_1518	21.505	186	594
WP_061208759.1	lcl|NZ_MVIT01000078.1_cds_WP_082293499.1_23	23.256	215	594
WP_061208759.1	lcl|NZ_MVIT01000078.1_cds_WP_082293499.1_23	22.907	227	594
WP_061208759.1	lcl|NZ_MVIT01000075.1_cds_WP_004778396.1_2761	27.928	222	594
WP_061208759.1	lcl|NZ_MVIT01000036.1_cds_WP_082292659.1_3394	54.392	592	594
WP_061208759.1	lcl|NZ_MVIT01000075.1_cds_WP_004752998.1_2806	32.061	393	594
WP_061208759.1	lcl|NZ_MVIT01000077.1_cds_WP_004763548.1_1513	40.000	230	594
WP_061208759.1	lcl|NZ_MVIT01000078.1_cds_WP_004768876.1_322	36.863	255	594
WP_061208759.1	lcl|NZ_MVIT01000056.1_cds_WP_004759288.1_1934	32.243	214	594
WP_061208759.1	lcl|NZ_MVIT01000059.1_cds_WP_020766302.1_1069	28.689	244	594
WP_061208759.1	lcl|NZ_MVIT01000030.1_cds_WP_004750725.1_3254	26.977	215	594
