WP_002725873.1	lcl|NZ_JASEXJ010000013.1_cds_WP_004462903.1_2221	97.561	82	106
WP_061209188.1	lcl|NZ_JASEXJ010000013.1_cds_WP_004472299.1_2222	91.935	310	314
WP_061209188.1	lcl|NZ_JASEXJ010000002.1_cds_WP_004471108.1_308	24.224	322	314
WP_061209188.1	lcl|NZ_JASEXJ010000013.1_cds_WP_282967932.1_2225	26.908	249	314
WP_061209188.1	lcl|NZ_JASEXJ010000030.1_cds_WP_004465060.1_3069	23.132	281	314
WP_061209188.1	lcl|NZ_JASEXJ010000004.1_cds_WP_004461234.1_1112	25.087	287	314
WP_061209188.1	lcl|NZ_JASEXJ010000013.1_cds_WP_046951346.1_2228	22.910	323	314
WP_061208759.1	lcl|NZ_JASEXJ010000027.1_cds_WP_004467560.1_3005	32.061	393	594
WP_061208759.1	lcl|NZ_JASEXJ010000025.1_cds_WP_004457781.1_2902	41.304	230	594
WP_061208759.1	lcl|NZ_JASEXJ010000041.1_cds_WP_282968183.1_3320	38.136	236	594
WP_061208759.1	lcl|NZ_JASEXJ010000003.1_cds_WP_282967674.1_1029	31.620	389	594
WP_061208759.1	lcl|NZ_JASEXJ010000001.1_cds_WP_004464005.1_195	35.266	207	594
WP_061208759.1	lcl|NZ_JASEXJ010000012.1_cds_WP_004461439.1_2059	25.806	217	594
WP_061208759.1	lcl|NZ_JASEXJ010000006.1_cds_WP_282964797.1_779	29.258	229	594
WP_061208759.1	lcl|NZ_JASEXJ010000005.1_cds_WP_061205418.1_1388	29.911	224	594
WP_061208759.1	lcl|NZ_JASEXJ010000012.1_cds_WP_004466161.1_2103	29.130	230	594
WP_061208759.1	lcl|NZ_JASEXJ010000003.1_cds_WP_004467144.1_1058	26.141	241	594
WP_061208759.1	lcl|NZ_JASEXJ010000018.1_cds_WP_016753706.1_2594	31.553	206	594
WP_061208759.1	lcl|NZ_JASEXJ010000005.1_cds_WP_004460086.1_1421	29.358	218	594
WP_061208759.1	lcl|NZ_JASEXJ010000002.1_cds_WP_004467557.1_378	31.507	219	594
WP_061208759.1	lcl|NZ_JASEXJ010000005.1_cds_WP_004470658.1_1369	29.386	228	594
WP_061208759.1	lcl|NZ_JASEXJ010000001.1_cds_WP_004464119.1_113	31.746	189	594
WP_061208759.1	lcl|NZ_JASEXJ010000014.1_cds_WP_282967938.1_2274	29.048	210	594
WP_061208759.1	lcl|NZ_JASEXJ010000008.1_cds_WP_004466497.1_1745	26.609	233	594
WP_061208759.1	lcl|NZ_JASEXJ010000008.1_cds_WP_004466635.1_1724	30.357	224	594
WP_061208759.1	lcl|NZ_JASEXJ010000031.1_cds_WP_004461802.1_3124	23.984	246	594
WP_061208759.1	lcl|NZ_JASEXJ010000031.1_cds_WP_004461802.1_3124	26.115	157	594
WP_061208759.1	lcl|NZ_JASEXJ010000004.1_cds_WP_004467270.1_1189	26.923	208	594
WP_061208759.1	lcl|NZ_JASEXJ010000018.1_cds_WP_282965970.1_2517	24.691	243	594
WP_061208759.1	lcl|NZ_JASEXJ010000022.1_cds_WP_061205548.1_1535	28.139	231	594
WP_061208759.1	lcl|NZ_JASEXJ010000022.1_cds_WP_061205548.1_1535	27.869	183	594
WP_061208759.1	lcl|NZ_JASEXJ010000002.1_cds_WP_004467532.1_379	26.378	254	594
WP_061208759.1	lcl|NZ_JASEXJ010000008.1_cds_WP_004466296.1_1752	24.658	219	594
WP_061208759.1	lcl|NZ_JASEXJ010000017.1_cds_WP_004487067.1_2453	22.727	220	594
WP_061208759.1	lcl|NZ_JASEXJ010000002.1_cds_WP_004467533.1_480	23.982	221	594
WP_061208759.1	lcl|NZ_JASEXJ010000002.1_cds_WP_004467533.1_480	22.892	249	594
WP_061208759.1	lcl|NZ_JASEXJ010000003.1_cds_WP_004459333.1_989	27.000	200	594
WP_061208759.1	lcl|NZ_JASEXJ010000003.1_cds_WP_004459333.1_989	22.043	186	594
WP_061208759.1	lcl|NZ_JASEXJ010000027.1_cds_WP_004467560.1_3005	32.061	393	594
WP_061208759.1	lcl|NZ_JASEXJ010000025.1_cds_WP_004457781.1_2902	41.304	230	594
WP_061208759.1	lcl|NZ_JASEXJ010000041.1_cds_WP_282968183.1_3320	38.136	236	594
WP_061208759.1	lcl|NZ_JASEXJ010000003.1_cds_WP_282967674.1_1029	31.620	389	594
WP_061208759.1	lcl|NZ_JASEXJ010000001.1_cds_WP_004464005.1_195	35.266	207	594
WP_061208759.1	lcl|NZ_JASEXJ010000012.1_cds_WP_004461439.1_2059	25.806	217	594
WP_061208759.1	lcl|NZ_JASEXJ010000006.1_cds_WP_282964797.1_779	29.258	229	594
WP_061208759.1	lcl|NZ_JASEXJ010000005.1_cds_WP_061205418.1_1388	29.911	224	594
WP_061208759.1	lcl|NZ_JASEXJ010000012.1_cds_WP_004466161.1_2103	29.130	230	594
WP_061208759.1	lcl|NZ_JASEXJ010000003.1_cds_WP_004467144.1_1058	26.141	241	594
WP_061208759.1	lcl|NZ_JASEXJ010000018.1_cds_WP_016753706.1_2594	31.553	206	594
WP_061208759.1	lcl|NZ_JASEXJ010000005.1_cds_WP_004460086.1_1421	29.358	218	594
WP_061208759.1	lcl|NZ_JASEXJ010000002.1_cds_WP_004467557.1_378	31.507	219	594
WP_061208759.1	lcl|NZ_JASEXJ010000005.1_cds_WP_004470658.1_1369	29.386	228	594
WP_061208759.1	lcl|NZ_JASEXJ010000001.1_cds_WP_004464119.1_113	31.746	189	594
WP_061208759.1	lcl|NZ_JASEXJ010000014.1_cds_WP_282967938.1_2274	29.048	210	594
WP_061208759.1	lcl|NZ_JASEXJ010000008.1_cds_WP_004466497.1_1745	26.609	233	594
WP_061208759.1	lcl|NZ_JASEXJ010000008.1_cds_WP_004466635.1_1724	30.357	224	594
WP_061208759.1	lcl|NZ_JASEXJ010000031.1_cds_WP_004461802.1_3124	23.984	246	594
WP_061208759.1	lcl|NZ_JASEXJ010000031.1_cds_WP_004461802.1_3124	26.115	157	594
WP_061208759.1	lcl|NZ_JASEXJ010000004.1_cds_WP_004467270.1_1189	26.923	208	594
WP_061208759.1	lcl|NZ_JASEXJ010000018.1_cds_WP_282965970.1_2517	24.691	243	594
WP_061208759.1	lcl|NZ_JASEXJ010000022.1_cds_WP_061205548.1_1535	28.139	231	594
WP_061208759.1	lcl|NZ_JASEXJ010000022.1_cds_WP_061205548.1_1535	27.869	183	594
WP_061208759.1	lcl|NZ_JASEXJ010000002.1_cds_WP_004467532.1_379	26.378	254	594
WP_061208759.1	lcl|NZ_JASEXJ010000008.1_cds_WP_004466296.1_1752	24.658	219	594
WP_061208759.1	lcl|NZ_JASEXJ010000017.1_cds_WP_004487067.1_2453	22.727	220	594
WP_061208759.1	lcl|NZ_JASEXJ010000002.1_cds_WP_004467533.1_480	23.982	221	594
WP_061208759.1	lcl|NZ_JASEXJ010000002.1_cds_WP_004467533.1_480	22.892	249	594
WP_061208759.1	lcl|NZ_JASEXJ010000003.1_cds_WP_004459333.1_989	27.000	200	594
WP_061208759.1	lcl|NZ_JASEXJ010000003.1_cds_WP_004459333.1_989	22.043	186	594
WP_061208753.1	lcl|NZ_JASEXJ010000041.1_cds_WP_282968180.1_3315	26.087	161	359
WP_061208754.1	lcl|NZ_JASEXJ010000013.1_cds_WP_282967932.1_2225	31.871	342	343
WP_061208754.1	lcl|NZ_JASEXJ010000030.1_cds_WP_004465060.1_3069	26.857	350	343
