WP_002725873.1	lcl|NZ_JQRV01000044.1_cds_WP_002725873.1_1508	100.000	106	106
WP_061209188.1	lcl|NZ_JQRV01000044.1_cds_WP_002725867.1_1507	100.000	310	314
WP_061209188.1	lcl|NZ_JQRV01000095.1_cds_WP_002722638.1_2753	24.845	322	314
WP_061209188.1	lcl|NZ_JQRV01000044.1_cds_WP_002725843.1_1455	20.761	289	314
WP_061209188.1	lcl|NZ_JQRV01000011.1_cds_WP_002727919.1_603	23.132	281	314
WP_061209188.1	lcl|NZ_JQRV01000155.1_cds_WP_002728309.1_3352	25.723	311	314
WP_061209188.1	lcl|NZ_JQRV01000044.1_cds_WP_002725944.1_1453	20.900	311	314
WP_061209188.1	lcl|NZ_JQRV01000002.1_cds_WP_002729504.1_126	20.809	173	314
WP_061208759.1	lcl|NZ_JQRV01000119.1_cds_WP_002723347.1_3084	41.228	228	594
WP_061208759.1	lcl|NZ_JQRV01000077.1_cds_WP_002735243.1_2326	40.435	230	594
WP_061208759.1	lcl|NZ_JQRV01000051.1_cds_WP_061209423.1_1829	36.863	255	594
WP_061208759.1	lcl|NZ_JQRV01000044.1_cds_WP_002759923.1_1481	33.333	228	594
WP_061208759.1	lcl|NZ_JQRV01000064.1_cds_WP_002726143.1_2114	33.333	216	594
WP_061208759.1	lcl|NZ_JQRV01000094.1_cds_WP_002739451.1_2708	25.806	217	594
WP_061208759.1	lcl|NZ_JQRV01000001.1_cds_WP_061209231.1_57	32.524	206	594
WP_061208759.1	lcl|NZ_JQRV01000124.1_cds_WP_016757988.1_3119	28.448	232	594
WP_061208759.1	lcl|NZ_JQRV01000032.1_cds_WP_002725984.1_1130	29.565	230	594
WP_061208759.1	lcl|NZ_JQRV01000003.1_cds_WP_002721827.1_203	29.954	217	594
WP_061208759.1	lcl|NZ_JQRV01000003.1_cds_WP_002721914.1_236	29.817	218	594
WP_061208759.1	lcl|NZ_JQRV01000003.1_cds_WP_002729296.1_184	27.948	229	594
WP_061208759.1	lcl|NZ_JQRV01000074.1_cds_WP_002724285.1_2309	30.093	216	594
WP_061208759.1	lcl|NZ_JQRV01000001.1_cds_WP_002728388.1_41	29.048	210	594
WP_061208759.1	lcl|NZ_JQRV01000020.1_cds_WP_061209299.1_887	27.197	239	594
WP_061208759.1	lcl|NZ_JQRV01000084.1_cds_WP_002732862.1_2518	29.255	188	594
WP_061208759.1	lcl|NZ_JQRV01000033.1_cds_WP_032851236.1_1196	25.592	211	594
WP_061208759.1	lcl|NZ_JQRV01000033.1_cds_WP_032851236.1_1196	26.115	157	594
WP_061208759.1	lcl|NZ_JQRV01000020.1_cds_WP_002729758.1_878	31.696	224	594
WP_061208759.1	lcl|NZ_JQRV01000036.1_cds_WP_002730493.1_1280	26.512	215	594
WP_061208759.1	lcl|NZ_JQRV01000045.1_cds_WP_002733837.1_1551	29.064	203	594
WP_061208759.1	lcl|NZ_JQRV01000045.1_cds_WP_002733837.1_1551	26.630	184	594
WP_061208759.1	lcl|NZ_JQRV01000007.1_cds_WP_002733736.1_439	25.600	250	594
WP_061208759.1	lcl|NZ_JQRV01000015.1_cds_WP_002729218.1_735	28.272	191	594
WP_061208759.1	lcl|NZ_JQRV01000020.1_cds_WP_002729133.1_894	26.126	222	594
WP_061208759.1	lcl|NZ_JQRV01000074.1_cds_WP_002724311.1_2308	26.587	252	594
WP_061208759.1	lcl|NZ_JQRV01000107.1_cds_WP_002739367.1_2987	23.305	236	594
WP_061208759.1	lcl|NZ_JQRV01000074.1_cds_WP_002734915.1_2257	24.887	221	594
WP_061208759.1	lcl|NZ_JQRV01000074.1_cds_WP_002734915.1_2257	22.605	261	594
WP_061208759.1	lcl|NZ_JQRV01000074.1_cds_WP_002759225.1_2266	27.500	200	594
WP_061208759.1	lcl|NZ_JQRV01000074.1_cds_WP_002759225.1_2266	22.581	186	594
WP_061208759.1	lcl|NZ_JQRV01000033.1_cds_WP_002723659.1_1187	29.333	225	594
WP_061208759.1	lcl|NZ_JQRV01000119.1_cds_WP_002723347.1_3084	41.228	228	594
WP_061208759.1	lcl|NZ_JQRV01000077.1_cds_WP_002735243.1_2326	40.435	230	594
WP_061208759.1	lcl|NZ_JQRV01000051.1_cds_WP_061209423.1_1829	36.863	255	594
WP_061208759.1	lcl|NZ_JQRV01000044.1_cds_WP_002759923.1_1481	33.333	228	594
WP_061208759.1	lcl|NZ_JQRV01000064.1_cds_WP_002726143.1_2114	33.333	216	594
WP_061208759.1	lcl|NZ_JQRV01000094.1_cds_WP_002739451.1_2708	25.806	217	594
WP_061208759.1	lcl|NZ_JQRV01000001.1_cds_WP_061209231.1_57	32.524	206	594
WP_061208759.1	lcl|NZ_JQRV01000124.1_cds_WP_016757988.1_3119	28.448	232	594
WP_061208759.1	lcl|NZ_JQRV01000032.1_cds_WP_002725984.1_1130	29.565	230	594
WP_061208759.1	lcl|NZ_JQRV01000003.1_cds_WP_002721827.1_203	29.954	217	594
WP_061208759.1	lcl|NZ_JQRV01000003.1_cds_WP_002721914.1_236	29.817	218	594
WP_061208759.1	lcl|NZ_JQRV01000003.1_cds_WP_002729296.1_184	27.948	229	594
WP_061208759.1	lcl|NZ_JQRV01000074.1_cds_WP_002724285.1_2309	30.093	216	594
WP_061208759.1	lcl|NZ_JQRV01000001.1_cds_WP_002728388.1_41	29.048	210	594
WP_061208759.1	lcl|NZ_JQRV01000020.1_cds_WP_061209299.1_887	27.197	239	594
WP_061208759.1	lcl|NZ_JQRV01000084.1_cds_WP_002732862.1_2518	29.255	188	594
WP_061208759.1	lcl|NZ_JQRV01000033.1_cds_WP_032851236.1_1196	25.592	211	594
WP_061208759.1	lcl|NZ_JQRV01000033.1_cds_WP_032851236.1_1196	26.115	157	594
WP_061208759.1	lcl|NZ_JQRV01000020.1_cds_WP_002729758.1_878	31.696	224	594
WP_061208759.1	lcl|NZ_JQRV01000036.1_cds_WP_002730493.1_1280	26.512	215	594
WP_061208759.1	lcl|NZ_JQRV01000045.1_cds_WP_002733837.1_1551	29.064	203	594
WP_061208759.1	lcl|NZ_JQRV01000045.1_cds_WP_002733837.1_1551	26.630	184	594
WP_061208759.1	lcl|NZ_JQRV01000007.1_cds_WP_002733736.1_439	25.600	250	594
WP_061208759.1	lcl|NZ_JQRV01000015.1_cds_WP_002729218.1_735	28.272	191	594
WP_061208759.1	lcl|NZ_JQRV01000020.1_cds_WP_002729133.1_894	26.126	222	594
WP_061208759.1	lcl|NZ_JQRV01000074.1_cds_WP_002724311.1_2308	26.587	252	594
WP_061208759.1	lcl|NZ_JQRV01000107.1_cds_WP_002739367.1_2987	23.305	236	594
WP_061208759.1	lcl|NZ_JQRV01000074.1_cds_WP_002734915.1_2257	24.887	221	594
WP_061208759.1	lcl|NZ_JQRV01000074.1_cds_WP_002734915.1_2257	22.605	261	594
WP_061208759.1	lcl|NZ_JQRV01000074.1_cds_WP_002759225.1_2266	27.500	200	594
WP_061208759.1	lcl|NZ_JQRV01000074.1_cds_WP_002759225.1_2266	22.581	186	594
WP_061208759.1	lcl|NZ_JQRV01000033.1_cds_WP_002723659.1_1187	29.333	225	594
WP_061208753.1	lcl|NZ_JQRV01000044.1_cds_WP_002759975.1_1480	27.742	310	359
WP_061208754.1	lcl|NZ_JQRV01000044.1_cds_WP_002725843.1_1455	27.874	348	343
WP_061208754.1	lcl|NZ_JQRV01000011.1_cds_WP_002727919.1_603	26.857	350	343
WP_061208754.1	lcl|NZ_JQRV01000095.1_cds_WP_002722638.1_2753	25.959	339	343
WP_061208754.1	lcl|NZ_JQRV01000002.1_cds_WP_002729504.1_126	24.513	359	343
WP_061208754.1	lcl|NZ_JQRV01000082.1_cds_WP_016757558.1_2430	24.638	345	343
