WP_002725873.1	lcl|NZ_LMXF01000069.1_cds_WP_000340715.1_2458	93.902	82	106
WP_061209188.1	lcl|NZ_LMXF01000069.1_cds_WP_000410273.1_2457	92.971	313	314
WP_061209188.1	lcl|NZ_LMXF01000069.1_cds_WP_000646253.1_2454	27.711	249	314
WP_061209188.1	lcl|NZ_LMXF01000005.1_cds_WP_000744700.1_374	23.385	325	314
WP_061209188.1	lcl|NZ_LMXF01000002.1_cds_WP_001033107.1_174	22.180	266	314
WP_061209188.1	lcl|NZ_LMXF01000002.1_cds_WP_000723090.1_123	23.875	289	314
WP_061209188.1	lcl|NZ_LMXF01000069.1_cds_WP_001067558.1_2451	24.540	326	314
WP_061208759.1	lcl|NZ_LMXF01000002.1_cds_WP_001035839.1_167	54.355	574	594
WP_061208759.1	lcl|NZ_LMXF01000097.1_cds_WP_000667646.1_2903	32.412	398	594
WP_061208759.1	lcl|NZ_LMXF01000032.1_cds_WP_000172203.1_1508	39.565	230	594
WP_061208759.1	lcl|NZ_LMXF01000001.1_cds_WP_000828458.1_16	36.471	255	594
WP_061208759.1	lcl|NZ_LMXF01000119.1_cds_WP_001161020.1_3164	32.127	221	594
WP_061208759.1	lcl|NZ_LMXF01000080.1_cds_WP_000510777.1_2642	26.941	219	594
WP_061208759.1	lcl|NZ_LMXF01000032.1_cds_LA702_RS07545_1494	28.870	239	594
WP_061208759.1	lcl|NZ_LMXF01000102.1_cds_WP_000619176.1_2962	29.098	244	594
WP_061208759.1	lcl|NZ_LMXF01000106.1_cds_WP_000666552.1_3024	28.099	242	594
WP_061208759.1	lcl|NZ_LMXF01000180.1_cds_WP_000603361.1_3610	29.130	230	594
WP_061208759.1	lcl|NZ_LMXF01000190.1_cds_WP_001141162.1_3658	29.646	226	594
WP_061208759.1	lcl|NZ_LMXF01000003.1_cds_WP_000047473.1_270	28.571	210	594
WP_061208759.1	lcl|NZ_LMXF01000109.1_cds_WP_001089498.1_3056	29.911	224	594
WP_061208759.1	lcl|NZ_LMXF01000023.1_cds_WP_000433117.1_1163	32.927	164	594
WP_061208759.1	lcl|NZ_LMXF01000102.1_cds_WP_000127308.1_2961	28.395	243	594
WP_061208759.1	lcl|NZ_LMXF01000234.1_cds_WP_000590873.1_3774	25.943	212	594
WP_061208759.1	lcl|NZ_LMXF01000234.1_cds_WP_000590873.1_3774	24.841	157	594
WP_061208759.1	lcl|NZ_LMXF01000104.1_cds_WP_000052667.1_2996	25.439	228	594
WP_061208759.1	lcl|NZ_LMXF01000048.1_cds_WP_000184524.1_1955	26.728	217	594
WP_061208759.1	lcl|NZ_LMXF01000061.1_cds_WP_001288326.1_2278	27.778	216	594
WP_061208759.1	lcl|NZ_LMXF01000035.1_cds_WP_001049205.1_1592	28.500	200	594
WP_061208759.1	lcl|NZ_LMXF01000035.1_cds_WP_001049205.1_1592	26.957	230	594
WP_061208759.1	lcl|NZ_LMXF01000121.1_cds_WP_000651459.1_3184	25.703	249	594
WP_061208759.1	lcl|NZ_LMXF01000010.1_cds_LA702_RS03200_634	27.869	122	594
