WP_002725873.1	lcl|NZ_RQHV01000061.1_cds_WP_109019586.1_907	66.197	71	106
WP_061209188.1	lcl|NZ_RQHV01000061.1_cds_WP_135764945.1_908	83.871	310	314
WP_061209188.1	lcl|NZ_RQHV01000061.1_cds_WP_135764956.1_919	25.478	314	314
WP_061209188.1	lcl|NZ_RQHV01000061.1_cds_WP_135764972.1_935	23.810	336	314
WP_061209188.1	lcl|NZ_RQHV01000048.1_cds_WP_135764371.1_1730	23.565	331	314
WP_061209188.1	lcl|NZ_RQHV01000061.1_cds_WP_135764942.1_904	22.835	254	314
WP_061209188.1	lcl|NZ_RQHV01000061.1_cds_WP_135765010.1_976	24.691	162	314
WP_061209188.1	lcl|NZ_RQHV01000061.1_cds_WP_135765025.1_992	22.053	263	314
WP_061208759.1	lcl|NZ_RQHV01000043.1_cds_WP_135764149.1_2872	42.342	222	594
WP_061208759.1	lcl|NZ_RQHV01000042.1_cds_WP_135763729.1_2408	36.122	263	594
WP_061208759.1	lcl|NZ_RQHV01000042.1_cds_WP_135763778.1_2469	40.088	227	594
WP_061208759.1	lcl|NZ_RQHV01000050.1_cds_WP_135764568.1_3506	37.885	227	594
WP_061208759.1	lcl|NZ_RQHV01000050.1_cds_WP_135764570.1_3508	35.688	269	594
WP_061208759.1	lcl|NZ_RQHV01000049.1_cds_WP_135764421.1_52	31.179	263	594
WP_061208759.1	lcl|NZ_RQHV01000038.1_cds_WP_135763514.1_3830	26.457	223	594
WP_061208759.1	lcl|NZ_RQHV01000061.1_cds_WP_135765077.1_1063	29.630	243	594
WP_061208759.1	lcl|NZ_RQHV01000029.1_cds_WP_135763100.1_428	29.386	228	594
WP_061208759.1	lcl|NZ_RQHV01000061.1_cds_WP_135765202.1_1208	29.596	223	594
WP_061208759.1	lcl|NZ_RQHV01000066.1_cds_WP_135766033.1_204	28.829	222	594
WP_061208759.1	lcl|NZ_RQHV01000018.1_cds_WP_135762932.1_1762	31.088	193	594
WP_061208759.1	lcl|NZ_RQHV01000032.1_cds_WP_135763194.1_302	30.622	209	594
WP_061208759.1	lcl|NZ_RQHV01000061.1_cds_WP_135765397.1_1431	28.829	222	594
WP_061208759.1	lcl|NZ_RQHV01000062.1_cds_WP_135765871.1_2205	34.677	124	594
WP_061208759.1	lcl|NZ_RQHV01000007.1_cds_WP_246047532.1_3754	25.893	224	594
WP_061208759.1	lcl|NZ_RQHV01000062.1_cds_WP_135765862.1_2196	29.949	197	594
WP_061208759.1	lcl|NZ_RQHV01000066.1_cds_WP_135766091.1_269	30.769	221	594
WP_061208759.1	lcl|NZ_RQHV01000061.1_cds_WP_135765102.1_1092	28.241	216	594
