WP_002725873.1	lcl|NZ_AOWT01000138.1_cds_WP_000340715.1_3193	93.902	82	106
WP_061209188.1	lcl|NZ_AOWT01000138.1_cds_WP_000410273.1_3194	92.971	313	314
WP_061209188.1	lcl|NZ_AOWT01000138.1_cds_WP_000093099.1_3214	58.730	63	314
WP_061209188.1	lcl|NZ_AOWT01000138.1_cds_WP_000646250.1_3197	27.711	249	314
WP_061209188.1	lcl|NZ_AOWT01000033.1_cds_WP_000744700.1_432	23.385	325	314
WP_061209188.1	lcl|NZ_AOWT01000138.1_cds_WP_000600889.1_3223	22.909	275	314
WP_061209188.1	lcl|NZ_AOWT01000138.1_cds_WP_000723090.1_3276	23.875	289	314
WP_061209188.1	lcl|NZ_AOWT01000138.1_cds_WP_001067557.1_3200	24.540	326	314
WP_061208759.1	lcl|NZ_AOWT01000140.1_cds_WP_000667646.1_3373	32.412	398	594
WP_061208759.1	lcl|NZ_AOWT01000082.1_cds_WP_000172202.1_1597	39.130	230	594
WP_061208759.1	lcl|NZ_AOWT01000096.1_cds_WP_000828455.1_1940	36.863	255	594
WP_061208759.1	lcl|NZ_AOWT01000138.1_cds_WP_000834715.1_3217	37.553	237	594
WP_061208759.1	lcl|NZ_AOWT01000039.1_cds_WP_001161019.1_562	32.407	216	594
WP_061208759.1	lcl|NZ_AOWT01000022.1_cds_WP_000510777.1_190	26.941	219	594
WP_061208759.1	lcl|NZ_AOWT01000109.1_cds_WP_001052498.1_2431	25.820	244	594
WP_061208759.1	lcl|NZ_AOWT01000082.1_cds_WP_000942282.1_1583	28.509	228	594
WP_061208759.1	lcl|NZ_AOWT01000109.1_cds_WP_000619175.1_2386	29.098	244	594
WP_061208759.1	lcl|NZ_AOWT01000148.1_cds_WP_000666552.1_3667	28.099	242	594
WP_061208759.1	lcl|NZ_AOWT01000017.1_cds_WP_000603361.1_105	29.130	230	594
WP_061208759.1	lcl|NZ_AOWT01000095.1_cds_WP_001141158.1_1930	30.942	223	594
WP_061208759.1	lcl|NZ_AOWT01000027.1_cds_WP_000047473.1_246	28.571	210	594
WP_061208759.1	lcl|NZ_AOWT01000107.1_cds_WP_001089500.1_2292	29.911	224	594
WP_061208759.1	lcl|NZ_AOWT01000107.1_cds_WP_000433117.1_2324	32.927	164	594
WP_061208759.1	lcl|NZ_AOWT01000109.1_cds_WP_000218838.1_2385	28.112	249	594
WP_061208759.1	lcl|NZ_AOWT01000105.1_cds_WP_000590867.1_2256	25.943	212	594
WP_061208759.1	lcl|NZ_AOWT01000105.1_cds_WP_000590867.1_2256	24.841	157	594
WP_061208759.1	lcl|NZ_AOWT01000104.1_cds_WP_000052667.1_2224	25.439	228	594
WP_061208759.1	lcl|NZ_AOWT01000086.1_cds_WP_000184524.1_1711	26.728	217	594
WP_061208759.1	lcl|NZ_AOWT01000065.1_cds_WP_001288326.1_985	27.778	216	594
WP_061208759.1	lcl|NZ_AOWT01000013.1_cds_WP_001049205.1_62	28.500	200	594
WP_061208759.1	lcl|NZ_AOWT01000013.1_cds_WP_001049205.1_62	26.957	230	594
WP_061208759.1	lcl|NZ_AOWT01000139.1_cds_WP_000675807.1_3319	25.506	247	594
WP_061208759.1	lcl|NZ_AOWT01000017.1_cds_WP_000054169.1_121	23.445	209	594
WP_061208759.1	lcl|NZ_AOWT01000082.1_cds_WP_000626143.1_1602	28.000	200	594
WP_061208759.1	lcl|NZ_AOWT01000082.1_cds_WP_000626143.1_1602	21.505	186	594
WP_061208759.1	lcl|NZ_AOWT01000087.1_cds_WP_000481720.1_1746	24.229	227	594
WP_061208759.1	lcl|NZ_AOWT01000087.1_cds_WP_000481720.1_1746	22.500	240	594
WP_061208759.1	lcl|NZ_AOWT01000084.1_cds_WP_000136057.1_1636	27.027	222	594
WP_061208759.1	lcl|NZ_AOWT01000140.1_cds_WP_000667646.1_3373	32.412	398	594
WP_061208759.1	lcl|NZ_AOWT01000082.1_cds_WP_000172202.1_1597	39.130	230	594
WP_061208759.1	lcl|NZ_AOWT01000096.1_cds_WP_000828455.1_1940	36.863	255	594
WP_061208759.1	lcl|NZ_AOWT01000138.1_cds_WP_000834715.1_3217	37.553	237	594
WP_061208759.1	lcl|NZ_AOWT01000039.1_cds_WP_001161019.1_562	32.407	216	594
WP_061208759.1	lcl|NZ_AOWT01000022.1_cds_WP_000510777.1_190	26.941	219	594
WP_061208759.1	lcl|NZ_AOWT01000109.1_cds_WP_001052498.1_2431	25.820	244	594
