WP_002725873.1	lcl|NZ_AFKR01000141.1_cds_WP_000340715.1_1407	93.902	82	106
WP_061209188.1	lcl|NZ_AFKR01000141.1_cds_WP_000410273.1_1406	92.971	313	314
WP_061209188.1	lcl|NZ_AFKR01000141.1_cds_WP_000093099.1_1386	58.730	63	314
WP_061209188.1	lcl|NZ_AFKR01000141.1_cds_WP_000646250.1_1403	27.711	249	314
WP_061209188.1	lcl|NZ_AFKR01000132.1_cds_WP_000744700.1_1511	23.385	325	314
WP_061209188.1	lcl|NZ_AFKR01000141.1_cds_WP_000600889.1_1377	22.909	275	314
WP_061209188.1	lcl|NZ_AFKR01000165.1_cds_WP_000293515.1_1198	24.382	283	314
WP_061209188.1	lcl|NZ_AFKR01000141.1_cds_WP_001067557.1_1400	24.540	326	314
WP_061208759.1	lcl|NZ_AFKR01000237.1_cds_WP_000667646.1_556	32.412	398	594
WP_061208759.1	lcl|NZ_AFKR01000267.1_cds_WP_000172202.1_365	39.130	230	594
WP_061208759.1	lcl|NZ_AFKR01000013.1_cds_WP_000828455.1_3631	36.863	255	594
WP_061208759.1	lcl|NZ_AFKR01000141.1_cds_WP_000834715.1_1383	37.553	237	594
WP_061208759.1	lcl|NZ_AFKR01000186.1_cds_WP_001161019.1_1092	32.407	216	594
WP_061208759.1	lcl|NZ_AFKR01000111.1_cds_WP_000510777.1_1668	26.941	219	594
WP_061208759.1	lcl|NZ_AFKR01000265.1_cds_WP_001052498.1_384	25.820	244	594
WP_061208759.1	lcl|NZ_AFKR01000041.1_cds_WP_000942282.1_3278	28.509	228	594
WP_061208759.1	lcl|NZ_AFKR01000080.1_cds_WP_000619175.1_2203	29.098	244	594
WP_061208759.1	lcl|NZ_AFKR01000038.1_cds_WP_000603361.1_3336	29.130	230	594
WP_061208759.1	lcl|NZ_AFKR01000242.1_cds_WP_001141158.1_511	30.942	223	594
WP_061208759.1	lcl|NZ_AFKR01000098.1_cds_WP_000047473.1_1880	28.571	210	594
WP_061208759.1	lcl|NZ_AFKR01000127.1_cds_WP_001089500.1_1587	29.911	224	594
WP_061208759.1	lcl|NZ_AFKR01000043.1_cds_WP_000433117.1_3216	32.927	164	594
WP_061208759.1	lcl|NZ_AFKR01000080.1_cds_WP_000218838.1_2204	28.112	249	594
WP_061208759.1	lcl|NZ_AFKR01000112.1_cds_WP_000590867.1_1662	25.943	212	594
WP_061208759.1	lcl|NZ_AFKR01000112.1_cds_WP_000590867.1_1662	24.841	157	594
WP_061208759.1	lcl|NZ_AFKR01000189.1_cds_WP_000052667.1_1038	25.439	228	594
WP_061208759.1	lcl|NZ_AFKR01000036.1_cds_WP_000184524.1_3374	26.728	217	594
WP_061208759.1	lcl|NZ_AFKR01000099.1_cds_WP_001288326.1_1852	27.778	216	594
WP_061208759.1	lcl|NZ_AFKR01000053.1_cds_WP_001049206.1_2936	28.500	200	594
WP_061208759.1	lcl|NZ_AFKR01000053.1_cds_WP_001049206.1_2936	26.957	230	594
WP_061208759.1	lcl|NZ_AFKR01000269.1_cds_WP_000675807.1_361	25.506	247	594
WP_061208759.1	lcl|NZ_AFKR01000038.1_cds_WP_000054169.1_3320	23.445	209	594
WP_061208759.1	lcl|NZ_AFKR01000278.1_cds_WP_000574704.1_323	29.167	96	594
WP_061208759.1	lcl|NZ_AFKR01000276.1_cds_WP_000626143.1_327	28.000	200	594
WP_061208759.1	lcl|NZ_AFKR01000276.1_cds_WP_000626143.1_327	21.505	186	594
WP_061208759.1	lcl|NZ_AFKR01000359.1_cds_WP_000481720.1_24	24.229	227	594
WP_061208759.1	lcl|NZ_AFKR01000359.1_cds_WP_000481720.1_24	22.500	240	594
WP_061208759.1	lcl|NZ_AFKR01000182.1_cds_WP_000136057.1_1131	27.027	222	594
WP_061208759.1	lcl|NZ_AFKR01000237.1_cds_WP_000667646.1_556	32.412	398	594
WP_061208759.1	lcl|NZ_AFKR01000267.1_cds_WP_000172202.1_365	39.130	230	594
WP_061208759.1	lcl|NZ_AFKR01000013.1_cds_WP_000828455.1_3631	36.863	255	594
WP_061208759.1	lcl|NZ_AFKR01000141.1_cds_WP_000834715.1_1383	37.553	237	594
WP_061208759.1	lcl|NZ_AFKR01000186.1_cds_WP_001161019.1_1092	32.407	216	594
WP_061208759.1	lcl|NZ_AFKR01000111.1_cds_WP_000510777.1_1668	26.941	219	594
WP_061208759.1	lcl|NZ_AFKR01000265.1_cds_WP_001052498.1_384	25.820	244	594
WP_061208759.1	lcl|NZ_AFKR01000041.1_cds_WP_000942282.1_3278	28.509	228	594
WP_061208759.1	lcl|NZ_AFKR01000080.1_cds_WP_000619175.1_2203	29.098	244	594
WP_061208759.1	lcl|NZ_AFKR01000038.1_cds_WP_000603361.1_3336	29.130	230	594
WP_061208759.1	lcl|NZ_AFKR01000242.1_cds_WP_001141158.1_511	30.942	223	594
WP_061208759.1	lcl|NZ_AFKR01000098.1_cds_WP_000047473.1_1880	28.571	210	594
WP_061208759.1	lcl|NZ_AFKR01000127.1_cds_WP_001089500.1_1587	29.911	224	594
WP_061208759.1	lcl|NZ_AFKR01000043.1_cds_WP_000433117.1_3216	32.927	164	594
WP_061208759.1	lcl|NZ_AFKR01000080.1_cds_WP_000218838.1_2204	28.112	249	594
WP_061208759.1	lcl|NZ_AFKR01000112.1_cds_WP_000590867.1_1662	25.943	212	594
WP_061208759.1	lcl|NZ_AFKR01000112.1_cds_WP_000590867.1_1662	24.841	157	594
WP_061208759.1	lcl|NZ_AFKR01000189.1_cds_WP_000052667.1_1038	25.439	228	594
WP_061208759.1	lcl|NZ_AFKR01000036.1_cds_WP_000184524.1_3374	26.728	217	594
WP_061208759.1	lcl|NZ_AFKR01000099.1_cds_WP_001288326.1_1852	27.778	216	594
WP_061208759.1	lcl|NZ_AFKR01000053.1_cds_WP_001049206.1_2936	28.500	200	594
WP_061208759.1	lcl|NZ_AFKR01000053.1_cds_WP_001049206.1_2936	26.957	230	594
WP_061208759.1	lcl|NZ_AFKR01000269.1_cds_WP_000675807.1_361	25.506	247	594
WP_061208759.1	lcl|NZ_AFKR01000038.1_cds_WP_000054169.1_3320	23.445	209	594
