WP_002725873.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268201.1_2456	62.162	74	106
WP_061209188.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268200.1_2455	81.935	310	314
WP_061209188.1	lcl|NZ_JAFFPS010000053.1_cds_WP_205270607.1_2005	26.398	322	314
WP_061209188.1	lcl|NZ_JAFFPS010000053.1_cds_WP_205270580.1_1978	23.750	320	314
WP_061209188.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268263.1_880	25.000	244	314
WP_061209188.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268194.1_2449	23.936	188	314
WP_061209188.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268167.1_2419	23.744	219	314
WP_061209188.1	lcl|NZ_JAFFPS010000031.1_cds_WP_205269865.1_827	21.925	187	314
WP_061209188.1	lcl|NZ_JAFFPS010000039.1_cds_WP_205270162.1_1799	22.590	332	314
WP_061208759.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268195.1_2450	49.735	567	594
WP_061208759.1	lcl|NZ_JAFFPS010000065.1_cds_WP_205271173.1_3577	41.772	237	594
WP_061208759.1	lcl|NZ_JAFFPS010000041.1_cds_WP_205270346.1_2244	41.631	233	594
WP_061208759.1	lcl|NZ_JAFFPS010000039.1_cds_WP_205270168.1_1805	33.700	273	594
WP_061208759.1	lcl|NZ_JAFFPS010000041.1_cds_WP_205270291.1_2184	37.885	227	594
WP_061208759.1	lcl|NZ_JAFFPS010000039.1_cds_WP_205270170.1_1807	35.938	256	594
WP_061208759.1	lcl|NZ_JAFFPS010000063.1_cds_WP_205270994.1_2385	32.468	231	594
WP_061208759.1	lcl|NZ_JAFFPS010000017.1_cds_WP_205268944.1_3470	27.897	233	594
WP_061208759.1	lcl|NZ_JAFFPS010000064.1_cds_WP_205271029.1_1686	28.767	219	594
WP_061208759.1	lcl|NZ_JAFFPS010000006.1_cds_WP_205268148.1_3187	30.870	230	594
WP_061208759.1	lcl|NZ_JAFFPS010000006.1_cds_WP_205268086.1_3126	33.333	219	594
WP_061208759.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268355.1_1009	30.455	220	594
WP_061208759.1	lcl|NZ_JAFFPS010000071.1_cds_WP_205271311.1_313	31.579	209	594
WP_061208759.1	lcl|NZ_JAFFPS010000071.1_cds_WP_205271311.1_65	31.579	209	594
WP_061208759.1	lcl|NZ_JAFFPS010000010.1_cds_WP_205268647.1_1360	28.700	223	594
WP_061208759.1	lcl|NZ_JAFFPS010000077.1_cds_WP_205271533.1_3410	28.070	228	594
WP_061208759.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268302.1_947	25.191	262	594
WP_061208759.1	lcl|NZ_JAFFPS010000011.1_cds_WP_205268693.1_2641	30.172	232	594
WP_061208759.1	lcl|NZ_JAFFPS010000010.1_cds_WP_205268538.1_1387	27.488	211	594
WP_061208759.1	lcl|NZ_JAFFPS010000023.1_cds_WP_205269179.1_2077	26.961	204	594
WP_061208759.1	lcl|NZ_JAFFPS010000003.1_cds_WP_205267973.1_3298	28.000	200	594
WP_061208759.1	lcl|NZ_JAFFPS010000036.1_cds_WP_205270086.1_3540	26.291	213	594
WP_061208759.1	lcl|NZ_JAFFPS010000036.1_cds_WP_205270086.1_3540	24.845	161	594
WP_061208759.1	lcl|NZ_JAFFPS010000003.1_cds_WP_205267965.1_3290	29.208	202	594
WP_061208759.1	lcl|NZ_JAFFPS010000028.1_cds_WP_205269617.1_3234	26.667	240	594
WP_061208759.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268327.1_973	27.523	218	594
WP_061208759.1	lcl|NZ_JAFFPS010000021.1_cds_WP_205269129.1_1650	24.257	202	594
WP_061208759.1	lcl|NZ_JAFFPS010000011.1_cds_WP_205268734.1_2691	26.923	208	594
WP_061208759.1	lcl|NZ_JAFFPS010000011.1_cds_WP_205268734.1_2691	28.261	184	594
WP_061208759.1	lcl|NZ_JAFFPS010000039.1_cds_WP_205270187.1_1824	24.855	173	594
WP_061208759.1	lcl|NZ_JAFFPS010000015.1_cds_WP_205268830.1_3096	22.707	229	594
WP_061208759.1	lcl|NZ_JAFFPS010000023.1_cds_WP_205269243.1_2152	24.623	199	594
WP_061208759.1	lcl|NZ_JAFFPS010000048.1_cds_WP_205270499.1_2848	26.064	188	594
WP_061208759.1	lcl|NZ_JAFFPS010000006.1_cds_WP_205268088.1_3127	24.427	262	594
WP_061208759.1	lcl|NZ_JAFFPS010000038.1_cds_WP_205270129.1_3719	25.269	186	594
WP_061208759.1	lcl|NZ_JAFFPS010000038.1_cds_WP_205270129.1_3719	27.731	238	594
WP_061208759.1	lcl|NZ_JAFFPS010000004.1_cds_WP_205267991.1_2707	29.143	175	594
WP_061208759.1	lcl|NZ_JAFFPS010000006.1_cds_WP_205268140.1_3179	23.137	255	594
WP_061208759.1	lcl|NZ_JAFFPS010000006.1_cds_WP_205268140.1_3179	24.291	247	594
WP_061208759.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268304.1_949	24.299	214	594
WP_061208759.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268195.1_2450	49.735	567	594
WP_061208759.1	lcl|NZ_JAFFPS010000065.1_cds_WP_205271173.1_3577	41.772	237	594
WP_061208759.1	lcl|NZ_JAFFPS010000041.1_cds_WP_205270346.1_2244	41.631	233	594
WP_061208759.1	lcl|NZ_JAFFPS010000039.1_cds_WP_205270168.1_1805	33.700	273	594
WP_061208759.1	lcl|NZ_JAFFPS010000041.1_cds_WP_205270291.1_2184	37.885	227	594
WP_061208759.1	lcl|NZ_JAFFPS010000039.1_cds_WP_205270170.1_1807	35.938	256	594
WP_061208759.1	lcl|NZ_JAFFPS010000063.1_cds_WP_205270994.1_2385	32.468	231	594
WP_061208759.1	lcl|NZ_JAFFPS010000017.1_cds_WP_205268944.1_3470	27.897	233	594
WP_061208759.1	lcl|NZ_JAFFPS010000064.1_cds_WP_205271029.1_1686	28.767	219	594
WP_061208759.1	lcl|NZ_JAFFPS010000006.1_cds_WP_205268148.1_3187	30.870	230	594
WP_061208759.1	lcl|NZ_JAFFPS010000006.1_cds_WP_205268086.1_3126	33.333	219	594
WP_061208759.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268355.1_1009	30.455	220	594
WP_061208759.1	lcl|NZ_JAFFPS010000071.1_cds_WP_205271311.1_313	31.579	209	594
WP_061208759.1	lcl|NZ_JAFFPS010000071.1_cds_WP_205271311.1_65	31.579	209	594
WP_061208759.1	lcl|NZ_JAFFPS010000010.1_cds_WP_205268647.1_1360	28.700	223	594
WP_061208759.1	lcl|NZ_JAFFPS010000077.1_cds_WP_205271533.1_3410	28.070	228	594
WP_061208759.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268302.1_947	25.191	262	594
WP_061208759.1	lcl|NZ_JAFFPS010000011.1_cds_WP_205268693.1_2641	30.172	232	594
WP_061208759.1	lcl|NZ_JAFFPS010000010.1_cds_WP_205268538.1_1387	27.488	211	594
WP_061208759.1	lcl|NZ_JAFFPS010000023.1_cds_WP_205269179.1_2077	26.961	204	594
WP_061208759.1	lcl|NZ_JAFFPS010000003.1_cds_WP_205267973.1_3298	28.000	200	594
WP_061208759.1	lcl|NZ_JAFFPS010000036.1_cds_WP_205270086.1_3540	26.291	213	594
WP_061208759.1	lcl|NZ_JAFFPS010000036.1_cds_WP_205270086.1_3540	24.845	161	594
WP_061208759.1	lcl|NZ_JAFFPS010000003.1_cds_WP_205267965.1_3290	29.208	202	594
WP_061208759.1	lcl|NZ_JAFFPS010000028.1_cds_WP_205269617.1_3234	26.667	240	594
WP_061208759.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268327.1_973	27.523	218	594
WP_061208759.1	lcl|NZ_JAFFPS010000021.1_cds_WP_205269129.1_1650	24.257	202	594
WP_061208759.1	lcl|NZ_JAFFPS010000011.1_cds_WP_205268734.1_2691	26.923	208	594
WP_061208759.1	lcl|NZ_JAFFPS010000011.1_cds_WP_205268734.1_2691	28.261	184	594
WP_061208759.1	lcl|NZ_JAFFPS010000039.1_cds_WP_205270187.1_1824	24.855	173	594
WP_061208759.1	lcl|NZ_JAFFPS010000015.1_cds_WP_205268830.1_3096	22.707	229	594
WP_061208759.1	lcl|NZ_JAFFPS010000023.1_cds_WP_205269243.1_2152	24.623	199	594
WP_061208759.1	lcl|NZ_JAFFPS010000048.1_cds_WP_205270499.1_2848	26.064	188	594
WP_061208759.1	lcl|NZ_JAFFPS010000006.1_cds_WP_205268088.1_3127	24.427	262	594
WP_061208759.1	lcl|NZ_JAFFPS010000038.1_cds_WP_205270129.1_3719	25.269	186	594
WP_061208759.1	lcl|NZ_JAFFPS010000038.1_cds_WP_205270129.1_3719	27.731	238	594
WP_061208759.1	lcl|NZ_JAFFPS010000004.1_cds_WP_205267991.1_2707	29.143	175	594
WP_061208759.1	lcl|NZ_JAFFPS010000006.1_cds_WP_205268140.1_3179	23.137	255	594
WP_061208759.1	lcl|NZ_JAFFPS010000006.1_cds_WP_205268140.1_3179	24.291	247	594
WP_061208759.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268304.1_949	24.299	214	594
WP_061208754.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268194.1_2449	26.801	347	343
WP_061208754.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268263.1_880	26.781	351	343
WP_061208754.1	lcl|NZ_JAFFPS010000053.1_cds_WP_205270580.1_1978	24.047	341	343
