WP_002725873.1	lcl|NZ_JQPL01000011.1_cds_WP_000340715.1_326	93.902	82	106
WP_061209188.1	lcl|NZ_JQPL01000011.1_cds_WP_000410273.1_327	92.971	313	314
WP_061209188.1	lcl|NZ_JQPL01000004.1_cds_WP_000744698.1_126	23.385	325	314
WP_061209188.1	lcl|NZ_JQPL01000011.1_cds_WP_000646251.1_330	27.309	249	314
WP_061209188.1	lcl|NZ_JQPL01000011.1_cds_WP_000723082.1_397	23.875	289	314
WP_061209188.1	lcl|NZ_JQPL01000011.1_cds_WP_001067557.1_333	24.540	326	314
WP_061208759.1	lcl|NZ_JQPL01000011.1_cds_WP_061260336.1_349	51.771	593	594
WP_061208759.1	lcl|NZ_JQPL01000018.1_cds_WP_000667646.1_674	32.412	398	594
WP_061208759.1	lcl|NZ_JQPL01000071.1_cds_WP_000172209.1_1872	39.565	230	594
WP_061208759.1	lcl|NZ_JQPL01000012.1_cds_WP_000828456.1_423	36.863	255	594
WP_061208759.1	lcl|NZ_JQPL01000114.1_cds_WP_001161019.1_2742	32.407	216	594
WP_061208759.1	lcl|NZ_JQPL01000059.1_cds_WP_000510777.1_1680	26.941	219	594
WP_061208759.1	lcl|NZ_JQPL01000044.1_cds_WP_002184018.1_1358	26.230	244	594
WP_061208759.1	lcl|NZ_JQPL01000183.1_cds_WP_000942282.1_3539	28.509	228	594
WP_061208759.1	lcl|NZ_JQPL01000044.1_cds_WP_000619182.1_1312	29.098	244	594
WP_061208759.1	lcl|NZ_JQPL01000046.1_cds_WP_000666552.1_1417	28.099	242	594
WP_061208759.1	lcl|NZ_JQPL01000006.1_cds_WP_000603361.1_207	29.130	230	594
WP_061208759.1	lcl|NZ_JQPL01000286.1_cds_WP_001141158.1_4041	30.942	223	594
WP_061208759.1	lcl|NZ_JQPL01000072.1_cds_WP_000047473.1_1944	28.571	210	594
WP_061208759.1	lcl|NZ_JQPL01000093.1_cds_WP_001089503.1_2371	29.911	224	594
WP_061208759.1	lcl|NZ_JQPL01000093.1_cds_WP_000433117.1_2339	32.927	164	594
WP_061208759.1	lcl|NZ_JQPL01000044.1_cds_WP_061260492.1_1311	28.112	249	594
WP_061208759.1	lcl|NZ_JQPL01000029.1_cds_WP_000590871.1_1000	25.943	212	594
WP_061208759.1	lcl|NZ_JQPL01000029.1_cds_WP_000590871.1_1000	24.841	157	594
WP_061208759.1	lcl|NZ_JQPL01000037.1_cds_WP_000052667.1_1078	25.439	228	594
WP_061208759.1	lcl|NZ_JQPL01000157.1_cds_WP_000184524.1_3286	26.728	217	594
WP_061208759.1	lcl|NZ_JQPL01000043.1_cds_WP_001288322.1_1257	28.241	216	594
WP_061208759.1	lcl|NZ_JQPL01000085.1_cds_WP_002106384.1_2213	26.104	249	594
WP_061208759.1	lcl|NZ_JQPL01000181.1_cds_WP_001049213.1_3513	28.500	200	594
WP_061208759.1	lcl|NZ_JQPL01000181.1_cds_WP_001049213.1_3513	26.638	229	594
WP_061208759.1	lcl|NZ_JQPL01000006.1_cds_WP_000054169.1_188	23.445	209	594
WP_061208759.1	lcl|NZ_JQPL01000071.1_cds_WP_000626143.1_1878	28.000	200	594
WP_061208759.1	lcl|NZ_JQPL01000071.1_cds_WP_000626143.1_1878	21.505	186	594
WP_061208759.1	lcl|NZ_JQPL01000168.1_cds_WP_000481721.1_3405	24.229	227	594
WP_061208759.1	lcl|NZ_JQPL01000168.1_cds_WP_000481721.1_3405	22.500	240	594
WP_061208759.1	lcl|NZ_JQPL01000136.1_cds_WP_000136057.1_2969	27.027	222	594
WP_061208759.1	lcl|NZ_JQPL01000011.1_cds_WP_061260336.1_349	51.771	593	594
WP_061208759.1	lcl|NZ_JQPL01000018.1_cds_WP_000667646.1_674	32.412	398	594
WP_061208759.1	lcl|NZ_JQPL01000071.1_cds_WP_000172209.1_1872	39.565	230	594
WP_061208759.1	lcl|NZ_JQPL01000012.1_cds_WP_000828456.1_423	36.863	255	594
WP_061208759.1	lcl|NZ_JQPL01000114.1_cds_WP_001161019.1_2742	32.407	216	594
WP_061208759.1	lcl|NZ_JQPL01000059.1_cds_WP_000510777.1_1680	26.941	219	594
WP_061208759.1	lcl|NZ_JQPL01000044.1_cds_WP_002184018.1_1358	26.230	244	594
WP_061208759.1	lcl|NZ_JQPL01000183.1_cds_WP_000942282.1_3539	28.509	228	594
WP_061208759.1	lcl|NZ_JQPL01000044.1_cds_WP_000619182.1_1312	29.098	244	594
WP_061208759.1	lcl|NZ_JQPL01000046.1_cds_WP_000666552.1_1417	28.099	242	594
WP_061208759.1	lcl|NZ_JQPL01000006.1_cds_WP_000603361.1_207	29.130	230	594
WP_061208759.1	lcl|NZ_JQPL01000286.1_cds_WP_001141158.1_4041	30.942	223	594
WP_061208759.1	lcl|NZ_JQPL01000072.1_cds_WP_000047473.1_1944	28.571	210	594
WP_061208759.1	lcl|NZ_JQPL01000093.1_cds_WP_001089503.1_2371	29.911	224	594
WP_061208759.1	lcl|NZ_JQPL01000093.1_cds_WP_000433117.1_2339	32.927	164	594
WP_061208759.1	lcl|NZ_JQPL01000044.1_cds_WP_061260492.1_1311	28.112	249	594
WP_061208759.1	lcl|NZ_JQPL01000029.1_cds_WP_000590871.1_1000	25.943	212	594
WP_061208759.1	lcl|NZ_JQPL01000029.1_cds_WP_000590871.1_1000	24.841	157	594
WP_061208759.1	lcl|NZ_JQPL01000037.1_cds_WP_000052667.1_1078	25.439	228	594
WP_061208759.1	lcl|NZ_JQPL01000157.1_cds_WP_000184524.1_3286	26.728	217	594
WP_061208759.1	lcl|NZ_JQPL01000043.1_cds_WP_001288322.1_1257	28.241	216	594
WP_061208759.1	lcl|NZ_JQPL01000085.1_cds_WP_002106384.1_2213	26.104	249	594
WP_061208759.1	lcl|NZ_JQPL01000181.1_cds_WP_001049213.1_3513	28.500	200	594
WP_061208759.1	lcl|NZ_JQPL01000181.1_cds_WP_001049213.1_3513	26.638	229	594
WP_061208759.1	lcl|NZ_JQPL01000006.1_cds_WP_000054169.1_188	23.445	209	594
WP_061208759.1	lcl|NZ_JQPL01000071.1_cds_WP_000626143.1_1878	28.000	200	594
WP_061208759.1	lcl|NZ_JQPL01000071.1_cds_WP_000626143.1_1878	21.505	186	594
