WP_002725873.1	lcl|NZ_AHQL01000104.1_cds_WP_004462903.1_2613	97.561	82	106
WP_061209188.1	lcl|NZ_AHQL01000104.1_cds_WP_004472299.1_2612	91.935	310	314
WP_061209188.1	lcl|NZ_AHQL01000015.1_cds_WP_004461583.1_3520	23.913	322	314
WP_061209188.1	lcl|NZ_AHQL01000104.1_cds_WP_004470124.1_2609	26.908	249	314
WP_061209188.1	lcl|NZ_AHQL01000016.1_cds_WP_004465060.1_3492	23.132	281	314
WP_061209188.1	lcl|NZ_AHQL01000243.1_cds_WP_004461234.1_1159	25.087	287	314
WP_061208759.1	lcl|NZ_AHQL01000255.1_cds_WP_016756915.1_958	32.061	393	594
WP_061208759.1	lcl|NZ_AHQL01000219.1_cds_WP_016755137.1_1686	41.739	230	594
WP_061208759.1	lcl|NZ_AHQL01000170.1_cds_WP_016756546.1_1927	38.983	236	594
WP_061208759.1	lcl|NZ_AHQL01000020.1_cds_WP_004472662.1_3411	31.362	389	594
WP_061208759.1	lcl|NZ_AHQL01000217.1_cds_WP_016756615.1_1737	35.266	207	594
WP_061208759.1	lcl|NZ_AHQL01000227.1_cds_WP_004461439.1_1477	25.806	217	594
WP_061208759.1	lcl|NZ_AHQL01000216.1_cds_WP_004480113.1_1760	29.258	229	594
WP_061208759.1	lcl|NZ_AHQL01000350.1_cds_WP_004473839.1_496	26.891	238	594
WP_061208759.1	lcl|NZ_AHQL01000098.1_cds_WP_004477375.1_2789	29.911	224	594
WP_061208759.1	lcl|NZ_AHQL01000032.1_cds_WP_004465279.1_3244	31.553	206	594
WP_061208759.1	lcl|NZ_AHQL01000348.1_cds_WP_004462026.1_559	29.130	230	594
WP_061208759.1	lcl|NZ_AHQL01000098.1_cds_WP_004460086.1_2755	29.358	218	594
WP_061208759.1	lcl|NZ_AHQL01000043.1_cds_WP_016756042.1_3099	31.507	219	594
WP_061208759.1	lcl|NZ_AHQL01000018.1_cds_WP_016755910.1_3462	29.386	228	594
WP_061208759.1	lcl|NZ_AHQL01000226.1_cds_WP_004460645.1_1525	29.048	210	594
WP_061208759.1	lcl|NZ_AHQL01000142.1_cds_WP_004458038.1_2064	31.746	189	594
WP_061208759.1	lcl|NZ_AHQL01000271.1_cds_WP_004466497.1_823	26.609	233	594
WP_061208759.1	lcl|NZ_AHQL01000116.1_cds_WP_004466635.1_2461	30.357	224	594
WP_061208759.1	lcl|NZ_AHQL01000262.1_cds_WP_016756939.1_904	24.291	247	594
WP_061208759.1	lcl|NZ_AHQL01000262.1_cds_WP_016756939.1_904	26.115	157	594
WP_061208759.1	lcl|NZ_AHQL01000358.1_cds_WP_004467270.1_384	26.923	208	594
WP_061208759.1	lcl|NZ_AHQL01000249.1_cds_WP_004474610.1_1089	26.190	252	594
WP_061208759.1	lcl|NZ_AHQL01000023.1_cds_WP_016755958.1_3318	28.358	201	594
WP_061208759.1	lcl|NZ_AHQL01000023.1_cds_WP_016755958.1_3318	27.869	183	594
WP_061208759.1	lcl|NZ_AHQL01000043.1_cds_WP_004458701.1_3100	26.378	254	594
WP_061208759.1	lcl|NZ_AHQL01000128.1_cds_WP_004466296.1_2381	24.658	219	594
WP_061208759.1	lcl|NZ_AHQL01000133.1_cds_WP_016756407.1_2312	22.727	220	594
WP_061208759.1	lcl|NZ_AHQL01000105.1_cds_WP_004467533.1_2576	23.982	221	594
WP_061208759.1	lcl|NZ_AHQL01000105.1_cds_WP_004467533.1_2576	22.892	249	594
WP_061208759.1	lcl|NZ_AHQL01000102.1_cds_WP_004459333.1_2634	27.000	200	594
WP_061208759.1	lcl|NZ_AHQL01000102.1_cds_WP_004459333.1_2634	22.043	186	594
WP_061208759.1	lcl|NZ_AHQL01000255.1_cds_WP_016756915.1_958	32.061	393	594
WP_061208759.1	lcl|NZ_AHQL01000219.1_cds_WP_016755137.1_1686	41.739	230	594
WP_061208759.1	lcl|NZ_AHQL01000170.1_cds_WP_016756546.1_1927	38.983	236	594
WP_061208759.1	lcl|NZ_AHQL01000020.1_cds_WP_004472662.1_3411	31.362	389	594
WP_061208759.1	lcl|NZ_AHQL01000217.1_cds_WP_016756615.1_1737	35.266	207	594
WP_061208759.1	lcl|NZ_AHQL01000227.1_cds_WP_004461439.1_1477	25.806	217	594
WP_061208759.1	lcl|NZ_AHQL01000216.1_cds_WP_004480113.1_1760	29.258	229	594
WP_061208759.1	lcl|NZ_AHQL01000350.1_cds_WP_004473839.1_496	26.891	238	594
WP_061208759.1	lcl|NZ_AHQL01000098.1_cds_WP_004477375.1_2789	29.911	224	594
WP_061208759.1	lcl|NZ_AHQL01000032.1_cds_WP_004465279.1_3244	31.553	206	594
WP_061208759.1	lcl|NZ_AHQL01000348.1_cds_WP_004462026.1_559	29.130	230	594
WP_061208759.1	lcl|NZ_AHQL01000098.1_cds_WP_004460086.1_2755	29.358	218	594
WP_061208759.1	lcl|NZ_AHQL01000043.1_cds_WP_016756042.1_3099	31.507	219	594
WP_061208759.1	lcl|NZ_AHQL01000018.1_cds_WP_016755910.1_3462	29.386	228	594
