WP_002725873.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000340715.1_367	93.902	82	106
WP_061209188.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000410273.1_368	92.971	313	314
WP_061209188.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000093099.1_388	58.730	63	314
WP_061209188.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000646250.1_371	27.711	249	314
WP_061209188.1	lcl|NZ_JAGGCD010000009.1_cds_WP_000744700.1_1427	23.385	325	314
WP_061209188.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000600889.1_397	22.909	275	314
WP_061209188.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000723090.1_450	23.875	289	314
WP_061209188.1	lcl|NZ_JAGGCD010000002.1_cds_WP_001067557.1_374	24.540	326	314
WP_061208759.1	lcl|NZ_JAGGCD010000003.1_cds_WP_000667646.1_575	32.412	398	594
WP_061208759.1	lcl|NZ_JAGGCD010000003.1_cds_WP_000172202.1_618	39.130	230	594
WP_061208759.1	lcl|NZ_JAGGCD010000032.1_cds_WP_000828455.1_3009	36.863	255	594
WP_061208759.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000834715.1_391	37.553	237	594
WP_061208759.1	lcl|NZ_JAGGCD010000014.1_cds_WP_001161019.1_1952	32.407	216	594
WP_061208759.1	lcl|NZ_JAGGCD010000006.1_cds_WP_000510777.1_1032	26.941	219	594
WP_061208759.1	lcl|NZ_JAGGCD010000018.1_cds_WP_001052498.1_2294	25.820	244	594
WP_061208759.1	lcl|NZ_JAGGCD010000003.1_cds_WP_000942282.1_632	28.509	228	594
WP_061208759.1	lcl|NZ_JAGGCD010000048.1_cds_WP_000619175.1_3478	29.098	244	594
WP_061208759.1	lcl|NZ_JAGGCD010000001.1_cds_WP_000666552.1_166	28.099	242	594
WP_061208759.1	lcl|NZ_JAGGCD010000039.1_cds_WP_000603361.1_3246	29.130	230	594
WP_061208759.1	lcl|NZ_JAGGCD010000056.1_cds_WP_001141158.1_3627	30.942	223	594
WP_061208759.1	lcl|NZ_JAGGCD010000004.1_cds_WP_000047473.1_784	28.571	210	594
WP_061208759.1	lcl|NZ_JAGGCD010000027.1_cds_WP_001089500.1_2788	29.911	224	594
WP_061208759.1	lcl|NZ_JAGGCD010000027.1_cds_WP_000433117.1_2820	32.927	164	594
WP_061208759.1	lcl|NZ_JAGGCD010000048.1_cds_WP_000218838.1_3479	28.112	249	594
WP_061208759.1	lcl|NZ_JAGGCD010000033.1_cds_WP_000590867.1_3055	25.943	212	594
WP_061208759.1	lcl|NZ_JAGGCD010000033.1_cds_WP_000590867.1_3055	24.841	157	594
WP_061208759.1	lcl|NZ_JAGGCD010000011.1_cds_WP_000052667.1_1686	25.439	228	594
WP_061208759.1	lcl|NZ_JAGGCD010000005.1_cds_WP_000184524.1_950	26.728	217	594
WP_061208759.1	lcl|NZ_JAGGCD010000012.1_cds_WP_001288326.1_1732	27.778	216	594
WP_061208759.1	lcl|NZ_JAGGCD010000024.1_cds_WP_001049205.1_2676	28.500	200	594
WP_061208759.1	lcl|NZ_JAGGCD010000024.1_cds_WP_001049205.1_2676	26.957	230	594
WP_061208759.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000675807.1_493	25.506	247	594
WP_061208759.1	lcl|NZ_JAGGCD010000066.1_cds_WP_000054169.1_3709	23.445	209	594
WP_061208759.1	lcl|NZ_JAGGCD010000003.1_cds_WP_000626143.1_613	28.000	200	594
WP_061208759.1	lcl|NZ_JAGGCD010000003.1_cds_WP_000626143.1_613	21.505	186	594
WP_061208759.1	lcl|NZ_JAGGCD010000049.1_cds_WP_002167151.1_3488	22.892	249	594
WP_061208759.1	lcl|NZ_JAGGCD010000049.1_cds_WP_002167151.1_3488	22.500	240	594
WP_061208759.1	lcl|NZ_JAGGCD010000003.1_cds_WP_000136057.1_526	27.027	222	594
WP_061208759.1	lcl|NZ_JAGGCD010000003.1_cds_WP_000667646.1_575	32.412	398	594
WP_061208759.1	lcl|NZ_JAGGCD010000003.1_cds_WP_000172202.1_618	39.130	230	594
WP_061208759.1	lcl|NZ_JAGGCD010000032.1_cds_WP_000828455.1_3009	36.863	255	594
WP_061208759.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000834715.1_391	37.553	237	594
WP_061208759.1	lcl|NZ_JAGGCD010000014.1_cds_WP_001161019.1_1952	32.407	216	594
WP_061208759.1	lcl|NZ_JAGGCD010000006.1_cds_WP_000510777.1_1032	26.941	219	594
WP_061208759.1	lcl|NZ_JAGGCD010000018.1_cds_WP_001052498.1_2294	25.820	244	594
WP_061208759.1	lcl|NZ_JAGGCD010000003.1_cds_WP_000942282.1_632	28.509	228	594
WP_061208759.1	lcl|NZ_JAGGCD010000048.1_cds_WP_000619175.1_3478	29.098	244	594
WP_061208759.1	lcl|NZ_JAGGCD010000001.1_cds_WP_000666552.1_166	28.099	242	594
WP_061208759.1	lcl|NZ_JAGGCD010000039.1_cds_WP_000603361.1_3246	29.130	230	594
WP_061208759.1	lcl|NZ_JAGGCD010000056.1_cds_WP_001141158.1_3627	30.942	223	594
WP_061208759.1	lcl|NZ_JAGGCD010000004.1_cds_WP_000047473.1_784	28.571	210	594
WP_061208759.1	lcl|NZ_JAGGCD010000027.1_cds_WP_001089500.1_2788	29.911	224	594
WP_061208759.1	lcl|NZ_JAGGCD010000027.1_cds_WP_000433117.1_2820	32.927	164	594
WP_061208759.1	lcl|NZ_JAGGCD010000048.1_cds_WP_000218838.1_3479	28.112	249	594
WP_061208759.1	lcl|NZ_JAGGCD010000033.1_cds_WP_000590867.1_3055	25.943	212	594
WP_061208759.1	lcl|NZ_JAGGCD010000033.1_cds_WP_000590867.1_3055	24.841	157	594
WP_061208759.1	lcl|NZ_JAGGCD010000011.1_cds_WP_000052667.1_1686	25.439	228	594
WP_061208759.1	lcl|NZ_JAGGCD010000005.1_cds_WP_000184524.1_950	26.728	217	594
WP_061208759.1	lcl|NZ_JAGGCD010000012.1_cds_WP_001288326.1_1732	27.778	216	594
WP_061208759.1	lcl|NZ_JAGGCD010000024.1_cds_WP_001049205.1_2676	28.500	200	594
WP_061208759.1	lcl|NZ_JAGGCD010000024.1_cds_WP_001049205.1_2676	26.957	230	594
WP_061208759.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000675807.1_493	25.506	247	594
WP_061208759.1	lcl|NZ_JAGGCD010000066.1_cds_WP_000054169.1_3709	23.445	209	594
WP_061208759.1	lcl|NZ_JAGGCD010000003.1_cds_WP_000626143.1_613	28.000	200	594
WP_061208759.1	lcl|NZ_JAGGCD010000003.1_cds_WP_000626143.1_613	21.505	186	594
WP_061208759.1	lcl|NZ_JAGGCD010000049.1_cds_WP_002167151.1_3488	22.892	249	594
WP_061208759.1	lcl|NZ_JAGGCD010000049.1_cds_WP_002167151.1_3488	22.500	240	594
WP_061208759.1	lcl|NZ_JAGGCD010000003.1_cds_WP_000136057.1_526	27.027	222	594
WP_061208754.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000646250.1_371	31.657	338	343
WP_061208754.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000723090.1_450	26.857	350	343
WP_061208754.1	lcl|NZ_JAGGCD010000009.1_cds_WP_000744700.1_1427	25.959	339	343
WP_061208754.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000600889.1_397	26.239	343	343
WP_061208754.1	lcl|NZ_JAGGCD010000028.1_cds_WP_001984071.1_2877	23.962	313	343
WP_061208754.1	lcl|NZ_JAGGCD010000011.1_cds_WP_000649925.1_1654	23.837	344	343
WP_061208754.1	lcl|NZ_JAGGCD010000002.1_cds_WP_001067557.1_374	28.017	232	343
WP_061208754.1	lcl|NZ_JAGGCD010000004.1_cds_WP_001074785.1_714	27.362	307	343
WP_061208754.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000487322.1_422	28.571	175	343
WP_061208756.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000132016.1_396	40.000	230	577
WP_061208756.1	lcl|NZ_JAGGCD010000019.1_cds_WP_001982325.1_2347	26.136	264	577
WP_061208756.1	lcl|NZ_JAGGCD010000002.1_cds_WP_001046757.1_406	31.004	229	577
WP_061208756.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000675255.1_419	26.122	245	577
WP_061208756.1	lcl|NZ_JAGGCD010000006.1_cds_WP_000421034.1_1005	24.252	301	577
WP_061208756.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000132016.1_396	40.000	230	577
WP_061208756.1	lcl|NZ_JAGGCD010000019.1_cds_WP_001982325.1_2347	26.136	264	577
WP_061208756.1	lcl|NZ_JAGGCD010000002.1_cds_WP_001046757.1_406	31.004	229	577
WP_061208756.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000675255.1_419	26.122	245	577
WP_061208756.1	lcl|NZ_JAGGCD010000006.1_cds_WP_000421034.1_1005	24.252	301	577
WP_061208756.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000132016.1_396	40.000	230	577
WP_061208756.1	lcl|NZ_JAGGCD010000019.1_cds_WP_001982325.1_2347	26.136	264	577
WP_061208756.1	lcl|NZ_JAGGCD010000002.1_cds_WP_001046757.1_406	31.004	229	577
WP_061208756.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000675255.1_419	26.122	245	577
WP_061208756.1	lcl|NZ_JAGGCD010000006.1_cds_WP_000421034.1_1005	24.252	301	577
WP_061208757.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000282880.1_446	39.326	89	223
WP_061208757.1	lcl|NZ_JAGGCD010000020.1_cds_WP_000868621.1_2448	28.571	84	223
WP_061208758.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000582618.1_404	34.221	263	230
WP_061208758.1	lcl|NZ_JAGGCD010000002.1_cds_WP_001230564.1_400	29.213	267	230
WP_061208758.1	lcl|NZ_JAGGCD010000024.1_cds_WP_001011675.1_2642	32.328	232	230
WP_061208429.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000007538.1_427	32.673	101	306
WP_061208429.1	lcl|NZ_JAGGCD010000016.1_cds_WP_000394787.1_2143	27.049	122	306
WP_061208429.1	lcl|NZ_JAGGCD010000001.1_cds_WP_001244016.1_94	29.508	61	306
WP_061209096.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000977950.1_411	24.545	330	607
WP_061209097.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000600889.1_397	86.322	329	332
WP_061209097.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000646250.1_371	30.100	299	332
WP_061209097.1	lcl|NZ_JAGGCD010000011.1_cds_WP_000649925.1_1654	29.338	317	332
WP_061209097.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000723090.1_450	29.607	331	332
WP_061209097.1	lcl|NZ_JAGGCD010000009.1_cds_WP_000744700.1_1427	28.182	330	332
WP_061209097.1	lcl|NZ_JAGGCD010000061.1_cds_WP_000709511.1_3678	27.640	322	332
WP_061209097.1	lcl|NZ_JAGGCD010000028.1_cds_WP_001984071.1_2877	25.159	314	332
WP_061209097.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000487322.1_422	26.420	352	332
WP_061209097.1	lcl|NZ_JAGGCD010000002.1_cds_WP_001067557.1_374	25.368	272	332
