WP_002725873.1	lcl|NZ_JQON01000026.1_cds_WP_000340715.1_878	93.902	82	106
WP_061209188.1	lcl|NZ_JQON01000026.1_cds_WP_000410273.1_879	92.971	313	314
WP_061209188.1	lcl|NZ_JQON01000026.1_cds_WP_000093099.1_898	58.730	63	314
WP_061209188.1	lcl|NZ_JQON01000012.1_cds_WP_000744700.1_476	23.385	325	314
WP_061209188.1	lcl|NZ_JQON01000026.1_cds_WP_000646256.1_882	27.309	249	314
WP_061209188.1	lcl|NZ_JQON01000026.1_cds_WP_000600889.1_907	22.909	275	314
WP_061209188.1	lcl|NZ_JQON01000026.1_cds_WP_000723092.1_960	23.875	289	314
WP_061209188.1	lcl|NZ_JQON01000026.1_cds_WP_001067556.1_885	24.540	326	314
WP_061208759.1	lcl|NZ_JQON01000054.1_cds_WP_000667645.1_1907	32.250	400	594
WP_061208759.1	lcl|NZ_JQON01000119.1_cds_WP_000172203.1_3200	39.565	230	594
WP_061208759.1	lcl|NZ_JQON01000027.1_cds_WP_000828456.1_986	36.863	255	594
WP_061208759.1	lcl|NZ_JQON01000026.1_cds_WP_000834715.1_901	37.553	237	594
WP_061208759.1	lcl|NZ_JQON01000010.1_cds_WP_001161020.1_395	32.127	221	594
WP_061208759.1	lcl|NZ_JQON01000059.1_cds_WP_000510777.1_1969	26.941	219	594
WP_061208759.1	lcl|NZ_JQON01000032.1_cds_WP_000942282.1_1211	28.509	228	594
WP_061208759.1	lcl|NZ_JQON01000008.1_cds_WP_000619172.1_317	29.508	244	594
WP_061208759.1	lcl|NZ_JQON01000083.1_cds_JG93_RS13195_2583	25.207	242	594
WP_061208759.1	lcl|NZ_JQON01000006.1_cds_WP_000666552.1_173	28.099	242	594
WP_061208759.1	lcl|NZ_JQON01000089.1_cds_WP_000603361.1_2665	29.130	230	594
WP_061208759.1	lcl|NZ_JQON01000193.1_cds_WP_001141162.1_3758	29.646	226	594
WP_061208759.1	lcl|NZ_JQON01000060.1_cds_WP_000047473.1_2015	28.571	210	594
WP_061208759.1	lcl|NZ_JQON01000006.1_cds_WP_001089498.1_153	29.911	224	594
WP_061208759.1	lcl|NZ_JQON01000006.1_cds_WP_000433117.1_121	32.927	164	594
WP_061208759.1	lcl|NZ_JQON01000008.1_cds_WP_000127309.1_318	28.395	243	594
WP_061208759.1	lcl|NZ_JQON01000138.1_cds_WP_000590871.1_3401	25.943	212	594
WP_061208759.1	lcl|NZ_JQON01000138.1_cds_WP_000590871.1_3401	24.841	157	594
WP_061208759.1	lcl|NZ_JQON01000052.1_cds_WP_000052667.1_1849	25.439	228	594
WP_061208759.1	lcl|NZ_JQON01000091.1_cds_WP_000184524.1_2707	26.728	217	594
WP_061208759.1	lcl|NZ_JQON01000049.1_cds_WP_001288326.1_1747	27.778	216	594
WP_061208759.1	lcl|NZ_JQON01000029.1_cds_WP_001049207.1_1127	28.500	200	594
WP_061208759.1	lcl|NZ_JQON01000029.1_cds_WP_001049207.1_1127	26.201	229	594
WP_061208759.1	lcl|NZ_JQON01000088.1_cds_WP_000651460.1_2655	25.703	249	594
WP_061208759.1	lcl|NZ_JQON01000149.1_cds_WP_000054169.1_3529	23.445	209	594
WP_061208759.1	lcl|NZ_JQON01000158.1_cds_WP_000626143.1_3606	28.000	200	594
WP_061208759.1	lcl|NZ_JQON01000158.1_cds_WP_000626143.1_3606	21.505	186	594
WP_061208759.1	lcl|NZ_JQON01000055.1_cds_WP_000481723.1_1946	24.229	227	594
WP_061208759.1	lcl|NZ_JQON01000055.1_cds_WP_000481723.1_1946	22.500	240	594
WP_061208759.1	lcl|NZ_JQON01000018.1_cds_WP_000136057.1_669	27.027	222	594
WP_061208759.1	lcl|NZ_JQON01000054.1_cds_WP_000667645.1_1907	32.250	400	594
WP_061208759.1	lcl|NZ_JQON01000119.1_cds_WP_000172203.1_3200	39.565	230	594
WP_061208759.1	lcl|NZ_JQON01000027.1_cds_WP_000828456.1_986	36.863	255	594
WP_061208759.1	lcl|NZ_JQON01000026.1_cds_WP_000834715.1_901	37.553	237	594
WP_061208759.1	lcl|NZ_JQON01000010.1_cds_WP_001161020.1_395	32.127	221	594
WP_061208759.1	lcl|NZ_JQON01000059.1_cds_WP_000510777.1_1969	26.941	219	594
WP_061208759.1	lcl|NZ_JQON01000032.1_cds_WP_000942282.1_1211	28.509	228	594
WP_061208759.1	lcl|NZ_JQON01000008.1_cds_WP_000619172.1_317	29.508	244	594
WP_061208759.1	lcl|NZ_JQON01000083.1_cds_JG93_RS13195_2583	25.207	242	594
WP_061208759.1	lcl|NZ_JQON01000006.1_cds_WP_000666552.1_173	28.099	242	594
WP_061208759.1	lcl|NZ_JQON01000089.1_cds_WP_000603361.1_2665	29.130	230	594
WP_061208759.1	lcl|NZ_JQON01000193.1_cds_WP_001141162.1_3758	29.646	226	594
WP_061208759.1	lcl|NZ_JQON01000060.1_cds_WP_000047473.1_2015	28.571	210	594
WP_061208759.1	lcl|NZ_JQON01000006.1_cds_WP_001089498.1_153	29.911	224	594
WP_061208759.1	lcl|NZ_JQON01000006.1_cds_WP_000433117.1_121	32.927	164	594
WP_061208759.1	lcl|NZ_JQON01000008.1_cds_WP_000127309.1_318	28.395	243	594
WP_061208759.1	lcl|NZ_JQON01000138.1_cds_WP_000590871.1_3401	25.943	212	594
WP_061208759.1	lcl|NZ_JQON01000138.1_cds_WP_000590871.1_3401	24.841	157	594
WP_061208759.1	lcl|NZ_JQON01000052.1_cds_WP_000052667.1_1849	25.439	228	594
WP_061208759.1	lcl|NZ_JQON01000091.1_cds_WP_000184524.1_2707	26.728	217	594
WP_061208759.1	lcl|NZ_JQON01000049.1_cds_WP_001288326.1_1747	27.778	216	594
WP_061208759.1	lcl|NZ_JQON01000029.1_cds_WP_001049207.1_1127	28.500	200	594
WP_061208759.1	lcl|NZ_JQON01000029.1_cds_WP_001049207.1_1127	26.201	229	594
WP_061208759.1	lcl|NZ_JQON01000088.1_cds_WP_000651460.1_2655	25.703	249	594
WP_061208759.1	lcl|NZ_JQON01000149.1_cds_WP_000054169.1_3529	23.445	209	594
