WP_002725873.1	lcl|NZ_JQQH01000069.1_cds_WP_000340715.1_1584	93.902	82	106
WP_061209188.1	lcl|NZ_JQQH01000069.1_cds_WP_000410266.1_1585	92.971	313	314
WP_061209188.1	lcl|NZ_JQQH01000024.1_cds_WP_000744698.1_510	23.385	325	314
WP_061209188.1	lcl|NZ_JQQH01000069.1_cds_WP_000646254.1_1588	27.309	249	314
WP_061209188.1	lcl|NZ_JQQH01000171.1_cds_WP_000723091.1_3129	24.221	289	314
WP_061209188.1	lcl|NZ_JQQH01000069.1_cds_WP_001067557.1_1591	24.540	326	314
WP_061208759.1	lcl|NZ_JQQH01000178.1_cds_WP_002072224.1_3217	52.277	593	594
WP_061208759.1	lcl|NZ_JQQH01000037.1_cds_WP_000667646.1_889	32.412	398	594
WP_061208759.1	lcl|NZ_JQQH01000062.1_cds_WP_000172209.1_1379	39.565	230	594
WP_061208759.1	lcl|NZ_JQQH01000111.1_cds_WP_000828456.1_2306	36.863	255	594
WP_061208759.1	lcl|NZ_JQQH01000057.1_cds_WP_001161019.1_1284	32.407	216	594
WP_061208759.1	lcl|NZ_JQQH01000174.1_cds_WP_000510770.1_3166	26.606	218	594
WP_061208759.1	lcl|NZ_JQQH01000112.1_cds_WP_001052496.1_2352	25.820	244	594
WP_061208759.1	lcl|NZ_JQQH01000102.1_cds_WP_000619182.1_2185	29.098	244	594
WP_061208759.1	lcl|NZ_JQQH01000062.1_cds_WP_002071818.1_1365	28.070	228	594
WP_061208759.1	lcl|NZ_JQQH01000124.1_cds_WP_000666552.1_2576	28.099	242	594
WP_061208759.1	lcl|NZ_JQQH01000049.1_cds_WP_000603361.1_1148	29.130	230	594
WP_061208759.1	lcl|NZ_JQQH01000240.1_cds_WP_001141162.1_3617	29.646	226	594
WP_061208759.1	lcl|NZ_JQQH01000054.1_cds_WP_000047473.1_1242	28.571	210	594
WP_061208759.1	lcl|NZ_JQQH01000031.1_cds_WP_001089503.1_694	29.911	224	594
WP_061208759.1	lcl|NZ_JQQH01000133.1_cds_WP_000433117.1_2711	32.927	164	594
WP_061208759.1	lcl|NZ_JQQH01000102.1_cds_WP_000218832.1_2186	28.112	249	594
WP_061208759.1	lcl|NZ_JQQH01000097.1_cds_WP_000590871.1_2053	25.943	212	594
WP_061208759.1	lcl|NZ_JQQH01000097.1_cds_WP_000590871.1_2053	24.841	157	594
WP_061208759.1	lcl|NZ_JQQH01000150.1_cds_WP_000052667.1_2932	25.439	228	594
WP_061208759.1	lcl|NZ_JQQH01000093.1_cds_WP_000184524.1_2002	26.728	217	594
WP_061208759.1	lcl|NZ_JQQH01000118.1_cds_WP_001288322.1_2468	28.241	216	594
WP_061208759.1	lcl|NZ_JQQH01000036.1_cds_WP_001049212.1_830	28.500	200	594
WP_061208759.1	lcl|NZ_JQQH01000036.1_cds_WP_001049212.1_830	26.638	229	594
WP_061208759.1	lcl|NZ_JQQH01000253.1_cds_WP_033107967.1_3651	25.911	247	594
WP_061208759.1	lcl|NZ_JQQH01000049.1_cds_WP_000054169.1_1165	23.445	209	594
WP_061208759.1	lcl|NZ_JQQH01000062.1_cds_WP_000626143.1_1384	28.000	200	594
WP_061208759.1	lcl|NZ_JQQH01000062.1_cds_WP_000626143.1_1384	21.505	186	594
WP_061208759.1	lcl|NZ_JQQH01000145.1_cds_WP_000481721.1_2878	24.229	227	594
WP_061208759.1	lcl|NZ_JQQH01000145.1_cds_WP_000481721.1_2878	22.500	240	594
WP_061208759.1	lcl|NZ_JQQH01000023.1_cds_WP_000136058.1_483	27.477	222	594
WP_061208759.1	lcl|NZ_JQQH01000178.1_cds_WP_002072224.1_3217	52.277	593	594
WP_061208759.1	lcl|NZ_JQQH01000037.1_cds_WP_000667646.1_889	32.412	398	594
WP_061208759.1	lcl|NZ_JQQH01000062.1_cds_WP_000172209.1_1379	39.565	230	594
WP_061208759.1	lcl|NZ_JQQH01000111.1_cds_WP_000828456.1_2306	36.863	255	594
WP_061208759.1	lcl|NZ_JQQH01000057.1_cds_WP_001161019.1_1284	32.407	216	594
WP_061208759.1	lcl|NZ_JQQH01000174.1_cds_WP_000510770.1_3166	26.606	218	594
WP_061208759.1	lcl|NZ_JQQH01000112.1_cds_WP_001052496.1_2352	25.820	244	594
WP_061208759.1	lcl|NZ_JQQH01000102.1_cds_WP_000619182.1_2185	29.098	244	594
WP_061208759.1	lcl|NZ_JQQH01000062.1_cds_WP_002071818.1_1365	28.070	228	594
WP_061208759.1	lcl|NZ_JQQH01000124.1_cds_WP_000666552.1_2576	28.099	242	594
WP_061208759.1	lcl|NZ_JQQH01000049.1_cds_WP_000603361.1_1148	29.130	230	594
WP_061208759.1	lcl|NZ_JQQH01000240.1_cds_WP_001141162.1_3617	29.646	226	594
WP_061208759.1	lcl|NZ_JQQH01000054.1_cds_WP_000047473.1_1242	28.571	210	594
WP_061208759.1	lcl|NZ_JQQH01000031.1_cds_WP_001089503.1_694	29.911	224	594
WP_061208759.1	lcl|NZ_JQQH01000133.1_cds_WP_000433117.1_2711	32.927	164	594
WP_061208759.1	lcl|NZ_JQQH01000102.1_cds_WP_000218832.1_2186	28.112	249	594
WP_061208759.1	lcl|NZ_JQQH01000097.1_cds_WP_000590871.1_2053	25.943	212	594
WP_061208759.1	lcl|NZ_JQQH01000097.1_cds_WP_000590871.1_2053	24.841	157	594
WP_061208759.1	lcl|NZ_JQQH01000150.1_cds_WP_000052667.1_2932	25.439	228	594
WP_061208759.1	lcl|NZ_JQQH01000093.1_cds_WP_000184524.1_2002	26.728	217	594
WP_061208759.1	lcl|NZ_JQQH01000118.1_cds_WP_001288322.1_2468	28.241	216	594
WP_061208759.1	lcl|NZ_JQQH01000036.1_cds_WP_001049212.1_830	28.500	200	594
WP_061208759.1	lcl|NZ_JQQH01000036.1_cds_WP_001049212.1_830	26.638	229	594
WP_061208759.1	lcl|NZ_JQQH01000253.1_cds_WP_033107967.1_3651	25.911	247	594
WP_061208759.1	lcl|NZ_JQQH01000049.1_cds_WP_000054169.1_1165	23.445	209	594
WP_061208759.1	lcl|NZ_JQQH01000062.1_cds_WP_000626143.1_1384	28.000	200	594
WP_061208759.1	lcl|NZ_JQQH01000062.1_cds_WP_000626143.1_1384	21.505	186	594
WP_061208759.1	lcl|NZ_JQQH01000145.1_cds_WP_000481721.1_2878	24.229	227	594
WP_061208759.1	lcl|NZ_JQQH01000145.1_cds_WP_000481721.1_2878	22.500	240	594
WP_061208759.1	lcl|NZ_JQQH01000023.1_cds_WP_000136058.1_483	27.477	222	594
WP_061208754.1	lcl|NZ_JQQH01000069.1_cds_WP_000646254.1_1588	32.840	338	343
WP_061208754.1	lcl|NZ_JQQH01000024.1_cds_WP_000744698.1_510	25.959	339	343
WP_061208754.1	lcl|NZ_JQQH01000171.1_cds_WP_000723091.1_3129	26.571	350	343
WP_061208754.1	lcl|NZ_JQQH01000048.1_cds_WP_002072074.1_1127	23.642	313	343
WP_061208754.1	lcl|NZ_JQQH01000100.1_cds_WP_000649924.1_2156	23.837	344	343
