WP_002725873.1	lcl|NZ_RQGR01000036.1_cds_WP_135752209.1_2204	62.162	74	106
WP_061209188.1	lcl|NZ_RQGR01000036.1_cds_WP_135752210.1_2205	84.194	310	314
WP_061209188.1	lcl|NZ_RQGR01000029.1_cds_WP_135751832.1_1212	22.884	319	314
WP_061209188.1	lcl|NZ_RQGR01000036.1_cds_WP_135752225.1_2220	23.176	233	314
WP_061209188.1	lcl|NZ_RQGR01000036.1_cds_WP_135752267.1_2267	23.651	241	314
WP_061209188.1	lcl|NZ_RQGR01000036.1_cds_WP_135752246.1_2245	26.543	162	314
WP_061209188.1	lcl|NZ_RQGR01000029.1_cds_WP_135642853.1_635	23.885	314	314
WP_061209188.1	lcl|NZ_RQGR01000007.1_cds_WP_135750363.1_3128	22.024	168	314
WP_061208759.1	lcl|NZ_RQGR01000036.1_cds_WP_135752216.1_2211	47.496	579	594
WP_061208759.1	lcl|NZ_RQGR01000029.1_cds_WP_135751213.1_174	43.460	237	594
WP_061208759.1	lcl|NZ_RQGR01000029.1_cds_WP_135751665.1_924	41.026	234	594
WP_061208759.1	lcl|NZ_RQGR01000029.1_cds_WP_135751700.1_986	37.354	257	594
WP_061208759.1	lcl|NZ_RQGR01000029.1_cds_WP_135751493.1_629	33.579	271	594
WP_061208759.1	lcl|NZ_RQGR01000029.1_cds_WP_135751491.1_627	34.109	258	594
WP_061208759.1	lcl|NZ_RQGR01000012.1_cds_WP_244934730.1_1449	29.851	268	594
WP_061208759.1	lcl|NZ_RQGR01000009.1_cds_WP_135750434.1_3361	30.455	220	594
WP_061208759.1	lcl|NZ_RQGR01000012.1_cds_WP_135750732.1_1818	28.326	233	594
WP_061208759.1	lcl|NZ_RQGR01000029.1_cds_WP_135751956.1_1402	30.973	226	594
WP_061208759.1	lcl|NZ_RQGR01000029.1_cds_WP_135751547.1_723	30.603	232	594
WP_061208759.1	lcl|NZ_RQGR01000029.1_cds_WP_135751506.1_656	31.050	219	594
WP_061208759.1	lcl|NZ_RQGR01000036.1_cds_WP_135752315.1_2396	28.509	228	594
WP_061208759.1	lcl|NZ_RQGR01000012.1_cds_WP_135750872.1_2026	25.328	229	594
WP_061208759.1	lcl|NZ_RQGR01000036.1_cds_WP_244934940.1_2637	29.767	215	594
WP_061208759.1	lcl|NZ_RQGR01000036.1_cds_WP_135640992.1_2610	28.700	223	594
WP_061208759.1	lcl|NZ_RQGR01000012.1_cds_WP_135750685.1_1728	29.384	211	594
WP_061208759.1	lcl|NZ_RQGR01000025.1_cds_WP_135751083.1_3516	28.333	240	594
WP_061208759.1	lcl|NZ_RQGR01000036.1_cds_WP_015675730.1_2786	27.632	228	594
WP_061208759.1	lcl|NZ_RQGR01000036.1_cds_WP_135640339.1_2361	27.854	219	594
WP_061208759.1	lcl|NZ_RQGR01000012.1_cds_WP_135750587.1_1592	27.907	215	594
WP_061208759.1	lcl|NZ_RQGR01000036.1_cds_WP_135752288.1_2335	27.778	216	594
WP_061208759.1	lcl|NZ_RQGR01000012.1_cds_WP_135750773.1_1895	26.027	219	594
WP_061208759.1	lcl|NZ_RQGR01000012.1_cds_WP_135750774.1_1896	26.471	204	594
WP_061208759.1	lcl|NZ_RQGR01000012.1_cds_WP_135750774.1_1896	25.926	162	594
WP_061208759.1	lcl|NZ_RQGR01000029.1_cds_WP_135644762.1_260	28.070	228	594
WP_061208759.1	lcl|NZ_RQGR01000012.1_cds_WP_135750689.1_1736	27.941	204	594
WP_061208759.1	lcl|NZ_RQGR01000012.1_cds_WP_244934740.1_1665	25.118	211	594
WP_061208759.1	lcl|NZ_RQGR01000025.1_cds_WP_135751059.1_3484	25.751	233	594
WP_061208759.1	lcl|NZ_RQGR01000029.1_cds_WP_135751285.1_304	27.136	199	594
WP_061208759.1	lcl|NZ_RQGR01000029.1_cds_WP_135751285.1_304	27.273	176	594
WP_061208759.1	lcl|NZ_RQGR01000029.1_cds_WP_135751166.1_89	25.962	208	594
WP_061208759.1	lcl|NZ_RQGR01000029.1_cds_WP_135751585.1_783	23.267	202	594
WP_061208759.1	lcl|NZ_RQGR01000029.1_cds_WP_135751507.1_657	27.111	225	594
WP_061208759.1	lcl|NZ_RQGR01000012.1_cds_WP_135642110.1_1830	25.269	186	594
WP_061208759.1	lcl|NZ_RQGR01000012.1_cds_WP_135642110.1_1830	26.522	230	594
WP_061208759.1	lcl|NZ_RQGR01000031.1_cds_WP_135752121.1_3286	27.876	226	594
WP_061208759.1	lcl|NZ_RQGR01000036.1_cds_WP_135752290.1_2337	29.333	75	594
WP_061208759.1	lcl|NZ_RQGR01000036.1_cds_WP_135752216.1_2211	47.496	579	594
WP_061208759.1	lcl|NZ_RQGR01000029.1_cds_WP_135751213.1_174	43.460	237	594
