WP_002725873.1	lcl|NZ_AOHJ01000104.1_cds_WP_000340715.1_2107	93.902	82	106
WP_061209188.1	lcl|NZ_AOHJ01000104.1_cds_WP_000410266.1_2108	92.971	313	314
WP_061209188.1	lcl|NZ_AOHJ01000112.1_cds_WP_000744698.1_2359	23.385	325	314
WP_061209188.1	lcl|NZ_AOHJ01000104.1_cds_WP_000646254.1_2111	27.309	249	314
WP_061209188.1	lcl|NZ_AOHJ01000145.1_cds_WP_000723091.1_3139	24.221	289	314
WP_061209188.1	lcl|NZ_AOHJ01000104.1_cds_WP_001067557.1_2114	24.540	326	314
WP_061208759.1	lcl|NZ_AOHJ01000150.1_cds_WP_002072224.1_3327	52.277	593	594
WP_061208759.1	lcl|NZ_AOHJ01000182.1_cds_WP_000667646.1_3779	32.412	398	594
WP_061208759.1	lcl|NZ_AOHJ01000092.1_cds_WP_002192580.1_1851	39.565	230	594
WP_061208759.1	lcl|NZ_AOHJ01000074.1_cds_WP_000828456.1_1586	36.863	255	594
WP_061208759.1	lcl|NZ_AOHJ01000111.1_cds_WP_001161019.1_2308	32.407	216	594
WP_061208759.1	lcl|NZ_AOHJ01000148.1_cds_WP_000510770.1_3222	26.606	218	594
WP_061208759.1	lcl|NZ_AOHJ01000147.1_cds_WP_001052496.1_3180	25.820	244	594
WP_061208759.1	lcl|NZ_AOHJ01000142.1_cds_WP_000619182.1_3024	29.098	244	594
WP_061208759.1	lcl|NZ_AOHJ01000092.1_cds_WP_002071818.1_1837	28.070	228	594
WP_061208759.1	lcl|NZ_AOHJ01000018.1_cds_WP_000666552.1_361	28.099	242	594
WP_061208759.1	lcl|NZ_AOHJ01000030.1_cds_WP_000603361.1_602	29.130	230	594
WP_061208759.1	lcl|NZ_AOHJ01000106.1_cds_WP_001141162.1_2135	29.646	226	594
WP_061208759.1	lcl|NZ_AOHJ01000031.1_cds_WP_000047473.1_645	28.571	210	594
WP_061208759.1	lcl|NZ_AOHJ01000018.1_cds_WP_001089503.1_381	29.911	224	594
WP_061208759.1	lcl|NZ_AOHJ01000110.1_cds_WP_000433117.1_2225	32.927	164	594
WP_061208759.1	lcl|NZ_AOHJ01000142.1_cds_WP_000218832.1_3023	28.112	249	594
WP_061208759.1	lcl|NZ_AOHJ01000012.1_cds_WP_000590871.1_127	25.943	212	594
WP_061208759.1	lcl|NZ_AOHJ01000012.1_cds_WP_000590871.1_127	24.841	157	594
WP_061208759.1	lcl|NZ_AOHJ01000135.1_cds_WP_000052667.1_2833	25.439	228	594
WP_061208759.1	lcl|NZ_AOHJ01000065.1_cds_WP_000184524.1_1398	26.728	217	594
WP_061208759.1	lcl|NZ_AOHJ01000115.1_cds_WP_001288322.1_2436	28.241	216	594
WP_061208759.1	lcl|NZ_AOHJ01000161.1_cds_WP_000651462.1_3496	26.104	249	594
WP_061208759.1	lcl|NZ_AOHJ01000103.1_cds_WP_001049212.1_2057	28.500	200	594
WP_061208759.1	lcl|NZ_AOHJ01000103.1_cds_WP_001049212.1_2057	26.638	229	594
WP_061208759.1	lcl|NZ_AOHJ01000030.1_cds_WP_000054169.1_619	23.445	209	594
WP_061208759.1	lcl|NZ_AOHJ01000039.1_cds_WP_000626143.1_876	28.000	200	594
WP_061208759.1	lcl|NZ_AOHJ01000039.1_cds_WP_000626143.1_876	21.505	186	594
WP_061208759.1	lcl|NZ_AOHJ01000140.1_cds_WP_000481721.1_2981	24.229	227	594
WP_061208759.1	lcl|NZ_AOHJ01000140.1_cds_WP_000481721.1_2981	22.500	240	594
WP_061208759.1	lcl|NZ_AOHJ01000123.1_cds_WP_000136058.1_2628	27.477	222	594
WP_061208759.1	lcl|NZ_AOHJ01000150.1_cds_WP_002072224.1_3327	52.277	593	594
WP_061208759.1	lcl|NZ_AOHJ01000182.1_cds_WP_000667646.1_3779	32.412	398	594
WP_061208759.1	lcl|NZ_AOHJ01000092.1_cds_WP_002192580.1_1851	39.565	230	594
WP_061208759.1	lcl|NZ_AOHJ01000074.1_cds_WP_000828456.1_1586	36.863	255	594
WP_061208759.1	lcl|NZ_AOHJ01000111.1_cds_WP_001161019.1_2308	32.407	216	594
WP_061208759.1	lcl|NZ_AOHJ01000148.1_cds_WP_000510770.1_3222	26.606	218	594
WP_061208759.1	lcl|NZ_AOHJ01000147.1_cds_WP_001052496.1_3180	25.820	244	594
WP_061208759.1	lcl|NZ_AOHJ01000142.1_cds_WP_000619182.1_3024	29.098	244	594
WP_061208759.1	lcl|NZ_AOHJ01000092.1_cds_WP_002071818.1_1837	28.070	228	594
WP_061208759.1	lcl|NZ_AOHJ01000018.1_cds_WP_000666552.1_361	28.099	242	594
WP_061208759.1	lcl|NZ_AOHJ01000030.1_cds_WP_000603361.1_602	29.130	230	594
WP_061208759.1	lcl|NZ_AOHJ01000106.1_cds_WP_001141162.1_2135	29.646	226	594
WP_061208759.1	lcl|NZ_AOHJ01000031.1_cds_WP_000047473.1_645	28.571	210	594
WP_061208759.1	lcl|NZ_AOHJ01000018.1_cds_WP_001089503.1_381	29.911	224	594
WP_061208759.1	lcl|NZ_AOHJ01000110.1_cds_WP_000433117.1_2225	32.927	164	594
WP_061208759.1	lcl|NZ_AOHJ01000142.1_cds_WP_000218832.1_3023	28.112	249	594
WP_061208759.1	lcl|NZ_AOHJ01000012.1_cds_WP_000590871.1_127	25.943	212	594
WP_061208759.1	lcl|NZ_AOHJ01000012.1_cds_WP_000590871.1_127	24.841	157	594
WP_061208759.1	lcl|NZ_AOHJ01000135.1_cds_WP_000052667.1_2833	25.439	228	594
WP_061208759.1	lcl|NZ_AOHJ01000065.1_cds_WP_000184524.1_1398	26.728	217	594
WP_061208759.1	lcl|NZ_AOHJ01000115.1_cds_WP_001288322.1_2436	28.241	216	594
WP_061208759.1	lcl|NZ_AOHJ01000161.1_cds_WP_000651462.1_3496	26.104	249	594
WP_061208759.1	lcl|NZ_AOHJ01000103.1_cds_WP_001049212.1_2057	28.500	200	594
WP_061208759.1	lcl|NZ_AOHJ01000103.1_cds_WP_001049212.1_2057	26.638	229	594
WP_061208759.1	lcl|NZ_AOHJ01000030.1_cds_WP_000054169.1_619	23.445	209	594
WP_061208759.1	lcl|NZ_AOHJ01000039.1_cds_WP_000626143.1_876	28.000	200	594
WP_061208759.1	lcl|NZ_AOHJ01000039.1_cds_WP_000626143.1_876	21.505	186	594
WP_061208759.1	lcl|NZ_AOHJ01000140.1_cds_WP_000481721.1_2981	24.229	227	594
WP_061208759.1	lcl|NZ_AOHJ01000140.1_cds_WP_000481721.1_2981	22.500	240	594
WP_061208759.1	lcl|NZ_AOHJ01000123.1_cds_WP_000136058.1_2628	27.477	222	594
