WP_002725873.1	lcl|NZ_AFKS01000270.1_cds_WP_000340715.1_1263	93.902	82	106
WP_061209188.1	lcl|NZ_AFKS01000118.1_cds_WP_000630261.1_2737	94.382	267	314
WP_061209188.1	lcl|NZ_AFKS01000270.1_cds_WP_141567334.1_1262	86.538	52	314
WP_061209188.1	lcl|NZ_AFKS01000118.1_cds_WP_000093099.1_2717	58.730	63	314
WP_061209188.1	lcl|NZ_AFKS01000118.1_cds_WP_000646250.1_2734	27.711	249	314
WP_061209188.1	lcl|NZ_AFKS01000196.1_cds_WP_000744700.1_1785	23.385	325	314
WP_061209188.1	lcl|NZ_AFKS01000118.1_cds_WP_000600889.1_2708	22.909	275	314
WP_061209188.1	lcl|NZ_AFKS01000061.1_cds_WP_000723090.1_3420	23.875	289	314
WP_061209188.1	lcl|NZ_AFKS01000118.1_cds_WP_001067557.1_2731	24.540	326	314
WP_061208759.1	lcl|NZ_AFKS01000127.1_cds_WP_000667646.1_2538	32.412	398	594
WP_061208759.1	lcl|NZ_AFKS01000134.1_cds_WP_000172202.1_2401	39.130	230	594
WP_061208759.1	lcl|NZ_AFKS01000118.1_cds_WP_000834715.1_2714	37.553	237	594
WP_061208759.1	lcl|NZ_AFKS01000029.1_cds_WP_000828454.1_3609	37.321	209	594
WP_061208759.1	lcl|NZ_AFKS01000033.1_cds_WP_001161019.1_3562	32.407	216	594
WP_061208759.1	lcl|NZ_AFKS01000366.1_cds_WP_000510777.1_409	26.941	219	594
WP_061208759.1	lcl|NZ_AFKS01000090.1_cds_WP_001052498.1_3347	25.820	244	594
WP_061208759.1	lcl|NZ_AFKS01000122.1_cds_WP_000942282.1_2631	28.509	228	594
WP_061208759.1	lcl|NZ_AFKS01000289.1_cds_WP_000619175.1_1057	29.098	244	594
WP_061208759.1	lcl|NZ_AFKS01000230.1_cds_WP_000603361.1_1392	29.130	230	594
WP_061208759.1	lcl|NZ_AFKS01000356.1_cds_WP_001141158.1_480	30.942	223	594
WP_061208759.1	lcl|NZ_AFKS01000109.1_cds_WP_000047473.1_2890	28.571	210	594
WP_061208759.1	lcl|NZ_AFKS01000115.1_cds_WP_001089500.1_2797	29.911	224	594
WP_061208759.1	lcl|NZ_AFKS01000015.1_cds_WP_000433117.1_3739	32.927	164	594
WP_061208759.1	lcl|NZ_AFKS01000032.1_cds_WP_000666547.1_3577	29.442	197	594
WP_061208759.1	lcl|NZ_AFKS01000289.1_cds_WP_000218838.1_1058	28.112	249	594
WP_061208759.1	lcl|NZ_AFKS01000409.1_cds_WP_000590867.1_266	25.943	212	594
WP_061208759.1	lcl|NZ_AFKS01000409.1_cds_WP_000590867.1_266	24.841	157	594
WP_061208759.1	lcl|NZ_AFKS01000208.1_cds_WP_000052667.1_1610	25.439	228	594
WP_061208759.1	lcl|NZ_AFKS01000045.1_cds_WP_000184524.1_3477	26.728	217	594
WP_061208759.1	lcl|NZ_AFKS01000103.1_cds_WP_001288326.1_3061	27.778	216	594
WP_061208759.1	lcl|NZ_AFKS01000331.1_cds_WP_001049205.1_659	28.500	200	594
WP_061208759.1	lcl|NZ_AFKS01000331.1_cds_WP_001049205.1_659	26.957	230	594
WP_061208759.1	lcl|NZ_AFKS01000230.1_cds_WP_000054169.1_1376	23.445	209	594
WP_061208759.1	lcl|NZ_AFKS01000492.1_cds_WP_000675806.1_70	27.128	188	594
WP_061208759.1	lcl|NZ_AFKS01000222.1_cds_WP_000481720.1_1434	24.229	227	594
WP_061208759.1	lcl|NZ_AFKS01000222.1_cds_WP_000481720.1_1434	22.500	240	594
WP_061208759.1	lcl|NZ_AFKS01000008.1_cds_LEP2GSC127_RS01000000122260_3842	36.735	49	594
WP_061208759.1	lcl|NZ_AFKS01000041.1_cds_LEP2GSC127_RS01000000122340_3498	27.027	222	594
WP_061208759.1	lcl|NZ_AFKS01000470.1_cds_WP_000626140.1_210	46.296	54	594
WP_061208759.1	lcl|NZ_AFKS01000470.1_cds_WP_000626140.1_210	21.505	186	594
WP_061208759.1	lcl|NZ_AFKS01000127.1_cds_WP_000667646.1_2538	32.412	398	594
WP_061208759.1	lcl|NZ_AFKS01000134.1_cds_WP_000172202.1_2401	39.130	230	594
WP_061208759.1	lcl|NZ_AFKS01000118.1_cds_WP_000834715.1_2714	37.553	237	594
WP_061208759.1	lcl|NZ_AFKS01000029.1_cds_WP_000828454.1_3609	37.321	209	594
WP_061208759.1	lcl|NZ_AFKS01000033.1_cds_WP_001161019.1_3562	32.407	216	594
WP_061208759.1	lcl|NZ_AFKS01000366.1_cds_WP_000510777.1_409	26.941	219	594
WP_061208759.1	lcl|NZ_AFKS01000090.1_cds_WP_001052498.1_3347	25.820	244	594
WP_061208759.1	lcl|NZ_AFKS01000122.1_cds_WP_000942282.1_2631	28.509	228	594
WP_061208759.1	lcl|NZ_AFKS01000289.1_cds_WP_000619175.1_1057	29.098	244	594
WP_061208759.1	lcl|NZ_AFKS01000230.1_cds_WP_000603361.1_1392	29.130	230	594
WP_061208759.1	lcl|NZ_AFKS01000356.1_cds_WP_001141158.1_480	30.942	223	594
WP_061208759.1	lcl|NZ_AFKS01000109.1_cds_WP_000047473.1_2890	28.571	210	594
