WP_002725873.1	lcl|NZ_AHPU01000126.1_cds_WP_000340715.1_2236	93.902	82	106
WP_061209188.1	lcl|NZ_AHPU01000126.1_cds_WP_000712240.1_2235	93.291	313	314
WP_061209188.1	lcl|NZ_AHPU01000149.1_cds_WP_000744700.1_1531	23.385	325	314
WP_061209188.1	lcl|NZ_AHPU01000126.1_cds_WP_000646251.1_2232	27.309	249	314
WP_061209188.1	lcl|NZ_AHPU01000126.1_cds_WP_000600886.1_2204	22.909	275	314
WP_061209188.1	lcl|NZ_AHPU01000049.1_cds_WP_000723084.1_3194	24.221	289	314
WP_061209188.1	lcl|NZ_AHPU01000126.1_cds_WP_001067556.1_2229	24.540	326	314
WP_061209188.1	lcl|NZ_AHPU01000126.1_cds_WP_000025488.1_2210	21.981	323	314
WP_061208759.1	lcl|NZ_AHPU01000148.1_cds_WP_000667645.1_1540	32.250	400	594
WP_061208759.1	lcl|NZ_AHPU01000092.1_cds_WP_000172199.1_2350	37.879	264	594
WP_061208759.1	lcl|NZ_AHPU01000130.1_cds_WP_000828451.1_2036	36.863	255	594
WP_061208759.1	lcl|NZ_AHPU01000126.1_cds_WP_000797355.1_2206	38.559	236	594
WP_061208759.1	lcl|NZ_AHPU01000041.1_cds_WP_001161019.1_3483	32.407	216	594
WP_061208759.1	lcl|NZ_AHPU01000202.1_cds_WP_000510774.1_649	26.941	219	594
WP_061208759.1	lcl|NZ_AHPU01000054.1_cds_WP_001052492.1_3063	25.410	244	594
WP_061208759.1	lcl|NZ_AHPU01000092.1_cds_WP_000942282.1_2364	28.509	228	594
WP_061208759.1	lcl|NZ_AHPU01000147.1_cds_WP_000619178.1_1564	28.689	244	594
WP_061208759.1	lcl|NZ_AHPU01000004.1_cds_WP_000666552.1_3743	28.099	242	594
WP_061208759.1	lcl|NZ_AHPU01000297.1_cds_WP_000603361.1_27	29.130	230	594
WP_061208759.1	lcl|NZ_AHPU01000068.1_cds_WP_001141161.1_2704	30.942	223	594
WP_061208759.1	lcl|NZ_AHPU01000004.1_cds_WP_001089501.1_3763	29.954	217	594
WP_061208759.1	lcl|NZ_AHPU01000141.1_cds_WP_000047473.1_1738	28.571	210	594
WP_061208759.1	lcl|NZ_AHPU01000004.1_cds_WP_000433115.1_3795	33.951	162	594
WP_061208759.1	lcl|NZ_AHPU01000147.1_cds_WP_000218838.1_1563	28.112	249	594
WP_061208759.1	lcl|NZ_AHPU01000064.1_cds_WP_000590871.1_2769	25.943	212	594
WP_061208759.1	lcl|NZ_AHPU01000064.1_cds_WP_000590871.1_2769	24.841	157	594
WP_061208759.1	lcl|NZ_AHPU01000166.1_cds_WP_000052667.1_1222	25.439	228	594
WP_061208759.1	lcl|NZ_AHPU01000137.1_cds_WP_000184524.1_1824	26.728	217	594
WP_061208759.1	lcl|NZ_AHPU01000046.1_cds_WP_001288326.1_3352	27.778	216	594
WP_061208759.1	lcl|NZ_AHPU01000150.1_cds_WP_000651459.1_1477	25.703	249	594
WP_061208759.1	lcl|NZ_AHPU01000184.1_cds_WP_001049209.1_954	28.000	200	594
WP_061208759.1	lcl|NZ_AHPU01000184.1_cds_WP_001049209.1_954	24.891	229	594
WP_061208759.1	lcl|NZ_AHPU01000290.1_cds_WP_000054168.1_73	23.445	209	594
WP_061208759.1	lcl|NZ_AHPU01000052.1_cds_WP_000626143.1_3126	28.000	200	594
WP_061208759.1	lcl|NZ_AHPU01000052.1_cds_WP_000626143.1_3126	21.505	186	594
WP_061208759.1	lcl|NZ_AHPU01000275.1_cds_WP_000481714.1_276	23.789	227	594
WP_061208759.1	lcl|NZ_AHPU01000275.1_cds_WP_000481714.1_276	22.326	215	594
WP_061208759.1	lcl|NZ_AHPU01000093.1_cds_WP_000136057.1_2327	27.027	222	594
WP_061208759.1	lcl|NZ_AHPU01000148.1_cds_WP_000667645.1_1540	32.250	400	594
WP_061208759.1	lcl|NZ_AHPU01000092.1_cds_WP_000172199.1_2350	37.879	264	594
WP_061208759.1	lcl|NZ_AHPU01000130.1_cds_WP_000828451.1_2036	36.863	255	594
WP_061208759.1	lcl|NZ_AHPU01000126.1_cds_WP_000797355.1_2206	38.559	236	594
WP_061208759.1	lcl|NZ_AHPU01000041.1_cds_WP_001161019.1_3483	32.407	216	594
WP_061208759.1	lcl|NZ_AHPU01000202.1_cds_WP_000510774.1_649	26.941	219	594
WP_061208759.1	lcl|NZ_AHPU01000054.1_cds_WP_001052492.1_3063	25.410	244	594
WP_061208759.1	lcl|NZ_AHPU01000092.1_cds_WP_000942282.1_2364	28.509	228	594
WP_061208759.1	lcl|NZ_AHPU01000147.1_cds_WP_000619178.1_1564	28.689	244	594
WP_061208759.1	lcl|NZ_AHPU01000004.1_cds_WP_000666552.1_3743	28.099	242	594
WP_061208759.1	lcl|NZ_AHPU01000297.1_cds_WP_000603361.1_27	29.130	230	594
WP_061208759.1	lcl|NZ_AHPU01000068.1_cds_WP_001141161.1_2704	30.942	223	594
WP_061208759.1	lcl|NZ_AHPU01000004.1_cds_WP_001089501.1_3763	29.954	217	594
WP_061208759.1	lcl|NZ_AHPU01000141.1_cds_WP_000047473.1_1738	28.571	210	594
WP_061208759.1	lcl|NZ_AHPU01000004.1_cds_WP_000433115.1_3795	33.951	162	594
WP_061208759.1	lcl|NZ_AHPU01000147.1_cds_WP_000218838.1_1563	28.112	249	594
WP_061208759.1	lcl|NZ_AHPU01000064.1_cds_WP_000590871.1_2769	25.943	212	594
WP_061208759.1	lcl|NZ_AHPU01000064.1_cds_WP_000590871.1_2769	24.841	157	594
WP_061208759.1	lcl|NZ_AHPU01000166.1_cds_WP_000052667.1_1222	25.439	228	594
WP_061208759.1	lcl|NZ_AHPU01000137.1_cds_WP_000184524.1_1824	26.728	217	594
WP_061208759.1	lcl|NZ_AHPU01000046.1_cds_WP_001288326.1_3352	27.778	216	594
WP_061208759.1	lcl|NZ_AHPU01000150.1_cds_WP_000651459.1_1477	25.703	249	594
WP_061208759.1	lcl|NZ_AHPU01000184.1_cds_WP_001049209.1_954	28.000	200	594
