WP_002725873.1	lcl|NZ_AOWG01000014.1_cds_WP_000340715.1_232	93.902	82	106
WP_061209188.1	lcl|NZ_AOWG01000014.1_cds_WP_000410273.1_231	92.971	313	314
WP_061209188.1	lcl|NZ_AOWG01000014.1_cds_WP_000093099.1_211	58.730	63	314
WP_061209188.1	lcl|NZ_AOWG01000014.1_cds_WP_000646250.1_228	27.711	249	314
WP_061209188.1	lcl|NZ_AOWG01000028.1_cds_WP_000744700.1_471	23.385	325	314
WP_061209188.1	lcl|NZ_AOWG01000014.1_cds_WP_000600889.1_202	22.909	275	314
WP_061209188.1	lcl|NZ_AOWG01000014.1_cds_WP_001067557.1_225	24.540	326	314
WP_061208759.1	lcl|NZ_AOWG01000155.1_cds_WP_000667646.1_3500	32.412	398	594
WP_061208759.1	lcl|NZ_AOWG01000071.1_cds_WP_000172202.1_1260	39.130	230	594
WP_061208759.1	lcl|NZ_AOWG01000030.1_cds_WP_000828455.1_539	36.863	255	594
WP_061208759.1	lcl|NZ_AOWG01000014.1_cds_WP_000834715.1_208	37.553	237	594
WP_061208759.1	lcl|NZ_AOWG01000160.1_cds_WP_001161019.1_3693	32.407	216	594
WP_061208759.1	lcl|NZ_AOWG01000157.1_cds_WP_000510777.1_3584	26.941	219	594
WP_061208759.1	lcl|NZ_AOWG01000136.1_cds_WP_001052498.1_3077	25.820	244	594
WP_061208759.1	lcl|NZ_AOWG01000069.1_cds_WP_000942282.1_1244	28.509	228	594
WP_061208759.1	lcl|NZ_AOWG01000005.1_cds_WP_000619175.1_24	29.098	244	594
WP_061208759.1	lcl|NZ_AOWG01000092.1_cds_WP_000666552.1_1731	28.099	242	594
WP_061208759.1	lcl|NZ_AOWG01000039.1_cds_WP_000603361.1_798	29.130	230	594
WP_061208759.1	lcl|NZ_AOWG01000064.1_cds_WP_001141158.1_1172	30.942	223	594
WP_061208759.1	lcl|NZ_AOWG01000034.1_cds_WP_000047473.1_715	28.571	210	594
WP_061208759.1	lcl|NZ_AOWG01000063.1_cds_WP_001089500.1_1154	29.911	224	594
WP_061208759.1	lcl|NZ_AOWG01000063.1_cds_WP_000433117.1_1122	32.927	164	594
WP_061208759.1	lcl|NZ_AOWG01000005.1_cds_WP_000218838.1_25	28.112	249	594
WP_061208759.1	lcl|NZ_AOWG01000066.1_cds_WP_000590867.1_1208	25.943	212	594
WP_061208759.1	lcl|NZ_AOWG01000066.1_cds_WP_000590867.1_1208	24.841	157	594
WP_061208759.1	lcl|NZ_AOWG01000073.1_cds_WP_000052667.1_1276	25.439	228	594
WP_061208759.1	lcl|NZ_AOWG01000113.1_cds_WP_000184524.1_2301	26.728	217	594
WP_061208759.1	lcl|NZ_AOWG01000024.1_cds_WP_001288326.1_351	27.778	216	594
WP_061208759.1	lcl|NZ_AOWG01000044.1_cds_WP_001049206.1_859	28.500	200	594
WP_061208759.1	lcl|NZ_AOWG01000044.1_cds_WP_001049206.1_859	26.957	230	594
WP_061208759.1	lcl|NZ_AOWG01000086.1_cds_WP_000675807.1_1518	25.506	247	594
WP_061208759.1	lcl|NZ_AOWG01000039.1_cds_WP_000054169.1_782	23.445	209	594
WP_061208759.1	lcl|NZ_AOWG01000072.1_cds_WP_000626143.1_1269	28.000	200	594
WP_061208759.1	lcl|NZ_AOWG01000072.1_cds_WP_000626143.1_1269	21.505	186	594
WP_061208759.1	lcl|NZ_AOWG01000127.1_cds_WP_000481720.1_2769	24.229	227	594
WP_061208759.1	lcl|NZ_AOWG01000127.1_cds_WP_000481720.1_2769	22.500	240	594
WP_061208759.1	lcl|NZ_AOWG01000048.1_cds_WP_000136057.1_922	27.027	222	594
WP_061208759.1	lcl|NZ_AOWG01000155.1_cds_WP_000667646.1_3500	32.412	398	594
WP_061208759.1	lcl|NZ_AOWG01000071.1_cds_WP_000172202.1_1260	39.130	230	594
WP_061208759.1	lcl|NZ_AOWG01000030.1_cds_WP_000828455.1_539	36.863	255	594
WP_061208759.1	lcl|NZ_AOWG01000014.1_cds_WP_000834715.1_208	37.553	237	594
WP_061208759.1	lcl|NZ_AOWG01000160.1_cds_WP_001161019.1_3693	32.407	216	594
WP_061208759.1	lcl|NZ_AOWG01000157.1_cds_WP_000510777.1_3584	26.941	219	594
WP_061208759.1	lcl|NZ_AOWG01000136.1_cds_WP_001052498.1_3077	25.820	244	594
WP_061208759.1	lcl|NZ_AOWG01000069.1_cds_WP_000942282.1_1244	28.509	228	594
WP_061208759.1	lcl|NZ_AOWG01000005.1_cds_WP_000619175.1_24	29.098	244	594
WP_061208759.1	lcl|NZ_AOWG01000092.1_cds_WP_000666552.1_1731	28.099	242	594
WP_061208759.1	lcl|NZ_AOWG01000039.1_cds_WP_000603361.1_798	29.130	230	594
WP_061208759.1	lcl|NZ_AOWG01000064.1_cds_WP_001141158.1_1172	30.942	223	594
WP_061208759.1	lcl|NZ_AOWG01000034.1_cds_WP_000047473.1_715	28.571	210	594
WP_061208759.1	lcl|NZ_AOWG01000063.1_cds_WP_001089500.1_1154	29.911	224	594
WP_061208759.1	lcl|NZ_AOWG01000063.1_cds_WP_000433117.1_1122	32.927	164	594
WP_061208759.1	lcl|NZ_AOWG01000005.1_cds_WP_000218838.1_25	28.112	249	594
WP_061208759.1	lcl|NZ_AOWG01000066.1_cds_WP_000590867.1_1208	25.943	212	594
WP_061208759.1	lcl|NZ_AOWG01000066.1_cds_WP_000590867.1_1208	24.841	157	594
WP_061208759.1	lcl|NZ_AOWG01000073.1_cds_WP_000052667.1_1276	25.439	228	594
WP_061208759.1	lcl|NZ_AOWG01000113.1_cds_WP_000184524.1_2301	26.728	217	594
WP_061208759.1	lcl|NZ_AOWG01000024.1_cds_WP_001288326.1_351	27.778	216	594
WP_061208759.1	lcl|NZ_AOWG01000044.1_cds_WP_001049206.1_859	28.500	200	594
WP_061208759.1	lcl|NZ_AOWG01000044.1_cds_WP_001049206.1_859	26.957	230	594
WP_061208759.1	lcl|NZ_AOWG01000086.1_cds_WP_000675807.1_1518	25.506	247	594
WP_061208759.1	lcl|NZ_AOWG01000039.1_cds_WP_000054169.1_782	23.445	209	594
WP_061208759.1	lcl|NZ_AOWG01000072.1_cds_WP_000626143.1_1269	28.000	200	594
WP_061208759.1	lcl|NZ_AOWG01000072.1_cds_WP_000626143.1_1269	21.505	186	594
WP_061208759.1	lcl|NZ_AOWG01000127.1_cds_WP_000481720.1_2769	24.229	227	594
WP_061208759.1	lcl|NZ_AOWG01000127.1_cds_WP_000481720.1_2769	22.500	240	594
WP_061208759.1	lcl|NZ_AOWG01000048.1_cds_WP_000136057.1_922	27.027	222	594
WP_061208754.1	lcl|NZ_AOWG01000014.1_cds_WP_000646250.1_228	31.657	338	343
WP_061208754.1	lcl|NZ_AOWG01000028.1_cds_WP_000744700.1_471	25.959	339	343
WP_061208754.1	lcl|NZ_AOWG01000014.1_cds_WP_000600889.1_202	26.239	343	343
WP_061208754.1	lcl|NZ_AOWG01000146.1_cds_WP_001984071.1_3254	23.962	313	343
WP_061208754.1	lcl|NZ_AOWG01000087.1_cds_WP_000649925.1_1531	23.837	344	343
WP_061208754.1	lcl|NZ_AOWG01000014.1_cds_WP_001067557.1_225	28.017	232	343
WP_061208754.1	lcl|NZ_AOWG01000034.1_cds_WP_001074785.1_645	27.362	307	343
WP_061208754.1	lcl|NZ_AOWG01000014.1_cds_WP_000487322.1_177	28.571	175	343
WP_061208756.1	lcl|NZ_AOWG01000014.1_cds_WP_000132016.1_203	40.000	230	577
WP_061208756.1	lcl|NZ_AOWG01000098.1_cds_WP_001982325.1_1841	26.136	264	577
