WP_002725873.1	lcl|NZ_BOPW01000004.1_cds_WP_002733653.1_947	99.057	106	106
WP_061209188.1	lcl|NZ_BOPW01000004.1_cds_WP_002733579.1_948	100.000	313	314
WP_061209188.1	lcl|NZ_BOPW01000001.1_cds_WP_002722638.1_268	24.845	322	314
WP_061209188.1	lcl|NZ_BOPW01000004.1_cds_WP_002733534.1_951	26.908	249	314
WP_061209188.1	lcl|NZ_BOPW01000004.1_cds_WP_002727919.1_1043	23.132	281	314
WP_061209188.1	lcl|NZ_BOPW01000002.1_cds_WP_002728309.1_540	25.723	311	314
WP_061209188.1	lcl|NZ_BOPW01000028.1_cds_WP_002729504.1_3166	20.809	173	314
WP_061209188.1	lcl|NZ_BOPW01000004.1_cds_WP_016749081.1_975	24.503	151	314
WP_061209188.1	lcl|NZ_BOPW01000004.1_cds_WP_016749079.1_954	24.242	330	314
WP_061208759.1	lcl|NZ_BOPW01000007.1_cds_WP_002723347.1_1649	41.228	228	594
WP_061208759.1	lcl|NZ_BOPW01000017.1_cds_WP_002735243.1_2670	40.435	230	594
WP_061208759.1	lcl|NZ_BOPW01000001.1_cds_WP_107694874.1_183	31.620	389	594
WP_061208759.1	lcl|NZ_BOPW01000004.1_cds_WP_002733589.1_979	35.115	262	594
WP_061208759.1	lcl|NZ_BOPW01000016.1_cds_WP_002726143.1_2581	33.333	216	594
WP_061208759.1	lcl|NZ_BOPW01000012.1_cds_WP_002723679.1_2245	25.806	217	594
WP_061208759.1	lcl|NZ_BOPW01000003.1_cds_WP_002735846.1_834	32.524	206	594
WP_061208759.1	lcl|NZ_BOPW01000005.1_cds_WP_002734207.1_1186	28.017	232	594
WP_061208759.1	lcl|NZ_BOPW01000012.1_cds_WP_002725984.1_2213	29.565	230	594
WP_061208759.1	lcl|NZ_BOPW01000006.1_cds_WP_002721827.1_1486	29.954	217	594
WP_061208759.1	lcl|NZ_BOPW01000006.1_cds_WP_002721914.1_1453	29.817	218	594
WP_061208759.1	lcl|NZ_BOPW01000009.1_cds_WP_002729296.1_1810	27.948	229	594
WP_061208759.1	lcl|NZ_BOPW01000018.1_cds_WP_002724285.1_2755	30.093	216	594
WP_061208759.1	lcl|NZ_BOPW01000003.1_cds_WP_002728388.1_818	29.048	210	594
WP_061208759.1	lcl|NZ_BOPW01000010.1_cds_WP_002733932.1_1961	27.197	239	594
