WP_002725873.1	lcl|NZ_JQQI01000044.1_cds_WP_000340715.1_1071	93.902	82	106
WP_061209188.1	lcl|NZ_JQQI01000044.1_cds_WP_000410268.1_1070	93.548	310	314
WP_061209188.1	lcl|NZ_JQQI01000149.1_cds_WP_000744698.1_2987	23.385	325	314
WP_061209188.1	lcl|NZ_JQQI01000044.1_cds_WP_000723079.1_1017	22.302	278	314
WP_061209188.1	lcl|NZ_JQQI01000044.1_cds_WP_000723081.1_995	23.875	289	314
WP_061209188.1	lcl|NZ_JQQI01000044.1_cds_WP_000567886.1_1015	23.009	226	314
WP_061208759.1	lcl|NZ_JQQI01000086.1_cds_WP_000667646.1_1881	32.412	398	594
WP_061208759.1	lcl|NZ_JQQI01000108.1_cds_WP_000172209.1_2367	39.565	230	594
WP_061208759.1	lcl|NZ_JQQI01000061.1_cds_WP_000828456.1_1362	36.863	255	594
WP_061208759.1	lcl|NZ_JQQI01000044.1_cds_WP_000615263.1_1042	34.649	228	594
WP_061208759.1	lcl|NZ_JQQI01000215.1_cds_WP_001161019.1_3558	32.407	216	594
WP_061208759.1	lcl|NZ_JQQI01000048.1_cds_WP_000510776.1_1120	26.606	218	594
WP_061208759.1	lcl|NZ_JQQI01000018.1_cds_WP_002184018.1_475	26.230	244	594
WP_061208759.1	lcl|NZ_JQQI01000069.1_cds_WP_000619182.1_1517	29.098	244	594
WP_061208759.1	lcl|NZ_JQQI01000085.1_cds_WP_002071818.1_1861	28.070	228	594
WP_061208759.1	lcl|NZ_JQQI01000174.1_cds_WP_000666544.1_3316	28.099	242	594
WP_061208759.1	lcl|NZ_JQQI01000230.1_cds_WP_000603361.1_3663	29.130	230	594
WP_061208759.1	lcl|NZ_JQQI01000047.1_cds_WP_001141155.1_1117	30.942	223	594
WP_061208759.1	lcl|NZ_JQQI01000013.1_cds_WP_000047473.1_333	28.571	210	594
WP_061208759.1	lcl|NZ_JQQI01000015.1_cds_WP_001089503.1_378	29.911	224	594
WP_061208759.1	lcl|NZ_JQQI01000112.1_cds_WP_000433117.1_2432	32.927	164	594
WP_061208759.1	lcl|NZ_JQQI01000171.1_cds_WP_000590871.1_3274	25.943	212	594
WP_061208759.1	lcl|NZ_JQQI01000171.1_cds_WP_000590871.1_3274	24.841	157	594
WP_061208759.1	lcl|NZ_JQQI01000152.1_cds_WP_000052667.1_3029	25.439	228	594
WP_061208759.1	lcl|NZ_JQQI01000069.1_cds_WP_000218834.1_1518	28.112	249	594
