WP_002725873.1	lcl|NZ_APGN01000146.1_cds_WP_004462903.1_1592	97.561	82	106
WP_061209188.1	lcl|NZ_APGN01000146.1_cds_WP_004464977.1_1593	91.935	310	314
WP_061209188.1	lcl|NZ_APGN01000223.1_cds_WP_004461583.1_2691	23.913	322	314
WP_061209188.1	lcl|NZ_APGN01000146.1_cds_WP_004464967.1_1644	22.302	278	314
WP_061209188.1	lcl|NZ_APGN01000146.1_cds_WP_004465002.1_1646	25.683	183	314
WP_061209188.1	lcl|NZ_APGN01000146.1_cds_WP_004476514.1_1665	23.132	281	314
WP_061209188.1	lcl|NZ_APGN01000227.1_cds_WP_004461234.1_2736	25.087	287	314
WP_061209188.1	lcl|NZ_APGN01000260.1_cds_WP_004468319.1_3156	20.710	169	314
WP_061208759.1	lcl|NZ_APGN01000185.1_cds_WP_050562807.1_2181	41.739	230	594
WP_061208759.1	lcl|NZ_APGN01000136.1_cds_WP_017863782.1_1449	32.061	393	594
WP_061208759.1	lcl|NZ_APGN01000202.1_cds_WP_004459265.1_2387	31.620	389	594
WP_061208759.1	lcl|NZ_APGN01000146.1_cds_WP_004494288.1_1622	34.783	207	594
WP_061208759.1	lcl|NZ_APGN01000265.1_cds_WP_004494700.1_3197	36.702	188	594
WP_061208759.1	lcl|NZ_APGN01000197.1_cds_WP_004461439.1_2310	25.806	217	594
WP_061208759.1	lcl|NZ_APGN01000220.1_cds_WP_004480113.1_2580	29.258	229	594
WP_061208759.1	lcl|NZ_APGN01000206.1_cds_WP_004473839.1_2462	26.891	238	594
WP_061208759.1	lcl|NZ_APGN01000282.1_cds_WP_004494735.1_3411	29.911	224	594
WP_061208759.1	lcl|NZ_APGN01000019.1_cds_WP_004466161.1_285	29.130	230	594
WP_061208759.1	lcl|NZ_APGN01000007.1_cds_WP_004476577.1_164	31.553	206	594
WP_061208759.1	lcl|NZ_APGN01000202.1_cds_WP_004469508.1_2397	31.818	220	594
WP_061208759.1	lcl|NZ_APGN01000282.1_cds_WP_004460182.1_3430	29.386	228	594
WP_061208759.1	lcl|NZ_APGN01000282.1_cds_WP_004481334.1_3377	29.358	218	594
WP_061208759.1	lcl|NZ_APGN01000239.1_cds_WP_004460645.1_2937	29.048	210	594
WP_061208759.1	lcl|NZ_APGN01000182.1_cds_WP_004464119.1_2117	31.746	189	594
WP_061208759.1	lcl|NZ_APGN01000204.1_cds_WP_004466497.1_2432	26.609	233	594
WP_061208759.1	lcl|NZ_APGN01000228.1_cds_WP_004480385.1_2748	30.357	224	594
WP_061208759.1	lcl|NZ_APGN01000108.1_cds_WP_004461802.1_1134	23.984	246	594
WP_061208759.1	lcl|NZ_APGN01000108.1_cds_WP_004461802.1_1134	26.115	157	594
WP_061208759.1	lcl|NZ_APGN01000048.1_cds_WP_004459763.1_540	26.442	208	594
WP_061208759.1	lcl|NZ_APGN01000007.1_cds_WP_004474610.1_90	26.190	252	594
WP_061208759.1	lcl|NZ_APGN01000240.1_cds_WP_004494631.1_2948	28.856	201	594
WP_061208759.1	lcl|NZ_APGN01000240.1_cds_WP_004494631.1_2948	27.869	183	594
WP_061208759.1	lcl|NZ_APGN01000202.1_cds_WP_004467532.1_2398	26.378	254	594
WP_061208759.1	lcl|NZ_APGN01000045.1_cds_WP_004466296.1_531	24.658	219	594
WP_061208759.1	lcl|NZ_APGN01000218.1_cds_WP_004479667.1_2555	22.727	220	594
WP_061208759.1	lcl|NZ_APGN01000170.1_cds_WP_004480430.1_1944	24.434	221	594
WP_061208759.1	lcl|NZ_APGN01000170.1_cds_WP_004480430.1_1944	22.490	249	594
WP_061208759.1	lcl|NZ_APGN01000272.1_cds_WP_004459333.1_3239	27.000	200	594
WP_061208759.1	lcl|NZ_APGN01000272.1_cds_WP_004459333.1_3239	22.043	186	594
