WP_002725873.1	lcl|NZ_JADDUW010000005.1_cds_WP_002725873.1_2791	100.000	106	106
WP_061209188.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733579.1_2790	100.000	313	314
WP_061209188.1	lcl|NZ_JADDUW010000018.1_cds_WP_002722638.1_675	24.845	322	314
WP_061209188.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733534.1_2787	26.908	249	314
WP_061209188.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740024.1_2696	23.132	281	314
WP_061209188.1	lcl|NZ_JADDUW010000006.1_cds_WP_002728309.1_2945	25.723	311	314
WP_061209188.1	lcl|NZ_JADDUW010000029.1_cds_WP_002743770.1_1418	20.809	173	314
WP_061209188.1	lcl|NZ_JADDUW010000005.1_cds_WP_016749081.1_2758	24.503	151	314
WP_061209188.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740721.1_2784	24.848	330	314
WP_061208759.1	lcl|NZ_JADDUW010000001.1_cds_WP_002723347.1_767	41.228	228	594
WP_061208759.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740724.1_2765	39.167	240	594
WP_061208759.1	lcl|NZ_JADDUW010000066.1_cds_WP_002742222.1_2896	40.000	230	594
WP_061208759.1	lcl|NZ_JADDUW010000030.1_cds_WP_002741286.1_1628	31.620	389	594
WP_061208759.1	lcl|NZ_JADDUW010000005.1_cds_IQA71_RS03180_2754	35.115	262	594
WP_061208759.1	lcl|NZ_JADDUW010000009.1_cds_WP_002726143.1_3350	33.333	216	594
WP_061208759.1	lcl|NZ_JADDUW010000008.1_cds_WP_002739451.1_3288	25.806	217	594
WP_061208759.1	lcl|NZ_JADDUW010000010.1_cds_WP_032854486.1_29	33.010	206	594
WP_061208759.1	lcl|NZ_JADDUW010000002.1_cds_WP_002734207.1_1515	28.017	232	594
WP_061208759.1	lcl|NZ_JADDUW010000008.1_cds_WP_002725984.1_3256	29.565	230	594
WP_061208759.1	lcl|NZ_JADDUW010000003.1_cds_WP_002721827.1_1960	29.954	217	594
WP_061208759.1	lcl|NZ_JADDUW010000003.1_cds_WP_002721914.1_1992	29.817	218	594
WP_061208759.1	lcl|NZ_JADDUW010000027.1_cds_WP_002729296.1_1346	27.948	229	594
WP_061208759.1	lcl|NZ_JADDUW010000004.1_cds_WP_002724285.1_2420	30.093	216	594
WP_061208759.1	lcl|NZ_JADDUW010000010.1_cds_WP_002728388.1_45	29.048	210	594
WP_061208759.1	lcl|NZ_JADDUW010000011.1_cds_WP_002752475.1_132	27.197	239	594
WP_061208759.1	lcl|NZ_JADDUW010000053.1_cds_WP_002738485.1_2576	29.255	188	594
WP_061208759.1	lcl|NZ_JADDUW010000031.1_cds_WP_032853264.1_1639	25.592	211	594
WP_061208759.1	lcl|NZ_JADDUW010000031.1_cds_WP_032853264.1_1639	25.478	157	594
WP_061208759.1	lcl|NZ_JADDUW010000011.1_cds_WP_002729758.1_141	31.696	224	594
WP_061208759.1	lcl|NZ_JADDUW010000004.1_cds_WP_002730493.1_2438	26.512	215	594
WP_061208759.1	lcl|NZ_JADDUW010000015.1_cds_WP_002733837.1_522	29.064	203	594
WP_061208759.1	lcl|NZ_JADDUW010000015.1_cds_WP_002733837.1_522	26.630	184	594
WP_061208759.1	lcl|NZ_JADDUW010000017.1_cds_WP_002733736.1_628	25.600	250	594
WP_061208759.1	lcl|NZ_JADDUW010000001.1_cds_WP_002735056.1_852	28.272	191	594
WP_061208759.1	lcl|NZ_JADDUW010000011.1_cds_WP_002729133.1_124	26.126	222	594
WP_061208759.1	lcl|NZ_JADDUW010000004.1_cds_WP_002724311.1_2419	26.587	252	594
WP_061208759.1	lcl|NZ_JADDUW010000051.1_cds_WP_002739367.1_2528	23.305	236	594
WP_061208759.1	lcl|NZ_JADDUW010000004.1_cds_WP_002734915.1_2367	24.887	221	594
WP_061208759.1	lcl|NZ_JADDUW010000004.1_cds_WP_002734915.1_2367	22.605	261	594
WP_061208759.1	lcl|NZ_JADDUW010000004.1_cds_WP_002739909.1_2376	27.500	200	594
WP_061208759.1	lcl|NZ_JADDUW010000004.1_cds_WP_002739909.1_2376	22.581	186	594
WP_061208759.1	lcl|NZ_JADDUW010000031.1_cds_WP_002723659.1_1648	29.333	225	594
WP_061208759.1	lcl|NZ_JADDUW010000001.1_cds_WP_002723347.1_767	41.228	228	594
WP_061208759.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740724.1_2765	39.167	240	594
WP_061208759.1	lcl|NZ_JADDUW010000066.1_cds_WP_002742222.1_2896	40.000	230	594
WP_061208759.1	lcl|NZ_JADDUW010000030.1_cds_WP_002741286.1_1628	31.620	389	594
WP_061208759.1	lcl|NZ_JADDUW010000005.1_cds_IQA71_RS03180_2754	35.115	262	594
WP_061208759.1	lcl|NZ_JADDUW010000009.1_cds_WP_002726143.1_3350	33.333	216	594
WP_061208759.1	lcl|NZ_JADDUW010000008.1_cds_WP_002739451.1_3288	25.806	217	594
WP_061208759.1	lcl|NZ_JADDUW010000010.1_cds_WP_032854486.1_29	33.010	206	594
WP_061208759.1	lcl|NZ_JADDUW010000002.1_cds_WP_002734207.1_1515	28.017	232	594
WP_061208759.1	lcl|NZ_JADDUW010000008.1_cds_WP_002725984.1_3256	29.565	230	594
WP_061208759.1	lcl|NZ_JADDUW010000003.1_cds_WP_002721827.1_1960	29.954	217	594
WP_061208759.1	lcl|NZ_JADDUW010000003.1_cds_WP_002721914.1_1992	29.817	218	594
WP_061208759.1	lcl|NZ_JADDUW010000027.1_cds_WP_002729296.1_1346	27.948	229	594
WP_061208759.1	lcl|NZ_JADDUW010000004.1_cds_WP_002724285.1_2420	30.093	216	594
WP_061208759.1	lcl|NZ_JADDUW010000010.1_cds_WP_002728388.1_45	29.048	210	594
WP_061208759.1	lcl|NZ_JADDUW010000011.1_cds_WP_002752475.1_132	27.197	239	594
WP_061208759.1	lcl|NZ_JADDUW010000053.1_cds_WP_002738485.1_2576	29.255	188	594
WP_061208759.1	lcl|NZ_JADDUW010000031.1_cds_WP_032853264.1_1639	25.592	211	594
WP_061208759.1	lcl|NZ_JADDUW010000031.1_cds_WP_032853264.1_1639	25.478	157	594
WP_061208759.1	lcl|NZ_JADDUW010000011.1_cds_WP_002729758.1_141	31.696	224	594
WP_061208759.1	lcl|NZ_JADDUW010000004.1_cds_WP_002730493.1_2438	26.512	215	594
WP_061208759.1	lcl|NZ_JADDUW010000015.1_cds_WP_002733837.1_522	29.064	203	594
WP_061208759.1	lcl|NZ_JADDUW010000015.1_cds_WP_002733837.1_522	26.630	184	594
WP_061208759.1	lcl|NZ_JADDUW010000017.1_cds_WP_002733736.1_628	25.600	250	594
WP_061208759.1	lcl|NZ_JADDUW010000001.1_cds_WP_002735056.1_852	28.272	191	594
WP_061208759.1	lcl|NZ_JADDUW010000011.1_cds_WP_002729133.1_124	26.126	222	594
WP_061208759.1	lcl|NZ_JADDUW010000004.1_cds_WP_002724311.1_2419	26.587	252	594
WP_061208759.1	lcl|NZ_JADDUW010000051.1_cds_WP_002739367.1_2528	23.305	236	594
WP_061208759.1	lcl|NZ_JADDUW010000004.1_cds_WP_002734915.1_2367	24.887	221	594
WP_061208759.1	lcl|NZ_JADDUW010000004.1_cds_WP_002734915.1_2367	22.605	261	594
WP_061208759.1	lcl|NZ_JADDUW010000004.1_cds_WP_002739909.1_2376	27.500	200	594
WP_061208759.1	lcl|NZ_JADDUW010000004.1_cds_WP_002739909.1_2376	22.581	186	594
WP_061208759.1	lcl|NZ_JADDUW010000031.1_cds_WP_002723659.1_1648	29.333	225	594
WP_061208753.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740938.1_2759	25.185	135	359
WP_061208754.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733534.1_2787	31.657	338	343
WP_061208754.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740024.1_2696	26.857	350	343
WP_061208754.1	lcl|NZ_JADDUW010000018.1_cds_WP_002722638.1_675	25.959	339	343
WP_061208754.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733638.1_2750	28.212	358	343
WP_061208754.1	lcl|NZ_JADDUW010000029.1_cds_WP_002743770.1_1418	24.513	359	343
WP_061208754.1	lcl|NZ_JADDUW010000075.1_cds_WP_002741146.1_3094	24.425	348	343
WP_061208754.1	lcl|NZ_JADDUW010000006.1_cds_WP_002728309.1_2945	23.284	335	343
WP_061208754.1	lcl|NZ_JADDUW010000005.1_cds_WP_016749081.1_2758	28.740	254	343
WP_061208754.1	lcl|NZ_JADDUW010000059.1_cds_WP_002740236.1_2674	27.801	241	343
WP_061208754.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740721.1_2784	28.571	231	343
WP_061208754.1	lcl|NZ_JADDUW010000005.1_cds_WP_002744551.1_2756	28.926	242	343
WP_061208754.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733757.1_2723	25.269	186	343
WP_061208754.1	lcl|NZ_JADDUW010000005.1_cds_IQA71_RS03170_2752	60.000	25	343
WP_061208755.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733548.1_2751	26.889	450	422
WP_061208755.1	lcl|NZ_JADDUW010000051.1_cds_WP_002726457.1_2529	24.533	428	422
WP_061208755.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733548.1_2751	26.889	450	422
WP_061208755.1	lcl|NZ_JADDUW010000051.1_cds_WP_002726457.1_2529	24.533	428	422
WP_061208755.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733548.1_2751	26.889	450	422
WP_061208755.1	lcl|NZ_JADDUW010000051.1_cds_WP_002726457.1_2529	24.533	428	422
WP_061208756.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733672.1_2753	39.130	230	577
WP_061208756.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740808.1_2741	35.714	238	577
WP_061208756.1	lcl|NZ_JADDUW010000056.1_cds_WP_002722821.1_2625	27.652	264	577
WP_061208756.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733651.1_2725	26.506	249	577
WP_061208756.1	lcl|NZ_JADDUW010000044.1_cds_WP_002742184.1_2204	27.675	271	577
WP_061208756.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733600.1_2729	32.203	59	577
WP_061208756.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733672.1_2753	39.130	230	577
WP_061208756.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740808.1_2741	35.714	238	577
WP_061208756.1	lcl|NZ_JADDUW010000056.1_cds_WP_002722821.1_2625	27.652	264	577
WP_061208756.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733651.1_2725	26.506	249	577
WP_061208756.1	lcl|NZ_JADDUW010000044.1_cds_WP_002742184.1_2204	27.675	271	577
WP_061208756.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733600.1_2729	32.203	59	577
WP_061208756.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733672.1_2753	39.130	230	577
WP_061208756.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740808.1_2741	35.714	238	577
WP_061208756.1	lcl|NZ_JADDUW010000056.1_cds_WP_002722821.1_2625	27.652	264	577
WP_061208756.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733651.1_2725	26.506	249	577
WP_061208756.1	lcl|NZ_JADDUW010000044.1_cds_WP_002742184.1_2204	27.675	271	577
WP_061208756.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733600.1_2729	32.203	59	577
WP_061208757.1	lcl|NZ_JADDUW010000005.1_cds_WP_002742128.1_2700	30.588	85	223
WP_061208757.1	lcl|NZ_JADDUW010000013.1_cds_WP_002723163.1_333	27.381	84	223
WP_061208758.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740726.1_2743	35.156	256	230
WP_061208758.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740722.1_2747	29.259	270	230
WP_061208758.1	lcl|NZ_JADDUW010000015.1_cds_WP_002730849.1_492	31.646	237	230
WP_257945214.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740938.1_2759	45.833	48	245
WP_061208429.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733584.1_2718	23.954	263	306
WP_061208429.1	lcl|NZ_JADDUW010000003.1_cds_WP_002727139.1_2025	26.230	122	306
WP_061209096.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740242.1_2738	24.359	312	607
WP_061209097.1	lcl|NZ_JADDUW010000005.1_cds_IQA71_RS03170_2752	80.000	60	332
WP_061209097.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733534.1_2787	30.435	299	332
WP_061209097.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740024.1_2696	29.518	332	332
WP_061209097.1	lcl|NZ_JADDUW010000075.1_cds_WP_002741146.1_3094	26.837	313	332
WP_061209097.1	lcl|NZ_JADDUW010000018.1_cds_WP_002722638.1_675	27.964	329	332
WP_061209097.1	lcl|NZ_JADDUW010000006.1_cds_WP_002728316.1_2948	27.329	322	332
WP_061209097.1	lcl|NZ_JADDUW010000006.1_cds_WP_002728309.1_2945	25.949	316	332
WP_061209097.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733638.1_2750	25.217	345	332
WP_061209097.1	lcl|NZ_JADDUW010000029.1_cds_WP_002743770.1_1418	25.581	301	332
