WP_002725873.1	lcl|NZ_JQQW01000059.1_cds_WP_000340715.1_1610	93.902	82	106
WP_061209188.1	lcl|NZ_JQQW01000059.1_cds_WP_000410268.1_1611	93.548	310	314
WP_061209188.1	lcl|NZ_JQQW01000059.1_cds_WP_000723079.1_1665	22.302	278	314
WP_061209188.1	lcl|NZ_JQQW01000134.1_cds_WP_000744695.1_3131	23.385	325	314
WP_061209188.1	lcl|NZ_JQQW01000059.1_cds_WP_000723082.1_1687	23.875	289	314
WP_061209188.1	lcl|NZ_JQQW01000059.1_cds_WP_000567886.1_1667	23.009	226	314
WP_061208759.1	lcl|NZ_JQQW01000079.1_cds_WP_000667646.1_2161	32.412	398	594
WP_061208759.1	lcl|NZ_JQQW01000037.1_cds_WP_061246023.1_1008	39.565	230	594
WP_061208759.1	lcl|NZ_JQQW01000027.1_cds_WP_000828456.1_741	36.863	255	594
WP_061208759.1	lcl|NZ_JQQW01000059.1_cds_WP_000615263.1_1639	34.649	228	594
WP_061208759.1	lcl|NZ_JQQW01000034.1_cds_WP_001161019.1_950	32.407	216	594
WP_061208759.1	lcl|NZ_JQQW01000121.1_cds_WP_000510773.1_2951	26.941	219	594
WP_061208759.1	lcl|NZ_JQQW01000070.1_cds_WP_001052496.1_1987	25.820	244	594
WP_061208759.1	lcl|NZ_JQQW01000062.1_cds_WP_000619182.1_1768	29.098	244	594
WP_061208759.1	lcl|NZ_JQQW01000090.1_cds_WP_002071818.1_2319	28.070	228	594
WP_061208759.1	lcl|NZ_JQQW01000160.1_cds_WP_000666552.1_3613	28.099	242	594
WP_061208759.1	lcl|NZ_JQQW01000031.1_cds_WP_000603361.1_844	29.130	230	594
WP_061208759.1	lcl|NZ_JQQW01000221.1_cds_WP_001141155.1_4077	30.942	223	594
WP_061208759.1	lcl|NZ_JQQW01000041.1_cds_WP_000047473.1_1095	28.571	210	594
WP_061208759.1	lcl|NZ_JQQW01000047.1_cds_WP_001089503.1_1251	29.911	224	594
WP_061208759.1	lcl|NZ_JQQW01000047.1_cds_WP_000433117.1_1283	32.927	164	594
WP_061208759.1	lcl|NZ_JQQW01000062.1_cds_WP_000218838.1_1769	28.112	249	594
WP_061208759.1	lcl|NZ_JQQW01000012.1_cds_WP_000590871.1_376	25.943	212	594
WP_061208759.1	lcl|NZ_JQQW01000012.1_cds_WP_000590871.1_376	24.841	157	594
WP_061208759.1	lcl|NZ_JQQW01000106.1_cds_WP_000052667.1_2595	25.439	228	594
WP_061208759.1	lcl|NZ_JQQW01000055.1_cds_WP_000184524.1_1540	26.728	217	594
WP_061208759.1	lcl|NZ_JQQW01000015.1_cds_WP_001288322.1_414	28.241	216	594
WP_061208759.1	lcl|NZ_JQQW01000101.1_cds_WP_000651462.1_2470	26.104	249	594
WP_061208759.1	lcl|NZ_JQQW01000023.1_cds_WP_001049212.1_554	28.500	200	594
WP_061208759.1	lcl|NZ_JQQW01000023.1_cds_WP_001049212.1_554	26.638	229	594
WP_061208759.1	lcl|NZ_JQQW01000031.1_cds_WP_000054165.1_861	23.445	209	594
WP_061208759.1	lcl|NZ_JQQW01000037.1_cds_WP_000626143.1_1013	28.000	200	594
WP_061208759.1	lcl|NZ_JQQW01000037.1_cds_WP_000626143.1_1013	21.505	186	594
WP_061208759.1	lcl|NZ_JQQW01000093.1_cds_WP_000481721.1_2357	24.229	227	594
WP_061208759.1	lcl|NZ_JQQW01000093.1_cds_WP_000481721.1_2357	22.500	240	594
WP_061208759.1	lcl|NZ_JQQW01000069.1_cds_WP_000136058.1_1957	27.477	222	594
WP_061208759.1	lcl|NZ_JQQW01000079.1_cds_WP_000667646.1_2161	32.412	398	594
WP_061208759.1	lcl|NZ_JQQW01000037.1_cds_WP_061246023.1_1008	39.565	230	594
WP_061208759.1	lcl|NZ_JQQW01000027.1_cds_WP_000828456.1_741	36.863	255	594
WP_061208759.1	lcl|NZ_JQQW01000059.1_cds_WP_000615263.1_1639	34.649	228	594
WP_061208759.1	lcl|NZ_JQQW01000034.1_cds_WP_001161019.1_950	32.407	216	594
WP_061208759.1	lcl|NZ_JQQW01000121.1_cds_WP_000510773.1_2951	26.941	219	594
WP_061208759.1	lcl|NZ_JQQW01000070.1_cds_WP_001052496.1_1987	25.820	244	594
WP_061208759.1	lcl|NZ_JQQW01000062.1_cds_WP_000619182.1_1768	29.098	244	594
WP_061208759.1	lcl|NZ_JQQW01000090.1_cds_WP_002071818.1_2319	28.070	228	594
WP_061208759.1	lcl|NZ_JQQW01000160.1_cds_WP_000666552.1_3613	28.099	242	594
WP_061208759.1	lcl|NZ_JQQW01000031.1_cds_WP_000603361.1_844	29.130	230	594
WP_061208759.1	lcl|NZ_JQQW01000221.1_cds_WP_001141155.1_4077	30.942	223	594
WP_061208759.1	lcl|NZ_JQQW01000041.1_cds_WP_000047473.1_1095	28.571	210	594
WP_061208759.1	lcl|NZ_JQQW01000047.1_cds_WP_001089503.1_1251	29.911	224	594
