WP_002725873.1	lcl|NZ_RQGD01000023.1_cds_WP_135623430.1_374	60.000	75	106
WP_061209188.1	lcl|NZ_RQGD01000046.1_cds_WP_135625458.1_1894	82.258	310	314
WP_061209188.1	lcl|NZ_RQGD01000022.1_cds_WP_135623212.1_2184	23.053	321	314
WP_061209188.1	lcl|NZ_RQGD01000023.1_cds_WP_210412795.1_373	23.228	254	314
WP_061209188.1	lcl|NZ_RQGD01000014.1_cds_WP_135622782.1_2970	23.214	168	314
WP_061209188.1	lcl|NZ_RQGD01000022.1_cds_WP_135623094.1_2056	21.384	318	314
WP_061208759.1	lcl|NZ_RQGD01000023.1_cds_WP_135623442.1_388	49.735	567	594
WP_061208759.1	lcl|NZ_RQGD01000039.1_cds_WP_135624710.1_420	41.176	238	594
WP_061208759.1	lcl|NZ_RQGD01000046.1_cds_WP_135624975.1_1515	40.179	224	594
WP_061208759.1	lcl|NZ_RQGD01000005.1_cds_WP_135621572.1_106	36.330	267	594
WP_061208759.1	lcl|NZ_RQGD01000022.1_cds_WP_135623081.1_2041	33.921	227	594
WP_061208759.1	lcl|NZ_RQGD01000022.1_cds_WP_135623087.1_2047	37.826	230	594
WP_061208759.1	lcl|NZ_RQGD01000022.1_cds_WP_135623085.1_2045	33.617	235	594
WP_061208759.1	lcl|NZ_RQGD01000045.1_cds_WP_135624848.1_159	29.545	220	594
WP_061208759.1	lcl|NZ_RQGD01000046.1_cds_WP_135625197.1_1695	31.507	219	594
WP_061208759.1	lcl|NZ_RQGD01000046.1_cds_WP_135625364.1_1803	32.889	225	594
WP_061208759.1	lcl|NZ_RQGD01000010.1_cds_WP_135621770.1_2981	30.660	212	594
WP_061208759.1	lcl|NZ_RQGD01000024.1_cds_WP_135623582.1_551	30.000	210	594
WP_061208759.1	lcl|NZ_RQGD01000035.1_cds_WP_135624415.1_2414	29.224	219	594
WP_061208759.1	lcl|NZ_RQGD01000009.1_cds_WP_135621736.1_697	30.088	226	594
WP_061208759.1	lcl|NZ_RQGD01000010.1_cds_WP_135621886.1_3104	27.650	217	594
WP_061208759.1	lcl|NZ_RQGD01000035.1_cds_WP_135624666.1_2524	29.596	223	594
WP_061208759.1	lcl|NZ_RQGD01000002.1_cds_WP_135621453.1_3699	29.187	209	594
WP_061208759.1	lcl|NZ_RQGD01000022.1_cds_WP_135622993.1_1951	28.000	225	594
WP_061208759.1	lcl|NZ_RQGD01000035.1_cds_WP_135624392.1_2388	27.386	241	594
WP_061208759.1	lcl|NZ_RQGD01000025.1_cds_WP_135623639.1_3283	26.977	215	594
WP_061208759.1	lcl|NZ_RQGD01000034.1_cds_WP_135623905.1_961	27.897	233	594
WP_061208759.1	lcl|NZ_RQGD01000034.1_cds_WP_135624155.1_1238	28.713	202	594
WP_061208759.1	lcl|NZ_RQGD01000010.1_cds_WP_135621778.1_2990	28.218	202	594
WP_061208759.1	lcl|NZ_RQGD01000024.1_cds_WP_135623553.1_616	30.357	224	594
WP_061208759.1	lcl|NZ_RQGD01000034.1_cds_WP_135623958.1_1019	29.487	234	594
WP_061208759.1	lcl|NZ_RQGD01000034.1_cds_WP_135624141.1_1222	24.490	245	594
WP_061208759.1	lcl|NZ_RQGD01000034.1_cds_WP_135624141.1_1222	23.567	157	594
WP_061208759.1	lcl|NZ_RQGD01000010.1_cds_WP_135621837.1_3052	30.252	238	594
WP_061208759.1	lcl|NZ_RQGD01000010.1_cds_WP_135621837.1_3052	25.000	212	594
WP_061208759.1	lcl|NZ_RQGD01000046.1_cds_WP_135625383.1_1817	24.380	242	594
WP_061208759.1	lcl|NZ_RQGD01000046.1_cds_WP_135625452.1_1888	27.442	215	594
WP_061208759.1	lcl|NZ_RQGD01000047.1_cds_WP_135625519.1_752	23.932	234	594
WP_061208759.1	lcl|NZ_RQGD01000008.1_cds_WP_135621666.1_890	24.855	173	594
WP_061208759.1	lcl|NZ_RQGD01000024.1_cds_WP_246047261.1_584	25.225	222	594
WP_061208759.1	lcl|NZ_RQGD01000024.1_cds_WP_246047261.1_584	53.659	41	594
WP_061208759.1	lcl|NZ_RQGD01000035.1_cds_WP_135624492.1_2492	24.878	205	594
WP_061208759.1	lcl|NZ_RQGD01000046.1_cds_WP_246047427.1_1802	27.419	248	594
WP_061208759.1	lcl|NZ_RQGD01000020.1_cds_WP_135622887.1_3469	23.039	204	594
WP_061208759.1	lcl|NZ_RQGD01000023.1_cds_WP_135623442.1_388	49.735	567	594
WP_061208759.1	lcl|NZ_RQGD01000039.1_cds_WP_135624710.1_420	41.176	238	594
WP_061208759.1	lcl|NZ_RQGD01000046.1_cds_WP_135624975.1_1515	40.179	224	594
WP_061208759.1	lcl|NZ_RQGD01000005.1_cds_WP_135621572.1_106	36.330	267	594
WP_061208759.1	lcl|NZ_RQGD01000022.1_cds_WP_135623081.1_2041	33.921	227	594
WP_061208759.1	lcl|NZ_RQGD01000022.1_cds_WP_135623087.1_2047	37.826	230	594
WP_061208759.1	lcl|NZ_RQGD01000022.1_cds_WP_135623085.1_2045	33.617	235	594
WP_061208759.1	lcl|NZ_RQGD01000045.1_cds_WP_135624848.1_159	29.545	220	594
WP_061208759.1	lcl|NZ_RQGD01000046.1_cds_WP_135625197.1_1695	31.507	219	594
WP_061208759.1	lcl|NZ_RQGD01000046.1_cds_WP_135625364.1_1803	32.889	225	594
WP_061208759.1	lcl|NZ_RQGD01000010.1_cds_WP_135621770.1_2981	30.660	212	594
WP_061208759.1	lcl|NZ_RQGD01000024.1_cds_WP_135623582.1_551	30.000	210	594
WP_061208759.1	lcl|NZ_RQGD01000035.1_cds_WP_135624415.1_2414	29.224	219	594
WP_061208759.1	lcl|NZ_RQGD01000009.1_cds_WP_135621736.1_697	30.088	226	594
WP_061208759.1	lcl|NZ_RQGD01000010.1_cds_WP_135621886.1_3104	27.650	217	594
