WP_002725873.1	lcl|NZ_RQHL01000012.1_cds_WP_135742280.1_1804	60.811	74	106
WP_061209188.1	lcl|NZ_RQHL01000012.1_cds_WP_135742279.1_1803	81.613	310	314
WP_061209188.1	lcl|NZ_RQHL01000004.1_cds_WP_135739989.1_2295	23.053	321	314
WP_061209188.1	lcl|NZ_RQHL01000012.1_cds_WP_135742275.1_1799	22.939	279	314
WP_061209188.1	lcl|NZ_RQHL01000017.1_cds_WP_135742698.1_3606	22.619	168	314
WP_061209188.1	lcl|NZ_RQHL01000012.1_cds_WP_135740844.1_121	24.522	314	314
WP_061209188.1	lcl|NZ_RQHL01000012.1_cds_WP_135742252.1_1774	19.703	269	314
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135741237.1_582	42.194	237	594
WP_061208759.1	lcl|NZ_RQHL01000004.1_cds_WP_135740247.1_2584	40.773	233	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135740849.1_127	34.686	271	594
WP_061208759.1	lcl|NZ_RQHL01000004.1_cds_WP_135740191.1_2522	37.931	232	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135740851.1_129	33.333	258	594
WP_061208759.1	lcl|NZ_RQHL01000023.1_cds_WP_135743065.1_3384	30.290	241	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135741548.1_935	28.311	219	594
WP_061208759.1	lcl|NZ_RQHL01000006.1_cds_WP_135740639.1_2977	28.326	233	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135740827.1_102	33.333	216	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135742198.1_1683	31.507	219	594
WP_061208759.1	lcl|NZ_RQHL01000004.1_cds_WP_135740414.1_2780	30.736	231	594
WP_061208759.1	lcl|NZ_RQHL01000021.1_cds_WP_135742766.1_3664	27.559	254	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135742140.1_1619	30.180	222	594
WP_061208759.1	lcl|NZ_RQHL01000006.1_cds_WP_135740717.1_3071	29.384	211	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135742477.1_1404	28.700	223	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_244242789.1_1377	28.169	213	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135741791.1_1220	28.070	228	594
WP_061208759.1	lcl|NZ_RQHL01000006.1_cds_WP_135740568.1_2900	25.571	219	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135742175.1_1657	27.523	218	594
WP_061208759.1	lcl|NZ_RQHL01000006.1_cds_WP_135740567.1_2899	26.471	204	594
WP_061208759.1	lcl|NZ_RQHL01000006.1_cds_WP_135740567.1_2899	25.926	162	594
WP_061208759.1	lcl|NZ_RQHL01000006.1_cds_WP_135740709.1_3063	27.941	204	594
WP_061208759.1	lcl|NZ_RQHL01000004.1_cds_WP_135739684.1_1955	24.201	219	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135742276.1_1800	25.123	203	594
WP_061208759.1	lcl|NZ_RQHL01000023.1_cds_WP_135742946.1_3239	28.169	213	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135740868.1_147	28.378	222	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135741316.1_667	26.667	225	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135741163.1_494	30.918	207	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135741125.1_444	27.136	199	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135741125.1_444	27.273	176	594
WP_061208759.1	lcl|NZ_RQHL01000006.1_cds_WP_135740627.1_2965	26.882	186	594
WP_061208759.1	lcl|NZ_RQHL01000006.1_cds_WP_135740627.1_2965	26.957	230	594
WP_061208759.1	lcl|NZ_RQHL01000004.1_cds_WP_135740367.1_2722	24.752	202	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135740826.1_101	26.400	250	594
WP_061208759.1	lcl|NZ_RQHL01000021.1_cds_WP_135742791.1_3695	25.532	235	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135741675.1_1085	24.889	225	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135741237.1_582	42.194	237	594
WP_061208759.1	lcl|NZ_RQHL01000004.1_cds_WP_135740247.1_2584	40.773	233	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135740849.1_127	34.686	271	594
WP_061208759.1	lcl|NZ_RQHL01000004.1_cds_WP_135740191.1_2522	37.931	232	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135740851.1_129	33.333	258	594
WP_061208759.1	lcl|NZ_RQHL01000023.1_cds_WP_135743065.1_3384	30.290	241	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135741548.1_935	28.311	219	594
WP_061208759.1	lcl|NZ_RQHL01000006.1_cds_WP_135740639.1_2977	28.326	233	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135740827.1_102	33.333	216	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135742198.1_1683	31.507	219	594
WP_061208759.1	lcl|NZ_RQHL01000004.1_cds_WP_135740414.1_2780	30.736	231	594
WP_061208759.1	lcl|NZ_RQHL01000021.1_cds_WP_135742766.1_3664	27.559	254	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135742140.1_1619	30.180	222	594
WP_061208759.1	lcl|NZ_RQHL01000006.1_cds_WP_135740717.1_3071	29.384	211	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135742477.1_1404	28.700	223	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_244242789.1_1377	28.169	213	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135741791.1_1220	28.070	228	594
WP_061208759.1	lcl|NZ_RQHL01000006.1_cds_WP_135740568.1_2900	25.571	219	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135742175.1_1657	27.523	218	594
WP_061208759.1	lcl|NZ_RQHL01000006.1_cds_WP_135740567.1_2899	26.471	204	594
WP_061208759.1	lcl|NZ_RQHL01000006.1_cds_WP_135740567.1_2899	25.926	162	594
WP_061208759.1	lcl|NZ_RQHL01000006.1_cds_WP_135740709.1_3063	27.941	204	594
WP_061208759.1	lcl|NZ_RQHL01000004.1_cds_WP_135739684.1_1955	24.201	219	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135742276.1_1800	25.123	203	594
WP_061208759.1	lcl|NZ_RQHL01000023.1_cds_WP_135742946.1_3239	28.169	213	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135740868.1_147	28.378	222	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135741316.1_667	26.667	225	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135741163.1_494	30.918	207	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135741125.1_444	27.136	199	594
WP_061208759.1	lcl|NZ_RQHL01000012.1_cds_WP_135741125.1_444	27.273	176	594
WP_061208759.1	lcl|NZ_RQHL01000006.1_cds_WP_135740627.1_2965	26.882	186	594
WP_061208759.1	lcl|NZ_RQHL01000006.1_cds_WP_135740627.1_2965	26.957	230	594
