WP_002725873.1	lcl|NZ_JQPJ01000034.1_cds_WP_000340715.1_952	93.902	82	106
WP_061209188.1	lcl|NZ_JQPJ01000034.1_cds_WP_000410267.1_953	93.291	313	314
WP_061209188.1	lcl|NZ_JQPJ01000050.1_cds_WP_000744698.1_1353	23.385	325	314
WP_061209188.1	lcl|NZ_JQPJ01000034.1_cds_WP_042752260.1_956	27.309	249	314
WP_061209188.1	lcl|NZ_JQPJ01000011.1_cds_WP_000723082.1_223	23.875	289	314
WP_061209188.1	lcl|NZ_JQPJ01000034.1_cds_WP_001067557.1_959	24.540	326	314
WP_061208759.1	lcl|NZ_JQPJ01000034.1_cds_WP_061227065.1_975	52.108	593	594
WP_061208759.1	lcl|NZ_JQPJ01000056.1_cds_WP_000667646.1_1479	32.412	398	594
WP_061208759.1	lcl|NZ_JQPJ01000104.1_cds_WP_061226657.1_2416	39.565	230	594
WP_061208759.1	lcl|NZ_JQPJ01000033.1_cds_WP_000828456.1_873	36.863	255	594
WP_061208759.1	lcl|NZ_JQPJ01000135.1_cds_WP_001161019.1_2855	32.407	216	594
WP_061208759.1	lcl|NZ_JQPJ01000113.1_cds_WP_000510776.1_2574	26.606	218	594
WP_061208759.1	lcl|NZ_JQPJ01000029.1_cds_WP_001052496.1_726	25.820	244	594
WP_061208759.1	lcl|NZ_JQPJ01000005.1_cds_WP_000619182.1_70	29.098	244	594
WP_061208759.1	lcl|NZ_JQPJ01000104.1_cds_WP_002071818.1_2402	28.070	228	594
WP_061208759.1	lcl|NZ_JQPJ01000126.1_cds_WP_000666552.1_2754	28.099	242	594
WP_061208759.1	lcl|NZ_JQPJ01000127.1_cds_WP_000603361.1_2759	29.130	230	594
WP_061208759.1	lcl|NZ_JQPJ01000079.1_cds_WP_001141155.1_1950	30.942	223	594
WP_061208759.1	lcl|NZ_JQPJ01000031.1_cds_WP_000047473.1_826	28.571	210	594
WP_061208759.1	lcl|NZ_JQPJ01000006.1_cds_WP_001089503.1_114	29.911	224	594
WP_061208759.1	lcl|NZ_JQPJ01000121.1_cds_WP_000433117.1_2662	32.927	164	594
WP_061208759.1	lcl|NZ_JQPJ01000110.1_cds_WP_000590871.1_2509	25.943	212	594
WP_061208759.1	lcl|NZ_JQPJ01000110.1_cds_WP_000590871.1_2509	24.841	157	594
WP_061208759.1	lcl|NZ_JQPJ01000080.1_cds_WP_000052667.1_1955	25.439	228	594
WP_061208759.1	lcl|NZ_JQPJ01000005.1_cds_WP_000218834.1_71	28.112	249	594
WP_061208759.1	lcl|NZ_JQPJ01000115.1_cds_WP_000184524.1_2583	26.728	217	594
WP_061208759.1	lcl|NZ_JQPJ01000049.1_cds_WP_001288322.1_1321	28.241	216	594
WP_061208759.1	lcl|NZ_JQPJ01000108.1_cds_WP_000651462.1_2477	26.104	249	594
WP_061208759.1	lcl|NZ_JQPJ01000012.1_cds_WP_002133688.1_250	28.000	200	594
WP_061208759.1	lcl|NZ_JQPJ01000012.1_cds_WP_002133688.1_250	26.638	229	594
WP_061208759.1	lcl|NZ_JQPJ01000164.1_cds_WP_000054169.1_3325	23.445	209	594
WP_061208759.1	lcl|NZ_JQPJ01000104.1_cds_WP_000626143.1_2421	28.000	200	594
WP_061208759.1	lcl|NZ_JQPJ01000104.1_cds_WP_000626143.1_2421	21.505	186	594
WP_061208759.1	lcl|NZ_JQPJ01000154.1_cds_WP_000481721.1_3158	24.229	227	594
WP_061208759.1	lcl|NZ_JQPJ01000154.1_cds_WP_000481721.1_3158	22.500	240	594
WP_061208759.1	lcl|NZ_JQPJ01000057.1_cds_WP_000136058.1_1508	27.477	222	594
WP_061208759.1	lcl|NZ_JQPJ01000034.1_cds_WP_061227065.1_975	52.108	593	594
WP_061208759.1	lcl|NZ_JQPJ01000056.1_cds_WP_000667646.1_1479	32.412	398	594
WP_061208759.1	lcl|NZ_JQPJ01000104.1_cds_WP_061226657.1_2416	39.565	230	594
WP_061208759.1	lcl|NZ_JQPJ01000033.1_cds_WP_000828456.1_873	36.863	255	594
WP_061208759.1	lcl|NZ_JQPJ01000135.1_cds_WP_001161019.1_2855	32.407	216	594
WP_061208759.1	lcl|NZ_JQPJ01000113.1_cds_WP_000510776.1_2574	26.606	218	594
WP_061208759.1	lcl|NZ_JQPJ01000029.1_cds_WP_001052496.1_726	25.820	244	594
WP_061208759.1	lcl|NZ_JQPJ01000005.1_cds_WP_000619182.1_70	29.098	244	594
WP_061208759.1	lcl|NZ_JQPJ01000104.1_cds_WP_002071818.1_2402	28.070	228	594
WP_061208759.1	lcl|NZ_JQPJ01000126.1_cds_WP_000666552.1_2754	28.099	242	594
WP_061208759.1	lcl|NZ_JQPJ01000127.1_cds_WP_000603361.1_2759	29.130	230	594
WP_061208759.1	lcl|NZ_JQPJ01000079.1_cds_WP_001141155.1_1950	30.942	223	594
WP_061208759.1	lcl|NZ_JQPJ01000031.1_cds_WP_000047473.1_826	28.571	210	594
WP_061208759.1	lcl|NZ_JQPJ01000006.1_cds_WP_001089503.1_114	29.911	224	594
WP_061208759.1	lcl|NZ_JQPJ01000121.1_cds_WP_000433117.1_2662	32.927	164	594
WP_061208759.1	lcl|NZ_JQPJ01000110.1_cds_WP_000590871.1_2509	25.943	212	594
WP_061208759.1	lcl|NZ_JQPJ01000110.1_cds_WP_000590871.1_2509	24.841	157	594
WP_061208759.1	lcl|NZ_JQPJ01000080.1_cds_WP_000052667.1_1955	25.439	228	594
WP_061208759.1	lcl|NZ_JQPJ01000005.1_cds_WP_000218834.1_71	28.112	249	594
WP_061208759.1	lcl|NZ_JQPJ01000115.1_cds_WP_000184524.1_2583	26.728	217	594
WP_061208759.1	lcl|NZ_JQPJ01000049.1_cds_WP_001288322.1_1321	28.241	216	594
WP_061208759.1	lcl|NZ_JQPJ01000108.1_cds_WP_000651462.1_2477	26.104	249	594
WP_061208759.1	lcl|NZ_JQPJ01000012.1_cds_WP_002133688.1_250	28.000	200	594
WP_061208759.1	lcl|NZ_JQPJ01000012.1_cds_WP_002133688.1_250	26.638	229	594
WP_061208759.1	lcl|NZ_JQPJ01000164.1_cds_WP_000054169.1_3325	23.445	209	594
WP_061208759.1	lcl|NZ_JQPJ01000104.1_cds_WP_000626143.1_2421	28.000	200	594
WP_061208759.1	lcl|NZ_JQPJ01000104.1_cds_WP_000626143.1_2421	21.505	186	594
WP_061208759.1	lcl|NZ_JQPJ01000154.1_cds_WP_000481721.1_3158	24.229	227	594
WP_061208759.1	lcl|NZ_JQPJ01000154.1_cds_WP_000481721.1_3158	22.500	240	594
WP_061208759.1	lcl|NZ_JQPJ01000057.1_cds_WP_000136058.1_1508	27.477	222	594
WP_061208754.1	lcl|NZ_JQPJ01000034.1_cds_WP_042752260.1_956	31.953	338	343
WP_061208754.1	lcl|NZ_JQPJ01000050.1_cds_WP_000744698.1_1353	25.959	339	343
WP_061208754.1	lcl|NZ_JQPJ01000011.1_cds_WP_000723082.1_223	26.571	350	343
WP_061208754.1	lcl|NZ_JQPJ01000070.1_cds_WP_002072074.1_1763	23.642	313	343
WP_061208754.1	lcl|NZ_JQPJ01000033.1_cds_WP_000649924.1_944	23.837	344	343
WP_061208754.1	lcl|NZ_JQPJ01000034.1_cds_WP_001067557.1_959	28.017	232	343
WP_061208754.1	lcl|NZ_JQPJ01000068.1_cds_WP_001074779.1_1696	27.036	307	343
WP_061208756.1	lcl|NZ_JQPJ01000093.1_cds_WP_061231401.1_2183	26.136	264	577
WP_061208756.1	lcl|NZ_JQPJ01000043.1_cds_WP_000421042.1_1218	24.252	301	577
WP_061208756.1	lcl|NZ_JQPJ01000003.1_cds_WP_001035155.1_13	29.268	82	577
WP_061208756.1	lcl|NZ_JQPJ01000093.1_cds_WP_061231401.1_2183	26.136	264	577
WP_061208756.1	lcl|NZ_JQPJ01000043.1_cds_WP_000421042.1_1218	24.252	301	577
WP_061208756.1	lcl|NZ_JQPJ01000003.1_cds_WP_001035155.1_13	29.268	82	577
WP_061208756.1	lcl|NZ_JQPJ01000093.1_cds_WP_061231401.1_2183	26.136	264	577
WP_061208756.1	lcl|NZ_JQPJ01000043.1_cds_WP_000421042.1_1218	24.252	301	577
WP_061208756.1	lcl|NZ_JQPJ01000003.1_cds_WP_001035155.1_13	29.268	82	577
WP_061208757.1	lcl|NZ_JQPJ01000011.1_cds_WP_000282882.1_227	39.326	89	223
WP_061208757.1	lcl|NZ_JQPJ01000141.1_cds_WP_000868621.1_2992	28.571	84	223
WP_061208758.1	lcl|NZ_JQPJ01000034.1_cds_WP_001033784.1_985	35.135	148	230
WP_061208758.1	lcl|NZ_JQPJ01000012.1_cds_WP_001011666.1_283	32.328	232	230
WP_061208758.1	lcl|NZ_JQPJ01000034.1_cds_WP_002072154.1_979	25.403	248	230
WP_061208429.1	lcl|NZ_JQPJ01000067.1_cds_WP_000394785.1_1641	27.049	122	306
WP_061208429.1	lcl|NZ_JQPJ01000132.1_cds_WP_173645312.1_2825	29.508	61	306
WP_061209097.1	lcl|NZ_JQPJ01000034.1_cds_WP_042752260.1_956	30.769	299	332
