WP_002725873.1	lcl|NZ_LSSS01000031.1_cds_WP_004753574.1_1293	91.463	82	106
WP_061209188.1	lcl|NZ_LSSS01000031.1_cds_WP_020765346.1_1292	93.291	313	314
WP_061209188.1	lcl|NZ_LSSS01000031.1_cds_WP_020765358.1_1289	27.309	249	314
WP_061209188.1	lcl|NZ_LSSS01000041.1_cds_WP_004753565.1_1953	23.313	326	314
WP_061209188.1	lcl|NZ_LSSS01000031.1_cds_WP_020765339.1_1262	22.909	275	314
WP_061209188.1	lcl|NZ_LSSS01000001.1_cds_WP_020766826.1_82	22.776	281	314
WP_061209188.1	lcl|NZ_LSSS01000031.1_cds_WP_004762989.1_1286	25.152	330	314
WP_061208759.1	lcl|NZ_LSSS01000038.1_cds_WP_004752998.1_1699	32.061	393	594
WP_061208759.1	lcl|NZ_LSSS01000036.1_cds_WP_004754744.1_1573	40.000	230	594
WP_061208759.1	lcl|NZ_LSSS01000031.1_cds_WP_004763621.1_1268	37.975	237	594
WP_061208759.1	lcl|NZ_LSSS01000041.1_cds_WP_004768876.1_2041	36.863	255	594
WP_061208759.1	lcl|NZ_LSSS01000096.1_cds_WP_004759288.1_3463	32.243	214	594
WP_061208759.1	lcl|NZ_LSSS01000041.1_cds_WP_020766302.1_1800	28.689	244	594
WP_061208759.1	lcl|NZ_LSSS01000035.1_cds_WP_004750725.1_1558	26.977	215	594
WP_061208759.1	lcl|NZ_LSSS01000041.1_cds_WP_004754759.1_1837	25.833	240	594
WP_061208759.1	lcl|NZ_LSSS01000036.1_cds_WP_020765060.1_1594	28.634	227	594
WP_061208759.1	lcl|NZ_LSSS01000056.1_cds_WP_020767248.1_2624	31.839	223	594
WP_061208759.1	lcl|NZ_LSSS01000024.1_cds_WP_004769666.1_478	29.565	230	594
WP_061208759.1	lcl|NZ_LSSS01000107.1_cds_WP_020765779.1_3632	28.099	242	594
WP_061208759.1	lcl|NZ_LSSS01000052.1_cds_WP_016749953.1_2385	28.571	210	594
WP_061208759.1	lcl|NZ_LSSS01000107.1_cds_WP_004752581.1_3684	34.356	163	594
WP_061208759.1	lcl|NZ_LSSS01000107.1_cds_WP_004766239.1_3652	29.464	224	594
WP_061208759.1	lcl|NZ_LSSS01000069.1_cds_WP_004753899.1_2994	29.167	192	594
WP_061208759.1	lcl|NZ_LSSS01000030.1_cds_WP_004754310.1_1155	26.316	228	594
WP_061208759.1	lcl|NZ_LSSS01000041.1_cds_WP_004751619.1_1799	27.686	242	594
WP_061208759.1	lcl|NZ_LSSS01000042.1_cds_WP_004751574.1_2089	26.852	216	594
WP_061208759.1	lcl|NZ_LSSS01000037.1_cds_WP_020765659.1_1639	25.472	212	594
WP_061208759.1	lcl|NZ_LSSS01000037.1_cds_WP_020765659.1_1639	24.204	157	594
WP_061208759.1	lcl|NZ_LSSS01000001.1_cds_WP_020766836.1_42	25.000	252	594
WP_061208759.1	lcl|NZ_LSSS01000029.1_cds_WP_020766052.1_940	28.358	201	594
WP_061208759.1	lcl|NZ_LSSS01000029.1_cds_WP_020766052.1_940	25.991	227	594
WP_061208759.1	lcl|NZ_LSSS01000024.1_cds_WP_020767037.1_496	24.167	240	594
WP_061208759.1	lcl|NZ_LSSS01000036.1_cds_WP_020765889.1_1579	28.000	200	594
WP_061208759.1	lcl|NZ_LSSS01000036.1_cds_WP_020765889.1_1579	21.505	186	594
WP_061208759.1	lcl|NZ_LSSS01000045.1_cds_WP_020765039.1_2187	23.256	215	594
WP_061208759.1	lcl|NZ_LSSS01000045.1_cds_WP_020765039.1_2187	22.907	227	594
WP_061208759.1	lcl|NZ_LSSS01000028.1_cds_WP_004759182.1_874	27.928	222	594
WP_061208759.1	lcl|NZ_LSSS01000038.1_cds_WP_004752998.1_1699	32.061	393	594
WP_061208759.1	lcl|NZ_LSSS01000036.1_cds_WP_004754744.1_1573	40.000	230	594
WP_061208759.1	lcl|NZ_LSSS01000031.1_cds_WP_004763621.1_1268	37.975	237	594
WP_061208759.1	lcl|NZ_LSSS01000041.1_cds_WP_004768876.1_2041	36.863	255	594
WP_061208759.1	lcl|NZ_LSSS01000096.1_cds_WP_004759288.1_3463	32.243	214	594
WP_061208759.1	lcl|NZ_LSSS01000041.1_cds_WP_020766302.1_1800	28.689	244	594
WP_061208759.1	lcl|NZ_LSSS01000035.1_cds_WP_004750725.1_1558	26.977	215	594
WP_061208759.1	lcl|NZ_LSSS01000041.1_cds_WP_004754759.1_1837	25.833	240	594
WP_061208759.1	lcl|NZ_LSSS01000036.1_cds_WP_020765060.1_1594	28.634	227	594
WP_061208759.1	lcl|NZ_LSSS01000056.1_cds_WP_020767248.1_2624	31.839	223	594
WP_061208759.1	lcl|NZ_LSSS01000024.1_cds_WP_004769666.1_478	29.565	230	594
WP_061208759.1	lcl|NZ_LSSS01000107.1_cds_WP_020765779.1_3632	28.099	242	594
WP_061208759.1	lcl|NZ_LSSS01000052.1_cds_WP_016749953.1_2385	28.571	210	594
WP_061208759.1	lcl|NZ_LSSS01000107.1_cds_WP_004752581.1_3684	34.356	163	594
WP_061208759.1	lcl|NZ_LSSS01000107.1_cds_WP_004766239.1_3652	29.464	224	594
WP_061208759.1	lcl|NZ_LSSS01000069.1_cds_WP_004753899.1_2994	29.167	192	594
WP_061208759.1	lcl|NZ_LSSS01000030.1_cds_WP_004754310.1_1155	26.316	228	594
WP_061208759.1	lcl|NZ_LSSS01000041.1_cds_WP_004751619.1_1799	27.686	242	594
WP_061208759.1	lcl|NZ_LSSS01000042.1_cds_WP_004751574.1_2089	26.852	216	594
WP_061208759.1	lcl|NZ_LSSS01000037.1_cds_WP_020765659.1_1639	25.472	212	594
WP_061208759.1	lcl|NZ_LSSS01000037.1_cds_WP_020765659.1_1639	24.204	157	594
WP_061208759.1	lcl|NZ_LSSS01000001.1_cds_WP_020766836.1_42	25.000	252	594
WP_061208759.1	lcl|NZ_LSSS01000029.1_cds_WP_020766052.1_940	28.358	201	594
WP_061208759.1	lcl|NZ_LSSS01000029.1_cds_WP_020766052.1_940	25.991	227	594
WP_061208759.1	lcl|NZ_LSSS01000024.1_cds_WP_020767037.1_496	24.167	240	594
WP_061208759.1	lcl|NZ_LSSS01000036.1_cds_WP_020765889.1_1579	28.000	200	594
