WP_002725873.1	lcl|NZ_QHCT01000002.1_cds_WP_100785494.1_2441	93.902	82	106
WP_061209188.1	lcl|NZ_QHCT01000002.1_cds_WP_118968521.1_2433	63.548	310	314
WP_061209188.1	lcl|NZ_QHCT01000001.1_cds_WP_118966987.1_896	25.155	322	314
WP_061209188.1	lcl|NZ_QHCT01000002.1_cds_WP_118968527.1_2440	24.731	186	314
WP_061209188.1	lcl|NZ_QHCT01000002.1_cds_WP_118968483.1_2387	24.291	247	314
WP_061209188.1	lcl|NZ_QHCT01000010.1_cds_WP_118970620.1_55	21.429	168	314
WP_061209188.1	lcl|NZ_QHCT01000001.1_cds_WP_118966716.1_598	22.300	287	314
WP_061208759.1	lcl|NZ_QHCT01000002.1_cds_WP_118968520.1_2432	52.677	579	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118967357.1_1316	38.039	255	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_167731711.1_442	37.736	265	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118966904.1_806	36.471	255	594
WP_061208759.1	lcl|NZ_QHCT01000008.1_cds_WP_118970415.1_4221	27.039	233	594
WP_061208759.1	lcl|NZ_QHCT01000003.1_cds_WP_118969139.1_3052	32.367	207	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118967121.1_1051	31.797	217	594
WP_061208759.1	lcl|NZ_QHCT01000003.1_cds_WP_118969159.1_2586	30.769	208	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118967664.1_1658	32.432	222	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_167731715.1_511	29.694	229	594
WP_061208759.1	lcl|NZ_QHCT01000010.1_cds_WP_118970658.1_72	29.245	212	594
WP_061208759.1	lcl|NZ_QHCT01000002.1_cds_WP_118968599.1_2311	28.708	209	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118967849.1_1840	31.500	200	594
WP_061208759.1	lcl|NZ_QHCT01000002.1_cds_WP_118968230.1_2111	29.386	228	594
WP_061208759.1	lcl|NZ_QHCT01000002.1_cds_WP_167731740.1_1967	29.048	210	594
WP_061208759.1	lcl|NZ_QHCT01000002.1_cds_WP_118968277.1_2166	28.511	235	594
WP_061208759.1	lcl|NZ_QHCT01000002.1_cds_WP_118968246.1_2130	28.448	232	594
WP_061208759.1	lcl|NZ_QHCT01000003.1_cds_WP_118969100.1_3009	29.787	188	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118967087.1_1014	23.404	235	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118966594.1_465	27.928	222	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118967222.1_1172	26.457	223	594
WP_061208759.1	lcl|NZ_QHCT01000006.1_cds_WP_118970117.1_3956	24.597	248	594
WP_061208759.1	lcl|NZ_QHCT01000006.1_cds_WP_118970117.1_3956	25.478	157	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118967122.1_1052	28.980	245	594
WP_061208759.1	lcl|NZ_QHCT01000002.1_cds_WP_118968441.1_2340	24.390	246	594
WP_061208759.1	lcl|NZ_QHCT01000003.1_cds_WP_118969096.1_3004	26.829	205	594
WP_061208759.1	lcl|NZ_QHCT01000008.1_cds_WP_118970416.1_4222	25.843	178	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118967889.1_438	30.198	202	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118967889.1_438	22.581	186	594
WP_061208759.1	lcl|NZ_QHCT01000003.1_cds_WP_118968816.1_2700	25.991	227	594
WP_061208759.1	lcl|NZ_QHCT01000003.1_cds_WP_118968816.1_2700	24.895	237	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118967866.1_1858	23.874	222	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118967348.1_1305	23.744	219	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118967348.1_1305	21.887	265	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118967678.1_1672	27.354	223	594
WP_061208759.1	lcl|NZ_QHCT01000002.1_cds_WP_118968520.1_2432	52.677	579	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118967357.1_1316	38.039	255	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_167731711.1_442	37.736	265	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118966904.1_806	36.471	255	594
WP_061208759.1	lcl|NZ_QHCT01000008.1_cds_WP_118970415.1_4221	27.039	233	594
WP_061208759.1	lcl|NZ_QHCT01000003.1_cds_WP_118969139.1_3052	32.367	207	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118967121.1_1051	31.797	217	594
WP_061208759.1	lcl|NZ_QHCT01000003.1_cds_WP_118969159.1_2586	30.769	208	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118967664.1_1658	32.432	222	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_167731715.1_511	29.694	229	594
WP_061208759.1	lcl|NZ_QHCT01000010.1_cds_WP_118970658.1_72	29.245	212	594
WP_061208759.1	lcl|NZ_QHCT01000002.1_cds_WP_118968599.1_2311	28.708	209	594
WP_061208759.1	lcl|NZ_QHCT01000001.1_cds_WP_118967849.1_1840	31.500	200	594
WP_061208759.1	lcl|NZ_QHCT01000002.1_cds_WP_118968230.1_2111	29.386	228	594
WP_061208759.1	lcl|NZ_QHCT01000002.1_cds_WP_167731740.1_1967	29.048	210	594
