WP_002725873.1	lcl|NZ_RQGX01000008.1_cds_WP_135594790.1_3222	62.162	74	106
WP_061209188.1	lcl|NZ_RQGX01000008.1_cds_WP_135594788.1_3221	83.067	313	314
WP_061209188.1	lcl|NZ_RQGX01000010.1_cds_WP_135605693.1_1922	23.006	326	314
WP_061209188.1	lcl|NZ_RQGX01000006.1_cds_WP_100715920.1_3015	22.619	168	314
WP_061209188.1	lcl|NZ_RQGX01000001.1_cds_WP_135605246.1_3383	24.204	314	314
WP_061208759.1	lcl|NZ_RQGX01000008.1_cds_WP_167881320.1_3219	32.240	549	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_100716311.1_1126	42.616	237	594
WP_061208759.1	lcl|NZ_RQGX01000010.1_cds_WP_100716163.1_2206	41.525	236	594
WP_061208759.1	lcl|NZ_RQGX01000010.1_cds_WP_135662164.1_2146	40.000	225	594
WP_061208759.1	lcl|NZ_RQGX01000001.1_cds_WP_135605235.1_3377	34.317	271	594
WP_061208759.1	lcl|NZ_RQGX01000001.1_cds_WP_135605233.1_3375	34.496	258	594
WP_061208759.1	lcl|NZ_RQGX01000005.1_cds_WP_135603428.1_2675	29.670	273	594
WP_061208759.1	lcl|NZ_RQGX01000009.1_cds_WP_100717653.1_2510	28.326	233	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_135591471.1_802	28.311	219	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_100728022.1_124	29.204	226	594
WP_061208759.1	lcl|NZ_RQGX01000001.1_cds_WP_100719689.1_3402	32.258	217	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_135592251.1_62	31.356	236	594
WP_061208759.1	lcl|NZ_RQGX01000001.1_cds_WP_100721480.1_3467	28.879	232	594
WP_061208759.1	lcl|NZ_RQGX01000013.1_cds_WP_100718591.1_3525	28.175	252	594
WP_061208759.1	lcl|NZ_RQGX01000010.1_cds_WP_135688791.1_1734	30.531	226	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_135604138.1_88	29.817	218	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_100717123.1_364	28.251	223	594
WP_061208759.1	lcl|NZ_RQGX01000009.1_cds_WP_100718973.1_2419	29.384	211	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_239671187.1_391	26.636	214	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_100716774.1_515	26.609	233	594
WP_061208759.1	lcl|NZ_RQGX01000010.1_cds_WP_100720566.1_1579	25.000	220	594
WP_061208759.1	lcl|NZ_RQGX01000009.1_cds_WP_135652296.1_2588	26.471	204	594
WP_061208759.1	lcl|NZ_RQGX01000009.1_cds_WP_135652296.1_2588	26.087	161	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_100718385.1_1213	28.378	222	594
WP_061208759.1	lcl|NZ_RQGX01000009.1_cds_WP_100718965.1_2427	29.412	204	594
WP_061208759.1	lcl|NZ_RQGX01000001.1_cds_WP_135605214.1_3359	29.114	158	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_135605955.1_1261	27.723	202	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_135605955.1_1261	28.261	184	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_135702217.1_1045	26.047	215	594
WP_061208759.1	lcl|NZ_RQGX01000001.1_cds_WP_100719685.1_3403	26.549	226	594
WP_061208759.1	lcl|NZ_RQGX01000005.1_cds_WP_135603492.1_2821	24.737	190	594
WP_061208759.1	lcl|NZ_RQGX01000009.1_cds_WP_100717642.1_2522	26.344	186	594
WP_061208759.1	lcl|NZ_RQGX01000009.1_cds_WP_100717642.1_2522	26.957	230	594
WP_061208759.1	lcl|NZ_RQGX01000010.1_cds_WP_100720586.1_2342	24.257	202	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_135689149.1_647	28.788	198	594
WP_061208759.1	lcl|NZ_RQGX01000008.1_cds_WP_167881320.1_3219	32.240	549	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_100716311.1_1126	42.616	237	594
WP_061208759.1	lcl|NZ_RQGX01000010.1_cds_WP_100716163.1_2206	41.525	236	594
WP_061208759.1	lcl|NZ_RQGX01000010.1_cds_WP_135662164.1_2146	40.000	225	594
WP_061208759.1	lcl|NZ_RQGX01000001.1_cds_WP_135605235.1_3377	34.317	271	594
WP_061208759.1	lcl|NZ_RQGX01000001.1_cds_WP_135605233.1_3375	34.496	258	594
WP_061208759.1	lcl|NZ_RQGX01000005.1_cds_WP_135603428.1_2675	29.670	273	594
WP_061208759.1	lcl|NZ_RQGX01000009.1_cds_WP_100717653.1_2510	28.326	233	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_135591471.1_802	28.311	219	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_100728022.1_124	29.204	226	594
WP_061208759.1	lcl|NZ_RQGX01000001.1_cds_WP_100719689.1_3402	32.258	217	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_135592251.1_62	31.356	236	594
WP_061208759.1	lcl|NZ_RQGX01000001.1_cds_WP_100721480.1_3467	28.879	232	594
WP_061208759.1	lcl|NZ_RQGX01000013.1_cds_WP_100718591.1_3525	28.175	252	594
WP_061208759.1	lcl|NZ_RQGX01000010.1_cds_WP_135688791.1_1734	30.531	226	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_135604138.1_88	29.817	218	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_100717123.1_364	28.251	223	594
WP_061208759.1	lcl|NZ_RQGX01000009.1_cds_WP_100718973.1_2419	29.384	211	594
WP_061208759.1	lcl|NZ_RQGX01000003.1_cds_WP_239671187.1_391	26.636	214	594
