WP_002725873.1	lcl|NZ_LUVO01000314.1_cds_WP_000340713.1_3597	92.683	82	106
WP_061209188.1	lcl|NZ_LUVO01000314.1_cds_WP_000412665.1_3596	91.667	312	314
WP_061209188.1	lcl|NZ_LUVO01000314.1_cds_WP_000699347.1_3592	22.442	303	314
WP_061209188.1	lcl|NZ_LUVO01000273.1_cds_WP_000744700.1_2584	23.385	325	314
WP_061209188.1	lcl|NZ_LUVO01000314.1_cds_WP_000723077.1_3583	21.377	276	314
WP_061209188.1	lcl|NZ_LUVO01000322.1_cds_WP_000723094.1_3743	24.221	289	314
WP_061208759.1	lcl|NZ_LUVO01000314.1_cds_WP_000361605.1_3593	82.203	590	594
WP_061208759.1	lcl|NZ_LUVO01000293.1_cds_WP_000667645.1_3233	32.250	400	594
WP_061208759.1	lcl|NZ_LUVO01000301.1_cds_WP_000172203.1_3337	39.565	230	594
WP_061208759.1	lcl|NZ_LUVO01000291.1_cds_WP_000828456.1_3142	36.863	255	594
WP_061208759.1	lcl|NZ_LUVO01000276.1_cds_WP_001161018.1_2669	32.407	216	594
WP_061208759.1	lcl|NZ_LUVO01000325.1_cds_WP_000510774.1_3823	26.941	219	594
WP_061208759.1	lcl|NZ_LUVO01000272.1_cds_WP_001052498.1_2537	25.820	244	594
WP_061208759.1	lcl|NZ_LUVO01000301.1_cds_WP_000942282.1_3323	28.509	228	594
WP_061208759.1	lcl|NZ_LUVO01000003.1_cds_WP_000619174.1_19	29.098	244	594
WP_061208759.1	lcl|NZ_LUVO01000284.1_cds_WP_000666552.1_2978	28.099	242	594
WP_061208759.1	lcl|NZ_LUVO01000281.1_cds_WP_000603361.1_2840	29.130	230	594
WP_061208759.1	lcl|NZ_LUVO01000157.1_cds_WP_001141160.1_1936	30.942	223	594
WP_061208759.1	lcl|NZ_LUVO01000223.1_cds_WP_000047473.1_2166	28.571	210	594
WP_061208759.1	lcl|NZ_LUVO01000326.1_cds_WP_001089498.1_3894	29.911	224	594
WP_061208759.1	lcl|NZ_LUVO01000326.1_cds_WP_000433117.1_3862	32.927	164	594
WP_061208759.1	lcl|NZ_LUVO01000003.1_cds_WP_000218838.1_18	28.112	249	594
WP_061208759.1	lcl|NZ_LUVO01000319.1_cds_WP_000590876.1_3692	25.943	212	594
WP_061208759.1	lcl|NZ_LUVO01000319.1_cds_WP_000590876.1_3692	25.325	154	594
WP_061208759.1	lcl|NZ_LUVO01000026.1_cds_WP_000052667.1_449	25.439	228	594
WP_061208759.1	lcl|NZ_LUVO01000056.1_cds_WP_000184522.1_849	26.728	217	594
WP_061208759.1	lcl|NZ_LUVO01000135.1_cds_WP_001288326.1_1776	27.778	216	594
WP_061208759.1	lcl|NZ_LUVO01000060.1_cds_WP_001049205.1_974	28.500	200	594
WP_061208759.1	lcl|NZ_LUVO01000060.1_cds_WP_001049205.1_974	26.957	230	594
WP_061208759.1	lcl|NZ_LUVO01000006.1_cds_WP_000651456.1_90	25.703	249	594
WP_061208759.1	lcl|NZ_LUVO01000281.1_cds_WP_000054169.1_2859	23.445	209	594
WP_061208759.1	lcl|NZ_LUVO01000138.1_cds_WP_000626143.1_1851	28.000	200	594
WP_061208759.1	lcl|NZ_LUVO01000138.1_cds_WP_000626143.1_1851	21.505	186	594
WP_061208759.1	lcl|NZ_LUVO01000075.1_cds_WP_000481715.1_1160	24.229	227	594
WP_061208759.1	lcl|NZ_LUVO01000075.1_cds_WP_000481715.1_1160	22.500	240	594
WP_061208759.1	lcl|NZ_LUVO01000315.1_cds_WP_000136057.1_3612	27.027	222	594
WP_061208759.1	lcl|NZ_LUVO01000314.1_cds_WP_000361605.1_3593	82.203	590	594
WP_061208759.1	lcl|NZ_LUVO01000293.1_cds_WP_000667645.1_3233	32.250	400	594
WP_061208759.1	lcl|NZ_LUVO01000301.1_cds_WP_000172203.1_3337	39.565	230	594
WP_061208759.1	lcl|NZ_LUVO01000291.1_cds_WP_000828456.1_3142	36.863	255	594
WP_061208759.1	lcl|NZ_LUVO01000276.1_cds_WP_001161018.1_2669	32.407	216	594
WP_061208759.1	lcl|NZ_LUVO01000325.1_cds_WP_000510774.1_3823	26.941	219	594
WP_061208759.1	lcl|NZ_LUVO01000272.1_cds_WP_001052498.1_2537	25.820	244	594
WP_061208759.1	lcl|NZ_LUVO01000301.1_cds_WP_000942282.1_3323	28.509	228	594
WP_061208759.1	lcl|NZ_LUVO01000003.1_cds_WP_000619174.1_19	29.098	244	594
WP_061208759.1	lcl|NZ_LUVO01000284.1_cds_WP_000666552.1_2978	28.099	242	594
WP_061208759.1	lcl|NZ_LUVO01000281.1_cds_WP_000603361.1_2840	29.130	230	594
WP_061208759.1	lcl|NZ_LUVO01000157.1_cds_WP_001141160.1_1936	30.942	223	594
WP_061208759.1	lcl|NZ_LUVO01000223.1_cds_WP_000047473.1_2166	28.571	210	594
WP_061208759.1	lcl|NZ_LUVO01000326.1_cds_WP_001089498.1_3894	29.911	224	594
WP_061208759.1	lcl|NZ_LUVO01000326.1_cds_WP_000433117.1_3862	32.927	164	594
WP_061208759.1	lcl|NZ_LUVO01000003.1_cds_WP_000218838.1_18	28.112	249	594
WP_061208759.1	lcl|NZ_LUVO01000319.1_cds_WP_000590876.1_3692	25.943	212	594
WP_061208759.1	lcl|NZ_LUVO01000319.1_cds_WP_000590876.1_3692	25.325	154	594
WP_061208759.1	lcl|NZ_LUVO01000026.1_cds_WP_000052667.1_449	25.439	228	594
WP_061208759.1	lcl|NZ_LUVO01000056.1_cds_WP_000184522.1_849	26.728	217	594
WP_061208759.1	lcl|NZ_LUVO01000135.1_cds_WP_001288326.1_1776	27.778	216	594
WP_061208759.1	lcl|NZ_LUVO01000060.1_cds_WP_001049205.1_974	28.500	200	594
WP_061208759.1	lcl|NZ_LUVO01000060.1_cds_WP_001049205.1_974	26.957	230	594
WP_061208759.1	lcl|NZ_LUVO01000006.1_cds_WP_000651456.1_90	25.703	249	594
WP_061208759.1	lcl|NZ_LUVO01000281.1_cds_WP_000054169.1_2859	23.445	209	594
WP_061208759.1	lcl|NZ_LUVO01000138.1_cds_WP_000626143.1_1851	28.000	200	594
WP_061208759.1	lcl|NZ_LUVO01000138.1_cds_WP_000626143.1_1851	21.505	186	594
WP_061208759.1	lcl|NZ_LUVO01000075.1_cds_WP_000481715.1_1160	24.229	227	594
WP_061208759.1	lcl|NZ_LUVO01000075.1_cds_WP_000481715.1_1160	22.500	240	594
WP_061208759.1	lcl|NZ_LUVO01000315.1_cds_WP_000136057.1_3612	27.027	222	594
WP_061208753.1	lcl|NZ_LUVO01000314.1_cds_WP_001031896.1_3587	62.921	356	359
WP_061208754.1	lcl|NZ_LUVO01000314.1_cds_WP_000699347.1_3592	54.885	348	343
WP_061208754.1	lcl|NZ_LUVO01000314.1_cds_WP_000723077.1_3583	26.957	345	343
WP_061208754.1	lcl|NZ_LUVO01000322.1_cds_WP_000723094.1_3743	27.143	350	343
WP_061208754.1	lcl|NZ_LUVO01000273.1_cds_WP_000744700.1_2584	25.959	339	343
WP_061208754.1	lcl|NZ_LUVO01000324.1_cds_WP_001984071.1_3813	23.962	313	343
WP_061208754.1	lcl|NZ_LUVO01000291.1_cds_WP_000649923.1_3211	23.837	344	343
WP_061208754.1	lcl|NZ_LUVO01000080.1_cds_WP_001074783.1_1290	27.869	244	343
WP_061208754.1	lcl|NZ_LUVO01000314.1_cds_WP_000377753.1_3550	27.322	183	343
WP_061208756.1	lcl|NZ_LUVO01000314.1_cds_WP_000623952.1_3589	48.511	235	577
WP_061208756.1	lcl|NZ_LUVO01000314.1_cds_WP_000208484.1_3588	32.075	318	577
WP_061208756.1	lcl|NZ_LUVO01000314.1_cds_WP_000770298.1_3574	35.808	229	577
WP_061208756.1	lcl|NZ_LUVO01000305.1_cds_WP_001982325.1_3407	26.136	264	577
WP_061208756.1	lcl|NZ_LUVO01000270.1_cds_WP_000421042.1_2523	24.252	301	577
WP_061208756.1	lcl|NZ_LUVO01000314.1_cds_WP_000623952.1_3589	48.511	235	577
WP_061208756.1	lcl|NZ_LUVO01000314.1_cds_WP_000208484.1_3588	32.075	318	577
WP_061208756.1	lcl|NZ_LUVO01000314.1_cds_WP_000770298.1_3574	35.808	229	577
WP_061208756.1	lcl|NZ_LUVO01000305.1_cds_WP_001982325.1_3407	26.136	264	577
WP_061208756.1	lcl|NZ_LUVO01000270.1_cds_WP_000421042.1_2523	24.252	301	577
WP_061208756.1	lcl|NZ_LUVO01000314.1_cds_WP_000623952.1_3589	48.511	235	577
WP_061208756.1	lcl|NZ_LUVO01000314.1_cds_WP_000208484.1_3588	32.075	318	577
WP_061208756.1	lcl|NZ_LUVO01000314.1_cds_WP_000770298.1_3574	35.808	229	577
WP_061208756.1	lcl|NZ_LUVO01000305.1_cds_WP_001982325.1_3407	26.136	264	577
WP_061208756.1	lcl|NZ_LUVO01000270.1_cds_WP_000421042.1_2523	24.252	301	577
WP_061208757.1	lcl|NZ_LUVO01000322.1_cds_WP_000282884.1_3747	39.326	89	223
WP_061208757.1	lcl|NZ_LUVO01000314.1_cds_WP_000808025.1_3590	31.395	86	223
WP_061208757.1	lcl|NZ_LUVO01000314.1_cds_WP_001005151.1_3547	37.037	54	223
WP_061208757.1	lcl|NZ_LUVO01000314.1_cds_WP_000703222.1_3554	31.325	83	223
WP_061208757.1	lcl|NZ_LUVO01000314.1_cds_WP_002102764.1_3544	32.530	83	223
WP_061208757.1	lcl|NZ_LUVO01000066.1_cds_WP_000868621.1_1022	28.571	84	223
WP_061208758.1	lcl|NZ_LUVO01000314.1_cds_WP_000853941.1_3580	33.333	234	230
WP_061208758.1	lcl|NZ_LUVO01000314.1_cds_WP_000275581.1_3591	26.616	263	230
WP_061208758.1	lcl|NZ_LUVO01000314.1_cds_WP_000155110.1_3563	30.000	240	230
WP_061208758.1	lcl|NZ_LUVO01000179.1_cds_WP_001011675.1_2015	32.328	232	230
WP_061208429.1	lcl|NZ_LUVO01000020.1_cds_WP_000394782.1_352	27.049	122	306
WP_061208429.1	lcl|NZ_LUVO01000265.1_cds_WP_001244022.1_2408	29.508	61	306
WP_061209096.1	lcl|NZ_LUVO01000314.1_cds_WP_000373631.1_3585	49.340	606	607
