WP_002725873.1	lcl|NZ_JAMQPS010000002.1_cds_WP_108958675.1_2277	62.162	74	106
WP_061209188.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356155.1_2278	83.548	310	314
WP_061209188.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356025.1_2323	24.922	321	314
WP_061209188.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355771.1_1771	23.313	326	314
WP_061209188.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356016.1_2314	24.625	333	314
WP_061209188.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356037.1_2343	27.347	245	314
WP_061209188.1	lcl|NZ_JAMQPS010000005.1_cds_WP_100715920.1_3571	22.619	168	314
WP_061209188.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135653092.1_1208	23.839	323	314
WP_061209188.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356007.1_2305	21.983	232	314
WP_061208759.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355985.1_2281	46.561	567	594
WP_061208759.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355455.1_729	42.616	237	594
WP_061208759.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100716163.1_1485	41.525	236	594
WP_061208759.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355717.1_1546	40.000	225	594
WP_061208759.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355611.1_1202	34.317	271	594
WP_061208759.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355610.1_1200	34.496	258	594
WP_061208759.1	lcl|NZ_JAMQPS010000004.1_cds_WP_135687279.1_3104	29.304	273	594
WP_061208759.1	lcl|NZ_JAMQPS010000003.1_cds_WP_100717653.1_2955	28.326	233	594
WP_061208759.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355355.1_401	27.982	218	594
WP_061208759.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100728022.1_2473	29.204	226	594
WP_061208759.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355915.1_1227	32.110	218	594
WP_061208759.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135592251.1_2412	31.356	236	594
WP_061208759.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135653122.1_1294	28.879	232	594
WP_061208759.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135605817.1_1958	30.531	226	594
WP_061208759.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356057.1_2438	29.817	218	594
WP_061208759.1	lcl|NZ_JAMQPS010000009.1_cds_WP_265356515.1_3803	28.444	225	594
