WP_002725873.1	lcl|NZ_JASEXC010000054.1_cds_WP_004462903.1_3177	97.561	82	106
WP_061209188.1	lcl|NZ_JASEXC010000054.1_cds_WP_004472299.1_3176	91.935	310	314
WP_061209188.1	lcl|NZ_JASEXC010000002.1_cds_WP_008393339.1_302	23.913	322	314
WP_061209188.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993437.1_3173	26.908	249	314
WP_061209188.1	lcl|NZ_JASEXC010000085.1_cds_WP_282993552.1_3544	22.553	235	314
WP_061209188.1	lcl|NZ_JASEXC010000029.1_cds_WP_008394652.1_2481	23.132	281	314
WP_061209188.1	lcl|NZ_JASEXC010000012.1_cds_WP_046690057.1_1532	25.087	287	314
WP_061209188.1	lcl|NZ_JASEXC010000006.1_cds_WP_004468319.1_481	20.710	169	314
WP_061209188.1	lcl|NZ_JASEXC010000054.1_cds_WP_046951346.1_3170	22.910	323	314
WP_061208759.1	lcl|NZ_JASEXC010000050.1_cds_WP_017863782.1_3072	32.061	393	594
WP_061208759.1	lcl|NZ_JASEXC010000007.1_cds_WP_004457781.1_1019	41.304	230	594
WP_061208759.1	lcl|NZ_JASEXC010000085.1_cds_WP_282993551.1_3542	38.136	236	594
WP_061208759.1	lcl|NZ_JASEXC010000056.1_cds_WP_004459265.1_3200	31.620	389	594
WP_061208759.1	lcl|NZ_JASEXC010000001.1_cds_WP_004464005.1_58	35.266	207	594
WP_061208759.1	lcl|NZ_JASEXC010000005.1_cds_WP_004461439.1_864	25.806	217	594
WP_061208759.1	lcl|NZ_JASEXC010000018.1_cds_WP_282993115.1_1860	29.258	229	594
WP_061208759.1	lcl|NZ_JASEXC010000022.1_cds_WP_282993199.1_2144	32.195	205	594
WP_061208759.1	lcl|NZ_JASEXC010000032.1_cds_WP_004476325.1_2599	26.891	238	594
WP_061208759.1	lcl|NZ_JASEXC010000030.1_cds_WP_004460145.1_2541	29.911	224	594
WP_061208759.1	lcl|NZ_JASEXC010000024.1_cds_WP_004466161.1_2230	29.130	230	594
WP_061208759.1	lcl|NZ_JASEXC010000002.1_cds_WP_004469508.1_373	31.818	220	594
WP_061208759.1	lcl|NZ_JASEXC010000030.1_cds_WP_004473583.1_2522	29.386	228	594
WP_061208759.1	lcl|NZ_JASEXC010000041.1_cds_WP_004481334.1_2851	29.358	218	594
WP_061208759.1	lcl|NZ_JASEXC010000038.1_cds_WP_282993356.1_2821	29.048	210	594
WP_061208759.1	lcl|NZ_JASEXC010000001.1_cds_WP_004458038.1_149	31.746	189	594
WP_061208759.1	lcl|NZ_JASEXC010000017.1_cds_WP_046944303.1_1777	24.291	247	594
WP_061208759.1	lcl|NZ_JASEXC010000017.1_cds_WP_046944303.1_1777	25.466	161	594
WP_061208759.1	lcl|NZ_JASEXC010000035.1_cds_WP_046944673.1_2718	26.180	233	594
WP_061208759.1	lcl|NZ_JASEXC010000035.1_cds_WP_282993340.1_2738	29.464	224	594
WP_061208759.1	lcl|NZ_JASEXC010000003.1_cds_WP_004459763.1_814	26.442	208	594
WP_061208759.1	lcl|NZ_JASEXC010000003.1_cds_WP_004459763.1_741	26.442	208	594
WP_061208759.1	lcl|NZ_JASEXC010000027.1_cds_WP_004467934.1_2369	28.856	201	594
WP_061208759.1	lcl|NZ_JASEXC010000027.1_cds_WP_004467934.1_2369	27.869	183	594
WP_061208759.1	lcl|NZ_JASEXC010000002.1_cds_WP_134788861.1_374	26.378	254	594
WP_061208759.1	lcl|NZ_JASEXC010000080.1_cds_WP_004466296.1_3506	24.658	219	594
WP_061208759.1	lcl|NZ_JASEXC010000005.1_cds_WP_004474915.1_942	22.727	220	594
WP_061208759.1	lcl|NZ_JASEXC010000013.1_cds_WP_075917826.1_1539	24.434	221	594
WP_061208759.1	lcl|NZ_JASEXC010000013.1_cds_WP_075917826.1_1539	22.490	249	594
WP_061208759.1	lcl|NZ_JASEXC010000008.1_cds_WP_004459333.1_1120	27.000	200	594
WP_061208759.1	lcl|NZ_JASEXC010000008.1_cds_WP_004459333.1_1120	22.043	186	594
WP_061208759.1	lcl|NZ_JASEXC010000043.1_cds_WP_282993393.1_2928	26.882	186	594
WP_061208759.1	lcl|NZ_JASEXC010000050.1_cds_WP_017863782.1_3072	32.061	393	594
WP_061208759.1	lcl|NZ_JASEXC010000007.1_cds_WP_004457781.1_1019	41.304	230	594
WP_061208759.1	lcl|NZ_JASEXC010000085.1_cds_WP_282993551.1_3542	38.136	236	594
WP_061208759.1	lcl|NZ_JASEXC010000056.1_cds_WP_004459265.1_3200	31.620	389	594
WP_061208759.1	lcl|NZ_JASEXC010000001.1_cds_WP_004464005.1_58	35.266	207	594
WP_061208759.1	lcl|NZ_JASEXC010000005.1_cds_WP_004461439.1_864	25.806	217	594
