WP_002725873.1	lcl|NZ_JADDWT010000040.1_cds_WP_000340715.1_2504	93.902	82	106
WP_061209188.1	lcl|NZ_JADDWT010000040.1_cds_WP_000410266.1_2503	92.971	313	314
WP_061209188.1	lcl|NZ_JADDWT010000013.1_cds_WP_000744698.1_344	23.385	325	314
WP_061209188.1	lcl|NZ_JADDWT010000040.1_cds_WP_000646254.1_2500	27.309	249	314
WP_061209188.1	lcl|NZ_JADDWT010000015.1_cds_WP_000723091.1_543	24.221	289	314
WP_061209188.1	lcl|NZ_JADDWT010000040.1_cds_WP_001067557.1_2497	24.540	326	314
WP_061208759.1	lcl|NZ_JADDWT010000028.1_cds_WP_002072224.1_1562	52.277	593	594
WP_061208759.1	lcl|NZ_JADDWT010000029.1_cds_WP_000667646.1_1631	32.412	398	594
WP_061208759.1	lcl|NZ_JADDWT010000031.1_cds_WP_000172209.1_1929	39.565	230	594
WP_061208759.1	lcl|NZ_JADDWT010000042.1_cds_WP_000828456.1_2570	36.863	255	594
WP_061208759.1	lcl|NZ_JADDWT010000136.1_cds_WP_193824770.1_394	39.744	156	594
WP_061208759.1	lcl|NZ_JADDWT010000266.1_cds_WP_193824811.1_1493	48.913	92	594
WP_061208759.1	lcl|NZ_JADDWT010000021.1_cds_WP_001161019.1_1155	32.407	216	594
WP_061208759.1	lcl|NZ_JADDWT010000017.1_cds_WP_000510770.1_642	26.606	218	594
WP_061208759.1	lcl|NZ_JADDWT010000002.1_cds_WP_001052496.1_1791	25.820	244	594
WP_061208759.1	lcl|NZ_JADDWT010000002.1_cds_WP_000619182.1_1746	29.098	244	594
WP_061208759.1	lcl|NZ_JADDWT010000031.1_cds_WP_002071818.1_1943	28.070	228	594
WP_061208759.1	lcl|NZ_JADDWT010000008.1_cds_WP_000666552.1_3780	28.099	242	594
WP_061208759.1	lcl|NZ_JADDWT010000024.1_cds_WP_000603361.1_1330	29.130	230	594
WP_061208759.1	lcl|NZ_JADDWT010000007.1_cds_WP_001141162.1_3687	29.646	226	594
WP_061208759.1	lcl|NZ_JADDWT010000004.1_cds_WP_000047473.1_2775	28.571	210	594
WP_061208759.1	lcl|NZ_JADDWT010000008.1_cds_WP_001089503.1_3800	29.911	224	594
WP_061208759.1	lcl|NZ_JADDWT010000025.1_cds_WP_000433117.1_1394	32.927	164	594
WP_061208759.1	lcl|NZ_JADDWT010000002.1_cds_WP_000218832.1_1745	28.112	249	594
WP_061208759.1	lcl|NZ_JADDWT010000071.1_cds_WP_000590871.1_3503	25.943	212	594
WP_061208759.1	lcl|NZ_JADDWT010000071.1_cds_WP_000590871.1_3503	24.841	157	594
WP_061208759.1	lcl|NZ_JADDWT010000044.1_cds_WP_000052667.1_2624	25.439	228	594
WP_061208759.1	lcl|NZ_JADDWT010000069.1_cds_WP_000184524.1_3366	26.728	217	594
WP_061208759.1	lcl|NZ_JADDWT010000051.1_cds_WP_001288322.1_2937	28.241	216	594
