WP_002725873.1	lcl|NZ_JADDXO010000032.1_cds_WP_002725873.1_2287	100.000	106	106
WP_061209188.1	lcl|NZ_JADDXO010000032.1_cds_WP_061209188.1_2286	100.000	314	314
WP_061209188.1	lcl|NZ_JADDXO010000080.1_cds_WP_061208146.1_3094	24.534	322	314
WP_061209188.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209097.1_563	22.043	186	314
WP_061209188.1	lcl|NZ_JADDXO010000056.1_cds_WP_011671706.1_2611	23.132	281	314
WP_061209188.1	lcl|NZ_JADDXO010000174.1_cds_WP_061208650.1_1079	25.723	311	314
WP_061209188.1	lcl|NZ_JADDXO010000029.1_cds_WP_002729504.1_2234	20.809	173	314
WP_061208759.1	lcl|NZ_JADDXO010000032.1_cds_WP_061208759.1_2284	100.000	594	594
WP_061208759.1	lcl|NZ_JADDXO010000218.1_cds_WP_061207469.1_1698	41.228	228	594
WP_061208759.1	lcl|NZ_JADDXO010000114.1_cds_WP_061207593.1_180	40.435	230	594
WP_061208759.1	lcl|NZ_JADDXO010000215.1_cds_WP_011671171.1_1646	31.795	390	594
WP_061208759.1	lcl|NZ_JADDXO010000245.1_cds_WP_061209087.1_2092	32.870	216	594
WP_061208759.1	lcl|NZ_JADDXO010000182.1_cds_WP_061208601.1_1165	25.806	217	594
WP_061208759.1	lcl|NZ_JADDXO010000212.1_cds_WP_061207529.1_1578	32.039	206	594
WP_061208759.1	lcl|NZ_JADDXO010000095.1_cds_WP_002725984.1_3250	29.565	230	594
WP_061208759.1	lcl|NZ_JADDXO010000177.1_cds_WP_061207927.1_1099	28.017	232	594
WP_061208759.1	lcl|NZ_JADDXO010000073.1_cds_WP_011670070.1_2900	29.954	217	594
WP_061208759.1	lcl|NZ_JADDXO010000073.1_cds_WP_002721914.1_2933	29.817	218	594
WP_061208759.1	lcl|NZ_JADDXO010000164.1_cds_WP_061207856.1_890	27.948	229	594
WP_061208759.1	lcl|NZ_JADDXO010000204.1_cds_WP_002724285.1_1472	30.093	216	594
WP_061208759.1	lcl|NZ_JADDXO010000212.1_cds_WP_002751341.1_1594	29.048	210	594
WP_061208759.1	lcl|NZ_JADDXO010000069.1_cds_WP_061208213.1_2840	27.197	239	594
WP_061208759.1	lcl|NZ_JADDXO010000058.1_cds_WP_061208076.1_2650	26.400	250	594
WP_061208759.1	lcl|NZ_JADDXO010000063.1_cds_WP_061209043.1_2720	25.592	211	594
WP_061208759.1	lcl|NZ_JADDXO010000063.1_cds_WP_061209043.1_2720	25.478	157	594
WP_061208759.1	lcl|NZ_JADDXO010000247.1_cds_WP_061209175.1_2148	29.255	188	594
WP_061208759.1	lcl|NZ_JADDXO010000069.1_cds_WP_061208218.1_2831	31.696	224	594
WP_061208759.1	lcl|NZ_JADDXO010000240.1_cds_WP_002730493.1_1965	26.512	215	594
WP_061208759.1	lcl|NZ_JADDXO010000211.1_cds_WP_061208560.1_1550	29.064	203	594
WP_061208759.1	lcl|NZ_JADDXO010000211.1_cds_WP_061208560.1_1550	26.630	184	594
WP_061208759.1	lcl|NZ_JADDXO010000246.1_cds_WP_002735056.1_2113	28.272	191	594
WP_061208759.1	lcl|NZ_JADDXO010000069.1_cds_WP_011671589.1_2847	26.147	218	594
WP_061208759.1	lcl|NZ_JADDXO010000204.1_cds_WP_002724311.1_1471	26.587	252	594
WP_061208759.1	lcl|NZ_JADDXO010000244.1_cds_WP_061208192.1_2069	21.973	223	594
WP_061208759.1	lcl|NZ_JADDXO010000090.1_cds_WP_061208303.1_3215	24.434	221	594
WP_061208759.1	lcl|NZ_JADDXO010000090.1_cds_WP_061208303.1_3215	22.605	261	594
WP_061208759.1	lcl|NZ_JADDXO010000060.1_cds_WP_061208842.1_2686	27.000	200	594
WP_061208759.1	lcl|NZ_JADDXO010000060.1_cds_WP_061208842.1_2686	22.581	186	594
WP_061208759.1	lcl|NZ_JADDXO010000063.1_cds_WP_061209046.1_2711	29.333	225	594
WP_061208759.1	lcl|NZ_JADDXO010000032.1_cds_WP_061208759.1_2284	100.000	594	594
WP_061208759.1	lcl|NZ_JADDXO010000218.1_cds_WP_061207469.1_1698	41.228	228	594
WP_061208759.1	lcl|NZ_JADDXO010000114.1_cds_WP_061207593.1_180	40.435	230	594
WP_061208759.1	lcl|NZ_JADDXO010000215.1_cds_WP_011671171.1_1646	31.795	390	594
WP_061208759.1	lcl|NZ_JADDXO010000245.1_cds_WP_061209087.1_2092	32.870	216	594
WP_061208759.1	lcl|NZ_JADDXO010000182.1_cds_WP_061208601.1_1165	25.806	217	594
WP_061208759.1	lcl|NZ_JADDXO010000212.1_cds_WP_061207529.1_1578	32.039	206	594
WP_061208759.1	lcl|NZ_JADDXO010000095.1_cds_WP_002725984.1_3250	29.565	230	594
WP_061208759.1	lcl|NZ_JADDXO010000177.1_cds_WP_061207927.1_1099	28.017	232	594
WP_061208759.1	lcl|NZ_JADDXO010000073.1_cds_WP_011670070.1_2900	29.954	217	594
WP_061208759.1	lcl|NZ_JADDXO010000073.1_cds_WP_002721914.1_2933	29.817	218	594
WP_061208759.1	lcl|NZ_JADDXO010000164.1_cds_WP_061207856.1_890	27.948	229	594
WP_061208759.1	lcl|NZ_JADDXO010000204.1_cds_WP_002724285.1_1472	30.093	216	594
WP_061208759.1	lcl|NZ_JADDXO010000212.1_cds_WP_002751341.1_1594	29.048	210	594
WP_061208759.1	lcl|NZ_JADDXO010000069.1_cds_WP_061208213.1_2840	27.197	239	594
WP_061208759.1	lcl|NZ_JADDXO010000058.1_cds_WP_061208076.1_2650	26.400	250	594
WP_061208759.1	lcl|NZ_JADDXO010000063.1_cds_WP_061209043.1_2720	25.592	211	594
WP_061208759.1	lcl|NZ_JADDXO010000063.1_cds_WP_061209043.1_2720	25.478	157	594
WP_061208759.1	lcl|NZ_JADDXO010000247.1_cds_WP_061209175.1_2148	29.255	188	594
WP_061208759.1	lcl|NZ_JADDXO010000069.1_cds_WP_061208218.1_2831	31.696	224	594
WP_061208759.1	lcl|NZ_JADDXO010000240.1_cds_WP_002730493.1_1965	26.512	215	594
WP_061208759.1	lcl|NZ_JADDXO010000211.1_cds_WP_061208560.1_1550	29.064	203	594
