WP_002725873.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000340715.1_1041	93.902	82	106
WP_061209188.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000410273.1_1042	92.971	313	314
WP_061209188.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000093099.1_1062	58.730	63	314
WP_061209188.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000646250.1_1045	27.711	249	314
WP_061209188.1	lcl|NZ_JAGGCJ010000008.1_cds_WP_000744700.1_1353	23.385	325	314
WP_061209188.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000600889.1_1071	22.909	275	314
WP_061209188.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000723090.1_1124	23.875	289	314
WP_061209188.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_001067557.1_1048	24.540	326	314
WP_061208759.1	lcl|NZ_JAGGCJ010000005.1_cds_WP_000667646.1_917	32.412	398	594
WP_061208759.1	lcl|NZ_JAGGCJ010000005.1_cds_WP_000172202.1_960	39.130	230	594
WP_061208759.1	lcl|NZ_JAGGCJ010000031.1_cds_WP_000828455.1_3027	36.863	255	594
WP_061208759.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000834715.1_1065	37.553	237	594
WP_061208759.1	lcl|NZ_JAGGCJ010000012.1_cds_WP_001161019.1_1787	32.407	216	594
WP_061208759.1	lcl|NZ_JAGGCJ010000002.1_cds_WP_000510777.1_413	26.941	219	594
WP_061208759.1	lcl|NZ_JAGGCJ010000019.1_cds_WP_001052498.1_2392	25.820	244	594
WP_061208759.1	lcl|NZ_JAGGCJ010000005.1_cds_WP_000942282.1_974	28.509	228	594
WP_061208759.1	lcl|NZ_JAGGCJ010000044.1_cds_WP_000619175.1_3425	29.098	244	594
WP_061208759.1	lcl|NZ_JAGGCJ010000003.1_cds_WP_000666552.1_548	28.099	242	594
WP_061208759.1	lcl|NZ_JAGGCJ010000032.1_cds_WP_000603361.1_3055	29.130	230	594
WP_061208759.1	lcl|NZ_JAGGCJ010000056.1_cds_WP_001141158.1_3626	30.942	223	594
WP_061208759.1	lcl|NZ_JAGGCJ010000020.1_cds_WP_000047473.1_2456	28.571	210	594
WP_061208759.1	lcl|NZ_JAGGCJ010000003.1_cds_WP_001089500.1_528	29.911	224	594
WP_061208759.1	lcl|NZ_JAGGCJ010000003.1_cds_WP_000433117.1_496	32.927	164	594
WP_061208759.1	lcl|NZ_JAGGCJ010000044.1_cds_WP_000218838.1_3426	28.112	249	594
WP_061208759.1	lcl|NZ_JAGGCJ010000034.1_cds_WP_000590867.1_3128	25.943	212	594
WP_061208759.1	lcl|NZ_JAGGCJ010000034.1_cds_WP_000590867.1_3128	24.841	157	594
WP_061208759.1	lcl|NZ_JAGGCJ010000010.1_cds_WP_000052667.1_1615	25.439	228	594
WP_061208759.1	lcl|NZ_JAGGCJ010000007.1_cds_WP_000184524.1_1190	26.728	217	594
WP_061208759.1	lcl|NZ_JAGGCJ010000011.1_cds_WP_001288326.1_1732	27.778	216	594
WP_061208759.1	lcl|NZ_JAGGCJ010000024.1_cds_WP_001049205.1_2718	28.500	200	594
WP_061208759.1	lcl|NZ_JAGGCJ010000024.1_cds_WP_001049205.1_2718	26.957	230	594
WP_061208759.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000675807.1_1167	25.506	247	594
WP_061208759.1	lcl|NZ_JAGGCJ010000032.1_cds_WP_000054169.1_3071	23.445	209	594
WP_061208759.1	lcl|NZ_JAGGCJ010000005.1_cds_WP_000626143.1_955	28.000	200	594
WP_061208759.1	lcl|NZ_JAGGCJ010000005.1_cds_WP_000626143.1_955	21.505	186	594
WP_061208759.1	lcl|NZ_JAGGCJ010000014.1_cds_WP_002167151.1_2022	22.892	249	594
WP_061208759.1	lcl|NZ_JAGGCJ010000014.1_cds_WP_002167151.1_2022	22.500	240	594
WP_061208759.1	lcl|NZ_JAGGCJ010000005.1_cds_WP_000136057.1_868	27.027	222	594
WP_061208759.1	lcl|NZ_JAGGCJ010000005.1_cds_WP_000667646.1_917	32.412	398	594
WP_061208759.1	lcl|NZ_JAGGCJ010000005.1_cds_WP_000172202.1_960	39.130	230	594
WP_061208759.1	lcl|NZ_JAGGCJ010000031.1_cds_WP_000828455.1_3027	36.863	255	594
WP_061208759.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000834715.1_1065	37.553	237	594
WP_061208759.1	lcl|NZ_JAGGCJ010000012.1_cds_WP_001161019.1_1787	32.407	216	594
WP_061208759.1	lcl|NZ_JAGGCJ010000002.1_cds_WP_000510777.1_413	26.941	219	594
WP_061208759.1	lcl|NZ_JAGGCJ010000019.1_cds_WP_001052498.1_2392	25.820	244	594
WP_061208759.1	lcl|NZ_JAGGCJ010000005.1_cds_WP_000942282.1_974	28.509	228	594
WP_061208759.1	lcl|NZ_JAGGCJ010000044.1_cds_WP_000619175.1_3425	29.098	244	594
WP_061208759.1	lcl|NZ_JAGGCJ010000003.1_cds_WP_000666552.1_548	28.099	242	594
WP_061208759.1	lcl|NZ_JAGGCJ010000032.1_cds_WP_000603361.1_3055	29.130	230	594
WP_061208759.1	lcl|NZ_JAGGCJ010000056.1_cds_WP_001141158.1_3626	30.942	223	594
WP_061208759.1	lcl|NZ_JAGGCJ010000020.1_cds_WP_000047473.1_2456	28.571	210	594
WP_061208759.1	lcl|NZ_JAGGCJ010000003.1_cds_WP_001089500.1_528	29.911	224	594
WP_061208759.1	lcl|NZ_JAGGCJ010000003.1_cds_WP_000433117.1_496	32.927	164	594
WP_061208759.1	lcl|NZ_JAGGCJ010000044.1_cds_WP_000218838.1_3426	28.112	249	594
WP_061208759.1	lcl|NZ_JAGGCJ010000034.1_cds_WP_000590867.1_3128	25.943	212	594
WP_061208759.1	lcl|NZ_JAGGCJ010000034.1_cds_WP_000590867.1_3128	24.841	157	594
WP_061208759.1	lcl|NZ_JAGGCJ010000010.1_cds_WP_000052667.1_1615	25.439	228	594
WP_061208759.1	lcl|NZ_JAGGCJ010000007.1_cds_WP_000184524.1_1190	26.728	217	594
WP_061208759.1	lcl|NZ_JAGGCJ010000011.1_cds_WP_001288326.1_1732	27.778	216	594
WP_061208759.1	lcl|NZ_JAGGCJ010000024.1_cds_WP_001049205.1_2718	28.500	200	594
WP_061208759.1	lcl|NZ_JAGGCJ010000024.1_cds_WP_001049205.1_2718	26.957	230	594
WP_061208759.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000675807.1_1167	25.506	247	594
WP_061208759.1	lcl|NZ_JAGGCJ010000032.1_cds_WP_000054169.1_3071	23.445	209	594
WP_061208759.1	lcl|NZ_JAGGCJ010000005.1_cds_WP_000626143.1_955	28.000	200	594
WP_061208759.1	lcl|NZ_JAGGCJ010000005.1_cds_WP_000626143.1_955	21.505	186	594
WP_061208759.1	lcl|NZ_JAGGCJ010000014.1_cds_WP_002167151.1_2022	22.892	249	594
WP_061208759.1	lcl|NZ_JAGGCJ010000014.1_cds_WP_002167151.1_2022	22.500	240	594
WP_061208759.1	lcl|NZ_JAGGCJ010000005.1_cds_WP_000136057.1_868	27.027	222	594
WP_061208754.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000646250.1_1045	31.657	338	343
WP_061208754.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000723090.1_1124	26.857	350	343
WP_061208754.1	lcl|NZ_JAGGCJ010000008.1_cds_WP_000744700.1_1353	25.959	339	343
WP_061208754.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000600889.1_1071	26.239	343	343
WP_061208754.1	lcl|NZ_JAGGCJ010000027.1_cds_WP_001984071.1_2852	23.962	313	343
WP_061208754.1	lcl|NZ_JAGGCJ010000010.1_cds_WP_000649925.1_1583	23.837	344	343
WP_061208754.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_001067557.1_1048	28.017	232	343
WP_061208754.1	lcl|NZ_JAGGCJ010000022.1_cds_WP_001074785.1_2636	27.362	307	343
WP_061208754.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000487322.1_1096	28.571	175	343
WP_061208756.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000132016.1_1070	40.000	230	577
WP_061208756.1	lcl|NZ_JAGGCJ010000021.1_cds_WP_001982325.1_2528	26.136	264	577
WP_061208756.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_001046757.1_1080	31.004	229	577
WP_061208756.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000675255.1_1093	26.122	245	577
WP_061208756.1	lcl|NZ_JAGGCJ010000002.1_cds_WP_000421034.1_386	24.252	301	577
WP_061208756.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000132016.1_1070	40.000	230	577
WP_061208756.1	lcl|NZ_JAGGCJ010000021.1_cds_WP_001982325.1_2528	26.136	264	577
WP_061208756.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_001046757.1_1080	31.004	229	577
WP_061208756.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000675255.1_1093	26.122	245	577
WP_061208756.1	lcl|NZ_JAGGCJ010000002.1_cds_WP_000421034.1_386	24.252	301	577
WP_061208756.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000132016.1_1070	40.000	230	577
WP_061208756.1	lcl|NZ_JAGGCJ010000021.1_cds_WP_001982325.1_2528	26.136	264	577
WP_061208756.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_001046757.1_1080	31.004	229	577
WP_061208756.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000675255.1_1093	26.122	245	577
WP_061208756.1	lcl|NZ_JAGGCJ010000002.1_cds_WP_000421034.1_386	24.252	301	577
WP_061208757.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000282880.1_1120	39.326	89	223
WP_061208757.1	lcl|NZ_JAGGCJ010000014.1_cds_WP_000868621.1_1966	28.571	84	223
WP_061208758.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000582618.1_1078	34.221	263	230
WP_061208758.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_001230564.1_1074	29.213	267	230
WP_061208758.1	lcl|NZ_JAGGCJ010000024.1_cds_WP_001011675.1_2752	32.328	232	230
WP_061208429.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000007538.1_1101	32.673	101	306
WP_061208429.1	lcl|NZ_JAGGCJ010000016.1_cds_WP_000394787.1_2173	27.049	122	306
WP_061208429.1	lcl|NZ_JAGGCJ010000001.1_cds_WP_001244016.1_64	29.508	61	306
WP_061209096.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000977950.1_1085	24.545	330	607
WP_061209097.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000600889.1_1071	86.322	329	332
WP_061209097.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000646250.1_1045	30.100	299	332
WP_061209097.1	lcl|NZ_JAGGCJ010000010.1_cds_WP_000649925.1_1583	29.338	317	332
WP_061209097.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000723090.1_1124	29.607	331	332
WP_061209097.1	lcl|NZ_JAGGCJ010000008.1_cds_WP_000744700.1_1353	28.182	330	332
WP_061209097.1	lcl|NZ_JAGGCJ010000060.1_cds_WP_000709511.1_3674	27.640	322	332
WP_061209097.1	lcl|NZ_JAGGCJ010000027.1_cds_WP_001984071.1_2852	25.159	314	332
WP_061209097.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000487322.1_1096	26.420	352	332
WP_061209097.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_001067557.1_1048	25.368	272	332
WP_061209097.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000410273.1_1042	21.505	186	332
WP_061209097.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000601375.1_1098	20.588	204	332
WP_061209098.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000947844.1_1072	66.406	384	393
WP_061209098.1	lcl|NZ_JAGGCJ010000027.1_cds_WP_001281953.1_2886	32.624	282	393
WP_061209098.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000608295.1_1050	28.060	335	393
WP_061209098.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_001198107.1_1049	25.556	360	393
WP_061209098.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000575178.1_1118	26.908	249	393
WP_061209098.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000582222.1_1060	31.008	258	393
WP_061209098.1	lcl|NZ_JAGGCJ010000005.1_cds_WP_000538752.1_892	27.341	267	393
WP_061209098.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000346036.1_1079	24.625	333	393
WP_061209099.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000516588.1_1073	52.239	201	203
WP_061209099.1	lcl|NZ_JAGGCJ010000041.1_cds_WP_000644954.1_3359	30.841	107	203
WP_061209099.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000475975.1_1063	25.926	135	203
WP_061209099.1	lcl|NZ_JAGGCJ010000021.1_cds_WP_000007746.1_2544	28.696	115	203
WP_061209099.1	lcl|NZ_JAGGCJ010000027.1_cds_WP_000690880.1_2851	23.529	119	203
WP_061209100.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_001230564.1_1074	66.369	336	334
WP_061209100.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000582618.1_1078	37.538	333	334
WP_061209100.1	lcl|NZ_JAGGCJ010000024.1_cds_WP_001011675.1_2752	35.461	282	334
WP_061209100.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_001230564.1_1074	66.369	336	334
WP_061209100.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000582618.1_1078	37.538	333	334
WP_061209100.1	lcl|NZ_JAGGCJ010000024.1_cds_WP_001011675.1_2752	35.461	282	334
WP_061209101.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000823150.1_1075	60.207	387	386
WP_061209102.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000800438.1_1076	39.763	337	348
WP_061209102.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000859505.1_1095	34.673	199	348
WP_061209102.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000774262.1_1046	23.830	235	348
WP_061209102.1	lcl|NZ_JAGGCJ010000014.1_cds_WP_000805357.1_1988	23.770	244	348
WP_061209102.1	lcl|NZ_JAGGCJ010000025.1_cds_WP_000667727.1_2794	35.632	87	348
WP_061209102.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000842260.1_1125	32.967	91	348
WP_061209104.1	lcl|NZ_JAGGCJ010000042.1_cds_WP_000067921.1_3386	43.952	248	256
WP_061209104.1	lcl|NZ_JAGGCJ010000031.1_cds_WP_000635440.1_3005	26.471	204	256
WP_061209105.1	lcl|NZ_JAGGCJ010000031.1_cds_WP_000560473.1_3004	35.909	220	215
WP_061209106.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000132016.1_1070	44.053	227	231
WP_061209106.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_001046757.1_1080	35.526	228	231
WP_061209106.1	lcl|NZ_JAGGCJ010000005.1_cds_WP_000721859.1_874	30.081	123	231
WP_228008733.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000847001.1_1077	34.748	377	402
WP_061209107.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000132016.1_1070	37.054	224	233
WP_061209107.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_001046757.1_1080	27.064	218	233
WP_061209107.1	lcl|NZ_JAGGCJ010000013.1_cds_WP_001137995.1_1937	28.030	132	233
WP_061209108.1	lcl|NZ_JAGGCJ010000027.1_cds_WP_001281953.1_2886	34.509	397	390
WP_061209108.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000608295.1_1050	32.713	376	390
WP_061209108.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_001198107.1_1049	31.198	359	390
WP_061209108.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000582222.1_1060	29.921	381	390
WP_061209108.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000947844.1_1072	26.944	360	390
WP_061209108.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000346036.1_1079	26.632	383	390
WP_061209108.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000575178.1_1118	25.137	366	390
WP_061209108.1	lcl|NZ_JAGGCJ010000015.1_cds_WP_001982414.1_2111	23.834	386	390
WP_061209108.1	lcl|NZ_JAGGCJ010000005.1_cds_WP_000538752.1_892	26.344	372	390
WP_257945213.1	lcl|NZ_JAGGCJ010000018.1_cds_WP_001153087.1_2282	93.407	364	364
WP_257945213.1	lcl|NZ_JAGGCJ010000018.1_cds_J6372_RS11665_2336	82.895	152	364
WP_257945213.1	lcl|NZ_JAGGCJ010000018.1_cds_J6372_RS11665_2336	86.087	115	364
WP_257945213.1	lcl|NZ_JAGGCJ010000018.1_cds_J6372_RS11665_2336	82.353	85	364
WP_257945213.1	lcl|NZ_JAGGCJ010000035.1_cds_J6372_RS15795_3161	80.788	203	364
WP_257945213.1	lcl|NZ_JAGGCJ010000035.1_cds_J6372_RS15795_3161	78.000	50	364
WP_257945213.1	lcl|NZ_JAGGCJ010000012.1_cds_J6372_RS09025_1809	78.261	115	364
WP_257945213.1	lcl|NZ_JAGGCJ010000005.1_cds_J6372_RS18770_922	80.435	46	364
WP_257945213.1	lcl|NZ_JAGGCJ010000017.1_cds_J6372_RS11285_2260	93.939	33	364
WP_257945213.1	lcl|NZ_JAGGCJ010000017.1_cds_J6372_RS11285_2260	60.870	46	364
WP_257945213.1	lcl|NZ_JAGGCJ010000006.1_cds_J6372_RS18785_1011	65.714	35	364
WP_257945213.1	lcl|NZ_JAGGCJ010000006.1_cds_J6372_RS18785_1011	76.190	21	364
WP_257945213.1	lcl|NZ_JAGGCJ010000049.1_cds_WP_017856133.1_3527	29.464	112	364
WP_257945213.1	lcl|NZ_JAGGCJ010000082.1_cds_WP_208851754.1_3719	31.884	69	364
WP_257945213.1	lcl|NZ_JAGGCJ010000083.1_cds_WP_002027652.1_3720	35.849	53	364
WP_308339668.1	lcl|NZ_JAGGCJ010000010.1_cds_J6372_RS07735_1551	82.353	34	271
WP_308339668.1	lcl|NZ_JAGGCJ010000013.1_cds_J6372_RS09675_1940	80.645	31	271
WP_308339668.1	lcl|NZ_JAGGCJ010000075.1_cds_J6372_RS18565_3713	30.370	135	271
WP_308339668.1	lcl|NZ_JAGGCJ010000068.1_cds_J6372_RS18520_3704	27.273	132	271
WP_308339668.1	lcl|NZ_JAGGCJ010000089.1_cds_WP_208808909.1_3724	27.692	130	271
WP_308339668.1	lcl|NZ_JAGGCJ010000005.1_cds_WP_001083434.1_981	26.667	120	271
WP_228008661.1	lcl|NZ_JAGGCJ010000012.1_cds_WP_000402845.1_1836	24.260	169	202
WP_228008661.1	lcl|NZ_JAGGCJ010000045.1_cds_WP_000347681.1_3439	30.000	190	202
WP_228008661.1	lcl|NZ_JAGGCJ010000008.1_cds_WP_001082180.1_1382	26.347	167	202
WP_228008661.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000661932.1_1092	27.128	188	202
WP_228008661.1	lcl|NZ_JAGGCJ010000026.1_cds_WP_000283287.1_2843	24.823	141	202
WP_228008661.1	lcl|NZ_JAGGCJ010000007.1_cds_WP_000780983.1_1272	29.126	103	202
WP_061208040.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_001230564.1_1074	34.688	320	338
WP_061208040.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000582618.1_1078	30.925	346	338
WP_061208040.1	lcl|NZ_JAGGCJ010000024.1_cds_WP_001011675.1_2752	35.821	268	338
WP_061208040.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_001230564.1_1074	34.688	320	338
WP_061208040.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000582618.1_1078	30.925	346	338
WP_061208040.1	lcl|NZ_JAGGCJ010000024.1_cds_WP_001011675.1_2752	35.821	268	338
WP_081101349.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_001015422.1_1059	22.571	350	381
WP_061208039.1	lcl|NZ_JAGGCJ010000030.1_cds_WP_000058904.1_2985	25.342	292	403
WP_061208039.1	lcl|NZ_JAGGCJ010000030.1_cds_WP_000058904.1_2985	25.342	292	403
WP_061208038.1	lcl|NZ_JAGGCJ010000059.1_cds_WP_000169688.1_3661	25.681	257	334
WP_061208038.1	lcl|NZ_JAGGCJ010000018.1_cds_WP_000403254.1_2279	34.906	106	334
WP_061208038.1	lcl|NZ_JAGGCJ010000003.1_cds_WP_000116258.1_628	43.750	48	334
WP_061208038.1	lcl|NZ_JAGGCJ010000014.1_cds_WP_000806764.1_2004	23.221	267	334
WP_061208035.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000977950.1_1085	31.553	599	581
WP_061208034.1	lcl|NZ_JAGGCJ010000008.1_cds_WP_001082180.1_1382	28.485	165	236
WP_061208034.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000661932.1_1092	30.693	101	236
WP_061208034.1	lcl|NZ_JAGGCJ010000045.1_cds_WP_000347681.1_3439	25.503	149	236
WP_061208034.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_002082140.1_1083	27.642	123	236
WP_061208034.1	lcl|NZ_JAGGCJ010000012.1_cds_WP_000402845.1_1836	33.000	100	236
WP_061208033.1	lcl|NZ_JAGGCJ010000005.1_cds_WP_000600560.1_911	21.642	268	407
WP_061208033.1	lcl|NZ_JAGGCJ010000005.1_cds_WP_000861276.1_879	24.427	131	407
WP_061208032.1	lcl|NZ_JAGGCJ010000006.1_cds_WP_000859505.1_1095	88.583	254	257
