WP_002725873.1	lcl|NZ_BOPY01000005.1_cds_WP_002733653.1_1345	99.057	106	106
WP_061209188.1	lcl|NZ_BOPY01000005.1_cds_WP_002733579.1_1344	100.000	313	314
WP_061209188.1	lcl|NZ_BOPY01000001.1_cds_WP_002722638.1_68	24.845	322	314
WP_061209188.1	lcl|NZ_BOPY01000005.1_cds_WP_002733534.1_1341	26.908	249	314
WP_061209188.1	lcl|NZ_BOPY01000005.1_cds_WP_002727919.1_1250	23.132	281	314
WP_061209188.1	lcl|NZ_BOPY01000002.1_cds_WP_002728309.1_446	25.723	311	314
WP_061209188.1	lcl|NZ_BOPY01000004.1_cds_WP_002729504.1_958	20.809	173	314
WP_061209188.1	lcl|NZ_BOPY01000005.1_cds_WP_016749081.1_1317	24.503	151	314
WP_061209188.1	lcl|NZ_BOPY01000005.1_cds_WP_016749079.1_1338	24.242	330	314
WP_061208759.1	lcl|NZ_BOPY01000007.1_cds_WP_002723347.1_1740	41.228	228	594
WP_061208759.1	lcl|NZ_BOPY01000016.1_cds_WP_002735243.1_2626	40.435	230	594
WP_061208759.1	lcl|NZ_BOPY01000001.1_cds_WP_107694874.1_153	31.620	389	594
WP_061208759.1	lcl|NZ_BOPY01000005.1_cds_WP_002733589.1_1313	35.115	262	594
WP_061208759.1	lcl|NZ_BOPY01000015.1_cds_WP_002726143.1_2559	33.333	216	594
WP_061208759.1	lcl|NZ_BOPY01000014.1_cds_WP_002723679.1_2516	25.806	217	594
WP_061208759.1	lcl|NZ_BOPY01000006.1_cds_WP_002735846.1_1457	32.524	206	594
WP_061208759.1	lcl|NZ_BOPY01000004.1_cds_WP_002734207.1_1106	28.017	232	594
WP_061208759.1	lcl|NZ_BOPY01000014.1_cds_WP_002725984.1_2485	29.565	230	594
WP_061208759.1	lcl|NZ_BOPY01000003.1_cds_WP_002721827.1_837	29.954	217	594
WP_061208759.1	lcl|NZ_BOPY01000003.1_cds_WP_002721914.1_804	29.817	218	594
WP_061208759.1	lcl|NZ_BOPY01000003.1_cds_WP_002729296.1_856	27.948	229	594
WP_061208759.1	lcl|NZ_BOPY01000018.1_cds_WP_002724285.1_2743	30.093	216	594
WP_061208759.1	lcl|NZ_BOPY01000006.1_cds_WP_002728388.1_1473	29.048	210	594
WP_061208759.1	lcl|NZ_BOPY01000010.1_cds_WP_002733932.1_2067	27.197	239	594
WP_061208759.1	lcl|NZ_BOPY01000029.1_cds_WP_002732862.1_3214	29.255	188	594
WP_061208759.1	lcl|NZ_BOPY01000004.1_cds_WP_016749008.1_989	26.066	211	594
WP_061208759.1	lcl|NZ_BOPY01000004.1_cds_WP_016749008.1_989	26.115	157	594
WP_061208759.1	lcl|NZ_BOPY01000010.1_cds_WP_002729758.1_2058	31.696	224	594
WP_061208759.1	lcl|NZ_BOPY01000024.1_cds_WP_002730493.1_3108	26.512	215	594
WP_061208759.1	lcl|NZ_BOPY01000009.1_cds_WP_002733837.1_1967	29.064	203	594
WP_061208759.1	lcl|NZ_BOPY01000009.1_cds_WP_002733837.1_1967	26.630	184	594
WP_061208759.1	lcl|NZ_BOPY01000005.1_cds_WP_002733736.1_1205	25.600	250	594
WP_061208759.1	lcl|NZ_BOPY01000007.1_cds_WP_002735056.1_1655	28.272	191	594
WP_061208759.1	lcl|NZ_BOPY01000010.1_cds_WP_002729133.1_2074	26.126	222	594
