WP_002725873.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002725873.1_2097	100.000	106	106
WP_061209188.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669917.1_2096	99.677	310	314
WP_061209188.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671202.1_3138	24.534	322	314
WP_061209188.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669955.1_2047	22.277	202	314
WP_061209188.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669957.1_2045	25.275	182	314
WP_061209188.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669973.1_2025	23.868	243	314
WP_061209188.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670961.1_2784	25.723	311	314
WP_061209188.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670813.1_2564	20.809	173	314
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669275.1_392	41.667	228	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669421.1_562	40.435	230	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671171.1_3051	31.795	390	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669933.1_2070	33.333	228	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670503.1_2163	32.870	216	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670593.1_1072	25.806	217	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670275.1_1762	31.553	206	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002725984.1_1045	29.565	230	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669511.1_692	28.017	232	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670070.1_1322	29.954	217	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002721914.1_1290	29.817	218	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670085.1_1349	27.948	229	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002724285.1_1255	30.093	216	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670265.1_1778	29.524	210	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669577.1_787	25.592	211	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669577.1_787	25.478	157	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670766.1_2499	31.696	224	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670431.1_1565	29.064	203	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670431.1_1565	27.174	184	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_307898175.1_1136	29.101	189	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669346.1_479	28.272	191	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670779.1_2517	26.147	218	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002724311.1_1254	26.587	252	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670548.1_2232	21.973	223	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_307925515.1_335	30.682	88	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669271.1_385	24.887	221	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669271.1_385	22.222	261	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002759225.1_376	27.500	200	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002759225.1_376	22.581	186	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669571.1_778	29.333	225	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669275.1_392	41.667	228	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669421.1_562	40.435	230	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671171.1_3051	31.795	390	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669933.1_2070	33.333	228	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670503.1_2163	32.870	216	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670593.1_1072	25.806	217	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670275.1_1762	31.553	206	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002725984.1_1045	29.565	230	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669511.1_692	28.017	232	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670070.1_1322	29.954	217	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002721914.1_1290	29.817	218	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670085.1_1349	27.948	229	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002724285.1_1255	30.093	216	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670265.1_1778	29.524	210	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669577.1_787	25.592	211	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669577.1_787	25.478	157	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670766.1_2499	31.696	224	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670431.1_1565	29.064	203	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670431.1_1565	27.174	184	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_307898175.1_1136	29.101	189	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669346.1_479	28.272	191	594
WP_061208759.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670779.1_2517	26.147	218	594
