WP_002725873.1	lcl|NZ_MSFX01000066.1_cds_WP_002614501.1_2414	97.561	82	106
WP_061209188.1	lcl|NZ_MSFX01000066.1_cds_WP_004503085.1_2413	97.452	314	314
WP_061209188.1	lcl|NZ_MSFX01000066.1_cds_BUQ74_RS16230_2394	63.492	63	314
WP_061209188.1	lcl|NZ_MSFX01000008.1_cds_WP_002615921.1_3457	24.224	322	314
WP_061209188.1	lcl|NZ_MSFX01000066.1_cds_WP_004503081.1_2410	27.711	249	314
WP_061209188.1	lcl|NZ_MSFX01000040.1_cds_WP_004499129.1_1374	23.132	281	314
WP_061209188.1	lcl|NZ_MSFX01000053.1_cds_WP_004495474.1_2098	25.723	311	314
WP_061209188.1	lcl|NZ_MSFX01000066.1_cds_WP_004503082.1_2407	24.024	333	314
WP_061209188.1	lcl|NZ_MSFX01000040.1_cds_WP_004503537.1_1348	20.952	315	314
WP_061209188.1	lcl|NZ_MSFX01000095.1_cds_WP_004503074.1_3067	22.630	327	314
WP_061208759.1	lcl|NZ_MSFX01000046.1_cds_WP_004497075.1_1750	42.105	228	594
WP_061208759.1	lcl|NZ_MSFX01000072.1_cds_WP_016759184.1_2656	40.000	230	594
WP_061208759.1	lcl|NZ_MSFX01000025.1_cds_WP_004502606.1_725	31.282	390	594
WP_061208759.1	lcl|NZ_MSFX01000095.1_cds_WP_004503077.1_3063	35.115	262	594
WP_061208759.1	lcl|NZ_MSFX01000055.1_cds_WP_004500775.1_2167	32.407	216	594
WP_061208759.1	lcl|NZ_MSFX01000001.1_cds_WP_002628472.1_867	26.728	217	594
WP_061208759.1	lcl|NZ_MSFX01000042.1_cds_WP_004500934.1_1592	29.098	244	594
WP_061208759.1	lcl|NZ_MSFX01000097.1_cds_WP_002620949.1_3100	30.556	216	594
WP_061208759.1	lcl|NZ_MSFX01000021.1_cds_WP_002626620.1_577	29.386	228	594
WP_061208759.1	lcl|NZ_MSFX01000028.1_cds_WP_004503386.1_965	25.911	247	594
WP_061208759.1	lcl|NZ_MSFX01000028.1_cds_WP_004503386.1_965	26.115	157	594
WP_061208759.1	lcl|NZ_MSFX01000009.1_cds_WP_002630438.1_3660	29.358	218	594
WP_061208759.1	lcl|NZ_MSFX01000098.1_cds_WP_004502459.1_3120	31.553	206	594
WP_061208759.1	lcl|NZ_MSFX01000002.1_cds_WP_004496188.1_1517	29.048	210	594
WP_061208759.1	lcl|NZ_MSFX01000006.1_cds_WP_002620193.1_3169	27.197	239	594
WP_061208759.1	lcl|NZ_MSFX01000010.1_cds_WP_002618789.1_3861	28.261	230	594
WP_061208759.1	lcl|NZ_MSFX01000009.1_cds_WP_016758884.1_3625	29.032	217	594
WP_061208759.1	lcl|NZ_MSFX01000003.1_cds_WP_002616524.1_2074	28.191	188	594
WP_061208759.1	lcl|NZ_MSFX01000006.1_cds_WP_004496063.1_3159	29.148	223	594
WP_061208759.1	lcl|NZ_MSFX01000045.1_cds_WP_016758634.1_1712	25.424	236	594
WP_061208759.1	lcl|NZ_MSFX01000051.1_cds_WP_002627853.1_1898	27.273	209	594
WP_061208759.1	lcl|NZ_MSFX01000096.1_cds_WP_004499602.1_3089	29.353	201	594
