WP_002725873.1	lcl|NZ_AHMS02000034.1_cds_WP_002725873.1_1090	100.000	106	106
WP_061209188.1	lcl|NZ_AHMS02000034.1_cds_WP_002725867.1_1089	100.000	310	314
WP_061209188.1	lcl|NZ_AHMS02000022.1_cds_WP_002722638.1_2129	24.845	322	314
WP_061209188.1	lcl|NZ_AHMS02000034.1_cds_WP_002725843.1_1041	20.761	289	314
WP_061209188.1	lcl|NZ_AHMS02000034.1_cds_WP_002727919.1_1013	23.132	281	314
WP_061209188.1	lcl|NZ_AHMS02000015.1_cds_WP_002728309.1_2833	25.723	311	314
WP_061209188.1	lcl|NZ_AHMS02000034.1_cds_WP_002725944.1_1039	20.900	311	314
WP_061209188.1	lcl|NZ_AHMS02000005.1_cds_WP_002729504.1_3329	20.809	173	314
WP_061208759.1	lcl|NZ_AHMS02000031.1_cds_WP_002723347.1_1464	41.228	228	594
WP_061208759.1	lcl|NZ_AHMS02000040.1_cds_WP_002723003.1_646	40.000	230	594
WP_061208759.1	lcl|NZ_AHMS02000022.1_cds_WP_002724413.1_2224	31.620	389	594
WP_061208759.1	lcl|NZ_AHMS02000034.1_cds_WP_002725838.1_1063	33.333	228	594
WP_061208759.1	lcl|NZ_AHMS02000046.1_cds_WP_002726143.1_195	33.333	216	594
WP_061208759.1	lcl|NZ_AHMS02000039.1_cds_WP_002723679.1_830	25.806	217	594
WP_061208759.1	lcl|NZ_AHMS02000018.1_cds_WP_016757988.1_2757	28.448	232	594
WP_061208759.1	lcl|NZ_AHMS02000028.1_cds_WP_002725984.1_1678	29.565	230	594
WP_061208759.1	lcl|NZ_AHMS02000034.1_cds_WP_002721827.1_900	29.954	217	594
WP_061208759.1	lcl|NZ_AHMS02000048.1_cds_WP_002721914.1_44	29.817	218	594
WP_061208759.1	lcl|NZ_AHMS02000023.1_cds_WP_002729296.1_1967	27.948	229	594
WP_061208759.1	lcl|NZ_AHMS02000031.1_cds_WP_002724285.1_1538	30.093	216	594
WP_061208759.1	lcl|NZ_AHMS02000006.1_cds_WP_002728388.1_3191	29.048	210	594
WP_061208759.1	lcl|NZ_AHMS02000005.1_cds_WP_002729130.1_3273	27.197	239	594
WP_061208759.1	lcl|NZ_AHMS02000047.1_cds_WP_002728757.1_96	29.255	188	594
WP_061208759.1	lcl|NZ_AHMS02000021.1_cds_WP_032851236.1_2535	25.592	211	594
WP_061208759.1	lcl|NZ_AHMS02000021.1_cds_WP_032851236.1_2535	26.115	157	594
WP_061208759.1	lcl|NZ_AHMS02000005.1_cds_WP_002729758.1_3263	31.696	224	594
WP_061208759.1	lcl|NZ_AHMS02000022.1_cds_WP_002730493.1_1986	26.512	215	594
WP_061208759.1	lcl|NZ_AHMS02000034.1_cds_WP_002725715.1_963	26.000	250	594
WP_061208759.1	lcl|NZ_AHMS02000031.1_cds_WP_002729218.1_1374	28.272	191	594
WP_061208759.1	lcl|NZ_AHMS02000005.1_cds_WP_002729133.1_3280	26.126	222	594
WP_061208759.1	lcl|NZ_AHMS02000031.1_cds_WP_002724311.1_1537	26.587	252	594
WP_061208759.1	lcl|NZ_AHMS02000046.1_cds_WP_002726260.1_267	22.881	236	594
WP_061208759.1	lcl|NZ_AHMS02000030.1_cds_LEP1GSC056_RS0217260_1589	26.630	184	594
WP_061208759.1	lcl|NZ_AHMS02000030.1_cds_LEP1GSC056_RS0217260_1589	28.049	164	594
WP_061208759.1	lcl|NZ_AHMS02000031.1_cds_WP_002734915.1_1474	24.887	221	594
WP_061208759.1	lcl|NZ_AHMS02000031.1_cds_WP_002734915.1_1474	22.605	261	594
WP_061208759.1	lcl|NZ_AHMS02000031.1_cds_WP_002725428.1_1483	27.500	200	594
WP_061208759.1	lcl|NZ_AHMS02000031.1_cds_WP_002725428.1_1483	22.581	186	594
WP_061208759.1	lcl|NZ_AHMS02000021.1_cds_WP_002723659.1_2544	29.333	225	594
WP_061208759.1	lcl|NZ_AHMS02000031.1_cds_WP_002723347.1_1464	41.228	228	594
WP_061208759.1	lcl|NZ_AHMS02000040.1_cds_WP_002723003.1_646	40.000	230	594
WP_061208759.1	lcl|NZ_AHMS02000022.1_cds_WP_002724413.1_2224	31.620	389	594
WP_061208759.1	lcl|NZ_AHMS02000034.1_cds_WP_002725838.1_1063	33.333	228	594
WP_061208759.1	lcl|NZ_AHMS02000046.1_cds_WP_002726143.1_195	33.333	216	594
