WP_002725873.1	lcl|NZ_AOWR01000126.1_cds_WP_000340715.1_2810	93.902	82	106
WP_061209188.1	lcl|NZ_AOWR01000126.1_cds_WP_000410273.1_2811	92.971	313	314
WP_061209188.1	lcl|NZ_AOWR01000126.1_cds_WP_000093099.1_2831	58.730	63	314
WP_061209188.1	lcl|NZ_AOWR01000126.1_cds_WP_000646250.1_2814	27.711	249	314
WP_061209188.1	lcl|NZ_AOWR01000116.1_cds_WP_000744700.1_2253	23.385	325	314
WP_061209188.1	lcl|NZ_AOWR01000126.1_cds_WP_000600889.1_2840	22.909	275	314
WP_061209188.1	lcl|NZ_AOWR01000126.1_cds_WP_000723090.1_2893	23.875	289	314
WP_061209188.1	lcl|NZ_AOWR01000126.1_cds_WP_001067557.1_2817	24.540	326	314
WP_061208759.1	lcl|NZ_AOWR01000118.1_cds_WP_000667646.1_2325	32.412	398	594
WP_061208759.1	lcl|NZ_AOWR01000129.1_cds_WP_000172202.1_3108	39.130	230	594
WP_061208759.1	lcl|NZ_AOWR01000046.1_cds_WP_000828455.1_570	36.863	255	594
WP_061208759.1	lcl|NZ_AOWR01000126.1_cds_WP_000834715.1_2834	37.553	237	594
WP_061208759.1	lcl|NZ_AOWR01000138.1_cds_WP_001161019.1_3434	32.407	216	594
WP_061208759.1	lcl|NZ_AOWR01000120.1_cds_WP_000510777.1_2351	26.941	219	594
WP_061208759.1	lcl|NZ_AOWR01000121.1_cds_WP_001052498.1_2425	25.820	244	594
WP_061208759.1	lcl|NZ_AOWR01000129.1_cds_WP_000942282.1_3122	28.509	228	594
WP_061208759.1	lcl|NZ_AOWR01000114.1_cds_WP_000619175.1_2106	29.098	244	594
WP_061208759.1	lcl|NZ_AOWR01000123.1_cds_WP_000666552.1_2577	28.099	242	594
WP_061208759.1	lcl|NZ_AOWR01000012.1_cds_WP_000603361.1_135	29.130	230	594
WP_061208759.1	lcl|NZ_AOWR01000003.1_cds_WP_001141158.1_15	30.942	223	594
WP_061208759.1	lcl|NZ_AOWR01000054.1_cds_WP_000047473.1_812	28.571	210	594
WP_061208759.1	lcl|NZ_AOWR01000123.1_cds_WP_001089500.1_2557	29.911	224	594
WP_061208759.1	lcl|NZ_AOWR01000123.1_cds_WP_000433117.1_2524	32.927	164	594
WP_061208759.1	lcl|NZ_AOWR01000114.1_cds_WP_000218838.1_2105	28.112	249	594
WP_061208759.1	lcl|NZ_AOWR01000132.1_cds_WP_000590867.1_3181	25.943	212	594
WP_061208759.1	lcl|NZ_AOWR01000132.1_cds_WP_000590867.1_3181	24.841	157	594
WP_061208759.1	lcl|NZ_AOWR01000070.1_cds_WP_000052667.1_1047	25.439	228	594
WP_061208759.1	lcl|NZ_AOWR01000022.1_cds_WP_000184524.1_213	26.728	217	594
WP_061208759.1	lcl|NZ_AOWR01000115.1_cds_WP_001288326.1_2184	27.778	216	594
WP_061208759.1	lcl|NZ_AOWR01000047.1_cds_WP_001049205.1_599	28.500	200	594
WP_061208759.1	lcl|NZ_AOWR01000047.1_cds_WP_001049205.1_599	26.957	230	594
WP_061208759.1	lcl|NZ_AOWR01000126.1_cds_WP_000675807.1_2936	25.506	247	594
WP_061208759.1	lcl|NZ_AOWR01000012.1_cds_WP_000054169.1_151	23.445	209	594
WP_061208759.1	lcl|NZ_AOWR01000129.1_cds_WP_000626143.1_3103	28.000	200	594
WP_061208759.1	lcl|NZ_AOWR01000129.1_cds_WP_000626143.1_3103	21.505	186	594
WP_061208759.1	lcl|NZ_AOWR01000093.1_cds_WP_000481720.1_1622	24.229	227	594
WP_061208759.1	lcl|NZ_AOWR01000093.1_cds_WP_000481720.1_1622	22.500	240	594
WP_061208759.1	lcl|NZ_AOWR01000009.1_cds_WP_000136057.1_68	27.027	222	594
WP_061208759.1	lcl|NZ_AOWR01000118.1_cds_WP_000667646.1_2325	32.412	398	594
WP_061208759.1	lcl|NZ_AOWR01000129.1_cds_WP_000172202.1_3108	39.130	230	594
WP_061208759.1	lcl|NZ_AOWR01000046.1_cds_WP_000828455.1_570	36.863	255	594
WP_061208759.1	lcl|NZ_AOWR01000126.1_cds_WP_000834715.1_2834	37.553	237	594
WP_061208759.1	lcl|NZ_AOWR01000138.1_cds_WP_001161019.1_3434	32.407	216	594
WP_061208759.1	lcl|NZ_AOWR01000120.1_cds_WP_000510777.1_2351	26.941	219	594
WP_061208759.1	lcl|NZ_AOWR01000121.1_cds_WP_001052498.1_2425	25.820	244	594
WP_061208759.1	lcl|NZ_AOWR01000129.1_cds_WP_000942282.1_3122	28.509	228	594
WP_061208759.1	lcl|NZ_AOWR01000114.1_cds_WP_000619175.1_2106	29.098	244	594
WP_061208759.1	lcl|NZ_AOWR01000123.1_cds_WP_000666552.1_2577	28.099	242	594
WP_061208759.1	lcl|NZ_AOWR01000012.1_cds_WP_000603361.1_135	29.130	230	594
WP_061208759.1	lcl|NZ_AOWR01000003.1_cds_WP_001141158.1_15	30.942	223	594
WP_061208759.1	lcl|NZ_AOWR01000054.1_cds_WP_000047473.1_812	28.571	210	594
WP_061208759.1	lcl|NZ_AOWR01000123.1_cds_WP_001089500.1_2557	29.911	224	594
WP_061208759.1	lcl|NZ_AOWR01000123.1_cds_WP_000433117.1_2524	32.927	164	594
WP_061208759.1	lcl|NZ_AOWR01000114.1_cds_WP_000218838.1_2105	28.112	249	594
WP_061208759.1	lcl|NZ_AOWR01000132.1_cds_WP_000590867.1_3181	25.943	212	594
WP_061208759.1	lcl|NZ_AOWR01000132.1_cds_WP_000590867.1_3181	24.841	157	594
WP_061208759.1	lcl|NZ_AOWR01000070.1_cds_WP_000052667.1_1047	25.439	228	594
WP_061208759.1	lcl|NZ_AOWR01000022.1_cds_WP_000184524.1_213	26.728	217	594
WP_061208759.1	lcl|NZ_AOWR01000115.1_cds_WP_001288326.1_2184	27.778	216	594
WP_061208759.1	lcl|NZ_AOWR01000047.1_cds_WP_001049205.1_599	28.500	200	594
WP_061208759.1	lcl|NZ_AOWR01000047.1_cds_WP_001049205.1_599	26.957	230	594
WP_061208759.1	lcl|NZ_AOWR01000126.1_cds_WP_000675807.1_2936	25.506	247	594
WP_061208759.1	lcl|NZ_AOWR01000012.1_cds_WP_000054169.1_151	23.445	209	594
WP_061208759.1	lcl|NZ_AOWR01000129.1_cds_WP_000626143.1_3103	28.000	200	594
WP_061208759.1	lcl|NZ_AOWR01000129.1_cds_WP_000626143.1_3103	21.505	186	594
WP_061208759.1	lcl|NZ_AOWR01000093.1_cds_WP_000481720.1_1622	24.229	227	594
WP_061208759.1	lcl|NZ_AOWR01000093.1_cds_WP_000481720.1_1622	22.500	240	594
WP_061208759.1	lcl|NZ_AOWR01000009.1_cds_WP_000136057.1_68	27.027	222	594
WP_061208754.1	lcl|NZ_AOWR01000126.1_cds_WP_000646250.1_2814	31.657	338	343
WP_061208754.1	lcl|NZ_AOWR01000126.1_cds_WP_000723090.1_2893	26.857	350	343
WP_061208754.1	lcl|NZ_AOWR01000116.1_cds_WP_000744700.1_2253	25.959	339	343
WP_061208754.1	lcl|NZ_AOWR01000126.1_cds_WP_000600889.1_2840	26.239	343	343
WP_061208754.1	lcl|NZ_AOWR01000098.1_cds_WP_001984071.1_1740	23.962	313	343
WP_061208754.1	lcl|NZ_AOWR01000085.1_cds_WP_000649925.1_1379	23.837	344	343
