WP_002725873.1	lcl|NZ_JQQR01000023.1_cds_WP_000340715.1_695	93.902	82	106
WP_061209188.1	lcl|NZ_JQQR01000023.1_cds_WP_000410273.1_696	92.971	313	314
WP_061209188.1	lcl|NZ_JQQR01000042.1_cds_WP_000744700.1_1202	23.385	325	314
WP_061209188.1	lcl|NZ_JQQR01000023.1_cds_WP_061226680.1_699	27.309	249	314
WP_061209188.1	lcl|NZ_JQQR01000009.1_cds_WP_000723090.1_377	23.875	289	314
WP_061209188.1	lcl|NZ_JQQR01000023.1_cds_WP_001067557.1_702	24.540	326	314
WP_061208759.1	lcl|NZ_JQQR01000023.1_cds_WP_002068488.1_718	52.108	593	594
WP_061208759.1	lcl|NZ_JQQR01000136.1_cds_WP_000667646.1_3079	32.412	398	594
WP_061208759.1	lcl|NZ_JQQR01000006.1_cds_WP_061226657.1_268	39.565	230	594
WP_061208759.1	lcl|NZ_JQQR01000075.1_cds_WP_000828456.1_1879	36.863	255	594
WP_061208759.1	lcl|NZ_JQQR01000052.1_cds_WP_045191718.1_1503	32.407	216	594
WP_061208759.1	lcl|NZ_JQQR01000086.1_cds_WP_000510770.1_2175	26.606	218	594
WP_061208759.1	lcl|NZ_JQQR01000056.1_cds_WP_001052496.1_1563	25.820	244	594
WP_061208759.1	lcl|NZ_JQQR01000006.1_cds_WP_002097923.1_282	28.509	228	594
WP_061208759.1	lcl|NZ_JQQR01000104.1_cds_WP_000619182.1_2552	29.098	244	594
WP_061208759.1	lcl|NZ_JQQR01000125.1_cds_WP_000666554.1_2907	28.099	242	594
WP_061208759.1	lcl|NZ_JQQR01000144.1_cds_WP_000603361.1_3212	29.130	230	594
WP_061208759.1	lcl|NZ_JQQR01000238.1_cds_WP_061226722.1_3743	30.942	223	594
WP_061208759.1	lcl|NZ_JQQR01000002.1_cds_WP_000047473.1_36	28.571	210	594
WP_061208759.1	lcl|NZ_JQQR01000019.1_cds_WP_001089503.1_541	29.911	224	594
WP_061208759.1	lcl|NZ_JQQR01000019.1_cds_WP_000433117.1_573	32.927	164	594
WP_061208759.1	lcl|NZ_JQQR01000183.1_cds_WP_061226937.1_3541	25.943	212	594
WP_061208759.1	lcl|NZ_JQQR01000183.1_cds_WP_061226937.1_3541	24.841	157	594
WP_061208759.1	lcl|NZ_JQQR01000140.1_cds_WP_000052667.1_3144	25.439	228	594
WP_061208759.1	lcl|NZ_JQQR01000104.1_cds_WP_000218834.1_2551	28.112	249	594
WP_061208759.1	lcl|NZ_JQQR01000101.1_cds_WP_061226746.1_2458	26.267	217	594
WP_061208759.1	lcl|NZ_JQQR01000027.1_cds_WP_001288326.1_784	27.778	216	594
WP_061208759.1	lcl|NZ_JQQR01000001.1_cds_WP_001049210.1_7	28.500	200	594
WP_061208759.1	lcl|NZ_JQQR01000001.1_cds_WP_001049210.1_7	25.551	227	594
WP_061208759.1	lcl|NZ_JQQR01000137.1_cds_WP_000651459.1_3101	25.703	249	594
WP_061208759.1	lcl|NZ_JQQR01000129.1_cds_WP_000054169.1_2950	23.445	209	594
WP_061208759.1	lcl|NZ_JQQR01000006.1_cds_WP_000626143.1_263	28.000	200	594
WP_061208759.1	lcl|NZ_JQQR01000006.1_cds_WP_000626143.1_263	21.505	186	594
WP_061208759.1	lcl|NZ_JQQR01000159.1_cds_WP_061226702.1_3329	24.229	227	594
WP_061208759.1	lcl|NZ_JQQR01000159.1_cds_WP_061226702.1_3329	22.500	240	594
WP_061208759.1	lcl|NZ_JQQR01000105.1_cds_WP_000136057.1_2569	27.027	222	594
WP_061208759.1	lcl|NZ_JQQR01000023.1_cds_WP_002068488.1_718	52.108	593	594
WP_061208759.1	lcl|NZ_JQQR01000136.1_cds_WP_000667646.1_3079	32.412	398	594
WP_061208759.1	lcl|NZ_JQQR01000006.1_cds_WP_061226657.1_268	39.565	230	594
WP_061208759.1	lcl|NZ_JQQR01000075.1_cds_WP_000828456.1_1879	36.863	255	594
WP_061208759.1	lcl|NZ_JQQR01000052.1_cds_WP_045191718.1_1503	32.407	216	594
WP_061208759.1	lcl|NZ_JQQR01000086.1_cds_WP_000510770.1_2175	26.606	218	594
WP_061208759.1	lcl|NZ_JQQR01000056.1_cds_WP_001052496.1_1563	25.820	244	594
WP_061208759.1	lcl|NZ_JQQR01000006.1_cds_WP_002097923.1_282	28.509	228	594
WP_061208759.1	lcl|NZ_JQQR01000104.1_cds_WP_000619182.1_2552	29.098	244	594
WP_061208759.1	lcl|NZ_JQQR01000125.1_cds_WP_000666554.1_2907	28.099	242	594
WP_061208759.1	lcl|NZ_JQQR01000144.1_cds_WP_000603361.1_3212	29.130	230	594
WP_061208759.1	lcl|NZ_JQQR01000238.1_cds_WP_061226722.1_3743	30.942	223	594
WP_061208759.1	lcl|NZ_JQQR01000002.1_cds_WP_000047473.1_36	28.571	210	594
WP_061208759.1	lcl|NZ_JQQR01000019.1_cds_WP_001089503.1_541	29.911	224	594
WP_061208759.1	lcl|NZ_JQQR01000019.1_cds_WP_000433117.1_573	32.927	164	594
WP_061208759.1	lcl|NZ_JQQR01000183.1_cds_WP_061226937.1_3541	25.943	212	594
WP_061208759.1	lcl|NZ_JQQR01000183.1_cds_WP_061226937.1_3541	24.841	157	594
WP_061208759.1	lcl|NZ_JQQR01000140.1_cds_WP_000052667.1_3144	25.439	228	594
WP_061208759.1	lcl|NZ_JQQR01000104.1_cds_WP_000218834.1_2551	28.112	249	594
WP_061208759.1	lcl|NZ_JQQR01000101.1_cds_WP_061226746.1_2458	26.267	217	594
WP_061208759.1	lcl|NZ_JQQR01000027.1_cds_WP_001288326.1_784	27.778	216	594
WP_061208759.1	lcl|NZ_JQQR01000001.1_cds_WP_001049210.1_7	28.500	200	594
WP_061208759.1	lcl|NZ_JQQR01000001.1_cds_WP_001049210.1_7	25.551	227	594
WP_061208759.1	lcl|NZ_JQQR01000137.1_cds_WP_000651459.1_3101	25.703	249	594
WP_061208759.1	lcl|NZ_JQQR01000129.1_cds_WP_000054169.1_2950	23.445	209	594
WP_061208759.1	lcl|NZ_JQQR01000006.1_cds_WP_000626143.1_263	28.000	200	594
WP_061208759.1	lcl|NZ_JQQR01000006.1_cds_WP_000626143.1_263	21.505	186	594
WP_061208759.1	lcl|NZ_JQQR01000159.1_cds_WP_061226702.1_3329	24.229	227	594
WP_061208759.1	lcl|NZ_JQQR01000159.1_cds_WP_061226702.1_3329	22.500	240	594
WP_061208759.1	lcl|NZ_JQQR01000105.1_cds_WP_000136057.1_2569	27.027	222	594
WP_061208754.1	lcl|NZ_JQQR01000023.1_cds_WP_061226680.1_699	32.840	338	343
WP_061208754.1	lcl|NZ_JQQR01000009.1_cds_WP_000723090.1_377	26.857	350	343
WP_061208754.1	lcl|NZ_JQQR01000042.1_cds_WP_000744700.1_1202	25.959	339	343
WP_061208754.1	lcl|NZ_JQQR01000074.1_cds_WP_002072074.1_1873	23.642	313	343
WP_061208754.1	lcl|NZ_JQQR01000081.1_cds_WP_000649924.1_1988	23.837	344	343
WP_061208754.1	lcl|NZ_JQQR01000023.1_cds_WP_001067557.1_702	28.017	232	343
WP_061208754.1	lcl|NZ_JQQR01000084.1_cds_WP_017858396.1_2096	27.362	307	343
WP_061208756.1	lcl|NZ_JQQR01000038.1_cds_WP_001982325.1_1097	26.136	264	577
WP_061208756.1	lcl|NZ_JQQR01000169.1_cds_WP_000421042.1_3440	24.252	301	577
WP_061208756.1	lcl|NZ_JQQR01000009.1_cds_WP_001035153.1_351	29.268	82	577
WP_061208756.1	lcl|NZ_JQQR01000038.1_cds_WP_001982325.1_1097	26.136	264	577
WP_061208756.1	lcl|NZ_JQQR01000169.1_cds_WP_000421042.1_3440	24.252	301	577
WP_061208756.1	lcl|NZ_JQQR01000009.1_cds_WP_001035153.1_351	29.268	82	577
WP_061208756.1	lcl|NZ_JQQR01000038.1_cds_WP_001982325.1_1097	26.136	264	577
WP_061208756.1	lcl|NZ_JQQR01000169.1_cds_WP_000421042.1_3440	24.252	301	577
WP_061208756.1	lcl|NZ_JQQR01000009.1_cds_WP_001035153.1_351	29.268	82	577
WP_061208757.1	lcl|NZ_JQQR01000009.1_cds_WP_000282880.1_373	39.326	89	223
WP_061208757.1	lcl|NZ_JQQR01000026.1_cds_WP_000868621.1_758	28.571	84	223
WP_061208758.1	lcl|NZ_JQQR01000023.1_cds_WP_001033784.1_728	35.135	148	230
WP_061208758.1	lcl|NZ_JQQR01000099.1_cds_WP_001011675.1_2439	32.328	232	230
WP_061208758.1	lcl|NZ_JQQR01000023.1_cds_WP_002068380.1_722	25.403	248	230
WP_061208429.1	lcl|NZ_JQQR01000082.1_cds_WP_000394787.1_2068	27.049	122	306
WP_061208429.1	lcl|NZ_JQQR01000036.1_cds_WP_001244018.1_1044	29.508	61	306
WP_061209097.1	lcl|NZ_JQQR01000023.1_cds_WP_061226680.1_699	30.435	299	332
WP_061209097.1	lcl|NZ_JQQR01000081.1_cds_WP_000649924.1_1988	29.773	309	332
WP_061209097.1	lcl|NZ_JQQR01000009.1_cds_WP_000723090.1_377	29.607	331	332
WP_061209097.1	lcl|NZ_JQQR01000042.1_cds_WP_000744700.1_1202	28.182	330	332
WP_061209097.1	lcl|NZ_JQQR01000062.1_cds_WP_000709513.1_1688	27.640	322	332
WP_061209097.1	lcl|NZ_JQQR01000074.1_cds_WP_002072074.1_1873	25.796	314	332
WP_061209097.1	lcl|NZ_JQQR01000023.1_cds_WP_001067557.1_702	25.368	272	332
WP_061209097.1	lcl|NZ_JQQR01000023.1_cds_WP_000410273.1_696	21.505	186	332
WP_061209098.1	lcl|NZ_JQQR01000074.1_cds_WP_001281953.1_1837	32.624	282	393
WP_061209098.1	lcl|NZ_JQQR01000023.1_cds_WP_061226678.1_720	31.970	269	393
WP_061209098.1	lcl|NZ_JQQR01000023.1_cds_WP_000608292.1_704	28.060	335	393
