WP_002725873.1	lcl|NZ_JADDWB010000005.1_cds_WP_002725873.1_2813	100.000	106	106
WP_061209188.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733579.1_2812	100.000	313	314
WP_061209188.1	lcl|NZ_JADDWB010000019.1_cds_WP_002722638.1_785	24.845	322	314
WP_061209188.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733534.1_2809	26.908	249	314
WP_061209188.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740024.1_2718	23.132	281	314
WP_061209188.1	lcl|NZ_JADDWB010000006.1_cds_WP_002728309.1_3068	25.723	311	314
WP_061209188.1	lcl|NZ_JADDWB010000014.1_cds_WP_002743770.1_416	20.809	173	314
WP_061209188.1	lcl|NZ_JADDWB010000005.1_cds_WP_016749081.1_2780	24.503	151	314
WP_061209188.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740721.1_2806	24.848	330	314
WP_061208759.1	lcl|NZ_JADDWB010000002.1_cds_WP_002723347.1_1489	41.228	228	594
WP_061208759.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740724.1_2787	39.167	240	594
WP_061208759.1	lcl|NZ_JADDWB010000066.1_cds_WP_002742222.1_2915	40.000	230	594
WP_061208759.1	lcl|NZ_JADDWB010000028.1_cds_WP_002741286.1_1437	31.620	389	594
WP_061208759.1	lcl|NZ_JADDWB010000005.1_cds_IQA61_RS03490_2776	35.115	262	594
WP_061208759.1	lcl|NZ_JADDWB010000009.1_cds_WP_002726143.1_3373	33.333	216	594
WP_061208759.1	lcl|NZ_JADDWB010000008.1_cds_WP_002739451.1_3262	25.806	217	594
WP_061208759.1	lcl|NZ_JADDWB010000010.1_cds_WP_032854486.1_87	33.010	206	594
WP_061208759.1	lcl|NZ_JADDWB010000003.1_cds_WP_002734207.1_2038	28.017	232	594
WP_061208759.1	lcl|NZ_JADDWB010000008.1_cds_WP_002725984.1_3294	29.565	230	594
WP_061208759.1	lcl|NZ_JADDWB010000004.1_cds_WP_002721827.1_2510	29.954	217	594
WP_061208759.1	lcl|NZ_JADDWB010000004.1_cds_WP_002721914.1_2477	29.817	218	594
WP_061208759.1	lcl|NZ_JADDWB010000026.1_cds_WP_002729296.1_1344	27.948	229	594
WP_061208759.1	lcl|NZ_JADDWB010000001.1_cds_WP_002724285.1_925	30.093	216	594
WP_061208759.1	lcl|NZ_JADDWB010000010.1_cds_WP_002728388.1_71	29.048	210	594
WP_061208759.1	lcl|NZ_JADDWB010000011.1_cds_WP_002752475.1_139	27.197	239	594
WP_061208759.1	lcl|NZ_JADDWB010000051.1_cds_WP_002738485.1_2543	29.255	188	594
WP_061208759.1	lcl|NZ_JADDWB010000014.1_cds_WP_032853264.1_447	25.592	211	594
WP_061208759.1	lcl|NZ_JADDWB010000014.1_cds_WP_032853264.1_447	25.478	157	594
WP_061208759.1	lcl|NZ_JADDWB010000011.1_cds_WP_002729758.1_148	31.696	224	594
WP_061208759.1	lcl|NZ_JADDWB010000001.1_cds_WP_002730493.1_907	26.512	215	594
WP_061208759.1	lcl|NZ_JADDWB010000015.1_cds_WP_002733837.1_547	29.064	203	594
WP_061208759.1	lcl|NZ_JADDWB010000015.1_cds_WP_002733837.1_547	26.630	184	594
WP_061208759.1	lcl|NZ_JADDWB010000018.1_cds_WP_002733736.1_716	25.600	250	594
WP_061208759.1	lcl|NZ_JADDWB010000002.1_cds_WP_002735056.1_1574	28.272	191	594
WP_061208759.1	lcl|NZ_JADDWB010000011.1_cds_WP_002729133.1_131	26.126	222	594
WP_061208759.1	lcl|NZ_JADDWB010000001.1_cds_WP_002724311.1_926	26.587	252	594
WP_061208759.1	lcl|NZ_JADDWB010000047.1_cds_WP_002739367.1_2320	23.305	236	594
WP_061208759.1	lcl|NZ_JADDWB010000001.1_cds_WP_002734915.1_978	24.887	221	594
WP_061208759.1	lcl|NZ_JADDWB010000001.1_cds_WP_002734915.1_978	22.605	261	594
WP_061208759.1	lcl|NZ_JADDWB010000001.1_cds_WP_002739909.1_969	27.500	200	594
WP_061208759.1	lcl|NZ_JADDWB010000001.1_cds_WP_002739909.1_969	22.581	186	594
WP_061208759.1	lcl|NZ_JADDWB010000014.1_cds_WP_002723659.1_456	29.333	225	594
WP_061208759.1	lcl|NZ_JADDWB010000002.1_cds_WP_002723347.1_1489	41.228	228	594
WP_061208759.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740724.1_2787	39.167	240	594
WP_061208759.1	lcl|NZ_JADDWB010000066.1_cds_WP_002742222.1_2915	40.000	230	594
WP_061208759.1	lcl|NZ_JADDWB010000028.1_cds_WP_002741286.1_1437	31.620	389	594
WP_061208759.1	lcl|NZ_JADDWB010000005.1_cds_IQA61_RS03490_2776	35.115	262	594
WP_061208759.1	lcl|NZ_JADDWB010000009.1_cds_WP_002726143.1_3373	33.333	216	594
WP_061208759.1	lcl|NZ_JADDWB010000008.1_cds_WP_002739451.1_3262	25.806	217	594
WP_061208759.1	lcl|NZ_JADDWB010000010.1_cds_WP_032854486.1_87	33.010	206	594
WP_061208759.1	lcl|NZ_JADDWB010000003.1_cds_WP_002734207.1_2038	28.017	232	594
WP_061208759.1	lcl|NZ_JADDWB010000008.1_cds_WP_002725984.1_3294	29.565	230	594
WP_061208759.1	lcl|NZ_JADDWB010000004.1_cds_WP_002721827.1_2510	29.954	217	594
WP_061208759.1	lcl|NZ_JADDWB010000004.1_cds_WP_002721914.1_2477	29.817	218	594
WP_061208759.1	lcl|NZ_JADDWB010000026.1_cds_WP_002729296.1_1344	27.948	229	594
WP_061208759.1	lcl|NZ_JADDWB010000001.1_cds_WP_002724285.1_925	30.093	216	594
WP_061208759.1	lcl|NZ_JADDWB010000010.1_cds_WP_002728388.1_71	29.048	210	594
WP_061208759.1	lcl|NZ_JADDWB010000011.1_cds_WP_002752475.1_139	27.197	239	594
WP_061208759.1	lcl|NZ_JADDWB010000051.1_cds_WP_002738485.1_2543	29.255	188	594
WP_061208759.1	lcl|NZ_JADDWB010000014.1_cds_WP_032853264.1_447	25.592	211	594
WP_061208759.1	lcl|NZ_JADDWB010000014.1_cds_WP_032853264.1_447	25.478	157	594
WP_061208759.1	lcl|NZ_JADDWB010000011.1_cds_WP_002729758.1_148	31.696	224	594
WP_061208759.1	lcl|NZ_JADDWB010000001.1_cds_WP_002730493.1_907	26.512	215	594
WP_061208759.1	lcl|NZ_JADDWB010000015.1_cds_WP_002733837.1_547	29.064	203	594
WP_061208759.1	lcl|NZ_JADDWB010000015.1_cds_WP_002733837.1_547	26.630	184	594
WP_061208759.1	lcl|NZ_JADDWB010000018.1_cds_WP_002733736.1_716	25.600	250	594
WP_061208759.1	lcl|NZ_JADDWB010000002.1_cds_WP_002735056.1_1574	28.272	191	594
WP_061208759.1	lcl|NZ_JADDWB010000011.1_cds_WP_002729133.1_131	26.126	222	594
WP_061208759.1	lcl|NZ_JADDWB010000001.1_cds_WP_002724311.1_926	26.587	252	594
WP_061208759.1	lcl|NZ_JADDWB010000047.1_cds_WP_002739367.1_2320	23.305	236	594
WP_061208759.1	lcl|NZ_JADDWB010000001.1_cds_WP_002734915.1_978	24.887	221	594
WP_061208759.1	lcl|NZ_JADDWB010000001.1_cds_WP_002734915.1_978	22.605	261	594
WP_061208759.1	lcl|NZ_JADDWB010000001.1_cds_WP_002739909.1_969	27.500	200	594
WP_061208759.1	lcl|NZ_JADDWB010000001.1_cds_WP_002739909.1_969	22.581	186	594
WP_061208759.1	lcl|NZ_JADDWB010000014.1_cds_WP_002723659.1_456	29.333	225	594
WP_061208753.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740938.1_2781	25.185	135	359
WP_061208754.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733534.1_2809	31.657	338	343
WP_061208754.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740024.1_2718	26.857	350	343
WP_061208754.1	lcl|NZ_JADDWB010000019.1_cds_WP_002722638.1_785	25.959	339	343
WP_061208754.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733638.1_2772	28.212	358	343
WP_061208754.1	lcl|NZ_JADDWB010000014.1_cds_WP_002743770.1_416	24.513	359	343
WP_061208754.1	lcl|NZ_JADDWB010000075.1_cds_WP_002741146.1_3115	24.425	348	343
WP_061208754.1	lcl|NZ_JADDWB010000006.1_cds_WP_002728309.1_3068	23.284	335	343
WP_061208754.1	lcl|NZ_JADDWB010000005.1_cds_WP_016749081.1_2780	28.740	254	343
WP_061208754.1	lcl|NZ_JADDWB010000058.1_cds_WP_002740236.1_2675	27.801	241	343
WP_061208754.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740721.1_2806	28.571	231	343
WP_061208754.1	lcl|NZ_JADDWB010000005.1_cds_WP_002744551.1_2778	28.926	242	343
WP_061208754.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733757.1_2745	25.269	186	343
WP_061208754.1	lcl|NZ_JADDWB010000005.1_cds_IQA61_RS03480_2774	60.000	25	343
WP_061208755.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733548.1_2773	26.889	450	422
WP_061208755.1	lcl|NZ_JADDWB010000047.1_cds_WP_002726457.1_2321	24.533	428	422
WP_061208755.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733548.1_2773	26.889	450	422
WP_061208755.1	lcl|NZ_JADDWB010000047.1_cds_WP_002726457.1_2321	24.533	428	422
WP_061208755.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733548.1_2773	26.889	450	422
WP_061208755.1	lcl|NZ_JADDWB010000047.1_cds_WP_002726457.1_2321	24.533	428	422
WP_061208756.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733672.1_2775	39.130	230	577
WP_061208756.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740808.1_2763	35.714	238	577
WP_061208756.1	lcl|NZ_JADDWB010000055.1_cds_WP_002722821.1_2624	27.652	264	577
WP_061208756.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733651.1_2747	26.506	249	577
WP_061208756.1	lcl|NZ_JADDWB010000041.1_cds_WP_002742184.1_2147	27.675	271	577
WP_061208756.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733600.1_2751	32.203	59	577
WP_061208756.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733672.1_2775	39.130	230	577
WP_061208756.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740808.1_2763	35.714	238	577
WP_061208756.1	lcl|NZ_JADDWB010000055.1_cds_WP_002722821.1_2624	27.652	264	577
WP_061208756.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733651.1_2747	26.506	249	577
WP_061208756.1	lcl|NZ_JADDWB010000041.1_cds_WP_002742184.1_2147	27.675	271	577
WP_061208756.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733600.1_2751	32.203	59	577
WP_061208756.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733672.1_2775	39.130	230	577
WP_061208756.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740808.1_2763	35.714	238	577
WP_061208756.1	lcl|NZ_JADDWB010000055.1_cds_WP_002722821.1_2624	27.652	264	577
WP_061208756.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733651.1_2747	26.506	249	577
WP_061208756.1	lcl|NZ_JADDWB010000041.1_cds_WP_002742184.1_2147	27.675	271	577
WP_061208756.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733600.1_2751	32.203	59	577
WP_061208757.1	lcl|NZ_JADDWB010000005.1_cds_WP_002742128.1_2722	30.588	85	223
WP_061208757.1	lcl|NZ_JADDWB010000013.1_cds_WP_002723163.1_357	27.381	84	223
WP_061208758.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740726.1_2765	35.156	256	230
WP_061208758.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740722.1_2769	29.259	270	230
WP_061208758.1	lcl|NZ_JADDWB010000015.1_cds_WP_002730849.1_517	31.646	237	230
WP_257945214.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740938.1_2781	45.833	48	245
WP_061208429.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733584.1_2740	23.954	263	306
WP_061208429.1	lcl|NZ_JADDWB010000004.1_cds_WP_002727139.1_2443	26.230	122	306
WP_061209096.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740242.1_2760	24.359	312	607
WP_061209097.1	lcl|NZ_JADDWB010000005.1_cds_IQA61_RS03480_2774	80.000	60	332
WP_061209097.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733534.1_2809	30.435	299	332
WP_061209097.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740024.1_2718	29.518	332	332
WP_061209097.1	lcl|NZ_JADDWB010000075.1_cds_WP_002741146.1_3115	26.837	313	332
WP_061209097.1	lcl|NZ_JADDWB010000019.1_cds_WP_002722638.1_785	27.964	329	332
WP_061209097.1	lcl|NZ_JADDWB010000006.1_cds_WP_002728316.1_3065	27.329	322	332
WP_061209097.1	lcl|NZ_JADDWB010000006.1_cds_WP_002728309.1_3068	25.949	316	332
WP_061209097.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733638.1_2772	25.217	345	332
WP_061209097.1	lcl|NZ_JADDWB010000014.1_cds_WP_002743770.1_416	25.581	301	332
WP_061209097.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740721.1_2806	25.368	272	332
WP_061209097.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733757.1_2745	26.761	355	332
WP_061209097.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733579.1_2812	22.043	186	332
WP_061209097.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733546.1_2743	21.595	301	332
WP_061209097.1	lcl|NZ_JADDWB010000007.1_cds_WP_002732331.1_3218	28.358	201	332
