WP_002725873.1	lcl|NZ_JADDWV010000115.1_cds_WP_002725873.1_253	100.000	106	106
WP_061209188.1	lcl|NZ_JADDWV010000115.1_cds_WP_002725867.1_254	100.000	310	314
WP_061209188.1	lcl|NZ_JADDWV010000164.1_cds_WP_061208146.1_806	24.534	322	314
WP_061209188.1	lcl|NZ_JADDWV010000196.1_cds_WP_193816902.1_1089	20.939	277	314
WP_061209188.1	lcl|NZ_JADDWV010000196.1_cds_WP_011669957.1_1087	25.275	182	314
WP_061209188.1	lcl|NZ_JADDWV010000165.1_cds_WP_011671706.1_831	23.132	281	314
WP_061209188.1	lcl|NZ_JADDWV010000022.1_cds_WP_061208650.1_1623	25.723	311	314
WP_061209188.1	lcl|NZ_JADDWV010000136.1_cds_WP_002729504.1_455	20.809	173	314
WP_061208759.1	lcl|NZ_JADDWV010000214.1_cds_WP_193817007.1_1435	41.228	228	594
WP_061208759.1	lcl|NZ_JADDWV010000209.1_cds_WP_061207593.1_1248	40.435	230	594
WP_061208759.1	lcl|NZ_JADDWV010000173.1_cds_WP_193816858.1_907	31.795	390	594
WP_061208759.1	lcl|NZ_JADDWV010000215.1_cds_WP_193817015.1_1448	33.333	228	594
WP_061208759.1	lcl|NZ_JADDWV010000192.1_cds_WP_002726143.1_1035	33.333	216	594
WP_061208759.1	lcl|NZ_JADDWV010000032.1_cds_WP_002739451.1_2428	25.806	217	594
WP_061208759.1	lcl|NZ_JADDWV010000225.1_cds_WP_193817064.1_1658	32.039	206	594
WP_061208759.1	lcl|NZ_JADDWV010000047.1_cds_WP_002725984.1_2688	29.565	230	594
WP_061208759.1	lcl|NZ_JADDWV010000151.1_cds_WP_061207927.1_660	28.017	232	594
WP_061208759.1	lcl|NZ_JADDWV010000230.1_cds_WP_011670070.1_1811	29.954	217	594
WP_061208759.1	lcl|NZ_JADDWV010000230.1_cds_WP_061207856.1_1830	27.948	229	594
WP_061208759.1	lcl|NZ_JADDWV010000217.1_cds_WP_193817028.1_1486	30.556	216	594
WP_061208759.1	lcl|NZ_JADDWV010000230.1_cds_WP_193817089.1_1775	28.899	218	594
WP_061208759.1	lcl|NZ_JADDWV010000225.1_cds_WP_002751341.1_1675	29.048	210	594
WP_061208759.1	lcl|NZ_JADDWV010000037.1_cds_WP_061208213.1_2553	27.197	239	594
WP_061208759.1	lcl|NZ_JADDWV010000060.1_cds_WP_061208076.1_2806	26.400	250	594
WP_061208759.1	lcl|NZ_JADDWV010000031.1_cds_WP_193816338.1_2391	25.592	211	594
WP_061208759.1	lcl|NZ_JADDWV010000031.1_cds_WP_193816338.1_2391	25.478	157	594
WP_061208759.1	lcl|NZ_JADDWV010000073.1_cds_WP_061209175.1_3053	29.255	188	594
WP_061208759.1	lcl|NZ_JADDWV010000037.1_cds_WP_061221507.1_2544	31.982	222	594
WP_061208759.1	lcl|NZ_JADDWV010000027.1_cds_WP_193816316.1_2313	29.064	203	594
WP_061208759.1	lcl|NZ_JADDWV010000027.1_cds_WP_193816316.1_2313	26.630	184	594
WP_061208759.1	lcl|NZ_JADDWV010000243.1_cds_WP_193817159.1_2026	26.829	205	594
WP_061208759.1	lcl|NZ_JADDWV010000075.1_cds_WP_002735056.1_3108	28.272	191	594
WP_061208759.1	lcl|NZ_JADDWV010000037.1_cds_WP_011671589.1_2560	26.147	218	594
WP_061208759.1	lcl|NZ_JADDWV010000217.1_cds_WP_002724311.1_1485	26.587	252	594
WP_061208759.1	lcl|NZ_JADDWV010000236.1_cds_WP_193817130.1_1927	21.973	223	594
WP_061208759.1	lcl|NZ_JADDWV010000058.1_cds_WP_193816428.1_2785	24.887	221	594
WP_061208759.1	lcl|NZ_JADDWV010000058.1_cds_WP_193816428.1_2785	22.605	261	594
WP_061208759.1	lcl|NZ_JADDWV010000244.1_cds_WP_061208842.1_2044	27.000	200	594
WP_061208759.1	lcl|NZ_JADDWV010000244.1_cds_WP_061208842.1_2044	22.581	186	594
WP_061208759.1	lcl|NZ_JADDWV010000031.1_cds_WP_061209046.1_2382	29.333	225	594
WP_061208759.1	lcl|NZ_JADDWV010000214.1_cds_WP_193817007.1_1435	41.228	228	594
WP_061208759.1	lcl|NZ_JADDWV010000209.1_cds_WP_061207593.1_1248	40.435	230	594
WP_061208759.1	lcl|NZ_JADDWV010000173.1_cds_WP_193816858.1_907	31.795	390	594
WP_061208759.1	lcl|NZ_JADDWV010000215.1_cds_WP_193817015.1_1448	33.333	228	594
WP_061208759.1	lcl|NZ_JADDWV010000192.1_cds_WP_002726143.1_1035	33.333	216	594
WP_061208759.1	lcl|NZ_JADDWV010000032.1_cds_WP_002739451.1_2428	25.806	217	594
WP_061208759.1	lcl|NZ_JADDWV010000225.1_cds_WP_193817064.1_1658	32.039	206	594
WP_061208759.1	lcl|NZ_JADDWV010000047.1_cds_WP_002725984.1_2688	29.565	230	594
WP_061208759.1	lcl|NZ_JADDWV010000151.1_cds_WP_061207927.1_660	28.017	232	594
WP_061208759.1	lcl|NZ_JADDWV010000230.1_cds_WP_011670070.1_1811	29.954	217	594
WP_061208759.1	lcl|NZ_JADDWV010000230.1_cds_WP_061207856.1_1830	27.948	229	594
WP_061208759.1	lcl|NZ_JADDWV010000217.1_cds_WP_193817028.1_1486	30.556	216	594
WP_061208759.1	lcl|NZ_JADDWV010000230.1_cds_WP_193817089.1_1775	28.899	218	594
WP_061208759.1	lcl|NZ_JADDWV010000225.1_cds_WP_002751341.1_1675	29.048	210	594
WP_061208759.1	lcl|NZ_JADDWV010000037.1_cds_WP_061208213.1_2553	27.197	239	594
