WP_002725873.1	lcl|NZ_AFKZ01000110.1_cds_WP_000340715.1_1800	93.902	82	106
WP_061209188.1	lcl|NZ_AFKZ01000110.1_cds_WP_000410273.1_1801	92.971	313	314
WP_061209188.1	lcl|NZ_AFKZ01000110.1_cds_WP_000093099.1_1821	58.730	63	314
WP_061209188.1	lcl|NZ_AFKZ01000110.1_cds_WP_000646250.1_1804	27.711	249	314
WP_061209188.1	lcl|NZ_AFKZ01000133.1_cds_WP_000744700.1_1354	23.385	325	314
WP_061209188.1	lcl|NZ_AFKZ01000110.1_cds_WP_000600889.1_1830	22.909	275	314
WP_061209188.1	lcl|NZ_AFKZ01000125.1_cds_WP_000723090.1_1520	23.875	289	314
WP_061209188.1	lcl|NZ_AFKZ01000110.1_cds_WP_001067557.1_1807	24.540	326	314
WP_061208759.1	lcl|NZ_AFKZ01000119.1_cds_WP_000667646.1_1620	32.412	398	594
WP_061208759.1	lcl|NZ_AFKZ01000035.1_cds_WP_000172202.1_2970	39.130	230	594
WP_061208759.1	lcl|NZ_AFKZ01000002.1_cds_WP_000828455.1_3723	36.863	255	594
WP_061208759.1	lcl|NZ_AFKZ01000110.1_cds_WP_000834715.1_1824	37.553	237	594
WP_061208759.1	lcl|NZ_AFKZ01000022.1_cds_WP_001161019.1_3347	32.407	216	594
WP_061208759.1	lcl|NZ_AFKZ01000200.1_cds_WP_000510777.1_440	26.941	219	594
WP_061208759.1	lcl|NZ_AFKZ01000015.1_cds_WP_001052498.1_3576	25.820	244	594
WP_061208759.1	lcl|NZ_AFKZ01000035.1_cds_WP_000942282.1_2984	28.509	228	594
WP_061208759.1	lcl|NZ_AFKZ01000141.1_cds_WP_000619175.1_1204	29.098	244	594
WP_061208759.1	lcl|NZ_AFKZ01000189.1_cds_WP_000666552.1_532	28.099	242	594
WP_061208759.1	lcl|NZ_AFKZ01000048.1_cds_WP_000603361.1_2674	29.130	230	594
WP_061208759.1	lcl|NZ_AFKZ01000040.1_cds_WP_001141158.1_2785	30.942	223	594
WP_061208759.1	lcl|NZ_AFKZ01000104.1_cds_WP_000047473.1_1989	28.571	210	594
WP_061208759.1	lcl|NZ_AFKZ01000020.1_cds_WP_001089500.1_3446	29.911	224	594
WP_061208759.1	lcl|NZ_AFKZ01000020.1_cds_WP_000433117.1_3414	32.927	164	594
WP_061208759.1	lcl|NZ_AFKZ01000141.1_cds_WP_000218838.1_1203	28.112	249	594
WP_061208759.1	lcl|NZ_AFKZ01000163.1_cds_WP_000590867.1_859	25.943	212	594
WP_061208759.1	lcl|NZ_AFKZ01000163.1_cds_WP_000590867.1_859	24.841	157	594
WP_061208759.1	lcl|NZ_AFKZ01000105.1_cds_WP_000052667.1_1972	25.439	228	594
WP_061208759.1	lcl|NZ_AFKZ01000140.1_cds_WP_000184524.1_1209	26.728	217	594
WP_061208759.1	lcl|NZ_AFKZ01000030.1_cds_WP_001288326.1_3084	27.778	216	594
WP_061208759.1	lcl|NZ_AFKZ01000132.1_cds_WP_001049205.1_1386	28.500	200	594
WP_061208759.1	lcl|NZ_AFKZ01000132.1_cds_WP_001049205.1_1386	26.957	230	594
WP_061208759.1	lcl|NZ_AFKZ01000013.1_cds_WP_000675807.1_3620	25.506	247	594
WP_061208759.1	lcl|NZ_AFKZ01000048.1_cds_WP_000054169.1_2658	23.445	209	594
WP_061208759.1	lcl|NZ_AFKZ01000240.1_cds_WP_000626143.1_245	28.000	200	594
WP_061208759.1	lcl|NZ_AFKZ01000240.1_cds_WP_000626143.1_245	21.505	186	594
WP_061208759.1	lcl|NZ_AFKZ01000207.1_cds_WP_000481720.1_394	24.229	227	594
WP_061208759.1	lcl|NZ_AFKZ01000207.1_cds_WP_000481720.1_394	22.500	240	594
WP_061208759.1	lcl|NZ_AFKZ01000118.1_cds_WP_000136057.1_1646	27.027	222	594
WP_061208759.1	lcl|NZ_AFKZ01000119.1_cds_WP_000667646.1_1620	32.412	398	594
WP_061208759.1	lcl|NZ_AFKZ01000035.1_cds_WP_000172202.1_2970	39.130	230	594
WP_061208759.1	lcl|NZ_AFKZ01000002.1_cds_WP_000828455.1_3723	36.863	255	594
WP_061208759.1	lcl|NZ_AFKZ01000110.1_cds_WP_000834715.1_1824	37.553	237	594
WP_061208759.1	lcl|NZ_AFKZ01000022.1_cds_WP_001161019.1_3347	32.407	216	594
WP_061208759.1	lcl|NZ_AFKZ01000200.1_cds_WP_000510777.1_440	26.941	219	594
WP_061208759.1	lcl|NZ_AFKZ01000015.1_cds_WP_001052498.1_3576	25.820	244	594
WP_061208759.1	lcl|NZ_AFKZ01000035.1_cds_WP_000942282.1_2984	28.509	228	594
WP_061208759.1	lcl|NZ_AFKZ01000141.1_cds_WP_000619175.1_1204	29.098	244	594
WP_061208759.1	lcl|NZ_AFKZ01000189.1_cds_WP_000666552.1_532	28.099	242	594
WP_061208759.1	lcl|NZ_AFKZ01000048.1_cds_WP_000603361.1_2674	29.130	230	594
WP_061208759.1	lcl|NZ_AFKZ01000040.1_cds_WP_001141158.1_2785	30.942	223	594
WP_061208759.1	lcl|NZ_AFKZ01000104.1_cds_WP_000047473.1_1989	28.571	210	594
WP_061208759.1	lcl|NZ_AFKZ01000020.1_cds_WP_001089500.1_3446	29.911	224	594
WP_061208759.1	lcl|NZ_AFKZ01000020.1_cds_WP_000433117.1_3414	32.927	164	594
WP_061208759.1	lcl|NZ_AFKZ01000141.1_cds_WP_000218838.1_1203	28.112	249	594
WP_061208759.1	lcl|NZ_AFKZ01000163.1_cds_WP_000590867.1_859	25.943	212	594
WP_061208759.1	lcl|NZ_AFKZ01000163.1_cds_WP_000590867.1_859	24.841	157	594
WP_061208759.1	lcl|NZ_AFKZ01000105.1_cds_WP_000052667.1_1972	25.439	228	594
WP_061208759.1	lcl|NZ_AFKZ01000140.1_cds_WP_000184524.1_1209	26.728	217	594
WP_061208759.1	lcl|NZ_AFKZ01000030.1_cds_WP_001288326.1_3084	27.778	216	594
WP_061208759.1	lcl|NZ_AFKZ01000132.1_cds_WP_001049205.1_1386	28.500	200	594
WP_061208759.1	lcl|NZ_AFKZ01000132.1_cds_WP_001049205.1_1386	26.957	230	594
WP_061208759.1	lcl|NZ_AFKZ01000013.1_cds_WP_000675807.1_3620	25.506	247	594
WP_061208759.1	lcl|NZ_AFKZ01000048.1_cds_WP_000054169.1_2658	23.445	209	594
WP_061208759.1	lcl|NZ_AFKZ01000240.1_cds_WP_000626143.1_245	28.000	200	594
WP_061208759.1	lcl|NZ_AFKZ01000240.1_cds_WP_000626143.1_245	21.505	186	594
WP_061208759.1	lcl|NZ_AFKZ01000207.1_cds_WP_000481720.1_394	24.229	227	594
WP_061208759.1	lcl|NZ_AFKZ01000207.1_cds_WP_000481720.1_394	22.500	240	594
WP_061208759.1	lcl|NZ_AFKZ01000118.1_cds_WP_000136057.1_1646	27.027	222	594
WP_061208754.1	lcl|NZ_AFKZ01000110.1_cds_WP_000646250.1_1804	31.657	338	343
WP_061208754.1	lcl|NZ_AFKZ01000125.1_cds_WP_000723090.1_1520	26.857	350	343
WP_061208754.1	lcl|NZ_AFKZ01000133.1_cds_WP_000744700.1_1354	25.959	339	343
WP_061208754.1	lcl|NZ_AFKZ01000110.1_cds_WP_000600889.1_1830	26.239	343	343
WP_061208754.1	lcl|NZ_AFKZ01000212.1_cds_WP_001984071.1_369	23.962	313	343
WP_061208754.1	lcl|NZ_AFKZ01000072.1_cds_WP_000649925.1_2230	23.837	344	343
WP_061208754.1	lcl|NZ_AFKZ01000110.1_cds_WP_001067557.1_1807	28.017	232	343
WP_061208754.1	lcl|NZ_AFKZ01000108.1_cds_WP_001074785.1_1897	27.362	307	343
WP_061208754.1	lcl|NZ_AFKZ01000110.1_cds_WP_000487322.1_1855	28.571	175	343
WP_061208756.1	lcl|NZ_AFKZ01000110.1_cds_WP_000132016.1_1829	40.000	230	577
WP_061208756.1	lcl|NZ_AFKZ01000024.1_cds_WP_001982325.1_3228	26.136	264	577
WP_061208756.1	lcl|NZ_AFKZ01000110.1_cds_WP_001046757.1_1839	31.004	229	577
WP_061208756.1	lcl|NZ_AFKZ01000110.1_cds_WP_000675255.1_1852	26.122	245	577
WP_061208756.1	lcl|NZ_AFKZ01000047.1_cds_WP_000421034.1_2698	24.252	301	577
