WP_002725873.1	lcl|NZ_JQRQ01000005.1_cds_WP_002614501.1_186	97.561	82	106
WP_061209188.1	lcl|NZ_JQRQ01000005.1_cds_WP_004503085.1_185	97.452	314	314
WP_061209188.1	lcl|NZ_JQRQ01000005.1_cds_JF90_RS20620_165	63.492	63	314
WP_061209188.1	lcl|NZ_JQRQ01000005.1_cds_WP_061217629.1_182	27.711	249	314
WP_061209188.1	lcl|NZ_JQRQ01000025.1_cds_WP_002615921.1_680	24.224	322	314
WP_061209188.1	lcl|NZ_JQRQ01000039.1_cds_WP_016760841.1_1137	22.776	281	314
WP_061209188.1	lcl|NZ_JQRQ01000117.1_cds_WP_004495474.1_2789	25.723	311	314
WP_061209188.1	lcl|NZ_JQRQ01000005.1_cds_WP_004503082.1_179	24.024	333	314
WP_061209188.1	lcl|NZ_JQRQ01000039.1_cds_WP_004503537.1_1163	20.952	315	314
WP_061209188.1	lcl|NZ_JQRQ01000127.1_cds_WP_004503074.1_2968	22.630	327	314
WP_061208759.1	lcl|NZ_JQRQ01000007.1_cds_WP_004497075.1_223	42.105	228	594
WP_061208759.1	lcl|NZ_JQRQ01000119.1_cds_WP_016759184.1_2808	40.000	230	594
WP_061208759.1	lcl|NZ_JQRQ01000047.1_cds_WP_004502606.1_1411	31.282	390	594
WP_061208759.1	lcl|NZ_JQRQ01000127.1_cds_WP_061218223.1_2964	35.115	262	594
WP_061208759.1	lcl|NZ_JQRQ01000133.1_cds_WP_004500775.1_3058	32.407	216	594
WP_061208759.1	lcl|NZ_JQRQ01000031.1_cds_WP_002628472.1_885	26.728	217	594
WP_061208759.1	lcl|NZ_JQRQ01000069.1_cds_WP_002623155.1_2061	28.629	248	594
WP_061208759.1	lcl|NZ_JQRQ01000095.1_cds_WP_002620949.1_2397	30.556	216	594
WP_061208759.1	lcl|NZ_JQRQ01000060.1_cds_WP_002626620.1_1721	29.386	228	594
WP_061208759.1	lcl|NZ_JQRQ01000106.1_cds_WP_061218155.1_2602	30.583	206	594
WP_061208759.1	lcl|NZ_JQRQ01000037.1_cds_WP_004503386.1_1079	25.911	247	594
WP_061208759.1	lcl|NZ_JQRQ01000037.1_cds_WP_004503386.1_1079	26.115	157	594
WP_061208759.1	lcl|NZ_JQRQ01000084.1_cds_WP_002630438.1_2218	29.358	218	594
WP_061208759.1	lcl|NZ_JQRQ01000045.1_cds_WP_004496188.1_1279	29.048	210	594
WP_061208759.1	lcl|NZ_JQRQ01000017.1_cds_WP_002620193.1_475	27.197	239	594
WP_061208759.1	lcl|NZ_JQRQ01000112.1_cds_WP_002618789.1_2702	28.261	230	594
WP_061208759.1	lcl|NZ_JQRQ01000084.1_cds_WP_016758884.1_2253	29.032	217	594
WP_061208759.1	lcl|NZ_JQRQ01000009.1_cds_WP_002616524.1_296	28.191	188	594
WP_061208759.1	lcl|NZ_JQRQ01000017.1_cds_WP_004496063.1_466	29.148	223	594
WP_061208759.1	lcl|NZ_JQRQ01000029.1_cds_WP_016758634.1_805	25.424	236	594
WP_061208759.1	lcl|NZ_JQRQ01000166.1_cds_WP_002627853.1_3473	27.273	209	594
WP_061208759.1	lcl|NZ_JQRQ01000088.1_cds_WP_004499602.1_2326	29.353	201	594
WP_061208759.1	lcl|NZ_JQRQ01000088.1_cds_WP_004499602.1_2326	29.121	182	594
WP_061208759.1	lcl|NZ_JQRQ01000028.1_cds_WP_004499872.1_785	26.104	249	594
WP_061208759.1	lcl|NZ_JQRQ01000017.1_cds_WP_004499255.1_482	26.147	218	594
WP_061208759.1	lcl|NZ_JQRQ01000095.1_cds_WP_061218099.1_2396	25.514	243	594
WP_061208759.1	lcl|NZ_JQRQ01000064.1_cds_WP_002631173.1_1906	23.478	230	594
WP_061208759.1	lcl|NZ_JQRQ01000007.1_cds_WP_004497130.1_233	24.887	221	594
WP_061208759.1	lcl|NZ_JQRQ01000007.1_cds_WP_004497130.1_233	22.989	261	594
WP_061208759.1	lcl|NZ_JQRQ01000231.1_cds_WP_004495364.1_3745	26.500	200	594
WP_061208759.1	lcl|NZ_JQRQ01000231.1_cds_WP_004495364.1_3745	22.751	189	594
WP_061208759.1	lcl|NZ_JQRQ01000037.1_cds_WP_004503387.1_1090	28.070	228	594
WP_061208759.1	lcl|NZ_JQRQ01000007.1_cds_WP_004497075.1_223	42.105	228	594
WP_061208759.1	lcl|NZ_JQRQ01000119.1_cds_WP_016759184.1_2808	40.000	230	594
WP_061208759.1	lcl|NZ_JQRQ01000047.1_cds_WP_004502606.1_1411	31.282	390	594
WP_061208759.1	lcl|NZ_JQRQ01000127.1_cds_WP_061218223.1_2964	35.115	262	594
WP_061208759.1	lcl|NZ_JQRQ01000133.1_cds_WP_004500775.1_3058	32.407	216	594
WP_061208759.1	lcl|NZ_JQRQ01000031.1_cds_WP_002628472.1_885	26.728	217	594
WP_061208759.1	lcl|NZ_JQRQ01000069.1_cds_WP_002623155.1_2061	28.629	248	594
WP_061208759.1	lcl|NZ_JQRQ01000095.1_cds_WP_002620949.1_2397	30.556	216	594
WP_061208759.1	lcl|NZ_JQRQ01000060.1_cds_WP_002626620.1_1721	29.386	228	594
WP_061208759.1	lcl|NZ_JQRQ01000106.1_cds_WP_061218155.1_2602	30.583	206	594
WP_061208759.1	lcl|NZ_JQRQ01000037.1_cds_WP_004503386.1_1079	25.911	247	594
WP_061208759.1	lcl|NZ_JQRQ01000037.1_cds_WP_004503386.1_1079	26.115	157	594
WP_061208759.1	lcl|NZ_JQRQ01000084.1_cds_WP_002630438.1_2218	29.358	218	594
WP_061208759.1	lcl|NZ_JQRQ01000045.1_cds_WP_004496188.1_1279	29.048	210	594
WP_061208759.1	lcl|NZ_JQRQ01000017.1_cds_WP_002620193.1_475	27.197	239	594
WP_061208759.1	lcl|NZ_JQRQ01000112.1_cds_WP_002618789.1_2702	28.261	230	594
WP_061208759.1	lcl|NZ_JQRQ01000084.1_cds_WP_016758884.1_2253	29.032	217	594
WP_061208759.1	lcl|NZ_JQRQ01000009.1_cds_WP_002616524.1_296	28.191	188	594
WP_061208759.1	lcl|NZ_JQRQ01000017.1_cds_WP_004496063.1_466	29.148	223	594
WP_061208759.1	lcl|NZ_JQRQ01000029.1_cds_WP_016758634.1_805	25.424	236	594
WP_061208759.1	lcl|NZ_JQRQ01000166.1_cds_WP_002627853.1_3473	27.273	209	594
WP_061208759.1	lcl|NZ_JQRQ01000088.1_cds_WP_004499602.1_2326	29.353	201	594
WP_061208759.1	lcl|NZ_JQRQ01000088.1_cds_WP_004499602.1_2326	29.121	182	594
WP_061208759.1	lcl|NZ_JQRQ01000028.1_cds_WP_004499872.1_785	26.104	249	594
WP_061208759.1	lcl|NZ_JQRQ01000017.1_cds_WP_004499255.1_482	26.147	218	594
WP_061208759.1	lcl|NZ_JQRQ01000095.1_cds_WP_061218099.1_2396	25.514	243	594
WP_061208759.1	lcl|NZ_JQRQ01000064.1_cds_WP_002631173.1_1906	23.478	230	594
WP_061208759.1	lcl|NZ_JQRQ01000007.1_cds_WP_004497130.1_233	24.887	221	594
WP_061208759.1	lcl|NZ_JQRQ01000007.1_cds_WP_004497130.1_233	22.989	261	594
WP_061208759.1	lcl|NZ_JQRQ01000231.1_cds_WP_004495364.1_3745	26.500	200	594
WP_061208759.1	lcl|NZ_JQRQ01000231.1_cds_WP_004495364.1_3745	22.751	189	594
WP_061208759.1	lcl|NZ_JQRQ01000037.1_cds_WP_004503387.1_1090	28.070	228	594
WP_061208753.1	lcl|NZ_JQRQ01000127.1_cds_JF90_RS15365_2969	25.466	161	359
WP_061208754.1	lcl|NZ_JQRQ01000005.1_cds_WP_061217629.1_182	31.832	333	343
WP_061208754.1	lcl|NZ_JQRQ01000039.1_cds_WP_016760841.1_1137	28.000	350	343
WP_061208754.1	lcl|NZ_JQRQ01000025.1_cds_WP_002615921.1_680	25.664	339	343
WP_061208754.1	lcl|NZ_JQRQ01000102.1_cds_WP_004495537.1_2572	24.302	358	343
