WP_002725873.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004462903.1_1683	97.561	82	106
WP_061209188.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004464977.1_1682	91.935	310	314
WP_061209188.1	lcl|NZ_JAUOTF010000001.1_cds_WP_075918931.1_556	23.913	322	314
WP_061209188.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004464967.1_1626	22.302	278	314
WP_061209188.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004465002.1_1624	25.683	183	314
WP_061209188.1	lcl|NZ_JAUOTF010000031.1_cds_WP_303616387.1_2316	23.132	281	314
WP_061209188.1	lcl|NZ_JAUOTF010000014.1_cds_WP_004461234.1_1551	25.087	287	314
WP_061209188.1	lcl|NZ_JAUOTF010000053.1_cds_WP_004468319.1_2824	20.710	169	314
WP_061208759.1	lcl|NZ_JAUOTF010000001.1_cds_WP_017863782.1_309	32.061	393	594
WP_061208759.1	lcl|NZ_JAUOTF010000020.1_cds_WP_004457781.1_906	41.304	230	594
WP_061208759.1	lcl|NZ_JAUOTF010000008.1_cds_WP_004459265.1_2662	31.620	389	594
WP_061208759.1	lcl|NZ_JAUOTF010000019.1_cds_WP_075918478.1_1648	34.783	207	594
WP_061208759.1	lcl|NZ_JAUOTF010000016.1_cds_WP_004464005.1_1983	35.266	207	594
WP_061208759.1	lcl|NZ_JAUOTF010000006.1_cds_WP_004461439.1_1126	25.806	217	594
WP_061208759.1	lcl|NZ_JAUOTF010000011.1_cds_WP_046944149.1_819	29.258	229	594
WP_061208759.1	lcl|NZ_JAUOTF010000002.1_cds_WP_303615970.1_1229	32.195	205	594
WP_061208759.1	lcl|NZ_JAUOTF010000008.1_cds_WP_004476325.1_2634	26.891	238	594
WP_061208759.1	lcl|NZ_JAUOTF010000003.1_cds_WP_004460145.1_3492	29.911	224	594
WP_061208759.1	lcl|NZ_JAUOTF010000028.1_cds_WP_004466161.1_41	29.130	230	594
WP_061208759.1	lcl|NZ_JAUOTF010000001.1_cds_WP_004469508.1_485	31.818	220	594
WP_061208759.1	lcl|NZ_JAUOTF010000003.1_cds_WP_004460086.1_3458	29.358	218	594
WP_061208759.1	lcl|NZ_JAUOTF010000003.1_cds_WP_004473583.1_3511	29.386	228	594
WP_061208759.1	lcl|NZ_JAUOTF010000012.1_cds_WP_004460645.1_2949	29.048	210	594
WP_061208759.1	lcl|NZ_JAUOTF010000004.1_cds_WP_004458038.1_3104	31.746	189	594
WP_061208759.1	lcl|NZ_JAUOTF010000023.1_cds_WP_004466497.1_2534	26.609	233	594
WP_061208759.1	lcl|NZ_JAUOTF010000023.1_cds_WP_004474842.1_2553	30.357	224	594
WP_061208759.1	lcl|NZ_JAUOTF010000021.1_cds_WP_004461802.1_1783	23.984	246	594
WP_061208759.1	lcl|NZ_JAUOTF010000021.1_cds_WP_004461802.1_1783	26.115	157	594
WP_061208759.1	lcl|NZ_JAUOTF010000001.1_cds_WP_004459763.1_214	26.442	208	594
