WP_002725873.1	lcl|NZ_RQHQ01000076.1_cds_WP_002764162.1_1211	100.000	82	106
WP_061209188.1	lcl|NZ_RQHQ01000076.1_cds_WP_004279997.1_1210	97.742	310	314
WP_061209188.1	lcl|NZ_RQHQ01000009.1_cds_WP_002746672.1_534	23.913	322	314
WP_061209188.1	lcl|NZ_RQHQ01000232.1_cds_WP_004280233.1_3025	21.300	277	314
WP_061209188.1	lcl|NZ_RQHQ01000232.1_cds_WP_004280555.1_3027	24.336	226	314
WP_061209188.1	lcl|NZ_RQHQ01000263.1_cds_WP_004280595.1_3151	22.776	281	314
WP_061209188.1	lcl|NZ_RQHQ01000021.1_cds_WP_002748230.1_1096	24.082	245	314
WP_061209188.1	lcl|NZ_RQHQ01000160.1_cds_WP_002746794.1_2974	19.643	168	314
WP_061208759.1	lcl|NZ_RQHQ01000158.1_cds_WP_002746012.1_2894	41.228	228	594
WP_061208759.1	lcl|NZ_RQHQ01000132.1_cds_WP_051019755.1_1278	40.000	230	594
WP_061208759.1	lcl|NZ_RQHQ01000024.1_cds_WP_002763193.1_3205	36.078	255	594
WP_061208759.1	lcl|NZ_RQHQ01000039.1_cds_WP_004280488.1_3047	33.333	228	594
WP_061208759.1	lcl|NZ_RQHQ01000210.1_cds_WP_002764390.1_1141	32.407	216	594
WP_061208759.1	lcl|NZ_RQHQ01000226.1_cds_WP_002760631.1_22	26.267	217	594
WP_061208759.1	lcl|NZ_RQHQ01000198.1_cds_WP_002749036.1_707	30.556	216	594
WP_061208759.1	lcl|NZ_RQHQ01000122.1_cds_WP_002760423.1_927	29.437	231	594
WP_061208759.1	lcl|NZ_RQHQ01000073.1_cds_WP_002761116.1_284	31.068	206	594
WP_061208759.1	lcl|NZ_RQHQ01000006.1_cds_WP_002762677.1_1404	28.696	230	594
WP_061208759.1	lcl|NZ_RQHQ01000074.1_cds_WP_036048304.1_3437	32.275	189	594
WP_061208759.1	lcl|NZ_RQHQ01000241.1_cds_WP_002763919.1_324	29.817	218	594
WP_061208759.1	lcl|NZ_RQHQ01000073.1_cds_WP_002761175.1_242	29.048	210	594
WP_061208759.1	lcl|NZ_RQHQ01000241.1_cds_WP_002763965.1_357	29.032	217	594
WP_061208759.1	lcl|NZ_RQHQ01000220.1_cds_WP_002746708.1_1004	26.778	239	594
WP_061208759.1	lcl|NZ_RQHQ01000241.1_cds_WP_002763942.1_376	27.511	229	594
WP_061208759.1	lcl|NZ_RQHQ01000028.1_cds_WP_002748868.1_191	25.806	248	594
WP_061208759.1	lcl|NZ_RQHQ01000028.1_cds_WP_002748868.1_191	25.478	157	594
WP_061208759.1	lcl|NZ_RQHQ01000198.1_cds_WP_002749732.1_725	26.047	215	594
WP_061208759.1	lcl|NZ_RQHQ01000201.1_cds_WP_002747896.1_448	29.146	199	594
WP_061208759.1	lcl|NZ_RQHQ01000201.1_cds_WP_002747896.1_448	27.322	183	594
WP_061208759.1	lcl|NZ_RQHQ01000055.1_cds_WP_002747298.1_1913	27.751	209	594
WP_061208759.1	lcl|NZ_RQHQ01000155.1_cds_WP_004280834.1_876	24.898	245	594
WP_061208759.1	lcl|NZ_RQHQ01000220.1_cds_WP_002746730.1_1015	29.545	220	594
WP_061208759.1	lcl|NZ_RQHQ01000220.1_cds_WP_002746834.1_997	26.147	218	594
WP_061208759.1	lcl|NZ_RQHQ01000198.1_cds_WP_002749020.1_706	25.820	244	594
WP_061208759.1	lcl|NZ_RQHQ01000226.1_cds_WP_004279980.1_94	23.182	220	594
