WP_002725873.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_135746496.1_767	60.811	74	106
WP_061209188.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_135746495.1_768	83.548	310	314
WP_061209188.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_265394842.1_390	26.837	313	314
WP_061209188.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745407.1_363	23.242	327	314
WP_061209188.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_265396280.1_2150	21.552	232	314
WP_061209188.1	lcl|NZ_JAMQPZ010000004.1_cds_WP_135743732.1_2665	22.043	186	314
WP_061209188.1	lcl|NZ_JAMQPZ010000018.1_cds_WP_135744912.1_1401	23.438	320	314
WP_061209188.1	lcl|NZ_JAMQPZ010000030.1_cds_WP_265396304.1_2499	23.423	222	314
WP_061208759.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_265395807.1_771	50.175	572	594
WP_061208759.1	lcl|NZ_JAMQPZ010000005.1_cds_WP_265395367.1_3070	43.946	223	594
WP_061208759.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_265394948.1_1749	40.773	233	594
WP_061208759.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238776969.1_1810	38.696	230	594
WP_061208759.1	lcl|NZ_JAMQPZ010000018.1_cds_WP_135744907.1_1396	32.342	269	594
WP_061208759.1	lcl|NZ_JAMQPZ010000018.1_cds_WP_265396113.1_1394	34.752	282	594
WP_061208759.1	lcl|NZ_JAMQPZ010000007.1_cds_WP_265395537.1_3433	32.000	225	594
WP_061208759.1	lcl|NZ_JAMQPZ010000006.1_cds_WP_135745841.1_3109	28.017	232	594
WP_061208759.1	lcl|NZ_JAMQPZ010000009.1_cds_WP_238777984.1_3706	32.353	238	594
WP_061208759.1	lcl|NZ_JAMQPZ010000014.1_cds_WP_265395960.1_1040	28.636	220	594
WP_061208759.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_265394894.1_1547	30.131	229	594
WP_061208759.1	lcl|NZ_JAMQPZ010000018.1_cds_WP_135744926.1_1419	32.692	208	594
WP_061208759.1	lcl|NZ_JAMQPZ010000009.1_cds_WP_265395642.1_3644	31.507	219	594
WP_061208759.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_238776757.1_191	31.674	221	594
WP_061208759.1	lcl|NZ_JAMQPZ010000010.1_cds_WP_135592366.1_534	28.251	223	594
WP_061208759.1	lcl|NZ_JAMQPZ010000016.1_cds_WP_100728389.1_1241	28.000	225	594
WP_061208759.1	lcl|NZ_JAMQPZ010000003.1_cds_WP_135744089.1_2225	28.947	228	594
