WP_002725873.1	lcl|NZ_BOPX01000004.1_cds_WP_002733653.1_1117	99.057	106	106
WP_061209188.1	lcl|NZ_BOPX01000004.1_cds_WP_002733579.1_1116	100.000	313	314
WP_061209188.1	lcl|NZ_BOPX01000001.1_cds_WP_002722638.1_267	24.845	322	314
WP_061209188.1	lcl|NZ_BOPX01000004.1_cds_WP_002733534.1_1113	26.908	249	314
WP_061209188.1	lcl|NZ_BOPX01000004.1_cds_WP_002727919.1_1022	23.132	281	314
WP_061209188.1	lcl|NZ_BOPX01000002.1_cds_WP_002728309.1_445	25.723	311	314
WP_061209188.1	lcl|NZ_BOPX01000005.1_cds_WP_002729504.1_1177	20.809	173	314
WP_061209188.1	lcl|NZ_BOPX01000004.1_cds_WP_016749081.1_1089	24.503	151	314
WP_061209188.1	lcl|NZ_BOPX01000004.1_cds_WP_016749079.1_1110	24.242	330	314
WP_061208759.1	lcl|NZ_BOPX01000007.1_cds_WP_002723347.1_1692	41.228	228	594
WP_061208759.1	lcl|NZ_BOPX01000016.1_cds_WP_002735243.1_2611	40.435	230	594
WP_061208759.1	lcl|NZ_BOPX01000001.1_cds_WP_107694874.1_183	31.620	389	594
WP_061208759.1	lcl|NZ_BOPX01000004.1_cds_WP_002733589.1_1085	35.115	262	594
WP_061208759.1	lcl|NZ_BOPX01000015.1_cds_WP_002726143.1_2521	33.333	216	594
WP_061208759.1	lcl|NZ_BOPX01000014.1_cds_WP_002723679.1_2478	25.806	217	594
WP_061208759.1	lcl|NZ_BOPX01000006.1_cds_WP_002735846.1_1407	32.524	206	594
WP_061208759.1	lcl|NZ_BOPX01000005.1_cds_WP_002734207.1_1324	28.017	232	594
WP_061208759.1	lcl|NZ_BOPX01000014.1_cds_WP_002725984.1_2446	29.565	230	594
WP_061208759.1	lcl|NZ_BOPX01000003.1_cds_WP_002721827.1_836	29.954	217	594
WP_061208759.1	lcl|NZ_BOPX01000003.1_cds_WP_002721914.1_803	29.817	218	594
WP_061208759.1	lcl|NZ_BOPX01000003.1_cds_WP_002729296.1_855	27.948	229	594
WP_061208759.1	lcl|NZ_BOPX01000018.1_cds_WP_002724285.1_2754	30.093	216	594
WP_061208759.1	lcl|NZ_BOPX01000006.1_cds_WP_002728388.1_1423	29.048	210	594
WP_061208759.1	lcl|NZ_BOPX01000010.1_cds_WP_002733932.1_2017	27.197	239	594
WP_061208759.1	lcl|NZ_BOPX01000030.1_cds_WP_002732862.1_3232	29.255	188	594
WP_061208759.1	lcl|NZ_BOPX01000005.1_cds_WP_016749008.1_1208	26.066	211	594
WP_061208759.1	lcl|NZ_BOPX01000005.1_cds_WP_016749008.1_1208	26.115	157	594
WP_061208759.1	lcl|NZ_BOPX01000010.1_cds_WP_002729758.1_2008	31.696	224	594
WP_061208759.1	lcl|NZ_BOPX01000025.1_cds_WP_002730493.1_3115	26.512	215	594
WP_061208759.1	lcl|NZ_BOPX01000009.1_cds_WP_002733837.1_1917	29.064	203	594
WP_061208759.1	lcl|NZ_BOPX01000009.1_cds_WP_002733837.1_1917	26.630	184	594
