WP_002725873.1	lcl|NZ_JASUZT010000014.1_cds_WP_002614501.1_841	97.561	82	106
WP_061209188.1	lcl|NZ_JASUZT010000014.1_cds_WP_004494857.1_842	97.097	310	314
WP_061209188.1	lcl|NZ_JASUZT010000012.1_cds_WP_002615921.1_597	24.224	322	314
WP_061209188.1	lcl|NZ_JASUZT010000016.1_cds_WP_004508120.1_1034	23.913	276	314
WP_061209188.1	lcl|NZ_JASUZT010000014.1_cds_WP_004507614.1_845	22.305	269	314
WP_061209188.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048380.1_968	23.132	281	314
WP_061209188.1	lcl|NZ_JASUZT010000019.1_cds_WP_004495474.1_1243	25.723	311	314
WP_061209188.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503537.1_993	20.952	315	314
WP_061208759.1	lcl|NZ_JASUZT010000014.1_cds_WP_286048327.1_843	81.481	594	594
WP_061208759.1	lcl|NZ_JASUZT010000008.1_cds_WP_004497075.1_3464	42.105	228	594
WP_061208759.1	lcl|NZ_JASUZT010000009.1_cds_WP_051017911.1_3553	40.000	230	594
WP_061208759.1	lcl|NZ_JASUZT010000017.1_cds_WP_004502606.1_1067	31.282	390	594
WP_061208759.1	lcl|NZ_JASUZT010000006.1_cds_WP_004500775.1_3168	32.407	216	594
WP_061208759.1	lcl|NZ_JASUZT010000004.1_cds_WP_004497687.1_2515	27.189	217	594
WP_061208759.1	lcl|NZ_JASUZT010000013.1_cds_WP_286048306.1_719	29.268	246	594
WP_061208759.1	lcl|NZ_JASUZT010000008.1_cds_WP_002620949.1_3431	30.556	216	594
WP_061208759.1	lcl|NZ_JASUZT010000003.1_cds_WP_002626620.1_2107	29.386	228	594
WP_061208759.1	lcl|NZ_JASUZT010000001.1_cds_WP_004503386.1_250	25.911	247	594
WP_061208759.1	lcl|NZ_JASUZT010000001.1_cds_WP_004503386.1_250	26.115	157	594
WP_061208759.1	lcl|NZ_JASUZT010000003.1_cds_WP_002630438.1_2160	29.358	218	594
WP_061208759.1	lcl|NZ_JASUZT010000005.1_cds_WP_250185196.1_2783	31.553	206	594
WP_061208759.1	lcl|NZ_JASUZT010000005.1_cds_WP_004496188.1_2826	29.048	210	594
WP_061208759.1	lcl|NZ_JASUZT010000011.1_cds_WP_002620193.1_504	27.197	239	594
WP_061208759.1	lcl|NZ_JASUZT010000004.1_cds_WP_002618789.1_2486	28.261	230	594
WP_061208759.1	lcl|NZ_JASUZT010000003.1_cds_WP_004498123.1_2126	29.032	217	594
WP_061208759.1	lcl|NZ_JASUZT010000006.1_cds_WP_002616524.1_3061	28.191	188	594
WP_061208759.1	lcl|NZ_JASUZT010000011.1_cds_WP_004496063.1_514	29.148	223	594
WP_061208759.1	lcl|NZ_JASUZT010000018.1_cds_WP_286048440.1_1190	25.424	236	594
WP_061208759.1	lcl|NZ_JASUZT010000010.1_cds_WP_002627853.1_342	27.273	209	594
WP_061208759.1	lcl|NZ_JASUZT010000002.1_cds_WP_286047790.1_1309	29.353	201	594
WP_061208759.1	lcl|NZ_JASUZT010000002.1_cds_WP_286047790.1_1309	29.121	182	594
WP_061208759.1	lcl|NZ_JASUZT010000003.1_cds_WP_004499872.1_2191	26.104	249	594
WP_061208759.1	lcl|NZ_JASUZT010000011.1_cds_WP_286048265.1_497	26.606	218	594
WP_061208759.1	lcl|NZ_JASUZT010000008.1_cds_WP_004504070.1_3432	25.514	243	594
WP_061208759.1	lcl|NZ_JASUZT010000004.1_cds_WP_002631173.1_2594	23.478	230	594
WP_061208759.1	lcl|NZ_JASUZT010000008.1_cds_WP_004497130.1_3455	24.887	221	594
WP_061208759.1	lcl|NZ_JASUZT010000008.1_cds_WP_004497130.1_3455	22.989	261	594
WP_061208759.1	lcl|NZ_JASUZT010000017.1_cds_WP_002634774.1_1113	26.500	200	594
WP_061208759.1	lcl|NZ_JASUZT010000017.1_cds_WP_002634774.1_1113	22.581	186	594
WP_061208759.1	lcl|NZ_JASUZT010000001.1_cds_WP_286047770.1_261	28.378	222	594
WP_061208759.1	lcl|NZ_JASUZT010000014.1_cds_WP_286048327.1_843	81.481	594	594
WP_061208759.1	lcl|NZ_JASUZT010000008.1_cds_WP_004497075.1_3464	42.105	228	594
WP_061208759.1	lcl|NZ_JASUZT010000009.1_cds_WP_051017911.1_3553	40.000	230	594
WP_061208759.1	lcl|NZ_JASUZT010000017.1_cds_WP_004502606.1_1067	31.282	390	594
WP_061208759.1	lcl|NZ_JASUZT010000006.1_cds_WP_004500775.1_3168	32.407	216	594
WP_061208759.1	lcl|NZ_JASUZT010000004.1_cds_WP_004497687.1_2515	27.189	217	594
WP_061208759.1	lcl|NZ_JASUZT010000013.1_cds_WP_286048306.1_719	29.268	246	594
WP_061208759.1	lcl|NZ_JASUZT010000008.1_cds_WP_002620949.1_3431	30.556	216	594
WP_061208759.1	lcl|NZ_JASUZT010000003.1_cds_WP_002626620.1_2107	29.386	228	594
WP_061208759.1	lcl|NZ_JASUZT010000001.1_cds_WP_004503386.1_250	25.911	247	594
