WP_002725873.1	lcl|NZ_AOVJ01000108.1_cds_WP_000340715.1_2485	93.902	82	106
WP_061209188.1	lcl|NZ_AOVJ01000108.1_cds_WP_000410273.1_2484	92.971	313	314
WP_061209188.1	lcl|NZ_AOVJ01000108.1_cds_WP_000093099.1_2464	58.730	63	314
WP_061209188.1	lcl|NZ_AOVJ01000108.1_cds_WP_000646250.1_2481	27.711	249	314
WP_061209188.1	lcl|NZ_AOVJ01000135.1_cds_WP_000744700.1_3447	23.385	325	314
WP_061209188.1	lcl|NZ_AOVJ01000108.1_cds_WP_000600889.1_2455	22.909	275	314
WP_061209188.1	lcl|NZ_AOVJ01000108.1_cds_WP_000723090.1_2402	23.875	289	314
WP_061209188.1	lcl|NZ_AOVJ01000108.1_cds_WP_001067557.1_2478	24.540	326	314
WP_061208759.1	lcl|NZ_AOVJ01000068.1_cds_WP_000667646.1_1300	32.412	398	594
WP_061208759.1	lcl|NZ_AOVJ01000144.1_cds_WP_000172202.1_3716	39.130	230	594
WP_061208759.1	lcl|NZ_AOVJ01000135.1_cds_WP_000828455.1_3358	36.863	255	594
WP_061208759.1	lcl|NZ_AOVJ01000108.1_cds_WP_000834715.1_2461	37.553	237	594
WP_061208759.1	lcl|NZ_AOVJ01000113.1_cds_WP_001161019.1_2630	32.407	216	594
WP_061208759.1	lcl|NZ_AOVJ01000116.1_cds_WP_000510777.1_2746	26.941	219	594
WP_061208759.1	lcl|NZ_AOVJ01000078.1_cds_WP_001052498.1_1596	25.820	244	594
WP_061208759.1	lcl|NZ_AOVJ01000144.1_cds_WP_000942282.1_3702	28.509	228	594
WP_061208759.1	lcl|NZ_AOVJ01000078.1_cds_WP_000619175.1_1551	29.098	244	594
WP_061208759.1	lcl|NZ_AOVJ01000127.1_cds_WP_000666552.1_3083	28.099	242	594
WP_061208759.1	lcl|NZ_AOVJ01000029.1_cds_WP_000603361.1_552	29.130	230	594
WP_061208759.1	lcl|NZ_AOVJ01000014.1_cds_WP_001141158.1_239	30.942	223	594
WP_061208759.1	lcl|NZ_AOVJ01000141.1_cds_WP_000047473.1_3677	28.571	210	594
WP_061208759.1	lcl|NZ_AOVJ01000127.1_cds_WP_001089500.1_3063	29.911	224	594
WP_061208759.1	lcl|NZ_AOVJ01000127.1_cds_WP_000433117.1_3031	32.927	164	594
