WP_002725873.1	lcl|NZ_JAHESA010000041.1_cds_WP_000340715.1_2317	93.902	82	106
WP_061209188.1	lcl|NZ_JAHESA010000041.1_cds_WP_000410266.1_2316	92.971	313	314
WP_061209188.1	lcl|NZ_JAHESA010000058.1_cds_WP_000744698.1_2814	23.385	325	314
WP_061209188.1	lcl|NZ_JAHESA010000041.1_cds_WP_000646254.1_2313	27.309	249	314
WP_061209188.1	lcl|NZ_JAHESA010000045.1_cds_WP_000723091.1_2413	24.221	289	314
WP_061209188.1	lcl|NZ_JAHESA010000041.1_cds_WP_001067557.1_2310	24.540	326	314
WP_061208759.1	lcl|NZ_JAHESA010000051.1_cds_WP_002072224.1_2621	52.277	593	594
WP_061208759.1	lcl|NZ_JAHESA010000014.1_cds_WP_218198309.1_723	32.412	398	594
WP_061208759.1	lcl|NZ_JAHESA010000015.1_cds_WP_000172209.1_848	39.565	230	594
WP_061208759.1	lcl|NZ_JAHESA010000135.1_cds_WP_000828456.1_679	36.863	255	594
WP_061208759.1	lcl|NZ_JAHESA010000055.1_cds_WP_001161019.1_2747	32.407	216	594
WP_061208759.1	lcl|NZ_JAHESA010000016.1_cds_KKQ78_RS04230_929	26.606	218	594
WP_061208759.1	lcl|NZ_JAHESA010000034.1_cds_WP_001052496.1_2023	25.820	244	594
WP_061208759.1	lcl|NZ_JAHESA010000011.1_cds_WP_000619182.1_280	29.098	244	594
WP_061208759.1	lcl|NZ_JAHESA010000015.1_cds_WP_002071818.1_834	28.070	228	594
WP_061208759.1	lcl|NZ_JAHESA010000025.1_cds_WP_000666552.1_1544	28.099	242	594
WP_061208759.1	lcl|NZ_JAHESA010000084.1_cds_WP_000603361.1_3474	29.130	230	594
WP_061208759.1	lcl|NZ_JAHESA010000040.1_cds_WP_001141162.1_2285	29.646	226	594
WP_061208759.1	lcl|NZ_JAHESA010000052.1_cds_WP_000047473.1_2670	28.571	210	594
WP_061208759.1	lcl|NZ_JAHESA010000004.1_cds_KKQ78_RS01145_2204	29.911	224	594
