WP_002725873.1	lcl|NZ_ANIH01000018.1_cds_WP_004753574.1_540	91.463	82	106
WP_061209188.1	lcl|NZ_ANIH01000018.1_cds_WP_020765346.1_539	93.291	313	314
WP_061209188.1	lcl|NZ_ANIH01000018.1_cds_WP_020765358.1_536	27.309	249	314
WP_061209188.1	lcl|NZ_ANIH01000014.1_cds_WP_004753565.1_296	23.313	326	314
WP_061209188.1	lcl|NZ_ANIH01000018.1_cds_WP_020765339.1_509	22.909	275	314
WP_061209188.1	lcl|NZ_ANIH01000144.1_cds_WP_020766826.1_2996	22.776	281	314
WP_061209188.1	lcl|NZ_ANIH01000018.1_cds_WP_004762989.1_533	25.152	330	314
WP_061208759.1	lcl|NZ_ANIH01000117.1_cds_WP_004752998.1_2466	32.061	393	594
WP_061208759.1	lcl|NZ_ANIH01000072.1_cds_WP_004754744.1_1570	40.000	230	594
WP_061208759.1	lcl|NZ_ANIH01000018.1_cds_WP_004763621.1_515	37.975	237	594
WP_061208759.1	lcl|NZ_ANIH01000014.1_cds_WP_004768876.1_208	36.863	255	594
WP_061208759.1	lcl|NZ_ANIH01000092.1_cds_WP_004759288.1_1975	32.243	214	594
WP_061208759.1	lcl|NZ_ANIH01000100.1_cds_WP_020766302.1_2144	28.689	244	594
WP_061208759.1	lcl|NZ_ANIH01000161.1_cds_WP_004750725.1_3412	26.977	215	594
WP_061208759.1	lcl|NZ_ANIH01000014.1_cds_WP_004754759.1_412	25.833	240	594
WP_061208759.1	lcl|NZ_ANIH01000005.1_cds_WP_020765060.1_53	28.634	227	594
WP_061208759.1	lcl|NZ_ANIH01000169.1_cds_WP_020767248.1_3673	31.839	223	594
WP_061208759.1	lcl|NZ_ANIH01000160.1_cds_WP_004769666.1_3308	29.565	230	594
WP_061208759.1	lcl|NZ_ANIH01000058.1_cds_WP_020765779.1_1286	28.099	242	594
WP_061208759.1	lcl|NZ_ANIH01000157.1_cds_WP_016749953.1_3243	28.571	210	594
WP_061208759.1	lcl|NZ_ANIH01000071.1_cds_WP_004752581.1_1549	34.356	163	594
WP_061208759.1	lcl|NZ_ANIH01000071.1_cds_WP_004766239.1_1517	29.464	224	594
WP_061208759.1	lcl|NZ_ANIH01000033.1_cds_WP_004753899.1_794	29.167	192	594
WP_061208759.1	lcl|NZ_ANIH01000085.1_cds_WP_004754310.1_1830	26.316	228	594
