WP_002725873.1	lcl|NZ_JQGU01000025.1_cds_WP_020985020.1_630	97.561	82	106
WP_061209188.1	lcl|NZ_JQGU01000025.1_cds_WP_010578412.1_631	96.805	313	314
WP_061209188.1	lcl|NZ_JQGU01000025.1_cds_JF85_RS21510_653	78.378	37	314
WP_061209188.1	lcl|NZ_JQGU01000025.1_cds_JF85_RS21510_653	80.000	30	314
WP_061209188.1	lcl|NZ_JQGU01000025.1_cds_JF85_RS21510_653	75.000	12	314
WP_061209188.1	lcl|NZ_JQGU01000011.1_cds_WP_010577394.1_277	24.458	323	314
WP_061209188.1	lcl|NZ_JQGU01000025.1_cds_WP_078127289.1_634	27.632	228	314
WP_061209188.1	lcl|NZ_JQGU01000175.1_cds_WP_078127709.1_3285	23.118	186	314
WP_061209188.1	lcl|NZ_JQGU01000057.1_cds_WP_078123854.1_1547	23.132	281	314
WP_061209188.1	lcl|NZ_JQGU01000009.1_cds_WP_020983205.1_195	24.615	260	314
WP_061209188.1	lcl|NZ_JQGU01000025.1_cds_WP_010578407.1_637	24.024	333	314
WP_061209188.1	lcl|NZ_JQGU01000157.1_cds_WP_010576694.1_3061	20.238	168	314
WP_061208759.1	lcl|NZ_JQGU01000131.1_cds_WP_010577294.1_2766	42.105	228	594
WP_061208759.1	lcl|NZ_JQGU01000031.1_cds_WP_051201251.1_785	40.000	230	594
WP_061208759.1	lcl|NZ_JQGU01000118.1_cds_WP_020983720.1_2655	31.186	388	594
WP_061208759.1	lcl|NZ_JQGU01000175.1_cds_WP_078127710.1_3287	34.733	262	594
WP_061208759.1	lcl|NZ_JQGU01000155.1_cds_WP_020984068.1_3031	32.407	216	594
WP_061208759.1	lcl|NZ_JQGU01000036.1_cds_WP_078127333.1_960	26.728	217	594
WP_061208759.1	lcl|NZ_JQGU01000060.1_cds_WP_010578675.1_1663	29.565	230	594
WP_061208759.1	lcl|NZ_JQGU01000178.1_cds_WP_078124862.1_3322	30.556	216	594
WP_061208759.1	lcl|NZ_JQGU01000028.1_cds_WP_020984713.1_707	29.741	232	594
WP_061208759.1	lcl|NZ_JQGU01000052.1_cds_WP_010578221.1_1385	30.583	206	594
WP_061208759.1	lcl|NZ_JQGU01000083.1_cds_WP_002630438.1_1989	29.358	218	594
WP_061208759.1	lcl|NZ_JQGU01000076.1_cds_WP_010578736.1_1898	29.255	188	594
WP_061208759.1	lcl|NZ_JQGU01000032.1_cds_WP_010576735.1_829	27.197	239	594
WP_061208759.1	lcl|NZ_JQGU01000061.1_cds_WP_004496188.1_1682	29.048	210	594
WP_061208759.1	lcl|NZ_JQGU01000083.1_cds_WP_010578099.1_2041	27.511	229	594
WP_061208759.1	lcl|NZ_JQGU01000139.1_cds_WP_039942826.1_2850	25.000	232	594
WP_061208759.1	lcl|NZ_JQGU01000083.1_cds_WP_010578084.1_2022	29.493	217	594
WP_061208759.1	lcl|NZ_JQGU01000116.1_cds_WP_078124872.1_2631	25.941	239	594
WP_061208759.1	lcl|NZ_JQGU01000116.1_cds_WP_078124872.1_2631	24.204	157	594
WP_061208759.1	lcl|NZ_JQGU01000032.1_cds_WP_010576743.1_819	31.674	221	594
WP_061208759.1	lcl|NZ_JQGU01000089.1_cds_WP_020984956.1_2143	30.348	201	594
WP_061208759.1	lcl|NZ_JQGU01000089.1_cds_WP_020984956.1_2143	29.670	182	594
WP_061208759.1	lcl|NZ_JQGU01000099.1_cds_WP_010577207.1_2311	27.273	209	594
WP_061208759.1	lcl|NZ_JQGU01000022.1_cds_WP_020984977.1_583	25.703	249	594
WP_061208759.1	lcl|NZ_JQGU01000032.1_cds_WP_078123785.1_836	26.606	218	594
WP_061208759.1	lcl|NZ_JQGU01000178.1_cds_WP_010577523.1_3321	25.514	243	594
WP_061208759.1	lcl|NZ_JQGU01000035.1_cds_WP_078127322.1_888	23.478	230	594
WP_061208759.1	lcl|NZ_JQGU01000131.1_cds_WP_078127603.1_2758	24.887	221	594
WP_061208759.1	lcl|NZ_JQGU01000131.1_cds_WP_078127603.1_2758	22.222	261	594
WP_061208759.1	lcl|NZ_JQGU01000109.1_cds_WP_010577310.1_2480	28.000	200	594
WP_061208759.1	lcl|NZ_JQGU01000109.1_cds_WP_010577310.1_2480	22.043	186	594
WP_061208759.1	lcl|NZ_JQGU01000164.1_cds_WP_010576580.1_3176	28.509	228	594
WP_061208759.1	lcl|NZ_JQGU01000131.1_cds_WP_010577294.1_2766	42.105	228	594
WP_061208759.1	lcl|NZ_JQGU01000031.1_cds_WP_051201251.1_785	40.000	230	594
WP_061208759.1	lcl|NZ_JQGU01000118.1_cds_WP_020983720.1_2655	31.186	388	594
WP_061208759.1	lcl|NZ_JQGU01000175.1_cds_WP_078127710.1_3287	34.733	262	594
WP_061208759.1	lcl|NZ_JQGU01000155.1_cds_WP_020984068.1_3031	32.407	216	594
WP_061208759.1	lcl|NZ_JQGU01000036.1_cds_WP_078127333.1_960	26.728	217	594
WP_061208759.1	lcl|NZ_JQGU01000060.1_cds_WP_010578675.1_1663	29.565	230	594
WP_061208759.1	lcl|NZ_JQGU01000178.1_cds_WP_078124862.1_3322	30.556	216	594
WP_061208759.1	lcl|NZ_JQGU01000028.1_cds_WP_020984713.1_707	29.741	232	594
WP_061208759.1	lcl|NZ_JQGU01000052.1_cds_WP_010578221.1_1385	30.583	206	594
WP_061208759.1	lcl|NZ_JQGU01000083.1_cds_WP_002630438.1_1989	29.358	218	594
WP_061208759.1	lcl|NZ_JQGU01000076.1_cds_WP_010578736.1_1898	29.255	188	594
WP_061208759.1	lcl|NZ_JQGU01000032.1_cds_WP_010576735.1_829	27.197	239	594
WP_061208759.1	lcl|NZ_JQGU01000061.1_cds_WP_004496188.1_1682	29.048	210	594
WP_061208759.1	lcl|NZ_JQGU01000083.1_cds_WP_010578099.1_2041	27.511	229	594
WP_061208759.1	lcl|NZ_JQGU01000139.1_cds_WP_039942826.1_2850	25.000	232	594
WP_061208759.1	lcl|NZ_JQGU01000083.1_cds_WP_010578084.1_2022	29.493	217	594
WP_061208759.1	lcl|NZ_JQGU01000116.1_cds_WP_078124872.1_2631	25.941	239	594
WP_061208759.1	lcl|NZ_JQGU01000116.1_cds_WP_078124872.1_2631	24.204	157	594
WP_061208759.1	lcl|NZ_JQGU01000032.1_cds_WP_010576743.1_819	31.674	221	594
WP_061208759.1	lcl|NZ_JQGU01000089.1_cds_WP_020984956.1_2143	30.348	201	594
WP_061208759.1	lcl|NZ_JQGU01000089.1_cds_WP_020984956.1_2143	29.670	182	594
WP_061208759.1	lcl|NZ_JQGU01000099.1_cds_WP_010577207.1_2311	27.273	209	594
WP_061208759.1	lcl|NZ_JQGU01000022.1_cds_WP_020984977.1_583	25.703	249	594
WP_061208759.1	lcl|NZ_JQGU01000032.1_cds_WP_078123785.1_836	26.606	218	594
WP_061208759.1	lcl|NZ_JQGU01000178.1_cds_WP_010577523.1_3321	25.514	243	594
WP_061208759.1	lcl|NZ_JQGU01000035.1_cds_WP_078127322.1_888	23.478	230	594
WP_061208759.1	lcl|NZ_JQGU01000131.1_cds_WP_078127603.1_2758	24.887	221	594
WP_061208759.1	lcl|NZ_JQGU01000131.1_cds_WP_078127603.1_2758	22.222	261	594
WP_061208759.1	lcl|NZ_JQGU01000109.1_cds_WP_010577310.1_2480	28.000	200	594
WP_061208759.1	lcl|NZ_JQGU01000109.1_cds_WP_010577310.1_2480	22.043	186	594
WP_061208759.1	lcl|NZ_JQGU01000164.1_cds_WP_010576580.1_3176	28.509	228	594
WP_061208753.1	lcl|NZ_JQGU01000175.1_cds_WP_078127714.1_3292	24.096	166	359
WP_061208754.1	lcl|NZ_JQGU01000025.1_cds_WP_078127289.1_634	31.454	337	343
